"SRR5687509.SUM44_normal","SRR5687510.SUM44_normal","SRR5687511.SUM44_normal"
7.19833428455163,7.73878614358247,7.54168088792653
2.111858,1.752345,1.997989
16.319485,16.557291,14.332651
58.843456,65.170013,62.469822
7.34451269855506,7.62439984952666,8.26033189935227
3.313972,3.970266,3.819494
10.2371918769231,10.6886110307692,10.2672317230769
3.400332,3.306197,3.46212
1.535512,1.782826,1.564766
6.07802481818182,6.76372142954545,6.07446634545455
1.57278608587571,1.82159946531073,1.69013136677966
1.99016446827251,2.19025143717419,2.15723609401402
1.020742,1.42525,1.69413
2.091464,2.190533,2.098159
18.9881156831999,20.9756501144493,22.2746493328098
1.082332,0,0.212052
132.20517,145.742081,133.661697
0.849328,1.047238,1.002049
0.393803,0.756629,1.124795
39.698631,38.960506,38.331562
11.6469417745432,12.7649233811407,11.9503444380191
6.496459,6.771796,6.451422
1.879703,1.686188,1.738725
5.60494018070396,2.60685230075424,6.38595716970459
11.365477,11.425834,10.326371
1.184427,1.031669,1.049026
0.753398,1.086937,0.980983
0.603580955628595,0.515331547041906,0.404356411668036
26.3907515310128,28.4358529934572,24.8956644710809
50.0987892425722,48.7849786762449,48.821063576789
1.68558835491071,8.63145926830357,1.23175014866071
14.6992984714266,15.8022168031915,15.4685165244135
6.94383047052222,7.23882139537494,7.02852832740171
143.722948346022,143.202383366846,140.598712770457
46.910275,47.275623,47.506771
1.70347807796663,2.08223395379178,1.83002531592079
8.55819785479752,9.24908611410069,8.96504437322145
7.69604594398597,8.61006920290902,7.81307194388281
6.02520676109828,5.41424643315371,5.93550664459841
9.87884407870561,10.8453414513917,10.6505860067188
1.569969,1.912625,2.115483
71.537483,76.664162,73.637993
214.079056,222.550827,220.144043
1.983072,2.164381,2.106237
3.108837,3.295826,3.261785
1.93544179359888,1.96056628618152,2.04831056033174
12.6203455498781,14.4572745873955,13.865907867688
3.498652,3.417606,3.545874
47.912102,48.123482,49.59351
12.0524374458926,12.5867134965581,11.5808833570445
0,0.099557,0.568759
0.208464,0.200338,0.079469
4.719396,4.097612,4.223843
148.405853,162.729599,153.647675
76.2823065606427,79.4208333142968,75.1954058344787
183.421158,196.657776,167.77681
31.371256,34.806229,32.720104
52.676857,60.008724,55.026649
0.819907,1.168226,0.959982
10.3470457821406,10.6570497906903,10.486115009183
6.1039261239467,6.46834569928376,6.06475178307352
2.669122,1.226542,2.282048
24.271749,25.894697,25.162357
22.936597501678,22.8765732816804,22.3228646929754
4.54579268195158,4.38784097248716,4.602342081438
45.346336,50.255302,49.352104
29.9234646295095,30.8072504414268,31.3948760066883
46.139629,50.109791,49.423817
118.763486338044,128.453705,119.77459
1.977921,0.932943,1.272325
2.533499,2.814923,2.702959
10.7614694956564,10.2915785086873,10.102854969112
19.827374,19.244926,20.759592
27.652662,29.493568,28.584719
10.01991,7.387419,9.591299
37.3460986146749,40.022255947935,37.1436585206503
1.97863619180165,1.84925031860355,1.59713374529538
4.178876,3.304932,4.191586
26.1890156908505,24.3278377789948,23.2968425469072
21.9670073085809,21.5340143082142,21.5725078630363
46.9701419555555,48.5719228962121,47.0538701886364
1.87528812001277,2.08374806311842,1.97756113908394
58.0080373885823,58.5589936379786,58.3461782430148
11.69532,11.910517,11.54418
30.7067363463362,34.0168474482759,32.1977416961207
2.10415143114573,2.17179333270348,2.14398145096322
12.077625,12.706045,11.728219
11.1679554752905,11.4761969895002,10.3068854065519
2.230639,1.557472,2.28221
18.718021,21.392088,18.027163
16.1274792599839,17.1012238316805,15.8678277220584
6.963513,6.572212,6.798205
6.37471368015795,6.97152999545903,6.38832163237907
3.19771629011452,3.41004204238515,2.87368950217191
2.096028,1.766153,1.645796
10.196212,10.195004,10.659238
16.2591870326546,16.1550656019977,15.9684231855551
2.799958,2.893818,2.56296
4.19774962574023,4.8106873170154,3.81561426174497
9.87487432411128,11.326405248068,9.72633524868624
3.716941,4.533757,4.373491
1.27798,1.768095,1.399482
3.355033,3.072967,2.754956
6.128393,6.864769,6.604419
1.392405,1.25199,1.229456
7.37845168606702,8.10915826984127,7.76988409171076
18.793018,20.448498,19.424831
33.5047664853489,48.1690604687769,34.1079336261254
1.979201,1.800844,1.937546
3.280643,3.212159,3.301113
6.32479038728455,6.58310953091926,6.63814021295736
1.496675,2.407097,2.21627
1.293146,0.954478,1.187151
16.383244,18.12113,17.020195
138.917244749795,145.043365,3.057824
12.5444048802831,13.2878479377149,13.2772827668352
6.3589733357016,6.42949869597395,6.18921918324452
15.7859469143969,16.4385750977086,16.7815219833549
2.900701,2.294591,2.616544
4.285409,4.545664,4.339027
9.66485739925834,11.768655105068,9.67308229419036
4.00619039657962,4.25885610512067,4.09437894139787
1.23272055833751,1.23625906109164,1.15776175763645
10.458183372493,11.3058887816764,11.5327135080788
11.488121,11.210423,11.405489
9.802348,9.766569,9.054074
9.973203,11.587617,10.875026
0.639857,0.72573,0.767964
1.638021,1.91880441895262,1.898059
8.63702773848362,9.17476065548741,8.72320698929923
0.431172,0.247457,0.540951
3.41535650203027,3.88829008637874,3.41338321594684
3.64597,4.300946,5.002947
209.707611,229.475189,201.052948
1.152753,1.074574,1.231753
8.33927772897846,9.13810769701181,8.56158085406532
0.397394,0.230274,0.014653
0.66876827721356,0.7048493804892,0.681578968960092
9.351116,10.277962,9.163047
93.943878,96.354523,96.398224
7.304670830563,8.47558515495979,7.84591696782842
1.278577,0.83956,1.167076
0.021291,0.042411,0.069499
1.07741127814121,1.13226829551094,1.28415124204827
10.9116420316901,12.2885367971831,10.1757175042254
0.337764,0.389502,0.484794
2.022111,2.144032,2.197011
8.655832,9.104425,8.260266
7.67169984,7.60262639142857,7.81492006285714
38.5317163340049,43.5848874327241,40.9492897481652
1.04898,0.870589,0.991059
6.55082782262211,7.35635740317052,7.26140848071979
9.804286,9.699516,9.577413
39.0643644061856,44.8583009938144,39.2893859226804
9.36234811437158,10.4474118902245,15.0473014281421
1.70592400330422,1.71479709771064,1.70215713098891
4.72373414001892,5.03061043614002,4.98220137322611
5.617572,5.942804,5.867461
1.316104,1.586077,1.597839
2.53305073708862,2.60712656181437,2.55790828004437
6.041774,6.184206,5.637429
2.13225943866536,2.49746932875368,2.45621470919202
3.35043,3.148404,3.062663
6.85279658819294,8.82659037365011,8.45161499928006
13.616569,12.837548,12.179836
39.323086,42.589291,40.97258
4.060833,4.697124,4.173192
3.844838,4.071191,4.199914
265.172272,288.346832,276.187592
100.657097,116.305763,105.242805
10.62028,9.358121,10.814827
10.62028,9.358121,10.814827
19.120594,20.827278,18.028479
5.937294,5.114152,5.572411
16.620941,18.300688,16.485458
5.424886,5.522523,5.256681
5.53839877593287,6.37642446348866,5.91266601249777
1.544821,1.836083,2.144243
1.427303,1.580439,1.506866
13.7588827215041,15.7518900199765,14.6635294300823
9.370462,11.053433,9.699422
38.0656144926708,41.6607752454658,38.4639667724224
0.969051,0.733403,0.886582
524.118225,542.795593,526.399841
1.257386,1.391132,1.24539
13.93613,14.94812,14.400924
23.246864,23.875269,24.084581
1.29629046264402,1.32692741073762,1.48190194209526
3.596859,2.911815,0
8.77427815033136,8.89757084565748,8.82475874625044
8.669754,9.604681,9.419433
4.42069262909091,5.22574696090909,4.74618173954545
6.26910081529851,6.45664211753731,6.75749214365672
1.8953109009009,2.00731149231585,2.32504629464759
17.621262,19.286875,17.945906
4.644008,5.108153,4.394395
7.92806985157127,7.66131862626263,7.64311814590348
2.194821,2.427356,2.461227
1.025992,0.737077,0.907144
0.757428,0.615541,0.67428
16.943586,17.359703,14.697675
2.28137535658915,2.56199580498739,2.42925103352947
131.925049,146.693253,135.349457
7.95555,9.334344,9.312215
5.721653,6.159953,7.117033
4.456821,4.573329,4.431273
7.342455,8.694255,7.00241
1.83453532433148,2.03561653984644,1.91326175059571
1.60884237324227,2.07763505263158,2.1445404638409
6.34210559428571,7.16068901098901,7.11815558915751
33.2511545226434,37.1686439355921,37.3170221720899
5.688646,6.042853,6.000908
44.166557,37.344353,48.929489
4.81940273209942,5.21264100391327,4.99944809423585
10.216364369715,13.5630374869132,15.4931186132245
0,7.699725,0
2.77854721475875,2.89946090350047,2.95186573415326
275.768188,303.876495,265.944305
89.985214,102.208694,96.358879
2.125571,2.189986,2.158923
16.199875,18.339798,17.23699
16.8327050221185,18.6125596873925,16.399030445564
39.643887,38.275448,36.655785
2.80596014026308,2.08369960466114,2.44867843072634
9.169271,9.497221,9.11792
1.683886,1.382248,1.096567
4.25811293199382,4.12769918547141,4.02981902936631
15.2550400177368,16.8319618784439,14.4077294014426
43.654186,48.093212,46.271477
2.828575,2.973083,2.797758
1.770439,1.883944,2.096019
12.5999456598778,13.9754899117447,14.2008536741344
4.77688907175926,5.03152457253086,5.70778792824074
1.243884,1.394451,1.422574
5.34142,6.44226,5.721031
4.906662,4.892138,5.025215
0.815293982333333,0.852332344833333,0.85668399
66.690422,59.512337,63.809902
2.926717,2.97588,2.709164
22.943016,22.958336,22.675488
22.969057,23.48872,21.447866
4.86597840691174,5.19357546383195,4.88529095053363
2.92349188025706,2.96912332335475,3.13384966842919
6.63686340501044,7.80707913152401,7.45999013152401
1.863066,1.558539,1.700793
1.045868,1.114591,1.125033
2.108794,2.615477,2.078482
16.412783,16.728151,16.141781
2.21226049257973,2.45890863403852,2.57927100978844
3.0247834219445,3.2292732754713,3.16864714403728
2.853794,2.946662,3.001848
7.087242,9.225556,6.703481
6.34819919938885,18.3985448472116,19.2643689915966
14.7263572716942,16.1816656301653,15.6757412086777
1.23956,0.838223,0.903624
11.524812,13.153934,13.185952
9.292953,8.842134,8.762262
42.6077,40.852097,39.665173
1.62744281940752,1.64735234285986,1.65231015875427
3.8731592363602,3.95023044459128,3.97086522446668
6.45527406125166,6.35835743630715,6.26836772436751
0.589025,0.436486,0.55499
2.63553223978997,2.57261223395566,2.28417014848308
2.12376,1.890745,1.808503
1.878719,1.63923,1.618805
20.611698,21.401775,23.027174
167.523605,175.591782,165.343323
192.870758,199.648941,192.025894
1.726631,1.139654,1.536994
2.71259387115496,2.53795667951248,2.33383592652351
3.61728172619527,4.01775121239769,3.87897629970034
7.25546468971131,7.74752740384198,6.87545978565227
24.9809552211111,26.7083531722222,23.9173933233333
4.400728,4.435513,4.245019
15.3221565147059,16.0278466576471,13.6722283805882
2.15309541706924,2.13637193093577,2.05540587296475
1.488764,1.259145,1.477524
2.35322999114485,2.60529395277251,2.48628504322159
4.5014282,4.1957974,4.6895804
2.68629047052154,2.57375426643991,2.70428753854875
3.1115963803197,2.75586888789703,3.00642847290845
1.50583,1.56314,1.622549
44.636616,45.409569,45.424381
3.42399,4.292202,4.438725
2.053934,1.93414,2.256158
44.144936,45.408291,44.530296
5.0565174401438,4.51585520677052,5.04323563019772
12.926188,14.123829,13.107327
11.09848,11.937764,12.163135
2.844283,3.117237,2.916045
19.2615852245614,19.6337796467836,18.3632754163743
1540.927002,962.61499,1319.820923
4.990937,6.045263,5.366102
3.12796932150038,2.84235299015461,2.97665337329266
78.04174,83.283249,83.390221
37.8724066457376,36.3570537109549,36.6709768528832
0,0,0
89.793343,94.969528,94.346161
4.773882,4.593786,5.171974
7.17933068496979,7.18702533383686,7.14220575687311
0.327806,0.021456,0.224427
22.571592,21.860369,20.484955
45.8158873887868,45.2016658570772,45.1760611456801
0.302954,0.223018,0.513401
2.23459963541976,2.248147636903,2.6165674411154
24.0839274454303,25.7745449875776,25.2551040452529
5.494931,5.979295,5.977651
22.156723,11.083509,15.391603
27.6308179812474,31.0907726898441,27.5996133771597
0.885555888911495,0.783608924313327,0.745280449237029
16.614326,17.812481,17.346294
1.799985,1.702229,2.097988
0,0.515819,1.131254
4.027147,3.866,3.946105
29.70636,31.064632,29.681787
0.77641,0,0
2.063253,2.423105,1.499293
12.9206197876106,14.8079645899705,12.9525769852507
0.477457,0.525605,0.61547
6.027082,6.352914,6.208475
6.51653627241283,7.07578183789848,6.61045788501449
1.797476,1.189463,1.774624
0.443094,0.387822,0.730276
1.748776,1.530326,1.266125
2.91228489298893,3.22969957749078,0.02314
19.956251,18.125715,18.432928
28.0214614022376,29.2418923729355,29.0449635141183
2.53014374281519,2.65126403482274,2.60607958107825
2.407242,2.50286,2.271391
9.638803,11.174979,10.176687
1.97689560866329,2.13697222328074,1.87201768562072
1.661416,1.921856,2.091424
1.106738,1.049391,1.095042
3.79501015756894,3.56628768036016,3.41546856218346
0.456875483253589,0.407400114832536,0.451408523923445
24.017473,26.369211,25.322708
0.595636133874239,0.223665614604462,0.36296314198783
3.271504,2.32238,3.350042
1.449572,1.511997,1.465104
1.330433,0.555813,1.409973
1.137697,1.026707,0.959922
8.327858,8.635974,8.368527
0.947905,0.688169,0.932312
3.36589953491828,3.42895780683507,3.57264349826647
10.2323942487479,9.60818412437396,8.57061407512521
1.542533,1.587601,1.72689
3.18757341148401,3.10219022936218,2.9202151196119
1.540717,1.498882,1.330261
18.773066,22.723694,19.785276
21.306532,22.240961,15.874847
1.340373,1.565076,1.462578
12.226942,13.419364,13.454371
33.7854276765356,35.4846756494329,33.7613425034615
6.60711156113001,6.19570466335979,6.29505775037793
1.473988,2.260073,1.375
11.7843280823635,11.8073970483438,12.1993791987466
0.10669,0.060718,0.177551
10.865674,11.776267,10.471596
35.393135,37.971405,36.968117
6.31929900113342,6.88474846194948,6.67950527979275
11.624303,10.916112,10.947463
7.064376,7.511124,6.50815
6.11643904671908,6.06566615905655,5.7255620488358
3.284861,3.09327,3.120746
11.519797,11.661682,11.170712
1.32618369312841,1.27548384631017,1.35652526584529
18.4860265308173,19.306204327155,18.0231288777356
1.135476,0.863951,1.311925
246.684769,237.477081,252.135437
23.418215,23.972328,23.391066
6.061303,6.645329,6.570973
3.543306,3.726772,3.816993
8.880465,9.178387,8.096295
40.991882,42.89415,42.157665
1.64906357490061,1.7351042639712,1.72167427957393
0.100619946926865,0.0661602949115448,0.105327096480029
2.54389,2.641078,2.467801
11.447849,11.214197,12.080065
0.33508,0.103398,0.073521
17.4211543268277,18.6637217400259,17.6800304509381
1.24,0.984743,1.266916
2.547682,2.716314,2.47838
2.933682,2.794264,2.887147
7.41168315843949,7.82537475079618,6.83476705095541
6.552754,6.858346,6.526976
5.42999015003577,6.0069391269671,5.12539514216738
5.6793789626442,6.47836040560337,5.60953533656839
2.418947,2.687311,2.763467
3.70463544798333,3.89080853549635,3.98292996532222
4.232446,5.522286,4.261937
5.73405976226415,6.09133534245283,6.39312252352201
3.61787429992893,4.12814706538735,3.87519203980099
1263.567871,1223.978149,1287.006836
2.968858,2.831037,2.52795
16.370754,18.049137,16.150126
0.635122,0.60551,0.60249
1.372038,1.571797,1.507276
1.47198,1.655322,1.475651
3.363956,3.137712,3.094487
29.470028,30.971889,29.015261
2.10246118466068,2.28341771726024,2.11805281393718
2.99754292255627,3.02936155218007,2.97189256020778
84.8723984941246,87.8610861039953,82.5337628102233
3.63075870499022,3.57422619960861,3.71402978375734
5.612727,5.664402,5.717544
1.678576,1.568599,1.704631
3.240018,4.040972,3.416092
2.546682,0,0.703856
3.850566,4.477752,4.198061
9.56192,10.779198,9.692225
1.171258,0.73142,1.099252
0,2.881901,0
15.4858580118194,11.7331092597,15.4708109887512
0,0,0
1.376641,1.85483,1.305086
1.54649673320158,1.75823790019763,1.57679513339921
13.62219,11.748232,13.250645
5.193099,6.27241,6.617076
2.94888474149118,2.94212706863973,3.21824833443369
0.623723,0.72214,0.544622
18.087976,17.875608,17.624685
4.66466169110257,4.94801626884422,4.76869750738989
8.3005906204326,9.27897433019675,9.26024357680557
9.59415957783211,11.1838113866341,9.34892421075795
3.516368,3.415466,3.371244
3.1713329704551,3.21208712087105,3.61153085062393
53.521538,55.534081,55.823261
2.999004,2.814423,3.053575
4.87818428668498,5.06924596544745,4.80255024533757
12.969658,13.949538,12.840393
4.284881,5.356889,4.747499
5.72996483247597,5.36112096270475,5.51429942601868
6.063471,5.373126,5.121902
0.984724163085399,0.926420207162535,0.816689622038568
2.72950081477109,2.45313299514627,2.63725129371638
6.289894,6.344221,6.028186
1.71695912480897,1.76641490333673,1.67297022860418
2.71132898737601,2.59082885572588,2.98388149504058
1.36047641744465,1.75860007982129,1.25076570738864
2.48989937070938,2.25438251754386,1.90853559992372
10.1769858312901,14.6951899527145,10.2823470286048
28.913874,30.607256,29.144224
18.426813,20.25395,18.605278
3.062039,3.066562,3.154383
1.998311,1.907242,2.080931
14.0880698298153,14.6720663545515,15.9943158400396
3.84469947511574,3.92038095486111,3.94240759201389
2.21312757235655,2.51571690977986,2.23373046337062
48.48542,55.926228,52.385223
3.515176,3.727803,3.645131
13.3439489086698,14.1005821035738,13.5014184516876
6.373841,6.016294,6.208547
4.067804,4.180522,4.07051
7.41317030745831,8.18437722836863,7.56347369411897
6.43038678419137,6.68799133801352,6.77498061726469
9.999092,11.577784,10.756447
20.199747,22.565582,21.2348
6.11562633976879,6.57135127537572,6.35897143618497
0,3.196335,4.681521
8.449929,9.963052,9.307213
6.795697,7.389494,7.017926
0.796313,0.936516,0.602099
2.91645710963037,9.35840888710083,9.4230787508172
6.08946160322896,6.3681791857469,6.21805780748532
3.197603,3.4189,3.460638
4.36650368932039,4.57826440048544,4.19054036116505
6.15034999289406,6.26522231750646,6.54099853472222
2.564128,2.365778,2.364614
0.558420891703924,0.842518619970194,1.30606309190263
17.1825840438724,19.0801006706551,18.704187362219
1.69417471238644,1.55768605783293,1.68427703013516
5.048093,6.221142,6.273372
9.41489135499594,9.73777188931763,8.12774833834281
71.6074882006447,67.7499662264303,53.340934264303
1.019721,1.121641,0.930494
28.0136238681632,28.5328677163727,28.0659708694103
22.7452454572426,24.0270106439791,22.5720066828721
1.368214,2.01284473994112,1.800303
8.35204555232951,8.4439443889264,8.06772617960837
5.08936418084612,5.34700431455137,5.37259610283589
10.4015879064136,11.4374672781414,10.704218145288
8.49834993499555,7.95354196237756,8.50483933014248
2.79219529972093,2.46196095739535,2.59291264632558
2.035272,1.275303,1.516755
0.978849,1.408208,1.288968
1.603047,1.791846,1.491502
1.275159,1.278827,1.222936
2.361729,2.318272,2.368593
3.755607,3.199615,2.971962
1.637585,1.625866,0.996011
1.66691563510848,1.79057468221371,1.53982934980856
18.353243,21.069849,20.413485
21.905743,23.599609,19.416952
53.201733,55.107296,50.678051
1.874746,1.550669,2.192047
1.39182,1.316949,0.889746
4.73709468017795,4.65332254522986,4.36537297775581
20.13266,20.872688,20.021107
5.29498827933732,6.42622012287161,6.01005449700874
0,3.670508,4.042467
10.2800359545777,10.8781503832505,10.5560470165011
5.264895,5.133279,4.675774
2.11014674755382,2.35839699445532,2.22420781050228
2.341268,2.500922,2.531744
0.125319,0.00579,0.01174
10.8235738305709,11.7599700824125,11.2954151185543
2.27820691231627,2.35421293588444,2.24777823796249
4.533561,4.547395,4.45802
3.0778567898779,3.29746294545096,2.75054736431666
5.66472211446833,6.48870948111563,6.2480845636258
234.960906979256,248.635511796478,241.215448016438
7.34481,8.015952,7.642181
1.925354,1.932322,1.729246
103.510994,112.779762,108.538513
2.211766,2.341314,2.143867
3.524243,3.158821,2.426903
5.000676,5.609453,5.404928
7.62002442106559,8.45704193475478,8.43636741855427
13.8762745376116,15.5368770825329,14.2461425775606
4.001043,4.009222,4.129158
2.551287,2.588921,2.263335
0,0,1.795171
18.3020068631539,19.9744030231236,18.8399878879201
3.391242,2.461051,2.799361
2.506535,2.477042,2.615991
0.688033,0.478735,0.396549
12.0281381754296,13.1004172074891,12.7648415007694
39.6786656955543,40.6730169710186,40.2669355151941
3.982906,4.443588,4.245564
11.013441795692,12.0117528886756,10.0582590166347
1.210627,1.123443,1.046433
1.42764,1.604271,1.555211
1.770691,1.199925,1.098062
18.8935453742911,20.5916637750473,18.5290043827977
3.17913707241508,3.12176969354237,3.65706762859276
2.21361962848819,2.57008459743944,2.39275677874885
13.3827481888651,14.2529447637402,13.1389794870807
3.132082,3.398357,3.376367
54.476814,58.722458,57.723923
4.934243,5.760411,5.11066
3.208693,3.496882,3.474124
16.039408,17.437143,15.910614
50.404861,53.406418,49.22887
4.55261542258883,5.52071128341794,5.24880363028765
3.351941,3.894976,3.813567
9.933666,11.178508,10.383431
1.876398,1.822719,1.872877
3.03409459951997,3.09676315172296,3.14331145722613
11.7933174406816,12.3236389758412,11.5403987058887
3.496066,3.53156,3.330372
33.6054310872028,36.7448690168943,33.0045518912494
1.375101,1.282461,1.401087
5.556446,5.529436,5.725407
3.16168099176955,3.57947212214342,3.82227691550652
8.922773,10.666883,9.469793
2.817976,2.89113,3.176407
8.013634125,7.7718745,7.77072125
5.83918795621997,7.50725096849973,7.31403572877736
8.33847041325196,9.40786825632084,8.66238424411508
3.444262,2.38672,2.590164
3.357471,4.195002,3.570434
42.857647,48.228668,44.850887
45.1552242244508,47.709523938873,47.199716382999
4.19729847589901,4.77726027773527,4.93440134889059
1.258499,1.629525,1.570691
30.845806,33.901325,33.564022
4.262643,4.856926,4.601138
1.375532,1.39237,1.453853
3.053177,3.502862,3.333701
4.52267061645916,4.58719332250228,4.83907250728819
0.043132,0.024192,19.881247
27.848877,28.994566,0
49.080448,49.508808,44.798946
5.28473972622505,6.06420614485149,5.7900871181486
1.76259195718142,1.83339461919389,1.59555000912222
5.498473,5.345093,5.139307
29.7672480080404,33.0352256688491,33.1513986884907
0.080483,0.251118,0.073568
0.115367,0.059867,0.053072
3.57446328021119,3.85339958740712,3.89934632714118
9.62097991105121,11.1534775112309,9.91033840880503
3.4174839013245,3.09958829271523,2.80396700993377
16.7492577305503,17.5988779886148,16.3683291802657
9.41072752693108,8.78823820942408,7.98166787642545
84.030243,90.221222,85.813316
99.747414,117.39135,105.797256
6.88760672388831,7.33551219027921,6.62191624405377
4.24288896169088,4.29462707926024,4.26324342404227
6.801725,7.416299,6.92039
1.229275,1.297427,0.996602
126.627808,131.407013,130.035141
11.4591746088641,4.73056627961445,4.9237853303306
15.443287,17.079844,13.343133
23.1935591965456,23.6010975664086,22.6628244609887
1.464343,1.627614,1.559033
4.61407761959119,5.48996193044863,5.65092894903106
18.320628048541,19.9752510648148,17.9636324048822
2.091831,2.340945,2.347276
29.157026,29.531776,28.78887
21.949196,24.398727,23.093069
2.38264298593167,2.73459771432673,2.48732210766581
2.220788,2.391993,2.386425
15.3671751652935,16.2177568475798,14.6118961941298
6.496499,6.564116,6.293588
5.828729,5.040966,5.328141
4.388793,4.975587,4.536358
3.91763,4.712335,5.42229
3.382252,3.137464,3.412299
18.8996898598796,19.9853369917898,19.1311032359059
0.266608,0.775195,0.708426
54.164196,60.891792,59.769028
0.83563,0.774529,0.858991
9.962045,9.954618,9.963441
6.91345018378497,8.11087365406468,7.64765260955711
4.399798,4.51602,4.448857
2.406378,2.6082,2.316771
35.548302,39.485088,35.345337
10.1641900782668,12.5571604579553,11.8382404751523
2.76057635800204,3.07745179592253,2.6951652266055
7.09460949060606,7.54320730636364,3.44566905575758
10.6888133914008,10.443668038835,10.4040171950069
17.3004747870879,17.8129529553571,17.2763247211538
7.703722,8.304418,7.893156
3.960314,4.306794,4.304595
3.98461491657143,4.76422265142857,4.68667690742857
8.97107,12.3159263820948,12.49789
6.21644412844239,6.38856248931483,6.61121441793347
0.816380420728745,1.01932688518219,0.881323605829959
4.86282137815315,5.62951666644144,5.00311893648649
16.2921071486399,19.4446082253886,18.8913781735751
0.671344,1.001611,0.662412
35.411179,39.630463,38.361416
10.308608,11.168373,10.591158
1.37978,1.006653,1.109453
1.68538,1.781714,1.801639
11.9915521624204,13.4919336050955,12.9060323949045
42.6756112883802,46.6327014226972,42.4096991204296
10.112111,11.323965,10.695999
6.818749,7.017656,6.903924
240.792557,276.35675,261.010803
80.609909,91.432457,87.030396
3.36432,3.41872,3.355341
0.717542929651826,0.792439343321918,0.828791305079909
8.476573,8.691624,9.730022
44.289631,45.567253,43.914623
3.424428,3.743979,3.95394
0.158115,0.068992,0.028936
56.9515842598338,62.8668941451524,57.5311420254848
44.140575,45.567253,43.914623
4.8484301171771,8.8980828418775,7.56866701364847
3.04744570129776,2.96672350250127,2.77857818277387
7.06565071585557,7.99260307378336,7.15614722166405
9.169999,9.674193,9.249974
2.0340652263503,2.22121770100947,2.18480261629722
5.347683,6.231471,6.37714
43.409077,49.420437,48.329796
14.1726689167409,15.9750962679207,15.890662112756
7.43396383843798,8.2347424762634,7.82720125038285
5.011919,5.65778,5.163645
4.591126,4.752092,4.883184
51.895138,54.592777,52.602314
2.013858,1.899677,1.80363
3.45531185087654,3.82654342673275,3.75640235679414
8.658594,9.563498,9.103463
3.64766289826303,4.13014190984285,4.03348895533499
2.477105,2.631487,2.474901
1.121415,1.148063,1.021128
3.17459532368179,3.16043518834907,3.69675546949113
1.44609930769231,9.30852951923077,0
3.80034182740993,3.65920013364167,4.1248727775073
1.8487242545876,1.97538803834267,1.98937997691713
0,0,0
0.543490814523777,0.547528880774963,0.521690679514971
2.76757926056528,2.7379461756393,2.76770325881561
7.35316944247788,7.30647290188534,7.0039654159292
3.486557,3.743115,3.678937
1.697298,1.898281,1.92309
32.7364747118341,39.4090859590633,37.7333498305327
251.75802003086,255.878833459956,257.066567902278
1.254904,1.257814,1.285028
1.986433,2.075598,1.869608
53.037239,57.17585,54.938576
0.785354,1.033582,1.07372
302.910797,298.774323,286.229767
2.94794557750695,2.64516384862091,2.74116457772076
4.13013776633938,4.45719433422592,4.37678039452544
0.878071541341118,0.913221193096935,0.914879030394093
0,30.967142,283.797699
9.46901912618536,10.574729,9.98050591541282
2.51131710142349,2.69609780045755,2.50864197458058
11.435972,12.462509,12.826904
6.008893,6.312024,6.144564
3.86698279436174,102.90087625741,0.308469494401265
18.903589,15.086518,16.490208
7.1394405253554,8.23159919350732,7.6890320882665
2.260613,2.625553,2.39752
1.43211476269056,1.54142090413327,1.46164873675939
44.5093839029161,43.632491637091,40.5375010024893
27.901203,30.475397,27.248341
5.623563,6.241063,5.859435
6.03941850521621,5.74449204603871,5.33396508731479
7.160192,8.056504,7.669967
7.041193,7.073648,7.091235
115.581627,128.077316,117.986862
2.83424972823352,3.02380083643684,2.72782966884751
4.097639,4.268174,3.654733
1504.670044,1555.300415,1520.537109
242.189087,243.69986,234.595551
73.893875,73.640709,67.047188
1.49685886193525,1.66289762593561,1.74973845071693
51.224205,54.858574,50.984306
50.6171968089172,50.9500934378981,49.4402861417197
10.540317,10.281014,10.498184
3.31230839511202,3.34682807372709,3.15768079429735
3.20049790225744,3.62675789673391,3.21614494644573
1.365376,1.120643,1.331565
2.996617,2.990342,2.793418
27.619837,27.497686,25.497574
44.73422650808,46.1246091794921,43.2492173087726
8.402325,8.940351,10.267788
21.569004,22.6162693966746,21.393791
5.27068297149822,5.04565069323083,5.48529867991749
29.752848,30.980061,31.987858
28.527992,26.964077,26.241922
7.94714911511926,8.68559798147053,8.00196128129312
4.361761,4.201895,4.096939
1.202766,1.332503,1.456013
4.6298632422813,5.85864072941681,6.16271271826758
2.075968,2.187598,2.342007
9.62372599034639,9.42487192106758,9.84174211697899
8.698505,8.080361,6.635176
4.77327122191714,5.16182051263829,4.60079229096342
3.68663129766429,3.91557660436556,3.7534556878302
1.330838,1.387355,0.86706
2.607217,2.639013,2.84874
4.62053265293315,5.03817304856753,4.83831125593452
3.638807,4.245725,4.153511
1.706477,0.958386,1.148781
29.1141536365203,30.4860884794086,31.1369196134797
1.857291,1.787337,1.850501
15.6882876933702,15.9763911024401,15.5285818337937
19.8651064596816,22.5355490739599,21.6514379491525
20.73358,21.080141,20.076393
1.11014322727273,1.01174142586943,1.03083290909091
6.77461208826625,7.04747112891344,6.72882791607472
1.767789,1.791845,1.696614
18.67015774122,19.3876879758282,18.3409543388312
61.7264280931459,75.3030131247803,63.91411943058
23.774114080327,25.8153658045139,24.8006271172916
1.362978,1.448601,1.404572
0.890864691083087,0.473757620695823,0.492559812270817
