"gene.name","SRR5687512.SUM44_Y537S_mut","SRR5687513.SUM44_Y537S_mut","SRR5687514.SUM44_Y537S_mut","SRR5687509.SUM44_normal","SRR5687510.SUM44_normal","SRR5687511.SUM44_normal","SUM44_Y537S_mut.average","SUM44_normal.average","SUM44_Y537S_mut.SUM44_normal.average","baseMean","log2FC","lfcSE","stat","pval","padj"
"BACH2",359.786917583818,414.44123745617,405.137456514771,993.87387917485,909.4358259491,790.657245666722,393.121870518253,897.988983596891,645.555427057572,645.555427057572,-1.19135052679952,0.145240423653789,-8.2026098301624,2.35223669258638e-16,4.7168944370148e-15
"KRTAP5-4",2.62618188017385,1.71256709692632,5.81537018920724,12.7568409228977,17.5736391487749,8.28998422717402,3.38470638876914,12.8734880996155,8.12909724419234,8.12909724419234,-1.93869879718349,1.03929558121612,-1.86539694021882,0.0621257859420387,0.13681208824723
"KRTAP5-1",17.507879201159,0,7.75382691894298,64.9439174256611,72.4912614886964,74.6098580445661,8.42056870670066,70.6816789863079,39.5511238465043,39.5511238465043,-3.07096290188449,0.768889249035829,-3.99402502471639,6.49610028588211e-05,0.000303929455880542
"WDR36",32.3895765221442,27.4010735508212,59.1229302569402,109.013004250217,77.9830237226886,112.951035095246,39.6378601099685,99.9823543560505,69.8101072330095,69.8101072330095,-1.33972833726706,0.415916049703831,-3.22115085056484,0.00127676925782117,0.00455706873537581
"TSNARE1",26.2618188017385,23.9759393569685,27.1383942163004,16.2359793564153,3.29505734039529,8.28998422717402,25.7920507916692,9.2736736413282,17.5328622164987,17.5328622164987,1.48134829202293,0.758596180370176,1.95274947377149,0.0508492882234563,0.115947063514781
"PCSK1N",8.7539396005795,12.8442532269474,14.5384254730181,0,1.09835244679843,5.18124014198376,12.045539433515,2.09319752959406,7.06936848155453,7.06936848155453,2.49931898816379,1.27723465606087,1.95682052338915,0.0503685732437374,0.115182330082404
"VLDLR",26.2618188017385,19.6945216146527,46.5229615136579,91.6173120826291,107.638539786246,98.4435626976914,30.826433976683,99.2331381888556,65.0297860827693,65.0297860827693,-1.69306779864673,0.420504981123268,-4.02627287344885,5.66679237981598e-05,0.000268227191636681
"RAD50",30.6387886020283,9.41911903309478,7.75382691894298,3.47913843351756,2.19670489359686,2.0724960567935,15.9372448513553,2.58277979463598,9.26001232299566,9.26001232299566,2.63309254664965,1.09829391396522,2.39743889424214,0.0165101345074591,0.0445958538832695
"CHST8",3845.60566653457,3236.75181319075,3177.13058003689,1695.50012993422,1601.39786743211,1606.18444401497,3419.82935325407,1634.36081379377,2527.09508352392,2527.09508352392,1.06543376934905,0.102157486393936,10.4293263955278,1.82175153855809e-25,7.46222180782849e-24
"CXXC5",28.0126067218544,32.5387748416001,47.4921898785258,18.5554049787603,8.78681957438744,14.5074723975545,36.0145238139934,13.9498989835674,24.9822113987804,24.9822113987804,1.36861080740646,0.608811199408212,2.24800530728871,0.0245758514985657,0.0627231337322677
"SVOPL",14.0063033609272,17.9819545177264,31.9845360406398,8.11798967820764,6.59011468079058,5.18124014198376,21.3242646397645,6.62978150032733,13.9770230700459,13.9770230700459,1.68645232016007,0.800814494628505,2.10592132319284,0.0352111871127227,0.0853610212382909
"N4BP2L2",7.87854564052155,12.8442532269474,4.84614182433936,27.8331074681405,17.5736391487749,23.8337046531253,8.52298023060278,23.0801504233469,15.8015653269748,15.8015653269748,-1.43007485513997,0.742732728521436,-1.92542323802915,0.0541764307187708,0.122188564605513
"REM2",40.2681221626657,43.6704609716212,32.9537644055077,10.4374153005527,17.5736391487749,13.4712243691578,38.9641158465982,13.8274262728284,26.3957710597133,26.3957710597133,1.49386543678451,0.565923583707181,2.63969461565585,0.0082980763675379,0.0242671804953443
"AIM1L",6.12775772040565,11.1316861300211,5.81537018920724,18.5554049787603,20.8686964891702,24.869952681522,7.691604679878,21.4313513831509,14.5614780315144,14.5614780315144,-1.47498539341879,0.746326516588842,-1.97632719812818,0.0481177310961526,0.110729706150823
"LOC102467217",23.6356369215647,19.6945216146527,32.9537644055077,9.27770248938016,7.68846712758901,13.4712243691578,25.4279743139083,10.1457979953757,17.786886154642,17.786886154642,1.32031925743335,0.688577700619061,1.91745863429258,0.0551796913414632,0.123970458184908
"LINC01212",268.745945737791,172.112993241095,177.368790770821,67.2633430480062,86.769843297076,70.4648659309791,206.075909916569,74.8326840920204,140.454297004295,140.454297004295,1.46160069129559,0.295362700534987,4.94849447356828,7.47897134618604e-07,4.85148361915584e-06
"ANKRD34B",21.0094550413908,18.8382380661896,29.0768509460362,12.7568409228977,4.39340978719372,8.28998422717402,22.9748480178722,8.48007831242182,15.727463165147,15.727463165147,1.44026179690001,0.754802559635475,1.90813051507877,0.0563743495830413,0.126177755918428
"ELMOD1",26.2618188017385,19.6945216146527,26.1691658514326,0,8.78681957438744,3.10874408519026,24.0418354226079,3.9651878865259,14.0035116545669,14.0035116545669,2.59275368932849,0.978871480719556,2.64871716093167,0.00807979206880306,0.0237010701368108
"ARHGAP32",56.9006074037668,17.9819545177264,39.7383629595828,9.27770248938016,4.39340978719372,18.6524645111415,38.2069749603586,10.7745255959051,24.4907502781319,24.4907502781319,1.82017561722012,0.741811890627802,2.45368892062338,0.014139924336842,0.038916282773963
"ARHGEF26-AS1",82.2870322454473,54.8021471016423,78.5074975542977,26.673394656968,23.065401382767,40.4136731074733,71.8655589671291,30.0508230490694,50.9581910080993,50.9581910080993,1.25420949039781,0.44058583184908,2.84668593434805,0.00441769223366019,0.0138741719564366
"CD101",40.2681221626657,37.6764761323791,35.8614495001113,19.7151177899328,8.78681957438744,14.5074723975545,37.935349265052,14.3364699206249,26.1359095928385,26.1359095928385,1.40688646085034,0.579573693030254,2.42745051711121,0.015205360926707,0.0414853044412536
"LINC01535",8.7539396005795,8.56283548463161,12.5999687432823,33.6316715240031,25.2621062763639,23.8337046531253,9.97224794283115,27.5758274844974,18.7740377136643,18.7740377136643,-1.47001650875663,0.652398881059015,-2.25324805335412,0.0242435130827647,0.0619790682289811
"OSBPL2",245.110308816226,203.795484534232,271.383942163004,153.082091074773,130.703941169013,75.6461060729629,240.096578504488,119.81071277225,179.953645638369,179.953645638369,1.00481972162796,0.294388797846581,3.41324034398759,0.000641952999040126,0.00245520756745771
"SCN2A",2.62618188017385,0,15.507653837886,37.1108099575207,21.9670489359686,43.5224171926636,6.04461190601994,34.2000920287176,20.1223519673688,20.1223519673688,-2.51739296938697,1.00791255555153,-2.49763033064852,0.0125026496811262,0.0349430080324392
"MIR181B1",18.383273161217,11.1316861300211,22.2922523919611,4.63885124469008,6.59011468079058,7.25373619877726,17.2690705610664,6.16090070808598,11.7149856345762,11.7149856345762,1.48128727082341,0.839507261045702,1.76447225599728,0.077652502380812,0.163676778467913
"FAP",28.8880006819124,13.7005367754106,27.1383942163004,11.5971281117252,9.88517202118588,8.28998422717402,23.2423105578745,9.92409478669503,16.5832026722847,16.5832026722847,1.22874045893945,0.718481120525132,1.7101917139331,0.0872304274504498,0.179807331399615
"GRB10",6.12775772040565,2.56885064538948,2.90768509460362,18.5554049787603,15.376934255178,11.3987283123643,3.86809782013292,15.1103558487675,9.48922683445023,9.48922683445023,-1.96137169643545,0.943646801191285,-2.0785019288566,0.0376631534290273,0.0904868802826294
"CLCN1",24.5110308816226,14.5568203238737,0,0,4.39340978719372,0,13.0226170684988,1.46446992906457,7.24354349878168,7.24354349878168,3.15458854244947,1.82410891141848,1.72938607048214,0.0837400213594917,0.174128805537396
"PGBD1",34.1403644422601,32.5387748416001,44.5845047839221,3.47913843351756,21.9670489359686,20.724960567935,37.0878813559275,15.3903826458071,26.2391320008673,26.2391320008673,1.26228143896002,0.692826052360511,1.82193125483565,0.0684654172089391,0.147760789117279
"GADD45B",627.65746936155,658.482048768171,479.768040609597,1335.98915847074,1320.21964105171,1062.15422910667,588.635852913106,1239.45434287638,914.045097894741,914.045097894741,-1.07307565735063,0.157334820911697,-6.82033164135283,9.08305787562665e-12,1.13954291057865e-10
"EDARADD",22.7602429615067,25.6885064538948,8.72305528381086,8.11798967820764,7.68846712758901,6.21748817038051,19.0572682330708,7.34131499205906,13.1992916125649,13.1992916125649,1.38143808792948,0.82623817556244,1.67196109885518,0.0945319932715359,0.191480072602907
"GAREML",84.9132141256212,45.3830280685476,43.6152764190543,26.673394656968,24.1637538295655,27.9786967667123,57.9705062044077,26.2719484177486,42.1212273110781,42.1212273110781,1.14247373298745,0.487599765261647,2.34305636380772,0.0191264934172488,0.0506005402045881
"ADCY5",14.8816973209852,5.99398483924213,23.2614807568289,37.1108099575207,32.9505734039529,44.5586652210603,14.7123876390187,38.2066828608446,26.4595352499317,26.4595352499317,-1.38433895544373,0.63656215829923,-2.17471135755605,0.0296517532541067,0.0735463543769026
"LOC646762",21.8848490014488,28.2573570992843,20.3537956622253,3.47913843351756,12.0818769147827,11.3987283123643,23.4986672543195,8.98658122022152,16.2426242372705,16.2426242372705,1.38130954793152,0.755631573052713,1.82801989381029,0.0675465660272361,0.146210521974167
"SNED1",34.1403644422601,20.5508051631159,57.1844735272045,13.9165537340702,18.6719915955733,9.32623225557077,37.2918810441935,13.9715925284048,25.6317367862991,25.6317367862991,1.41578848998553,0.650567862849999,2.17623490312488,0.0295377003004221,0.0733082761799701
"LOC389199",50.7728496833611,13.7005367754106,36.8306778649792,6.95827686703512,17.5736391487749,9.32623225557077,33.7680214412503,11.2860494237936,22.5270354325219,22.5270354325219,1.57909125347413,0.736948976102394,2.14274163433362,0.0321338502501644,0.0789188658528695
"CCDC96",42.8943040428396,71.9278180709056,17.4461105676217,9.27770248938016,13.1802293615812,18.6524645111415,44.0894108937889,13.7034654540343,28.8964381739116,28.8964381739116,1.68427396121822,0.677940227089633,2.48439890998759,0.0129770347293924,0.0361108969773825
"ACSS1",114.676608767591,60.7961319408845,129.876600892295,35.9510971463481,36.2456307443482,34.1961849370928,101.783113866924,35.4643042759297,68.6237090714267,68.6237090714267,1.51996022126257,0.41448016057099,3.66714831216207,0.000245270547835139,0.00102611694880397
"SF3B1",6.12775772040565,0,1.93845672973575,20.8748306011054,15.376934255178,14.5074723975545,2.68873815004713,16.9197457512793,9.80424195066322,9.80424195066322,-2.65180996762678,1.12846873646106,-2.3499188607945,0.0187775038325144,0.0498426861524445
"JAKMIP2",327.397341061673,285.998705186696,402.229771420167,95.0964505161467,85.6714908502776,159.5821963731,338.541939222845,113.450045913175,225.99599256801,225.99599256801,1.57422817657563,0.279613805081927,5.63000877626333,1.8020045213633e-08,1.45921538940072e-07
"PEX7",9.62933356063745,0,0,12.7568409228977,24.1637538295655,13.4712243691578,3.20977785354582,16.7972730405403,10.0035254470431,10.0035254470431,-2.3802262449648,1.36857642048142,-1.7391986368781,0.0819998291577907,0.171193779164839
"LOC101929089",14.0063033609272,113.029428397137,7.75382691894298,0,4.39340978719372,13.4712243691578,44.9298528923358,5.95487805211717,25.4423654722265,25.4423654722265,2.9058151048229,1.1355127874232,2.55903336096903,0.0104963668013884,0.0299542299558264
"SOX8",19.2586671212749,5.13770129077897,24.2307091216968,9.27770248938016,0,3.10874408519026,16.2090258445836,4.12881552485681,10.1689206847202,10.1689206847202,1.98053351511797,1.19308154672146,1.66001521066216,0.0969113926015403,0.195495890254634
"LMF1-AS1",25.3864248416806,17.9819545177264,12.5999687432823,0,9.88517202118588,7.25373619877726,18.6561160342298,5.71296940665438,12.1845427204421,12.1845427204421,1.70067861148674,1.02896419293183,1.65280640781191,0.0983702695637799,0.197825824537575
"AMPD2",65.6545470043463,49.6644458108634,80.4459542840334,33.6316715240031,8.78681957438744,25.9062007099188,65.2549823664144,22.7748972694364,44.0149398179254,44.0149398179254,1.51950292874676,0.547308695900578,2.77631789907243,0.00549784232546485,0.0168569671839484
"GYPA",203.091398733444,183.244679371117,251.999374865647,106.693578627872,98.8517202118587,107.769794953262,212.778484323403,104.438364597664,158.608424460533,158.608424460533,1.02553404634792,0.247372580888137,4.14570621637195,3.38767954717333e-05,0.000167300522313399
"AVPR1A",38.5173342425498,71.9278180709056,49.4306466082615,12.7568409228977,25.2621062763639,14.5074723975545,53.2919329739056,17.5088065322721,35.4003697530888,35.4003697530888,1.60582300908628,0.545049234121137,2.94619808369346,0.00321706308983769,0.0104621991082179
"RHO",20.1340610813329,41.1016103262318,28.1076225811683,13.9165537340702,0,16.579968454348,29.7810979962443,10.1655073961394,19.9733026961919,19.9733026961919,1.54984382738122,0.933871750930649,1.65958958051438,0.0969970458743849,0.19562537643265
"H1FX",32.3895765221442,20.5508051631159,23.2614807568289,12.7568409228977,6.59011468079058,9.32623225557077,25.4006208140297,9.55772928641969,17.4791750502247,17.4791750502247,1.41319050933983,0.696747326422608,2.02826829145615,0.0425328733241435,0.0998378767232789
"TNN",4415.4871345323,1566.99889368759,5696.15510032849,1798.71457012858,1112.63102860681,2248.65822162095,3892.88037618279,1720.00127345211,2806.44082481745,2806.44082481745,1.17838022821731,0.586653235080721,2.00864864924024,0.0445744081115609,0.103767855818331
"KLHL22",31.5141825620862,28.2573570992843,32.9537644055077,23.1942562234504,9.88517202118588,9.32623225557077,30.9084346889594,14.1352201667357,22.5218274278475,22.5218274278475,1.13467843701063,0.641579790975517,1.76856947954261,0.0769657478092613,0.162583341182897
"NOB1",125252.243199052,101948.262996476,105527.645910084,56965.0932847942,57810.6826847886,50942.9893240127,110909.384035204,55239.5884311985,83074.4862332011,83074.4862332011,1.00561823331988,0.0936379679023318,10.7394282025512,6.64546882257787e-27,2.99835657668191e-25
"LACTBL1",17.507879201159,5.13770129077897,19.3845672973575,0,6.59011468079058,0,14.0100492630985,2.19670489359686,8.10337707834767,8.10337707834767,2.67208980301236,1.43196829195533,1.866025817767,0.0620377534675966,0.13665548884681
"ERI2",3.5015758402318,8.56283548463161,18.4153389324896,37.1108099575207,19.7703440423718,22.7974566247285,10.159916752451,26.5595368748736,18.3597268136623,18.3597268136623,-1.39298690724898,0.781286328521926,-1.78294033364733,0.0745960165234481,0.158495884041195
"THOC7-AS1",14.0063033609272,16.2693874208001,22.2922523919611,9.27770248938016,4.39340978719372,0,17.5226477245628,4.55703742552463,11.0398425750437,11.0398425750437,1.95664631009107,1.07025969950713,1.82819768976832,0.067519887624209,0.146187493955824
"TICAM2",22.7602429615067,30.8262077446738,31.9845360406398,6.95827686703512,16.4752867019765,15.5437204259513,28.5236622489401,12.992427998321,20.7580451236305,20.7580451236305,1.12941112342322,0.651513898909441,1.73351808044882,0.0830036267228187,0.172873641213841
"LOC375196",31.5141825620862,5.99398483924213,2.90768509460362,3.47913843351756,2.19670489359686,3.10874408519026,13.4719508319773,2.92819580410156,8.20007331803944,8.20007331803944,2.20525851565635,1.22634678948021,1.798234018773,0.0721399307432837,0.154269936366257
"SAMD8",67.4053349244622,53.9458635531792,76.569040824562,26.673394656968,27.4588111699608,27.9786967667123,65.9734131007344,27.370300864547,46.6718569826407,46.6718569826407,1.26773855467557,0.422409394989678,3.00120823474239,0.00268910602523209,0.00889439750098539
"HMCES",58.6513953238827,35.9639090354528,74.6305840948262,16.2359793564153,20.8686964891702,43.5224171926636,56.4152961513872,26.8756976794163,41.6454969154018,41.6454969154018,1.06338400946029,0.550181608363473,1.93278727114007,0.0532624090364887,0.120459773012637
"WLS",1726.27688923428,533.46465069255,712.382848177887,1360.34312750537,1294.95753477535,5093.15905957004,990.708129368238,2582.81990728358,1786.76401832591,1786.76401832591,-1.38243481375096,0.807101535329217,-1.71283878575087,0.0867422024729794,0.17902364885388
"PDLIM4",46.3958798830714,12.8442532269474,25.1999374865647,10.4374153005527,3.29505734039529,12.434976340761,28.1466901988612,8.722482993903,18.4345865963821,18.4345865963821,1.68855754704542,0.812490915327308,2.07824791045841,0.0376865314007868,0.0905311141767978
"ARHGAP6",82.2870322454473,70.2152509739792,84.3228677435049,46.3885124469008,25.2621062763639,44.5586652210603,78.9417169876438,38.7364279814417,58.8390724845428,58.8390724845428,1.02686880938205,0.403312931671549,2.54608451339795,0.0108938810142163,0.0309401157879613
"BACH1",7.0031516804636,0,0,16.2359793564153,19.7703440423718,8.28998422717402,2.33438389348787,14.7654358753203,8.54990988440411,8.54990988440411,-2.65069303306354,1.39903659211831,-1.89465597111371,0.0581379943761916,0.129378508300479
"PKLR",2088.68998869827,1748.53100596178,1750.42642695138,998.51273041954,596.405378611548,942.985705841044,1862.54914053714,845.967938290711,1354.25853941393,1354.25853941393,1.13875118768301,0.177209835860203,6.42600441536073,1.31001598757112e-10,1.42391004302006e-09
"ATRNL1",20.1340610813329,17.9819545177264,14.5384254730181,3.47913843351756,8.78681957438744,4.14499211358701,17.5514803573591,5.470316707164,11.5108985322616,11.5108985322616,1.68192301821409,0.862886361257925,1.94918252707363,0.0512736308497352,0.116695685245221
"WDR41",44.6450919629555,24.8322229054317,19.3845672973575,5.7985640558626,8.78681957438744,15.5437204259513,29.6206273885815,10.0430346854004,19.831831036991,19.831831036991,1.55494193495592,0.723090778410011,2.15041040680265,0.0315227658890105,0.0775539177520426
"CT45A2",21.0094550413908,2.56885064538948,21.3230240270932,2.31942562234504,3.29505734039529,5.18124014198376,14.9671099046245,3.59857436824136,9.28284213643293,9.28284213643293,2.04760180100497,1.11776490913156,1.83187160759578,0.0669705515230374,0.145274213157435
"CD19",33.2649704822021,28.2573570992843,45.55373314879,18.5554049787603,19.7703440423718,14.5074723975545,35.6920202434255,17.6110738062289,26.6515470248272,26.6515470248272,1.01877661239467,0.557069003540219,1.82881583057082,0.0674272026410064,0.14603886047294
"RWDD1",281.87685513866,321.962614222149,261.691658514326,141.484962963047,144.982522977393,126.422259464404,288.510375958378,137.629915134948,213.070145546663,213.070145546663,1.06914153800026,0.210281792558063,5.08432767760931,3.68930542211747e-07,2.51311379900909e-06
"FUT3",0,13.7005367754106,11.6307403784145,46.3885124469008,49.4258601059294,64.2473777605986,8.44375905127502,53.3539167711429,30.898837911209,30.898837911209,-2.66267398097186,0.801130974959743,-3.32364377885359,0.000888496087571938,0.00329713083962974
"ALPL",35.015758402318,14.5568203238737,38.7691345947149,13.9165537340702,12.0818769147827,12.434976340761,29.4472377736356,12.8111356632047,21.1291867184201,21.1291867184201,1.19931649987028,0.670130087931963,1.78967714100317,0.0735058292799846,0.156617680434314
"CA9",3.5015758402318,0,4.84614182433936,6.95827686703512,12.0818769147827,23.8337046531253,2.78257255485706,14.2912861449811,8.53692934991905,8.53692934991905,-2.37660447738587,1.20023373162656,-1.98011805097752,0.047690265283564,0.109856963931354
"CYP4F12",49.0220617632452,33.3950583900633,39.7383629595828,4.63885124469008,0,2.0724960567935,40.7184943709638,2.2371157671612,21.4778050690625,21.4778050690625,4.20468122612561,0.88188032647036,4.7678591980325,1.86193833067385e-06,1.13623742522675e-05
"UBE2I",22.7602429615067,23.9759393569685,29.0768509460362,13.9165537340702,9.88517202118588,9.32623225557077,25.2710110881705,11.0426526702756,18.156831879223,18.156831879223,1.19661902766013,0.657033705692341,1.82124450738673,0.0685696976792213,0.14795081075957
"LINC00208",30.6387886020283,36.8201925839159,42.6460480541864,0,8.78681957438744,16.579968454348,36.7016764133769,8.45559600957849,22.5786362114777,22.5786362114777,2.10592372988216,0.863602523907911,2.43853355169991,0.0147469896479353,0.040410121362382
"SLC17A5",1.7507879201159,4.28141774231581,9.69228364867873,23.1942562234504,12.0818769147827,16.579968454348,5.24149643703681,17.2853671975271,11.2634318172819,11.2634318172819,-1.73154656897482,0.933375134256982,-1.85514538091185,0.0635754688498081,0.139235089053743
"HNRNPU-AS1",55.1498194836509,28.2573570992843,60.0921586218081,26.673394656968,17.5736391487749,24.869952681522,47.8331117349144,23.038995495755,35.4360536153347,35.4360536153347,1.05267150008857,0.530955488094328,1.98259839796882,0.047412306473988,0.109315572322349
"CSE1L",0,0,3.87691345947149,9.27770248938016,7.68846712758901,19.6887125395383,1.2923044864905,12.2182940521692,6.75529926932983,6.75529926932983,-3.28438733373425,1.48257343060245,-2.21532860763573,0.0267375176426112,0.0674936257567535
"MECR",63.9037590842304,17.9819545177264,27.1383942163004,150.762665452428,152.670990104982,178.234660884241,36.3413692727524,160.55610548055,98.4487373766513,98.4487373766513,-2.14240462506365,0.439051007482068,-4.8796258032756,1.06287308266279e-06,6.68762531956416e-06
"PPIL6",26.2618188017385,19.6945216146527,21.3230240270932,1.15971281117252,1.09835244679843,13.4712243691578,22.4264548144948,5.24309654237624,13.8347756784355,13.8347756784355,2.08081645068818,1.0141644699201,2.05175443668632,0.0401935333930079,0.095521215995795
"SNORA59A",9.62933356063745,11.9879696784843,8.72305528381086,32.4719587128306,15.376934255178,23.8337046531253,10.1134528409775,23.8941992070446,17.0038260240111,17.0038260240111,-1.23695699683437,0.698064700779156,-1.77198044171797,0.0763978039031321,0.161627108814565
"PHPT1",8.7539396005795,23.9759393569685,24.2307091216968,3.47913843351756,6.59011468079058,6.21748817038051,18.9868626930816,5.42891376156289,12.2078882273222,12.2078882273222,1.80092123399751,0.882683612338049,2.04027944874522,0.0413225005204323,0.0977201011269382
"ALDH6A1",18.383273161217,86.4846383947793,131.815057622031,436.052017000868,347.079373188304,340.925601342531,78.8943230593423,374.685663843901,226.789993451622,226.789993451622,-2.24859676582482,0.728747466241783,-3.08556375148862,0.00203166665050084,0.00692727641326775
"LIN52",27.1372127617965,6.85026838770529,14.5384254730181,2.31942562234504,0,0,16.1753022075066,0.773141874115014,8.47422204081081,8.47422204081081,4.43841640095769,1.49757326779665,2.96373906799755,0.00303925878973626,0.00993180516660319
"LYSMD4",29.7633946419703,21.407088711579,10.6615120135466,0,0,8.28998422717402,20.6106651223653,2.76332807572467,11.686996599045,11.686996599045,2.87616413545156,1.26635669019299,2.27121170340502,0.0231341652847001,0.0595102405884157
"CANT1",2.62618188017385,17.9819545177264,3.87691345947149,41.7496612022107,29.6555160635576,20.724960567935,8.16168328579058,30.7100459445678,19.4358646151792,19.4358646151792,-1.90265947896319,0.841015469355684,-2.26233588832897,0.023676658706698,0.0607428761302874
"C1QTNF1",34.1403644422601,28.2573570992843,32.9537644055077,15.0762665452428,5.49176223399215,22.7974566247285,31.7838286490174,14.4551618013212,23.1194952251693,23.1194952251693,1.13318884442666,0.667902021407634,1.69663933946242,0.0897648675414126,0.183851812955559
"DGCR9",77.0346684850996,76.2092358132214,46.5229615136579,22.0345434122779,24.1637538295655,29.0149447951091,66.5889552706596,25.0710806789841,45.8300179748219,45.8300179748219,1.40891252066589,0.453686042572576,3.10547909447865,0.00189971049031158,0.00654097522051368
"DGCR6",30.6387886020283,18.8382380661896,19.3845672973575,5.7985640558626,12.0818769147827,9.32623225557077,22.9538646551918,9.06889107540537,16.0113778652986,16.0113778652986,1.33748396805024,0.730881783262631,1.82995937055615,0.0672560144884401,0.145737355218175
"LOC100507283",14.0063033609272,21.407088711579,5.81537018920724,0,3.29505734039529,6.21748817038051,13.7429207539045,3.17084850359193,8.45688462874821,8.45688462874821,2.10290979125344,1.20060841487356,1.75153677518986,0.0798534924049976,0.167345304616957
"GPR1",7.0031516804636,8.56283548463161,5.81537018920724,37.1108099575207,8.78681957438744,20.724960567935,7.12711911810082,22.207530033281,14.6673245756909,14.6673245756909,-1.63486406700836,0.828526623619671,-1.97321850668595,0.0484706728585133,0.111458964918747
"GPR148",3.5015758402318,5.99398483924213,1.93845672973575,4.63885124469008,24.1637538295655,16.579968454348,3.81133913640323,15.1275245095345,9.46943182296888,9.46943182296888,-1.98279793888064,1.04387907482566,-1.89945175327112,0.0575051044256711,0.128211645827423
"PCDHA1",1988.89507725166,1975.44614630451,1798.88784519477,921.971684882154,884.173719672737,850.759631313733,1921.07635625032,885.635011956208,1403.35568410326,1403.35568410326,1.11772178853012,0.100175311586979,11.1576572193603,6.57001239386736e-29,3.2810461894634e-27
"KCNMB2",36.7665463224339,23.9759393569685,36.8306778649792,12.7568409228977,10.9835244679843,12.434976340761,32.5243878481272,12.058447243881,22.2914175460041,22.2914175460041,1.43058298059739,0.608429843599691,2.35127023377674,0.0187094405425336,0.0497064104663026
"POF1B",19.2586671212749,34.2513419385265,9.69228364867873,8.11798967820764,8.78681957438744,3.10874408519026,21.0674309028267,6.67118444592845,13.8693076743776,13.8693076743776,1.6674694772672,0.872763515764367,1.91056276660102,0.0560607930533687,0.125652070561047
"LINC00664",31.5141825620862,41.9578938746949,40.7075913244507,17.3956921675878,15.376934255178,13.4712243691578,38.0598892537439,15.4146169306412,26.7372530921926,26.7372530921926,1.30572107273284,0.547780207510998,2.38365872813436,0.0171414904144576,0.0461052216725295
"ATL3",35.891152362376,23.1196558085054,36.8306778649792,12.7568409228977,21.9670489359686,10.3624802839675,31.9471620119535,15.0287900476113,23.4879760297824,23.4879760297824,1.08791095365037,0.621344656325347,1.75089773859859,0.0799635264104135,0.167537374644715
"ORAI2",12.2555154408113,12.8442532269474,27.1383942163004,263.254808136162,319.620562018343,2.0724960567935,17.4127209613531,194.982622070433,106.197671515893,106.197671515893,-3.48602491661513,1.44817380402965,-2.40718683552693,0.0160759431389037,0.0436059957642762
"LOC101927973",304.637098100167,265.44790002358,325.660730595605,1682.74328901133,1544.28354019859,1558.51703470871,298.581909573117,1595.18128797288,946.881598772998,946.881598772998,-2.41874878354099,0.125111589447669,-19.3327316375649,2.84925510451497e-83,9.27432536519624e-81
"GTF2A2",1.7507879201159,10.2754025815579,3.87691345947149,22.0345434122779,24.1637538295655,26.9424487383155,5.30103465371511,24.380248660053,14.840641656884,14.840641656884,-2.1951754315053,0.846110003196463,-2.59443266621633,0.00947471702333148,0.0273051607749069
"BNIP2",25.3864248416806,17.1256709692632,13.5691971081502,175.116634487051,158.162752338974,136.784739748371,18.6937643063647,156.688042191465,87.690903248915,87.690903248915,-3.06159592974771,0.3693922323038,-8.2881979154065,1.14977147402287e-16,2.38159482141919e-15
"TATDN3",3.5015758402318,10.2754025815579,4.84614182433936,48.7079380692458,42.8357454251388,43.5224171926636,6.2077067487097,45.0220335623494,25.6148701555296,25.6148701555296,-2.85117455263451,0.648258719003866,-4.3982047121799,1.09150002506323e-05,5.88809187832274e-05
"USP34",3032.36467764074,430.71062487697,1909.37987878971,294.56705403782,278.981521486801,324.345632888183,1790.81839376914,299.298069470935,1045.05823162004,1045.05823162004,2.58091987929015,0.732215451197016,3.52480936460832,0.000423787650666013,0.00168831841883772
"N4BP1",12.2555154408113,5.13770129077897,20.3537956622253,2.31942562234504,3.29505734039529,0,12.5823374646052,1.87149432091344,7.22691589275932,7.22691589275932,2.76015385289929,1.29503187018269,2.1313404839295,0.0330611021486152,0.0809126973637161
"GPT2",2197.23883974545,2304.25902891437,2376.54795065602,7090.48412750879,6379.23101100528,6570.8487480638,2292.68193977195,6680.18796219263,4486.43495098229,4486.43495098229,-1.54292399642946,0.0796463565795833,-19.3721855297644,1.32511575855942e-83,4.39167455400384e-81
"ESRRG",16.6324852411011,14.5568203238737,30.0460793109041,0,0,6.21748817038051,20.4117949586263,2.0724960567935,11.2421455077099,11.2421455077099,3.26729727387646,1.23764984827484,2.63992055461466,0.00829254640254124,0.0242548998436331
"CRYM",701.190562006418,587.410514245729,647.444547731739,51.0273636915909,49.4258601059294,55.9573935334246,645.348541327962,52.1368724436483,348.742706885805,348.742706885805,3.62825207062313,0.204151670493832,17.7723359394835,1.15768042787468e-70,2.77660511043417e-68
"C2CD3",212.720732294082,221.777439051959,180.276475865424,587.974395264468,715.027442865778,665.271234230715,204.924882403822,656.09102412032,430.507953262071,430.507953262071,-1.67768955846083,0.16710789259044,-10.0395590684195,1.02129652192921e-23,3.68637485182686e-22
"ZNF563",34.1403644422601,41.9578938746949,28.1076225811683,16.2359793564153,13.1802293615812,17.6162164827448,34.7352936327078,15.6774750669137,25.2063843498108,25.2063843498108,1.14846698475349,0.565998590032731,2.02909866734311,0.0424482416258127,0.0996967592262999
