"gene.name","SRR3396381.amphotericin_B","SRR3396382.amphotericin_B","SRR3396384.amphotericin_B","SRR3396385.control","SRR3396386.control","SRR3396387.control","amphotericin_B.average","control.average","amphotericin_B.control.average","baseMean","log2FC","lfcSE","stat","pval","padj"
"YOL131W",19.5447654984213,29.9893170846125,11.3838730409622,19.1532869091164,16.635072284441,20.5265696557529,20.3059852079987,18.7716429497701,19.5388140788844,19.5388140788844,0.112135970488077,0.528767853222069,0.212070325010818,0.832052170360595,0.903396966066682
"MDG1",3858.366647806,3716.67603068631,3701.6560504862,3069.56624411892,2808.55470402312,3305.75517027411,3758.89957632617,3061.29203947205,3410.09580789911,3410.09580789911,0.296187692086998,0.0853258475755086,3.47125402797656,0.000518033685073491,0.00249281258025309
"FMP41",1084.15963911831,1180.57944923091,1128.90074322875,1382.06086065256,1324.336587978,1430.99514171535,1131.21327719266,1379.13086344863,1255.17207032065,1255.17207032065,-0.285287433555811,0.0873280392402547,-3.2668480368709,0.00108752039762853,0.0047761417969268
"snR5",68.9815252885459,67.9757853917883,47.4328043373424,71.5728089761719,48.981046170854,63.5346203630448,61.4633716725589,61.3628251700236,61.4130984212912,61.4130984212912,0.000758754751939604,0.305362316107517,0.00248476878748997,0.998017443387373,0.99902525096148
"HEM4",803.63476961156,841.70016617479,905.017906756492,830.647811216417,758.744130307003,855.273735656372,850.117614180947,814.888559059931,832.503086620439,832.503086620439,0.0622157989156639,0.103890509966545,0.598859308089825,0.549266708762861,0.701755832330425
"YIR007W",1260.06252860411,1331.52567855679,1319.58061666486,1034.27749309229,1079.43135712373,1311.7455465724,1303.72294127525,1141.8181322628,1222.77053676903,1222.77053676903,0.191532479049632,0.112995858819338,1.69503980987357,0.0900678690468256,0.185179538760273
"PRI1",1270.40975739739,1368.51250296115,1424.88144229376,1355.85109961903,1326.18492934293,1300.01607819769,1354.60123421743,1327.35070238655,1340.97596830199,1340.97596830199,0.0301343455315624,0.0871600921225648,0.34573558606601,0.729541437795405,0.836465306817963
"MSL1",343.757934354587,286.897800109459,328.235006014409,333.670419311449,360.426566162888,350.906595543586,319.630246826152,348.334527005974,333.982386916063,333.982386916063,-0.125462256238133,0.13678300451834,-0.917235709801292,0.359019138108573,0.521764073845175
"YAP5",936.999051836082,796.716190547872,886.044785021555,689.518328728191,719.004790960838,735.046684815533,873.253342468503,714.523268168188,793.888305318345,793.888305318345,0.288606250538443,0.105627379891063,2.73230530603043,0.00628928306428053,0.0210117165060388
"RDL2",2197.06158044019,2374.15426919849,2360.25634382616,2266.13626166809,1991.58782072057,2263.78739632018,2310.49073115494,2173.83715956961,2242.16394536228,2242.16394536228,0.0884890709660335,0.0887794023674883,0.996729743682515,0.318895708213704,0.479172221588327
"RRP36",342.608242266445,331.881775736378,478.122667720411,948.591735867292,877.962148345496,551.28501361165,384.204228574411,792.61296594148,588.408597257945,588.408597257945,-1.04366972971178,0.21356092358743,-4.88698827566416,1.02390188765812e-06,9.78630192625301e-06
"SFB3",3257.07768570751,3088.89965971509,3233.01994363326,3126.01803711421,3226.27985249908,3598.99187964201,3192.99909635195,3317.09658975177,3255.04784305186,3255.04784305186,-0.0550871854707327,0.0838173277943557,-0.657229082820298,0.511033628075261,0.667431271450072
"YHR097C",2264.89341364059,2129.24151300749,1956.128850872,1899.1996071987,2038.72052552649,2278.44923178858,2116.75459250669,2072.12312150459,2094.43885700564,2094.43885700564,0.0302579365572772,0.102017402989465,0.296595832383637,0.766775093053447,0.860946985549817
"HXT4",571.396967806789,692.753224654548,666.905228983034,1233.87490403992,844.692003776614,1084.97582466123,643.685140481457,1054.51424415925,849.099692320355,849.099692320355,-0.71090627583298,0.152825550732369,-4.6517501322664,3.29129733964118e-06,2.85836198244933e-05
"MSR1",1355.48697191993,1299.53707366654,1212.38247886247,1502.02092076755,1358.53090322935,1404.60383787224,1289.13550814965,1421.71855395638,1355.42703105301,1355.42703105301,-0.141656417963334,0.0915347417722153,-1.5475699742055,0.121725865160485,0.234887591309401
"YNG2",985.286119538064,991.646751597853,1107.08165323357,943.551397206999,1029.5261402704,983.320432080355,1028.0048414565,985.465989852585,1006.73541565454,1006.73541565454,0.061395299361444,0.0977393018138064,0.62815365182782,0.529903289139253,0.68396557353744
"HXT5",7108.54618098466,7976.1587006041,7429.87447140131,5447.59802404553,4618.08090029731,5156.07880638556,7504.85978433002,5073.91924357613,6289.38951395308,6289.38951395308,0.564921123443953,0.0897276204134958,6.29595570283267,3.05511616302829e-10,5.97167635359249e-09
"YHR095W",11.4969208814243,8.99679512538374,14.2298413012027,4.03227092823504,6.4691947772826,14.661835468395,11.5745191026703,8.38776705797086,9.98114308032056,9.98114308032056,0.465555472263934,0.732716649996895,0.635382684788051,0.525178858267823,0.679798441474685
"HXT1",2758.11131945369,2696.03960590666,2639.16123332973,8889.14126129414,9850.73530443647,7071.89197425583,2697.77071956336,8603.92284666215,5650.84678311275,5650.84678311275,-1.67334059568408,0.119218814066111,-14.0358768772533,9.40261794360726e-45,1.12490975708088e-42
"AHT1",11.4969208814243,10.9960829310246,13.2811852144559,25.201693301469,22.1800963792546,37.1433165199339,11.9247296756349,28.1750354002192,20.049882537927,20.049882537927,-1.23737499426601,0.502229997261986,-2.46376162517537,0.0137487514933891,0.0406834058049582
"MIG1",4158.43628281118,4369.44349922804,4104.83488735361,3941.54483234975,3498.91020382742,3639.06756325563,4210.90488979761,3693.17419981093,3952.03954480427,3952.03954480427,0.189425542683077,0.078590042140127,2.4102995433611,0.015939427794408,0.0453851823821901
