"SRR3396385.control","SRR3396386.control","SRR3396387.control"
79.02523,83.934044,74.6604
25.957592,27.11043,28.432175
14.914886,14.504914,17.49045
33.45438,34.819717,34.363201
46.249901,47.487289,47.404926
55.109814,60.473671,48.771233
70.316872,67.786026,62.5075
83.693146,76.467354,84.90226
65.399559,71.115738,62.390507
47.611336,52.915024,50.139153
162.860031,182.35936,161.794769
25.570084,23.629696,34.620453
58.386711,57.517857,72.308365
93.270485,78.24633,64.461067
163.612549,177.856598,183.054413
121.134056,122.701035,118.840721
2518.445801,1525.233765,1630.520874
108.013527,117.681679,98.749649
80.574173,85.531212,65.439514
13.347562,13.303705,11.435785
9.042135,11.360338,10.071633
1628.169922,1786.672119,1602.539307
230.523193,175.575928,171.08165
28.370386,28.190266,26.256975
6.533444,6.904397,5.91554
2.079097,1.450564,2.346653
56.818794,61.968777,60.191826
40.344894,30.817726,47.417118
88.651482,89.176079,90.025276
5.739514,6.670646,5.659969
24.435455,22.043407,18.92745
25.2818686168224,20.7232832803738,26.0780934252336
63.047215,58.673672,59.269966
39.546383,38.414227,37.329369
12.626638,11.931751,13.813254
44.358101,43.214092,40.028759
108.803856,97.678673,83.346512
134.188324,126.067963,117.918076
7.62534,9.311001,8.579352
68.465004,50.644966,58.016838
226.815628,223.405579,233.283081
141.747711,128.565628,131.382034
34.592209,35.764698,32.171436
228.991272,261.391632,249.253845
133.428101,119.462067,117.599861
32.870926,34.50758,38.696922
11.411269,11.74356,11.755143
10.980126,11.578241,11.467753
32.791138,33.031696,28.985714
263.850403,295.291748,282.351654
31.23761,24.15764,28.612419
53.766502,39.031635,36.28846
48.390961,46.611729,59.150894
16.193121,19.510399,25.000851
222.662903,203.834183,221.206497
32.174129,42.25145,26.667971
34.156372,38.006821,34.142319
43.159893,40.13723,38.882923
36.227627,37.857552,32.387794
125.345512,105.793396,133.997665
3.256921,4.011202,4.284677
34.201805,36.793728,36.000858
35.392174,40.818947,32.409466
64.568886,64.671082,67.570717
371.288696,340.369446,335.797394
1718.633301,1535.083008,1747.335327
88.78791,85.32692,93.489182
82.236542,75.182571,70.282104
24.142424,22.815062,18.736101
113.913399,97.689644,98.92878
18.842192,16.891865,17.279581
0,0.40854,0.476364
139.575165,143.167801,138.691742
41.927959,41.365555,42.153446
72.552299,78.240417,73.917953
25.395567,23.307072,23.962521
109.2033,127.676521,110.213264
20.539099,22.019344,23.369394
34.91111,38.693733,34.935551
46.585537,50.912369,51.890881
201.989426,196.468796,199.216614
53.874866,55.468452,67.068703
6.811152,10.646722,10.321425
33.029213,36.029518,35.194435
9.91898,10.283701,9.759943
153.917816,97.47924,54.129448
0,0,0.205108
45.062092,41.372196,44.26878
590.679871,638.603577,589.324585
23.306904,25.554993,24.604805
117.376549,109.506233,112.181427
54.215862,48.641094,41.535931
85.673988,67.769852,66.02858
22.26075,22.52693,20.74151
130.268021,166.688461,113.584198
41.953674,38.616573,38.725365
1284.934204,1208.435303,1293.592896
38.575623,40.081955,26.27067
182.702347,175.63063,186.723862
396.099701,462.641602,409.036102
21.640383,24.767498,18.853178
6.302202,7.268923,7.83923
16.452675,16.421457,17.474558
10.036714,10.382186,12.80682
5.560811,2.756415,3.700654
141.7612,123.397713,136.712219
0,0.032637,0.183403
2.548969,3.17438,3.245829
3.282679,2.284672,3.918839
4.439892,1.835383,3.417315
11.979319,13.733771,13.10749
0.494357,0.437032,0.488111
70.519112,60.857685,73.132912
152.807114,131.270081,149.70491
9.292126,7.265735,6.155278
0,0,0
0,0,0
36.465412,32.466736,32.470757
68.772827,79.626976,104.375839
16.94095,20.904724,23.39303
4.078662,2.830182,3.355084
4.787911,3.358048,5.169498
89.554756,75.469818,79.788231
58.843781,62.77985,54.402515
17.184534,23.378998,20.185474
11.736057,14.099197,12.891845
34.197662,39.093616,38.080704
37.114536,39.587536,31.237577
17.380846,18.317783,15.735157
0.848367,0.14419,1.672494
22.277094,18.976393,19.819115
28.844841,31.316521,33.805096
31.745928,33.97916,40.293022
153.609283,158.108658,173.112106
78.293869,83.898788,80.131966
1108.124512,1156.72522,1054.830444
63.769512,75.964272,71.115715
22.146332,25.448462,31.096071
15.888236,13.719234,15.843195
38.500622,33.964699,31.873905
90.410988,69.434067,94.332878
84.23259,77.399765,76.480331
22.049194,25.683096,24.278568
34.004917,36.747379,30.938719
112.071091,102.6409,105.453232
14.233453,16.59021,15.948882
75.054802,68.337959,91.905869
25.633461,26.625006,26.264996
3.409179,1.42323,1.473261
5.015548,5.377726,4.767426
81.737442,83.63073,82.137955
15.277342,14.571159,6.218308
11.278813,9.035505,11.029345
29.194733,27.228849,30.002787
1631.181885,1842.164185,1552.77356
13.145407,12.073035,14.410135
43.709389,39.575958,38.495251
20.194571,19.643942,27.488008
5158.787598,5521.164551,5066.614746
24.537642,26.851213,23.357967
46.138081,42.004032,39.073593
6.931195,8.668238,6.051376
163.533707,165.779831,133.704147
23.488543,24.41643,24.720427
21.016453,22.302753,22.003366
8.899922,6.391509,5.231777
34.132896,37.496746,31.857391
0,0,0.434377
2.86679764695009,3.18444888207024,2.87823898817006
54.166428,57.007378,49.918346
21.988379,22.151522,24.149645
45.141373,41.255661,43.630749
7.181258,6.078767,8.035968
127.204971,115.532387,116.400589
189.689224,170.086609,172.712204
7.084481,8.212728,8.006075
9.073718,9.934367,7.070297
70.249573,67.71402,73.461555
1362.063965,1367.38562,1295.815552
68.361778,69.320152,69.86644
233.64418,182.761673,195.715881
24.498905,24.687622,27.068888
52.87936,55.681473,50.685986
43.775997,41.306171,43.59198
112.504623,114.571381,105.02256
48.522846,50.520103,48.984154
128.93399,111.144623,79.955956
805.900696,697.922058,726.620483
1.394576,3.027243,1.636549
480.676117,518.764465,437.32251
18.860458,21.578457,17.584879
466.07663,436.479919,455.373016
97.346352,92.67585,94.051155
5147.128418,4112.429688,3407.416992
16.549803,17.449636,18.85486
95.185661,97.704964,92.728188
74.754395,76.549004,78.614929
95.264816,95.187286,99.024338
6.674596,8.321963,8.215768
1.420843,0,0.313599
6.064254,4.2625,1.525346
1.016898,1.37409,1.143976
122.043488,102.500114,134.55838
43.97443,46.282555,51.863678
255.368698,243.829178,335.953491
271.823975,301.350708,288.292542
229.555557,234.481613,258.853302
123.853127,151.787857,125.949959
0.488102,0.496269,0.491698
13.952394,15.36561,14.045934
1236.02928411765,1274.31215702451,1099.66609127941
38.256977,34.235817,29.394724
35.752926,40.10886,34.539722
70.065331,69.625107,72.282677
150.088837,184.341339,193.05127
441.568542,436.706146,423.19342
116.674088,119.179703,126.191093
1.412189,3.211307,4.515449
79.266632,75.67408,80.497528
2.901557,3.371252,3.806883
91.968117,79.824821,97.876579
68.499084,62.987041,69.221626
22.373405,19.575899,19.02339
52.226608,49.887527,47.232475
118.740715,119.868217,107.863029
54.438999,58.639191,48.465878
43.44268,34.082752,32.521854
19.116541,22.228256,13.147736
2.606674,1.953982,2.068066
104.618469,106.659355,113.713776
101.147781,85.56913,81.289635
37.940182,34.116005,33.803345
5.553899,5.938974,7.051672
24.882242,24.972303,22.641453
148.305511,146.857086,146.145172
45.417976,45.80595,40.945393
76.135223,79.474724,67.731377
26.197641,23.479437,26.437113
18.393553,20.155174,17.975601
1175.741943,1001.593506,989.15686
180.007507,176.225662,180.027405
39.609474,39.712227,29.325563
49.3570676345441,41.8588099740549,46.826242107487
95.325798,111.612701,114.524925
144.863693,118.175964,130.587234
22.139088,21.565594,22.6401
162.826996,159.362808,142.095367
7.297291,7.935582,8.604168
51.554333,54.06139,50.850952
37.635754,36.209499,38.682301
38.330437,37.677376,43.390888
175.443085,183.076462,178.675354
96.891876,100.125984,75.455673
29.295748,27.650766,29.320652
126.227333,130.354248,136.118195
32.599079,32.554188,30.437134
96.37854,100.291748,82.805229
106.428131,100.554024,92.968987
46.360733,58.382626,42.36042
169.078262,168.167221,172.350906
598.794999140845,500.953957598592,487.854819788732
29.7839436997579,28.8794180387409,28.9331975956416
472.258511183099,403.990808429577,340.968055133803
4.088356,7.347154,16.902199
92.204117,89.120499,93.583778
129.117874,135.630768,84.538765
273.080994,310.082184,276.332733
69.014053,69.94873,58.670395
64.286133,59.329536,41.790176
36.731041,36.173637,35.496162
61.305569,58.408928,58.671356
222.740112,243.623016,222.936432
1033.902344,1035.140259,864.370483
43.8004403781344,44.3489110501504,44.2202994714142
72.539581,65.330544,57.283058
8.18265,12.873702,12.628249
27.738161,31.047174,23.430929
22.410303,26.848431,18.824451
319.740967,309.388702,346.510132
61.050701,62.357693,54.465107
22.722948,25.787247,22.076685
71.43763,74.672035,61.904953
66.516998,63.253036,71.754257
24.714777,22.456329,28.737103
95.373901,88.493484,91.475052
36.370823,39.033283,35.783241
34.856522,41.206196,35.76643
17.504879,18.561033,18.160135
2.098377,2.388925,0.547159
61.480797,58.283527,61.248306
23.837198,23.062738,24.368603
94.503517,102.844589,92.913162
36.008656,38.71603,40.018253
90.731308,96.554817,99.202263
49.61874,57.784729,53.889065
42.695805,44.241001,27.386257
50.758476,53.238926,55.44886
507.980042,472.291931,610.877014
67.710144,69.226532,45.821907
422.949951,489.90918,400.05249
32.136288,31.401522,31.063683
46.762451,50.901596,47.591732
32.70546,29.527525,29.88282
29.971394,20.488945,25.750998
1.903804,1.685534,2.716713
218.34288,241.524658,169.68866
0.265079,0.4914,1.201337
128.841187,109.021896,119.118446
72.576866,77.761375,85.051346
47.145088,48.56139,53.019535
6.852431,7.891314,6.676112
44.884399,58.469734,45.411381
24.958382,25.756758,27.849516
18.508688,19.923855,17.477093
34.29229,38.828697,36.819534
328.196808,284.522308,305.397827
17.099749,16.947163,17.058678
50.974033,50.318874,47.097488
104.073769,101.51313,105.817413
84.738426,85.958382,87.45475
0.701795,0.447601,0
105.607071,115.352684,111.236145
14.158436,11.739693,13.794621
176.339996,166.138611,155.34024
39.403225,44.547382,40.858913
61.40527,64.236168,61.934669
33.568638,36.488873,34.525085
63.13588,63.142944,62.685253
52.276287,48.959545,53.00214
54.532639,57.409248,49.500446
21.658876,24.507084,22.574024
21.150177,21.95915,23.387972
5.610712,5.816911,5.694097
21.27013,24.234119,20.952162
12.298182,14.240561,10.397836
245.358627,166.275604,171.179398
69.457222,66.125145,59.616261
78.079597,79.25592,70.448647
13.620406,13.277157,11.394525
0,0,0
0,0.29936,0.626771
52.496006,50.978901,53.651424
79.841209,100.494591,75.130737
82.993103,72.775108,85.124222
21.165354,24.583279,20.387936
14.644433,14.84071,8.847537
25.480658,27.209824,28.154802
13.130728,12.258323,11.783257
116.06337,112.29213,116.329071
181.777664,149.948792,175.10022
280.996185,267.219788,210.93306
151.391586,133.505905,132.957962
41.366802,37.305546,33.934273
111.707085,108.789246,104.068016
24.269512,26.390516,40.481186
17.18758,19.099314,12.681155
37.047935,39.44297,35.153275
279.754608,189.400894,215.755264
8.447416,5.444101,8.858453
48.924866,40.270206,45.371964
10.733951,8.024592,19.081146
4457.759277,4018.993164,3526.974854
118.847534,117.907242,116.810806
511.857452,527.386047,416.966461
1519.385254,1734.232178,1654.188232
376.430756,357.110931,316.586945
40.9758,44.178677,37.073849
1.83750373913043,1.74447187681159,1.20681780434783
250.566086,243.847763,251.648041
183.196457,130.142746,117.809349
45.396866,48.718887,40.994114
37.672894,36.492649,33.592896
26.521711,28.384876,27.619404
29.934858,26.935545,25.226463
121.580879,121.868294,124.72068
17.531027,19.354361,15.56851
21.816036,26.211615,23.305889
18.59551,20.482122,20.37377
4.05331,11.966629,7.428806
12.093309,12.611131,12.947622
9.129605,8.181625,8.989355
26.0331,27.273882,27.922247
19.520844,18.228952,18.951797
14.210483,11.893047,13.424719
68.099861,64.088455,65.124641
807.056763,804.85907,815.937805
160.675461,173.424225,164.060898
6.968036,7.390859,7.411358
10.328406,10.886581,9.161584
2.334516,3.134735,4.231991
18.357685,20.286057,19.512749
80.491173,83.745758,61.554371
41.59446,37.111298,37.023384
27.060209,21.828003,25.650064
7.231636,6.430952,8.409445
42.900146,46.028931,32.737476
17.74017,18.934959,17.461372
12.062759,11.226242,10.92152
18.154669,16.162058,19.70121
12.185326,12.028989,13.234207
12.329269,14.216265,10.860014
6231.850586,6401.91748,6853.798828
185.412384,182.808044,192.25795
63.849998,50.660069,53.008812
5.382243,4.36886,3.570357
12.944948,14.277973,11.601508
248.403015,305.774628,277.474915
26.479862,20.981325,24.935453
12.749493,12.450541,11.50845
0.987178262295082,0.669173163934426,1.97904606557377
102.283203,100.635147,112.071526
91.367989,109.221031,118.228325
287.832764,300.732147,300.825226
3.401049,1.969419,2.65087
290.237152,271.499786,310.374542
1.127988,1.361255,0.721812
0.449364,0,0
12.284324,13.8752,12.562976
0.663923,0.896569,1.062947
30.57349,30.214949,34.72905
55.041698,55.580795,50.508507
79.885056,86.018585,84.671837
22.165136,24.209578,29.482977
196.500473,180.85762,196.632599
57.179668,50.681389,43.488846
109.540459,106.50663,112.540359
67.224739,64.951324,61.573879
1457.841675,1582.567139,1424.484741
17.509161,15.543591,17.720295
1327.879272,1524.74707,1356.804565
68.025116,65.829651,61.827591
67.764313,70.330063,52.721775
18.282091,22.859959,15.431489
61.348835,58.369823,58.714691
119.912262,116.330673,117.573753
72.550476,75.121925,69.75206
47.977325,54.817062,57.139835
231.150436,226.841339,239.626526
105.394577,89.059006,93.025635
34.057217,35.985229,32.163811
52.446117,57.525547,47.098022
39.425243,43.222042,33.558727
37.077385,39.900509,36.289772
176.570908,200.565247,189.306641
36.316444,33.198647,36.963615
163.217651,127.773376,118.385201
9.382753,12.325577,10.332929
8.78407,10.001006,9.757623
2.745411,1.307708,1.890206
1.778059,2.819821,1.073213
0.991419,1.339357,2.020434
1.934809,1.886581,1.312999
2.314157,0.57878,0.735737
74.479263,85.688293,64.955681
25.999416,26.937084,26.705204
68.896194,69.502029,76.334702
36.500584,43.177216,37.669693
60.593082,75.366203,60.10165
32.3205395002786,34.318238556567,29.6094975205276
0.877223,0.504336,0.815441
0.241044,0.009186,0
7.132806,5.165187,0
1.509877,0.618052,1.365893
0.647422850299401,0.365564658682635,0.939912215568862
7.151552,8.270049,8.031583
4.230032,3.967209,4.25504
1.424405,1.756697,1.70978
3.145365,2.549573,2.890611
114.205101,103.801422,118.429665
19.40287,16.097971,16.742731
40.296261,49.362896,43.651772
5.173129,7.34809,5.959933
6.857635,4.718222,4.787354
4.690991,5.389659,4.909303
13.853258,15.452874,15.369998
51.976158,49.528172,45.471298
39.083385,40.833961,41.628208
60.578762,45.98106,67.443497
98.9207,90.124413,86.203278
68.002533,70.243225,71.084747
49.19838,38.073071,46.893681
36.585381,38.497116,34.15094
23.27478,25.105474,23.156252
25.428564,24.295313,22.6891
42.454922,43.610157,36.294434
11.800232,12.76294,11.536964
9.600919,11.097405,10.066193
132.28595,118.899567,108.621155
14.097758,15.332705,15.333845
32.371159,37.740887,45.497822
20.631577,20.074049,24.195469
31.314175,34.237438,37.082123
251.353104,221.771408,253.762589
5.178267,7.729517,5.961337
28.485058,26.521681,26.570059
33.572605,33.566769,32.694668
206.902115,203.023926,195.54567
73.526184,71.47477,69.156517
2658.850342,2432.093994,2164.22998
4847.375488,4478.563965,4343.685059
1486.476929,1190.352051,1113.415771
71.164886,71.114304,62.102226
33.24086,34.06773,32.139618
1470.028442,1557.938721,1381.553223
154.790512,152.192337,138.437546
118.991127,110.892204,106.635834
0.640038,1.770696,2.035105
38.000774,37.790199,35.450058
17.067307,16.662128,19.876034
57.712677,53.876869,50.312168
163.458939,149.361465,129.973236
139.950073,146.453094,145.056442
28.043043,29.58046,28.014782
6.90997,5.191984,6.245059
1964.38949899329,2072.95273590412,1933.64698923106
5162.313477,5564.924805,5010.358398
185.480011,171.60733,102.76297
0.388558,0,0.830934
1065.402466,762.222717,649.764771
203.608475,207.816437,184.082367
48.15823,48.627884,50.205418
137.76593,147.534378,169.371506
41.332661,41.023384,47.147678
4.599174,3.065305,4.129785
46.079502,57.137226,57.582119
179.258102,170.472519,164.739441
57.336197,54.969429,66.962173
147.84436,134.964844,136.507019
131.654022,127.394112,126.308395
11.643265,13.717761,14.047957
40.027187,39.465576,42.403439
57.199818,60.750568,49.402138
28.783138,30.091482,26.169334
16.728462,17.158792,17.186308
1.335513,1.660599,1.330467
43.766457,46.146263,43.506111
29.850601,30.293318,28.22052
322.2435,313.460602,316.276947
343.197083,343.387451,338.575043
56.873459,58.225487,64.525505
27.872709,29.871361,26.819342
59.233673,63.815536,55.879055
1317.350708,1491.118896,1407.087158
5.824805,7.245532,7.297028
5.179978,5.364322,3.949955
4.117002,6.07058,3.243345
54.64814,54.039223,60.147919
72.134102,68.568855,68.881638
41.235783,40.928421,38.125774
35.931004,34.694519,34.787254
89.581146,81.083336,90.460388
52.778194,59.474709,46.020054
149.060013,131.613358,144.43364
137.941254,155.956284,146.874969
35.509293,36.013557,33.243412
16.517412,16.113609,15.040504
23.638233,23.385712,24.281853
70.335724,72.546089,76.381989
18.66707,22.729227,22.95282
104.293304,104.704002,105.00827
1786.486084,910.006348,1019.355713
58.495701,56.661678,55.177849
130.2892,115.626381,113.390518
51.5087341196247,49.262413050821,50.1907722783425
57.305218,57.308357,52.840679
26.793467,26.550283,25.694965
42.258682,48.839035,42.592613
30.937754,29.987841,32.490711
22.489874,19.179615,18.538355
161.52301,158.885117,159.473129
69.703323,52.892441,43.937214
139.45575,125.077164,139.24205
666.818237,624.795959,591.612244
26.447943,26.761845,23.515823
56.496262,56.059502,60.647472
4.029134,8.27189,3.35873
14.85097,14.985506,16.781366
2.073787,0.424093,0.446442
146.563934,123.355255,116.03006
55.125111,54.736629,68.588608
283.045837,262.099274,283.710968
4943.401855,4875.56543,4533.809082
23.0013527027899,25.9400037849687,22.7524906289619
7.882321,8.947392,9.512088
2.450838,0,0
88.971825,62.53513,67.924706
127.241188,128.671753,121.579018
3.448455,1.581366,2.418231
33.472462,23.914459,15.552521
50.64592,40.545902,33.868992
68.001839,62.513454,63.03093
53.743145,60.248959,51.999359
130.229874,123.98629,135.135956
20.612869,23.342146,22.034452
3085.22583,3201.259521,2763.124023
170.562897,151.088654,154.260056
41.394203,38.833992,35.220703
45.455986,34.7038,40.662739
779.964294,787.690857,849.752808
80.61982,76.709335,87.767815
2.276108,0,0.777464
37.564136672044,39.803952412602,35.3439539134561
8.795465,8.33203,7.196312
115.246559,125.473679,130.349945
25.789238,29.464602,26.373266
53.094501,55.560413,52.260834
54.093803,56.549908,58.581814
183.723709,135.387833,99.307022
130.423691,115.793823,124.26532
6.891328,8.205044,9.219594
59.609882,58.769165,61.343533
19.353319,22.281372,20.086786
66.00338,68.082932,68.817284
102.387695,103.322235,84.550537
124.942741,135.852493,161.419281
47.033287,32.960068,38.275517
16.291794,11.3475,13.150217
46.92923,50.768612,50.849094
24.822374,15.961066,17.594872
87.798599,88.561234,85.349274
236.041504,232.09375,199.92836
24.603561,25.869287,24.08003
57.630001,50.86142,39.233307
34.358871,31.278702,34.892681
1.925685,1.836772,2.130045
148.84317,145.696289,142.88652
4.154246,1.983132,3.347134
682.427795,685.151917,603.742493
98.191956,133.450668,98.860077
41.061802,36.273914,34.216377
272.68515,227.131485,204.250168
24.294664,18.960173,15.886056
53.25988,56.707878,57.195168
11.354672,13.613192,12.138365
3.642885,4.461542,5.115512
1.286442,1.288309,0.353061
152.147217,150.311111,135.493607
21.30826,22.454567,22.588327
3.220092,2.056289,2.420357
19.634922,18.341259,19.850632
22.073093,21.932753,20.14768
48.097954,52.447407,44.232342
34.109432,20.939932,37.701202
82.815323,95.30719,77.928001
58.131191,48.204155,46.497646
111.968956,86.294548,103.803001
82.526085,84.785629,82.209976
35.055618,29.529488,34.123352
74.593155,73.853531,73.025513
78.692154,51.127846,40.981266
92.807465,91.417206,94.515526
69.734085,68.923302,63.169727
55.200829,62.178646,56.465408
82.272758,71.389297,66.703255
1634.916016,1788.506348,1573.808838
1222.772217,1220.675781,1308.453979
2.983325,2.799355,1.726561
113.919533,122.36599,110.720314
162.589462,134.772232,146.626038
34.376324,36.608036,34.540653
0,0,0.066966
39.207172,48.564823,39.840858
18.713209,21.381813,19.468508
43.565311,41.085411,46.648506
34.387817,35.898594,30.158783
172.712036,192.261536,172.719254
81.880058,84.106079,69.166725
17.097816,16.905146,14.652956
30.625544,34.394291,28.230528
17.947613,17.967789,18.633512
8.487486,9.302674,9.040532
24.4408,24.391636,24.947914
32.726414,30.879223,33.537937
57.961166,41.518379,45.57729
74.637871,78.868294,71.209541
112.398216,138.627029,90.427765
34.919552,36.367683,36.045315
475.44577,312.274475,312.498383
438.540649,384.818695,385.324951
531.989807,448.147003,373.11142
2.57269,2.057529,2.325858
0.387383,0,0.778544
2.930951,3.549161,2.34055
135.979187,122.27346,139.926865
18.397865,23.043798,20.022661
0.369197,1.717938,3.727796
15.7193536975242,15.1589934215285,16.0970009054898
23.236467,22.940702,22.846252
75.19368,77.742989,80.510643
32.015102,31.213732,32.198818
3.204943,1.565393,0.462978
62.654217,64.546318,69.197571
9.53000570462232,12.6891204622322,11.2015435062007
49.046494,52.582077,51.711056
44.330894,49.694496,46.749001
3426.44165,2983.713135,2863.858887
104.297684,110.283012,99.176155
39.947449,40.616562,40.702667
1.345159,0,0.535731
85.603828,92.512627,105.897644
1.914063,2.690718,1.284763
33.491192,36.664608,31.261599
43.049427,44.350307,50.247952
36.350449,19.562134,19.91342
10.219683,4.66503,5.65494
36.41927,41.433918,29.102154
0.382148,0.867226,0.463335
376.296356,384.732452,401.892212
25.635178,23.750851,25.569927
5.979785,5.705614,8.444917
28.309023,30.39089,34.172119
33.989346,38.265919,27.01841
3.86505,5.015016,4.316535
31.032608,28.400694,23.377888
98.176834,99.117081,115.781097
25.261412,25.840425,21.504759
417.805786,286.978424,277.223541
44.781082,41.877445,44.714142
13.02777,13.311741,12.159301
339.103027,326.998077,337.233459
160.821297298204,161.047295626347,171.730392819162
24.996868,24.793575,26.290752
44.051548,40.441616,39.846764
1.780153,3.4243,2.596479
12.882416,14.156493,12.181679
48.155113,44.677834,42.573837
23.450163,23.956175,23.789419
0.402878,0,0
52.574589,53.313118,58.856174
0.981906,0,0
8.202324,10.201987,7.143628
33.202152,39.790241,27.403761
130.35939,137.933945,135.73938
33.265064,33.967903,27.840332
6.046798,11.238881,7.787944
127.15918,110.173515,98.01532
25.764622,20.761333,21.857967
39.85088,38.846714,39.108337
16.061838,16.463144,13.257818
336.505096,339.168213,347.697113
39.763058,30.477961,33.930286
255.271072,231.848907,226.531113
190.316284,202.768295,180.024536
13.761796,12.077548,12.447366
870.800415,919.641724,946.671387
110.877167,112.578117,113.110466
57.994312,51.314911,58.009655
56.718388,59.621761,70.530754
304.574707,255.500336,261.216888
40.143494,42.90366,45.124298
16.125261,14.810622,17.176561
4.037599,1.38729,1.406294
44.742126,41.883408,40.556725
5.104605,6.736979,7.776783
124.343369,146.145401,129.8246
1038.970703,1111.541382,1111.58313
834.765991,841.503845,819.124329
51.710354,56.521664,52.240776
36.83646,36.104103,38.642628
37.259476,36.640209,35.182999
34.196045,35.571884,40.247643
42.273521,46.946991,42.648926
150.303589,153.892349,114.83268
10.43707,10.453815,12.500059
51.356831,51.764252,57.758976
99.230064,85.579231,85.592842
394.80426,362.97406,363.558289
22.8943392878114,22.5491664741993,24.7909107424377
9.902105,5.458794,12.185758
3.372632,3.151534,23.002605
19.617537,19.711935,19.283525
31.131266,31.909336,31.182974
94.649025,97.691879,91.518021
52.255829,59.263851,73.796539
18.954716,20.078377,20.774822
390.274384,318.37912,318.415771
27.661911,32.816814,27.273588
368.907501,349.963074,340.507141
47.1444126345257,47.7016326543546,53.0792549090202
632.466064,729.373291,661.796875
22.408373,25.577152,27.184492
1.353348,0.388153,1.065085
2737.263184,2918.367432,2623.664307
57.525578,53.866119,49.372871
65.5142002894224,1.58340850356911,61.0796113627515
39.163143,41.752663,25.134125
13.000766,12.784314,16.750813
38.330986,36.91288,39.395
74.015572,91.245102,70.83519
28.467279,30.319658,26.478094
45.124229,45.180267,45.067616
28.481934,27.30566,37.904125
392.792236,282.67337,259.917206
13.717695,17.034885,18.114845
833.419189,776.617859,810.004028
43.430775,36.625332,29.166622
52.243313,52.806393,39.179527
236.759277,230.8349,227.037506
132.476349,132.109772,131.590424
47.295494,40.122463,34.26619
142.01796,158.510712,113.348747
153.618744,177.339417,172.787125
3.948573,3.510952,3.963418
5.709839,8.59187,3.482222
27.367661,28.331724,25.048326
35.235397,39.113262,36.228775
287.148743,283.427795,244.664886
37.487415,40.415257,35.938946
147.191696,130.91185,123.929924
0.030635,0,0
1.666836,1.250602,1.010363
3.382511,3.066734,3.23395
166.281677,165.26181,162.968582
40.505775,43.819466,41.62431
43.829212,56.965591,39.668259
17.38636,24.280912,15.789542
19.3615084723183,19.9916952404844,17.6978981730104
8.699923,7.931843,9.292918
8.349922,9.844908,8.503578
176.758224,170.382706,154.842972
2.483562,6.851345,16.102468
11.263136,11.027711,10.609323
8.097194,8.146595,9.555397
0.821251,0,0
59.864655,60.066166,62.531166
1933.454102,2139.925293,1842.975464
21.758942,24.483746,26.29459
17.316885,18.231609,20.223194
17.335316,20.99979,15.118007
125.490898,120.017365,119.291924
163.343857,154.866318,147.515686
9.156961,10.135906,9.182411
34.421535,32.885376,34.649261
38.103783,35.102837,37.906334
2.742259,2.43035,3.149841
16.232492,17.87892,17.567575
98.666008,93.88369,96.724472
33.370262,36.296524,35.031288
19.146358,19.65156,19.79591
14.581944,15.794746,15.118245
9.254459,12.806139,7.990665
14.360515655536,14.2980549975395,13.5625653553603
26.5009,27.167152,27.777603
15.361361,14.824225,14.067163
49.615059,50.581558,56.999748
73.599411,74.988785,72.182671
63.957344,72.366737,67.343994
104.264412,118.942413,121.537445
18.565529,22.466974,20.964832
484.380615,450.256927,519.422363
100.475403,107.799873,99.252937
25.690958,21.689547,24.544193
11.542511,13.902195,11.617954
61.165272,61.362232,56.847031
44.3578,50.273125,48.361862
17.354143,19.759809,14.381083
29.259182,30.39481,28.808403
59.168106,51.991608,54.960842
21.592627,20.71562,21.955662
23.247656,25.019188,27.748743
54.994785,53.78191,40.596416
36.896431,34.358875,37.378265
30.17235,33.26088,33.358391
168.404648,152.021042,160.582458
32.001778,31.206558,24.636419
63.276615,61.806282,69.443329
90.818039,94.951263,90.872971
12.269913,16.233595,14.669739
151.503952,139.894775,149.18956
288.363739,269.547028,265.321899
12.706355,11.261886,26.785545
88.337372,82.458344,85.937706
28.573912,31.914845,30.090452
14.555666,16.165134,12.414389
29.031317,29.81809,32.186646
0.565578,1.19465,2.111674
286.029999,253.115341,313.018005
63.879627,66.198036,64.190063
55.993294,55.776993,52.012207
59.670971,61.237911,62.286736
44.258278,51.802979,42.428955
133.685715,115.159592,137.507828
55.127151,51.492695,49.574265
26.402708,29.6043,30.423756
2.660782,4.282915,3.628468
15.419291,14.266975,23.025394
10.253599,12.733464,8.881058
46.356495,39.767136,46.445381
23.513655,22.808681,19.647047
174.92305,180.139633,150.582428
22.352285,26.895201,23.609112
25.284698,27.533047,23.883165
71.001595,71.784164,65.4655
35.99649,36.861427,38.962082
18.287811,20.099165,21.760361
395.208435,218.604904,196.195297
21.727402,22.293785,22.172754
109.171936,103.382362,100.933731
10.950925,11.435032,11.486166
368.03952,359.904053,374.542084
80.377312,82.782143,81.035309
8.465493,9.745658,8.324355
40.497883,40.214787,34.752735
71.911964,62.851948,69.450333
110.550385,112.925026,103.889954
2395.033203,2544.856445,2268.703857
97.733994,89.543221,97.577438
14.548159,13.965432,15.645114
79.6575830040603,86.0282373665893,77.0849489524362
0.798463,1.146702,0
15.485473,15.548971,13.792124
8.30504,9.400034,7.947665
10.415112,10.641098,9.522738
26.522156,26.167606,22.272081
9.099283,10.149029,7.436173
0.303823,1.31737,0.498097
23.68527,24.961943,25.450544
4.308605,4.586316,3.962703
13.716586,12.318995,11.325177
