"fc","amphotericin_B.control.average"
1.15425562598864,63.0260016666667
1.06209299608612,117.650589
1.1439049278139,13.3555891666667
1.24170731620596,174.289311666667
0.991008263048437,3.64348733333333
0.855414924528354,0.283388166666667
1.16373506641796,5.607128
1.13625888439485,12.9285521666667
0.813237790733837,43.7493261666667
0.855031726350985,5.19385733333333
1.11838471434152,28.3309253333333
1.05849096444914,31.1499646666667
0.7155422047745,14.4202416666667
1.06985214086407,2115.29250083333
1.27442803810204,1420.07017016667
1.14200996321833,1079.79953
0.638682621819694,0.897499782994924
1.15202221139087,14.4221
0.910584222942162,37.9589246666667
0.940731079262071,54.5257016666667
0.85378853783618,64.9840798333333
0.747234070143773,80.7078438333333
1.17455606353416,59.5574083333333
1.03009243288264,580.639516166667
0.608921020769322,90.6181558333333
1.07957396226297,35.78894
0.923570382493009,2.62498733333333
1.03100815934154,91.0095138333333
1.01368171057634,79.7565245
1.06959006005296,73.0817578333333
1.04488829650738,15.6376746666667
1.06836304037845,21.3939493333333
1.53763983445765,26.1071276666667
0.751572711815898,22.8918873333333
1.19514111520747,13.3566411666667
0.734551231957473,37.1414273333333
1.14072364366075,134.653148833333
0.955844833076163,16.8667895676867
0.932124557787934,64.1034368333333
1.4115673186748,6.80566633333333
0.967619131100295,23.8693475
1.67511480000985,88.4498088333333
0.876497554796079,17.463934
1.14706976488456,2.81742283333333
0.836539810769517,60.7269555
0.872498489604981,26.2722563333333
1.08488153899306,40.6315391666667
0.786500230758325,19.458181
0.950533549572387,32.9237745
0.913787666656953,29.4405841666667
0.799255238361047,45.2951056666667
0.462519799393729,201.821103333333
0.877550359355516,8.46182133333333
0.84937738876161,96.3883311666667
0.966300238711235,55.5134691666667
0.533550758903677,0.5404315
1.16967436770482,13.4988166285284
0.769785138680714,1.33561183333333
1.27302474053957,35.4110098183139
1.44648736259518,5.46035466666667
0.921989684174976,110.3133735
0.972083967106764,76.8648098185122
1.13322264552458,52.645111
1.09011162071038,51.2547843333333
1.00828917972138,42.6036325
1.19672549986894,24.530921
0.637393472867505,21.5253806666667
0.646890830205979,2.17432083333333
0.962345428628852,10.3945723333333
0.853517414318354,34.5861088333333
0.701576994718734,5.74424283333333
0.918911166623111,201.422691333333
1.47160236914215,11.706752
1.16661786653592,49.1486785
0.875112516391553,1743.39036066667
1.00492317445393,37.6103971666667
1.17638942639849,0.133077267295597
0.685684693757517,0.289882
1.21127833094946,35.7435423333333
1.27158755184454,81.0283713333333
1.41258920593564,107.3030985
0.99545565298325,19.5205333333333
0.931739323803463,13.8483098333333
0.944093813492611,131.540956
0.977377597769412,5.57636716666667
0.857956234517308,67.6058526666667
1.08524877718513,53.1177658333333
1.40190726669571,64.2630563333333
0.795851445956411,72.5670921666667
0.942229320058161,62.7485906666667
1.09968774387823,35.5735231666667
0.861437803293143,3.4030785
0.927923051558338,15.6469551666667
1.18514336193976,63.6602358333333
1.11248407477041,22.1521418333333
0.955234422614382,74.2795831666667
1.11555987677656,109.335177166667
1.14627832568826,117.840024333333
0.815422737755802,9.03518033333333
0.863321740688375,187.785044333333
1.90817617089528,39.5784558333333
1.31575926217691,61.8832466666667
0.938905376266049,14.6549625
1.3381587091003,92.5197611666667
1.11541028173229,38.8567905
1.00160748269088,392.947565666667
1.03900190215253,53.55793
0.725067286315102,49.9919123333333
1.06139178264951,30.6112031666667
0.743380967110482,2.06760316666667
0.989936259869888,34.0069365
1.15759345979571,90.8863551666667
1.27997438853957,88.5358378333333
1.09079852567331,41.4610111666667
0.82404461991183,31.2992216666667
1.29804912759779,41.7429353333333
1.14763278867049,107.233917333333
0.940176536911393,106.344449333333
1.06527754002167,75.839953
1.0222501599719,15.3063263333333
1.00456186181549,61.9122653333333
0.913227085442351,25.099921
0.622546914879395,0.423890833333333
0.789703400843235,33.5734811666667
1.08059631031482,47.9479406666667
1.07795844311265,441.063415333333
1.50947146109251,118.0160395
0.381741332840711,168.954928
1.25340283407559,3.060921
1.11171088751872,16.4284278333333
0.616301564305013,53.8427156666667
1.07456148582445,20.5409038333333
0.874769787916883,7.5762435
1.35550834527433,85.116122
0.948593701512593,31.8657243333333
1.11409084566465,21.8171643333333
1.1489939724855,496.183176833333
0.579359400246702,60.6784031666667
1.06697588636385,27.731347
1.8725688029472,59.9448241666667
1.22498494081106,22.3299891141899
1.09849879574886,75.6890651666667
0.888610704776906,189.908597333333
1.36861759169271,8.00415366666667
1.05926694091531,41.3333785
0.914948880182149,38.8521911666667
0.719629443371575,276.7044525
0.971679360922927,164.696576666667
1.04995910530449,173.461235
1.46002187216047,1.23639333333333
1.06635011049777,183.6502875
0.711320041408073,55.1477305
0.997612108120231,36.042806
1.03609848152793,305.837209166667
1.04343240589738,451.586273333333
0.900843309386213,29.374127
0.868489800590858,108.737491666667
0.796721761973566,25.1739431666667
0.828127797974121,22.9180168333333
0.893536349640747,80.9250618333333
0.752442595033438,191.288584333333
1.25256070422768,2912.13069666667
0.850958353858406,45.5290171666667
1.17118852841225,698.980173833333
1.05933276928804,36.9307836666667
1.01465041939057,8.69515116666667
1.68728560541477,6.1521155
0.735104093017777,30.507377
1.01097295298635,32.3562065
1.20382006100141,28.8655027337256
1.11164352636197,11.5344936666667
1.12974836426118,36.6576525
1.06222575206264,53.0864793333333
0.96580369578265,19.8788188333333
1.4002381298689,327.214866666667
0.788997945401808,4.53363016666667
1.18966373270211,7.90158040201982
1.26964122639486,98.104141
1.04611468853544,68.363537
0.917796259024301,345.131157
0.987541623191975,18.1230568333333
1.62936709693533,33.0835151666667
1.02791494765631,18.1707773333333
1.11146703961954,24.8701766666667
0.861274765952639,273.0299505
0.926664376214495,403.3606315
0.974575071891605,65.4394236666667
0.858627399160505,100.936154833333
0.840304361304255,51.1133981666667
1.26439286942863,50.3201228333333
0.930480212503073,17.1122726666667
0.94356925555145,51.7369338333333
1.03097402908153,23.6590223333333
0.949473463781443,38.9175453333333
1.17866778819685,26.8862698333333
0.970942829724245,75.6840045
1.08899292543231,16.7561571666667
1.2983685690425,105.0299745
0.824055504926935,268.326904166667
1.38260320635432,0.767704666666667
2.13363059099532,2.5134595
0.776018972076793,189.996668666667
0.773425305723613,8.22361933333333
1.0809835511755,35.792401
0.961912137706064,18.160732
0.948849568270197,39.0824013333333
0.845235518088639,168.509061
1.49808790283921,16.0146133333333
0.95463650067411,48.7812758333333
0.703725448013585,115.783429333333
0.912464452371745,51.1173571666667
0.905019265891727,38.0206465
1.13012477129021,170.363083
1.312131231559,38.2821856666667
1.36981330328085,96.1253421666667
1.21216759827759,94.8845036666667
1.64757046421321,51.2087955
1.81757005040695,507.148457833333
1.17969857650153,6.68462716666667
1.30913657297455,38.3304868333333
1.33690185430908,3.88439283333333
0.754699112207038,2.1663125
1.12764503381369,5.5887945
1.04310416545756,153.459917666667
1.01261531212704,124.667925666667
0.643414037083043,101.990238049018
0.897576073778657,21.9772898333333
1.31703926362427,168.413967166667
0.952403747538608,18.6296108333333
0.935272864351783,12.2436781666667
1.20177388930929,87.9188358333333
0.913099618524464,94.9138031666667
1.07154582831762,38.9993
1.57109101973386,39.0638118333333
1.34341288028533,40.2654593333333
0.989703112959727,49.863946
1.09541753815271,17.0064233333333
1.15252444775562,741.073628666667
1.09343711487508,1723.374532
0.980439155270659,25.2182973333333
0.912729245242812,27.3936533333333
2.21666243978031,0.6899535
1.03523155423504,13.5810893333333
0.896211209305668,18.5774705
0.946755942231258,27.2713496666667
1.30508720891978,57.8442503333333
0.803242498684116,50.6047231666667
0.854427533983998,30.4078806666667
1.02524121738663,26.8237678333333
1.24462207098746,23.2583848333333
1.23360890295743,30.1152771666667
0.863057512008681,18.8229058333333
1.05527816883062,37.4750086666667
0.717637398563133,24.5756835
0.625820145181301,9.07265716666667
1.0263795708733,147.9948985
1.25715323332256,42.6426401666667
1.47028223468335,287.869359333333
0.971566836914052,32.9148768333333
1.11602348020818,2.02048433333333
1.23997978526727,201.75112058903
0.92236166845635,108.919019166667
1.49301543800664,53.9642308333333
1.08122847553708,9.63113233333333
1.04824812645132,8.2400925
0.982919597087591,31.7428638333333
1.88714861149538,33.4405043333333
1.34769598830179,25.3641078333333
2.95267058290147,1.46716938071895
1.38608154306144,0.916495833333333
1.16726258870423,1556.83335366667
1.45620228086371,2553.05869533333
1.14100398228141,2623.24804683333
0.964400858493703,68.7151058333333
0.839412438330176,174.895756833333
1.19929962805889,58.9173203333333
1.17883230524068,369.848841333333
0.987187281061194,10.461781
0.980335499627946,60.1622465
0.968960906741417,9.38595633333333
1.09349449463069,34.6936481666667
0.883435156615517,53.5805816666667
0.962922116239163,51.7931353333333
1.87539423913483,1819.2348225
0.797037383512037,276.488182
0.949937610197676,132.786917166667
0.862709501287789,79.2802161666667
1.03756402588006,21.849567
2.21801900868863,37.4603131666667
0.832695184813844,30.7313525
0.940862555586078,69.1294023333333
0.791878319473531,31.9838788333333
1.13582665078051,83.4272233333333
1.4799921669909,77.266969
0.948010846210288,38.0140926666667
1.11439272733306,1498.696594
1.35897986204703,47.3892568333333
0.950621842143119,27.6635151666667
0.868159427560439,26.4623996666667
1.16841791359398,93.5354256666667
0.914987460995391,220.66642
0.849043168746448,79.848825
1.34558799012031,18.4621335
0.776539158180019,51.369597
0.964641768047243,314.470352166667
0.988149702286455,44.2627271666667
0.634151421362675,114.770172166667
0.879181733043339,130.9807015
0.761501386941501,111.6492995
0.866316239050407,22.133135
0.98872124699653,33.1871253333333
1.10614402615588,5.5998125
1.24075924732177,143.114365666667
0.888231455072058,85.5927746666667
0.583597745571732,465.450434333333
0.996055278609684,23.6597925
1.14386069645616,25.6319393333333
0.746821425354249,36.8017768333333
0.876387174429037,17.9451571666667
0.856929341724469,58.0474148333333
0.942816112827243,81.9094416666667
0.885054108249449,16.461233
1.86838729886863,43.932436
1.01888793527869,28.6341341666667
1.03786271545406,252.6401875
0.976706235563449,48.1550998333333
1.0504230049963,19.812979
1.18502924508097,2398.24196366667
0.459228170110788,30.7670975
1.90197995842073,121.325843833333
0.854144365008376,42.7344933333333
1.0053691987515,12.6071978333333
1.31726202204049,41.6355566666667
0.93842163533365,31.9050683333333
1.14392897744701,4.96501783333333
1.11883847870084,31.5783106666667
0.737608220129825,198.724914666667
0.915749863698816,28.9996366666667
1.10995544235497,26.599082
0.979320754014051,191.8979975
1.01475811530902,120.946888
1.04912585689444,659.579752666667
1.15964265748395,53.902775
1.04463966897287,107.146417
0.754688786289118,108.136031
0.570910862431869,60.1299176666667
0.796405034353473,497.939605666667
1.3377488745813,21.4982503333333
1.05042664329783,43.1970368333333
1.2616257428562,177.205042666667
1.02055266972343,14.8979435
1.06559428208714,6.2640955
0.883024357124307,3.19850266666667
1.04679694882363,36.7504386666667
0.916381550003035,7236.993978
0.935021969102062,12673.7351888333
0.943807956342862,48.5383058333333
0.949223470827642,590.0176595
0.944197748310496,1.86077783333333
1.25003141754157,60.3726451666667
0.87520376672308,96.2496568333333
0.930711211668092,11.2567091666667
1.22485583972672,46.4303938333333
1.83691960631941,18.1093768333333
0.867637893838382,377.350514833333
0.836898191973071,48.0997548333333
0.92052228844975,28.5499546666667
0.655559216608453,113.6676255
0.999058867742926,28.4099883333333
0.627604066211048,87.7905393333333
0.953820084889709,7.09853233333333
0.918286284467172,8.011935
0.859133578108953,21.2498778333333
1.00546828129369,12.3535633333333
0.829399184168702,18.5025983333333
1.17301651054031,32.908625
1.10658362375043,48.5699862756184
1.02638620592805,43.3109118333333
0.685103752985376,1.89124916666667
1.04325590249754,29.2329481666667
0.94838179941845,7.8763335
0.552293396869219,1.950221
0.665409314185417,1.14062894941634
1.06434438324653,3.92704716666667
1.14786494504289,1.3598245
0.71473360810337,6.35719333333333
0.928158791932099,6.08652266666667
1.08368839156056,16.150099
0.973408580723092,15.4002841666667
1.0343480761606,33.8708731666667
0.900039546021539,11.619564
1.30428494130539,42.2249781666667
0.458181034832147,81.2516218333333
0.482176082274206,71.6389446666667
0.787168267731299,15.3675756666667
1.30031786474116,42.8221335
1.01530116354519,36.615231
0.758995623165109,12.6522876666667
0.689221212577399,76.6621588333333
1.14212578266679,5.988491
1.35763644122782,102.713848333333
0.885517011500867,158.540471333333
0.899733629704641,24.432895
1.05847858883998,73.8064112177419
1.06808966174172,14.0520811666667
0.830436562421651,84.9924723333333
0.891356550501422,58.6864408333333
0.971388272917409,45.1245181666667
0.940700106245188,24.5558871666667
1.37572147799781,4.781173
1.08817907932984,27.0150711666667
1.03848364669761,2629.774292
1.01090023995793,21.8343626666667
0.901715496855282,301.0910085
1.09406248574437,21.1705863333333
0.768557192085587,17.5525573333333
1.84618959918552,65.6029505
0.926146717374888,31.038559
1.19059177390397,288.898709833333
1.02568949257189,35.6851348333333
1.00797692419393,40.4175426666667
1.2598054418615,24.9563056666667
1.24269052763215,124.945262833333
2.57821887803359,27.1784088631957
0.929216444601073,53.3803376666667
0.800965328419801,205.412167833333
0.821491828973879,82.929221
0.86233121118362,2.22393716666667
1.10716671741814,16.875939
1.41049817714086,12.075854
1.24466677686736,31.4802336666667
1.1190796413434,1614.26944983333
1.11520864582632,40.3876405
0.953342810198187,35.3680183333333
0.700018638177431,111.644095166667
0.860403737436211,11.4846876666667
0.992090539211532,25.5582956666667
1.98259533242239,58.4286333333333
0.939380808934501,58.4750368333333
0.982922597374602,40.9665343333333
0.706375726717565,263.514282333333
1.18009565582163,182.746958166667
0.985709659121,18.768921
0.759571280417731,47.6847623333333
0.77618126163053,79.339906
1.14416006166284,14.5643396666667
1.05694655301756,174.021225166667
0.564037174930972,66.4086756666667
0.805547539457712,65.045461
0.523299587514004,346.668210166667
0.877472444532329,41.5191986666667
1.07994826145998,29.0002598333333
0.618652373206653,50.5314006666667
0.913768463787082,41.9356181666667
0.738801772536538,185.0278345
0.573588565524343,573.938344333333
1.19651818965493,37.6382758333333
0.988233668035236,91.7792193333333
1.01690463044549,41.7016366666667
0.779106792880416,41.608977
0.985987744922538,73.0948715
0.881893142364672,55.1089478333333
0.897004462023663,0.0708978333333333
1.17855060034974,18.9085915
1.25345196137963,36.9241691666667
1.05544288391321,25.6982491666667
0.923107254836257,45.0702146666667
0.940678177116539,3.38159316666667
0.961355045506211,4.734137
0.591970928716731,78.6250488333333
0.613845493971493,4.7716165
0.832767028314944,2.942262
0.520239308495613,21.9534311666667
0.988719371196155,84.2384236666667
0.78459086426149,21.604411
2.40651939576573,15.2306291666667
1.06445761377024,14.9308705
0.884892127609572,22.4846443333333
0.461628250889673,579.025273666667
1.00940008433952,79.5161551666667
0.983255694717794,13.3437486666667
1.74995989649108,26.3200556666667
1.0263486548371,48.0778878333333
1.01059994660082,28.6409446666667
1.03875945680608,0.019168
0.930112844200342,50.1913045
0.952297294667009,2.62996466666667
1.04966544505867,95.1823223333333
0.893906128301145,92.7321168333333
0.871110320709313,7.14778166666667
1.02282200293766,60.77348
1.05071416862633,22.0252083333333
1.05881132369303,260.657364
0.744448697467979,66.5572661666667
0.855539958014938,21.582645371233
1.24104426065581,0.2243145
0.703486922268086,4.31617366666667
1.2323396977371,35.378729
0.880271855010707,191.2484105
0.981897693387214,156.2143225
1.10975377351408,116.477925666667
0.870129197778488,7.7471635
0.991148533198547,17.781123
0.921963252200546,23.5317483333333
1.06231694954066,128.341533666667
1.1929317522287,1437.214986
1.14599424871238,2746.0637205
0.450223188107744,10.8454243333333
0.774470528552392,7.7841475
0.969858197168023,32.021543
1.17180805893489,20.8598406666667
1.01605508786914,5.72133533333333
0.883245440257617,115.0192845
1.61766474436161,30.8278851666667
1.23068869185955,96.0479978333333
0.864173535888834,320.685526666667
0.960972307615315,23.7001113333333
0.973240843840775,0.358654166666667
1.38973425330351,41.54441
0.833855297820398,18.923193
0.743322128411853,26.670953
0.809444705188459,17.5732518333333
0.995534090236061,2.043143
0.430085030738242,18.379058
0.473534791919549,59.9366446666667
0.762472496037229,32.2686683333333
1.2125052981027,1.1544055
2.08277585586436,1486.102295
1.12469798401148,29.3831643333333
1.14469878671738,2148.29901133333
0.856354274287199,546.226755833333
0.975920713324459,45.4313615
0.931351291806029,40.6774476666667
1.12402433932837,24.4268608333333
1.54616701041247,59.5616609862385
0.942518618458398,7.23776116666667
0.949200304379486,44.8862253333333
1.15606687432876,90.373998
1.03240007904516,78.7913646666667
0.547877439178943,42.0384563333333
1.1256085580571,88.6644835
1.02387893409947,307.983134
0.845152160323991,37.852241
0.949175418661068,191.530970166667
1.19981512008495,92.4379973333333
0.985786296973512,47.0805556666667
1.12454957233256,7.00712983333333
0.621497797855924,56.440516
0.957242636116728,128.633054166667
0.982476765167077,48.9917253333333
0.870591023717714,207.242179666667
0.89152211460081,185.398452666667
0.724702473487302,61.024035
1.01199409932288,16.8733717175176
1.0602303836727,33.0464238333333
0.85868624559214,5.31520716666667
0.780621826245077,0.695407
0.858427845003016,13.2944458333333
1.36066043787224,158.326758333333
1.07001724529823,21.1427095
1.04716382345212,13.6363236666667
1.1204897275193,1.909298
0.737068253735166,32.3592928333333
1.06607852812103,65.4454665
0.826063158164157,137.9228085
2.201295542999,22.4285045
1.08307000369787,135.0177015
0.953835955734141,7.79726683333333
1.00900271134234,47.9810610379061
1.10717010573976,3064.3867595
0.726672876114696,31.1184733333333
0.970714804746857,40.1455039406977
1.01124526542435,143.902598166667
1.60870552022207,82.2909455
1.08303908289043,0.488018
1.27137150473294,155.268978
1.18805740735633,0.377696666666667
0.582808971935818,136.895696
1.12816169060291,38.6587416666667
0.905354683428743,7.987965
0.489197209032022,3.6861465
1.10552117380526,9.64769433333333
1.123570220534,33.8785995
0.809585290672602,133.815754
0.777673546689668,74.3275355
0.708464866233814,0.346133333333333
1.4922927206504,122.642819833333
0.741755247334566,51.3528366666667
0.953473157643805,37.437153
0.926393357623226,23.1626078333333
0.905069703228021,2.27549083333333
0.948165959217551,41.9679616666667
1.1575790241399,115.0916405
1.0216095541836,236.157165666667
1.0554484335975,29.6246905
1.02242050581378,20.8859458333333
0.967949758800607,78.3294498333333
1.01140079921709,21.907119
0.829402580789428,55.018123
0.985489036014752,83.9879901666667
1.15209171115478,224.811709
0.821349640122872,104.664182166667
0.901631380995014,48.0232525
1.17950043365744,0.375611833333333
0.865683883287412,22.2332971666667
0.983218413463859,45.5330701666667
1.09231337424963,41.4334171666667
0.822897369509274,44.906299
0.954012536609482,27.9499113333333
1.18662280757276,13.0546646666667
0.967363541408469,36.340545
1.12778154807275,88.1086946666667
1.46177584556287,93.6257426666667
1.14281291681486,2.68072133333333
0.752144321983847,21.6500635
1.003337544661,55.6091925
0.657176306155616,145.564603333333
0.461801267698096,23.2329006666667
0.59311142997648,20.892059
1.9105222767749,80.8127881666667
1.32419826770283,13.052958
0.852425316091928,5.2520835
0.966991444025778,7.86368658226529
0.818928173941375,5.89028516666667
1.01981627851182,35.515211
1.12866892156059,5.468854
1.10683623506285,186.316721666667
0.949939163601501,25.9836151666667
0.984832757923489,19.1463401666667
1.00888255655211,34.4579955
1.16811294056885,36.0994918333333
1.112675656704,16.1179315
1.44567060180857,30.7400241666667
0.434494919635199,12.1461861666667
0.778023359112924,4.8943025
0.277867620332739,131.315044
0.767476025711937,17.3081626666667
