"SRR3396381.amphotericin_B","SRR3396382.amphotericin_B","SRR3396384.amphotericin_B"
76.765396,94.611145,85.375389
98.090637,96.167618,107.078537
29.959579,25.080875,32.832455
74.852089,68.343422,77.579193
13.695309,12.856256,17.012226
0,0,0.309325
48.104343,52.000767,54.053951
86.101936,85.346489,89.412102
25.520697,28.203182,27.296555
16.753372,12.206109,12.505577
38.134251,38.229401,37.834312
19.784794,19.254951,18.071371
28.614393,26.500055,25.804634
70.138153,83.378319,76.486671
25.676558,21.375853,23.129049
51.412117,53.939785,53.112602
19.927227,19.807711,21.417368
20.266157,21.438271,22.697969
85.356972,86.08815,84.556602
6.507108,7.599246,8.107707
19.8132671063291,28.5006521392405,18.480308443038
172.850754,178.416595,162.516785
28.567785,28.174305,30.979422
42.030518,54.700298,50.032589
29.604919,26.938711,28.547522
75.004761,78.755478,75.516624
16.92478,18.448692,17.56484
134.821472,146.184509,142.957489
34.088428,28.490705,25.590256
40.756454,30.695932,49.155384
111.666176,113.442909,120.188354
2294.741455,1993.509766,2252.39624
37.674286,39.146648,59.908798
14.037283,13.039412,13.615776
70.501289,81.617302,76.289749
46.423969,47.266994,48.975063
11.511591,12.179673,12.439516
47.360676,48.384876,47.9604
4.387083,8.037466,4.193111
53.682064,49.046181,49.170746
43.640194,45.171692,47.417591
15.507766,16.261436,17.593008
163.589142,166.308487,172.165894
99.686035,106.632072,100.312561
173.45726,219.911987,200.715561
25.780437,23.640759,27.986406
42.659016,41.716404,44.777435
25.299559,22.541153,23.37579
26.108587,25.508598,26.160751
32.732498,30.092216,33.677242
15.321548,15.78048,15.747641
91.051414,96.074326,85.760681
98.953293,93.502785,103.901596
22.098139,23.129744,24.118773
66.027908,59.215717,69.632317
102.167198,93.33284,112.6082
380.191101,410.124969,455.895111
2.849755,0.24847,1.28149
52.761444,60.686409,60.061447
11.5161932921466,14.3440904827225,15.3023670722513
2.646201,2.306116,1.104733
45.963783,43.134544,47.347725
39.441933,39.200069,36.815155
1603.860474,1555.474243,1633.615479
170.119461,178.694412,168.971237
23.129749,24.685738,25.136967
44.32235,64.514786,52.185188
7.327941,1.903821,1.898946
50.531433,61.428024,56.815853
61.822372,61.481468,64.048424
83.437714,80.287048,80.291527
35.20607,29.923252,26.97176
1770.642334,1839.967041,1995.984497
84.718857,81.957031,92.89167
82.191422,72.733971,76.953293
6.964068,6.69037,9.275412
78.632858,73.858665,78.845726
0.085478,0.821222,0.11037
134.0728,133.404144,140.827621
1441.807739,1657.552124,1332.085938
42.559475,44.466228,38.313591
114.071945,120.94812,113.563568
1.700974,0.934819,2.145717
1218.695068,1225.472656,1191.243286
8.04080324647888,9.13040842605634,9.03644976408451
240.301437,193.737,259.009644
41.483055,49.791485,44.0942
25.187689,23.878576,25.049059
1.187135,0.4595,1.096863
67.6897351360382,61.3436437195704,66.2947390918854
15.426578,16.514446,14.293014
34.052483,36.443195,33.855206
341.881104,335.626129,384.907745
162.230927,180.390411,184.677551
39.852192,39.108273,37.372128
135.410049,132.853897,128.246124
52.056774,41.675461,57.184841
73.242477,55.892952,87.690308
23.371126,12.366461,28.849874
251.759186,259.722839,237.04689
134.860596,125.713989,111.583252
11.6000184819345,10.1633409943545,10.4238896533685
28.9085243921048,30.0184507519453,29.6367751370279
77.672592,64.054115,77.98983
29.3332695562914,31.5976419072848,30.7955559602649
26.132141,25.752892,26.252079
54.912048,62.431454,51.309223
7.852695,6.386815,5.24015
79.294868,83.127884,88.071091
327.557983,351.766357,371.342072
29.726994,36.991768,31.700031
20.200939,22.241779,23.210194
236.03804,224.020096,254.703415
36.507397,33.599617,34.378899
14.5425228182853,14.8258451435888,14.6377470443854
23.478025,25.823448,23.910717
105.702171,95.753899,109.518501
45.895981,37.526604,49.778965
15.095649,13.88197,23.346897
124.760696,142.773468,132.139999
40.261559,75.337929,50.741524
332.295746,334.079559,364.648834
7.834122,10.490259,5.197481
13.111418,10.384008,12.435768
124.255508,117.333694,117.816414
1.021286,0.911342,0.784512
33.51392,31.548105,30.855217
615.513916,576.429565,613.516296
177.639954,178.740448,185.93364
112.716377,134.51355,124.901482
307.280548,388.603912,343.146545
19.991896,17.387831,16.224794
402.920868,379.236877,406.571228
74.00811,75.182968,74.814674
59.11985,56.407806,65.987289
103.157692,102.487175,110.005676
3.91327314803625,2.16022855891239,2.03326940634441
7.160429,7.784514,7.617685
0,0,1.082336
254.507782,286.120514,258.540222
34.905815,34.872238,41.208527
77.950584,73.242508,76.675682
22153.351562,24092.005859,21435.740234
104.249069,108.952446,106.758377
64.071815,67.683884,61.521229
443.246155,470.08429,456.457123
76.27285,69.643883,76.309761
33.061554,36.267487,32.847679
19.064041,17.569872,18.618862
32.996895,35.766975,33.715042
43.742104,49.355289,47.443043
45.546543,37.141834,44.44717
52.56813,56.315647,61.320694
105.597321,102.579529,104.330032
51.177986,47.379883,52.475552
52.93346,48.405491,52.384392
183.30719,156.844482,152.607773
44.247124,42.625748,42.877594
99.616783,100.156609,81.005234
82.593948,95.469261,89.98851
169.274719,153.748871,167.247452
82.735504,67.426643,82.766876
1593.675903,1798.61853,1601.536865
91.614731,86.525139,98.162064
46.505154,37.782928,51.267956
13.497397,11.176797,14.082918
11.825832,13.325397,12.859924
1510.264526,1286.248779,1404.913452
174.890839,167.950867,188.711472
26.386854,25.38736,25.156614
5.157984,5.311328,5.769478
0.888507,3.740179,0.799142
67.262009,60.501793,61.480579
34.799549,44.798733,40.037754
91.065933,85.469742,96.727402
12.047421,9.255183,9.837722
19.286495,17.815985,18.343601
6.09818060747664,14.6687498364486,17.1049791869159
60.051838,62.669682,58.272781
37.876995,43.133404,35.409321
12.309059,12.58033,12.715008
37.147293,41.300171,42.917068
85.996849,77.650032,55.401714
105.805519,107.359856,119.369751
9.133679,8.110339,8.988359
84.612244,75.293274,79.007927
242.523148,257.899048,236.616028
154.942749,191.241913,165.139908
36.519993,35.480843,36.841225
180.921555,149.717697,181.728577
116.40107,130.591095,122.677834
51.56015,49.860985,45.855915
13.471182,13.543817,11.976456
14.184899,13.007353,12.279785
49.830441,53.867561,66.63932
262.251984,252.309021,241.594254
19.000772,24.225861,14.870456
25.364851,28.573164,22.915129
61.564926,55.216492,54.488556
23.992788,20.971334,23.827139
285.239838,307.162506,297.87027
17.988802,11.310256,19.846296
41.10891,36.215179,38.205917
37.128235,49.299629,41.428223
29.713121,29.041346,33.563526
249.64949,275.186279,240.976059
6.971223,6.591669,5.780388
31.597416,31.044418,29.699741
24.519194,18.266357,26.27223
69.245171,64.070206,68.399841
284.19342,333.712128,323.42923
714.016785,871.091431,597.18811
112.747192,123.214905,108.635368
55.05204,51.576794,57.6894
15.625703,14.032024,20.408831
108.16172,129.432419,132.893524
18.959536,19.488672,19.013737
0.71463,0,0.247478
124.005379,113.71386,124.089203
42.755108,43.610924,39.167881
65.660431,67.494553,68.613525
24.554413,26.50112,26.089787
122.823158,106.750168,117.644958
25.364363,18.829021,24.484058
33.58025,31.185163,30.605383
60.370872,58.670864,60.420517
291.675232,300.121918,268.968079
66.93824,69.510521,64.716255
9.460751,5.518778,9.687596
40.54594,39.686119,38.008575
10.483027,9.512893,9.476632
34.05455,35.30748,41.931507
0,0,0
50.167458,53.722668,56.893597
585.068359,487.235474,493.459229
22.114908,23.252705,23.851463
95.791565,91.620705,88.614685
36.695297,40.111595,41.586773
57.042988,68.869537,62.120358
21.219095,22.473888,22.133495
90.804314,71.932861,107.506104
58.838375,65.199265,55.395824
1386.293945,1469.01123,1473.369751
26.62504,22.68709,27.457329
156.172318,172.943146,162.961685
357.944489,322.362823,354.182861
13.86897,14.58161,17.547388
8.619286,8.418092,8.274338
25.105358,26.600485,24.788527
17.885803,17.993805,17.683187
4.33927,4.403156,3.869977
151.024323,166.00708,145.032349
0,0.815923,0.212586
3.327664,3.155256,3.196285
5.896972,4.902651,5.140307
8.861846,4.563171,6.358565
10.422338,10.927661,13.965698
0.52865,0,0.644182
70.986336,82.008881,82.359627
192.315781,211.908157,187.778458
7.832161,10.585174,9.704133
0.0218,0,0
0.017188,0,0
55.806473,67.414696,65.179237
142.184998,187.418503,134.087265
24.959038,26.467913,27.035767
6.664808,4.88762,6.932054
4.77543,3.433068,5.730897
85.579971,100.224663,97.651192
60.699516,58.630272,65.6381
20.628038,20.854074,20.00975
12.585294,12.369629,16.575382
59.026352,64.557289,53.330311
29.793118,27.295593,33.754604
18.801296,16.711504,19.098469
0.603925,0.538198,1.187176
16.451416,17.186699,17.830833
51.517792,60.223766,46.532764
46.522778,42.346439,48.264191
203.371918,230.862152,207.737564
64.356117,65.007416,74.224922
1193.618896,1077.598389,1153.123779
54.230785,60.137486,56.914536
19.237492,18.412714,21.679169
15.077849,14.911214,13.345221
39.056427,34.196011,42.046913
75.389427,62.07085,81.664764
105.375488,105.135414,105.92984
19.556635,17.065434,19.686619
27.272226,23.897299,30.851336
90.14608,90.713509,93.232285
15.241926,17.523685,15.24519
156.19632,160.058624,131.047668
26.901802,27.024893,26.165318
1.893936,3.991055,4.116971
4.142146,4.028769,5.615033
91.366272,87.174454,88.64093
5.99283,8.998178,8.395969
13.666398,11.985362,12.609852
26.887823,31.821602,29.986269
1571.322266,1322.391602,1401.943726
9.544141,11.202727,11.912855
41.729633,43.196785,40.132195
87.854477,86.62999,120.799171
4671.253418,4091.450684,4441.250977
22.445778,24.41818,26.810944
29.209703,26.553453,32.99966
9.499278,5.669048,8.448567
94.974403,87.356491,109.466164
32.03133,31.155577,30.298187
22.4296,23.239199,23.753305
6.607659,10.649785,9.033872
29.802668,26.485178,28.85095
0.077179,1.6394,0
2.45654664473198,1.79017747504621,1.8908815142329
45.117634,41.896187,42.631439
22.135302,18.837534,21.873976
28.231457,32.062553,28.231998
7.445494,7.190941,8.775795
111.436859,110.702522,118.527611
171.993179,203.165695,186.094498
7.398358,8.103915,7.408819
7.32064,6.748172,8.466876
76.101418,71.84481,68.675537
1167.688477,1180.17627,1366.642578
70.324181,73.742943,75.392624
232.762207,252.63942,258.99472
28.019541,27.650484,27.366272
45.276646,49.575474,48.852829
51.865089,54.266598,53.705338
100.121811,93.576279,100.314781
81.733246,86.404434,81.615868
58.236454,55.665016,74.734901
599.537659,672.515503,615.402954
3.36064,1.3785,1.728831
308.404694,302.854492,336.968597
32.441776,41.787025,36.890713
489.895569,513.532532,464.999237
101.652786,92.188431,91.241501
2819.549072,3458.398926,3174.453613
15.130109,15.021201,16.204725
84.58036,99.840309,101.776588
100.674522,115.424774,103.687248
84.789223,81.344948,78.156296
9.659294,9.429323,10.055187
0,2.611212,1.726617
2.416097,3.447526,2.651359
0.981564,0.701929,1.416201
170.500229,200.803284,181.378189
63.816422,66.344002,54.548389
1669.62793,1725.140259,1671.312744
432.068573,377.240814,395.314911
454.802582,502.949097,458.775391
166.826309,143.274719,161.564102
0.986369,0.153167,0.602912
14.994802,12.881044,12.20074
1136.30731852941,965.702749151961,1075.23311718627
50.335606,37.65934,42.842087
46.64127,41.264549,52.470158
77.578949,80.889458,84.431778
219.63237,192.154694,217.903183
431.009583,485.866119,481.941071
116.652359,119.283028,112.746056
2.002667,1.882048,5.938385
90.660751,103.107323,99.573044
8.079296,8.415164,6.96787
287.171753,322.953766,305.260376
91.214203,111.666435,93.103699
17.369902,16.060314,17.808538
42.80172,39.841579,48.288403
89.859116,86.899055,89.339691
50.92844,51.771175,53.652512
42.53746,43.957512,32.169075
14.438168,15.928504,23.775211
1.506138,1.900234,2.829307
138.784439,132.527344,150.74147
96.97599,103.283386,106.484161
29.588814,34.943035,30.789066
7.961956,6.359325,6.530775
25.654095,24.967323,25.528692
191.873535,179.584549,169.168365
36.866688,35.058571,43.330734
69.783356,62.965206,73.508331
51.602295,51.176128,47.395283
21.281652,21.228294,20.028484
1159.689331,1187.554932,1187.85498
174.882477,190.203613,174.178146
17.579187,17.107388,19.909515
47.4460958028169,48.0649265070423,48.5200679162342
77.409012,78.747787,84.749992
123.761185,144.262619,133.382065
24.042082,24.702085,22.652355
67.629814,63.630306,66.869301
5.981643,3.849408,3.91187
49.642696,50.059784,49.626366
37.252697,49.854275,43.705555
41.380901,37.061779,38.7808
174.906937,188.408936,178.033691
50.530205,40.091057,67.228714
27.696819,22.860458,28.490465
125.966965,136.756714,138.916626
29.590904,25.147552,28.686628
82.077148,76.606636,78.422203
72.245399,86.558815,79.399948
33.554787,27.91362,34.483299
185.754181,178.723648,190.482574
334.69291406338,202.848327028169,421.918705838028
28.3720327207425,25.4125239846651,28.6899134140436
218.052257408451,139.522341605634,280.592795098592
12.284049,7.004019,13.865472
81.792343,82.882362,88.630745
91.799622,84.880959,87.486092
229.689255,193.478867,223.537766
50.491669,45.481586,50.01984
27.467497,22.070078,35.961147
32.521259,37.64061,45.35931
59.231575,66.002541,61.90646
203.270157,186.681305,197.242874
675.301025,699.189331,743.360107
44.3790339348044,44.4009321705115,44.2699837683049
45.669827,44.517609,48.026913
12.822433,11.181245,13.517163
16.611809,19.065231,18.504892
16.669949,13.213189,17.048531
889.608398,894.594604,865.449585
41.834,48.148315,42.623817
16.409492,17.487656,20.923582
57.566532,54.100857,62.514843
74.767128,74.292992,69.694527
36.511257,36.653408,37.548794
83.592125,92.081566,91.330063
37.476467,34.354733,31.203491
35.010571,33.843082,32.518543
15.696586,16.442627,15.791582
0,0.656286,1.563917
172.214752,171.152328,205.333023
33.684353,39.135605,35.022232
80.375999,62.014175,75.45433
44.068897,42.240387,39.525326
92.720825,92.312393,88.191704
49.70163,45.989651,50.346062
20.887249,17.530512,25.000336
53.606087,55.005718,53.165482
650.022888,720.998901,641.220093
28.334419,23.438898,39.209656
289.920227,232.56105,297.635223
37.571056,38.242649,36.216114
48.224735,48.9772,54.631111
29.143555,28.204958,26.306091
13.694357,16.778534,16.135456
0.792743,0.787163,1.008386
66.928307,66.002548,64.577332
0.874075,0.721693,1.1516
166.072968,188.055573,175.085205
85.469788,81.101532,74.479836
48.517662,46.423683,48.572323
6.819901,5.527686,5.402165
34.288414,42.141777,42.809471
32.597076,33.287266,39.301136
16.002222,15.35247,15.094351
37.034256,34.432446,34.491909
356.904907,386.217834,336.799652
20.819551,19.728258,19.441654
59.448997,55.491295,55.463646
92.076126,94.313232,93.058372
103.035881,112.344154,104.049194
0,0.48351,0.981719
119.11882,110.920609,113.118622
11.651053,11.171626,10.888972
191.78093,195.606552,195.333359
37.733276,34.909241,36.084934
50.791481,52.51215,52.675533
37.871582,40.266022,38.734932
72.193451,67.64695,60.464546
47.185848,51.793812,43.253201
43.974945,44.74971,43.30912
20.190567,20.411613,19.225189
24.948765,23.850132,23.352196
16.721512,18.08379,15.14009
23.228676,22.524897,20.598354
10.145171,11.244061,10.08124
152.936615,179.43988,161.329544
108.417641,107.335983,119.660858
56.744404,61.801613,61.439377
11.641639,11.910257,11.842736
2.5794,0,0
0.197828,0.679639,1.83169
44.731953,44.23893,48.1707
49.535179,46.015396,57.908775
127.274429,146.375931,127.606613
17.753672,15.739306,18.956182
10.777611,16.517179,13.433552
24.630159,24.815239,26.274921
8.874142,9.117164,12.727266
102.72226,106.290695,104.986839
166.10643,204.269501,194.124969
357.972168,369.610138,417.998901
120.330551,134.976837,132.9608
32.320824,33.32885,36.330818
103.782066,101.520081,98.886345
113.812386,126.158714,122.370255
20.666203,21.810684,25.700073
75.911324,79.983772,83.418427
229.745483,280.747742,276.396118
15.987492,19.334099,13.792165
67.450684,70.847443,66.392235
11.463042,11.32688,9.025903
2999.17749,3271.678467,3579.02832
123.254013,123.917549,126.611168
560.179321,554.817383,498.594299
1503.142944,1312.628052,1569.651733
266.16925,276.95697,320.63269
33.286369,31.022678,33.829533
2.74309918115942,2.64590094927536,2.3982026884058
207.280869,214.650406,241.261154
103.525749,130.531891,105.444336
22.060011,21.943041,25.328163
32.962223,28.258688,33.498268
27.707014,27.120113,28.630411
27.22843,26.491091,28.898972
120.258553,107.590889,116.541954
13.288596,13.186098,12.800245
20.123056,17.856459,18.775217
24.953592,23.222378,22.779251
6.938534,4.342019,7.300075
12.5144,8.147606,9.684328
4.841188,4.346195,7.571586
24.548079,23.550673,24.753756
20.930847,19.888824,20.26338
18.94809,17.964672,16.28532
110.787048,115.458107,104.052956
1329.110474,1485.574341,1346.948853
162.64801,154.830093,163.764908
7.21365,6.970549,6.887383
11.283252,9.157598,9.355515
1.398299,1.974445,2.169202
21.8888,23.093182,21.611464
39.481377,30.333134,47.022202
33.600376,39.742931,36.723682
22.838146,23.137548,27.058165
6.633039,4.179146,6.110832
27.599257,22.962374,30.983257
19.935081,22.010286,20.727953
10.121943,10.74648,9.465468
26.721848,26.761854,25.833731
12.830598,12.67425,13.53094
13.31191,13.752175,11.909998
4919.024414,5230.288086,4466.00293
215.746674,249.523438,247.216431
72.497765,100.473961,76.24955
4.563375,4.411286,2.509027
12.889274,13.393855,13.434502
200.516342,195.510101,236.464645
32.219368,31.270906,30.721273
11.131757,9.967503,11.678798
1.35799295081967,0.931764196721311,0.77077793442623
103.614243,105.068794,107.592682
78.685387,77.137253,90.249474
239.780334,234.142365,237.625412
1.855936,1.292415,1.876655
385.678528,431.528595,387.429321
0.28737,0.726619,0.347573
0.549388,0.635642,0.414048
13.12529,10.848411,11.179841
2.073472,0.512649,1.520413
45.525452,45.115406,44.453316
38.495155,38.33036,41.078388
81.91497,85.545685,82.600029
32.084137,34.743572,35.679054
185.228287,196.994156,177.5168
42.346085,43.033588,52.289833
139.597412,151.495468,134.79686
62.4902,66.519928,55.341492
1392.303955,1242.661011,1302.458618
19.83037,19.783991,21.091862
1238.886597,1062.231079,1261.555542
97.056129,96.919647,91.313782
41.944275,36.876175,49.18639
10.336073,7.796571,12.059981
65.830093,65.636108,62.290462
151.670181,152.453354,147.432602
87.25164,85.41597,87.645119
55.549404,49.668056,61.709782
194.917465,203.799973,208.693161
82.542473,84.855598,89.429405
30.314352,27.875992,28.648428
51.276154,51.631687,52.279442
43.781494,40.573761,42.130077
36.421455,35.694515,33.016712
235.15773,216.292679,232.26712
36.147976,34.467609,32.118977
45.585613,48.326408,59.155273
10.105341,9.674543,11.646339
14.791567,10.415666,9.864622
1.120811,2.658855,1.285436
1.182279,3.305022,1.762807
2.223305,1.513609,1.82205
0.4003,1.982985,1.661065
0,0.546471,1.1392
98.703903,95.747307,100.925377
24.665777,23.630569,24.575741
131.527786,99.177376,118.538689
37.186329,37.41991,39.372246
73.879257,66.756287,64.323273
27.05946635705,26.8804170657626,26.2522015188557
0.264421,0.3052,0.718753
0.086939,0.483791,0
7.659364,0,1.218363
2.521933,3.420832,2.504184
2.42547679041916,1.0620434011976,1.22830404790419
8.655184,8.052273,8.311827
3.797697,4.153632,3.561364
0.780774,1.618781,1.347591
2.863217,2.534737,2.843313
155.586853,183.466553,161.124451
16.009016,21.823141,20.31901
49.472008,56.664356,46.965912
8.096538,6.525229,6.137608
4.055147,3.846632,4.311404
4.244729,4.734342,5.24969
18.63398,22.736723,22.588726
59.427479,56.106396,61.037376
39.431427,53.475491,54.147865
70.800301,82.223297,64.181351
126.791168,139.434586,136.45517
202.051956,198.555344,253.790314
62.177887,61.677635,71.116417
39.342201,35.903339,36.859299
24.872604,20.423672,21.880014
24.445602,26.163361,26.589691
27.584209,27.922987,33.45372
12.954857,11.119759,11.631329
8.184414,7.440116,8.53372
124.185593,144.975555,133.507355
18.236698,16.887861,14.668541
31.621065,35.986588,36.85791
21.075237,22.070097,19.246565
39.216518,37.620277,37.863171
264.13916,301.19043,309.335999
2.880317,5.693876,6.333222
24.675127,23.001328,25.839483
30.311064,30.323713,31.355337
206.280533,205.23468,208.820282
77.94014,74.357811,78.562096
1941.962036,1690.323608,1876.865234
4196.964844,3782.088867,3944.444824
1139.557739,1077.503662,1106.762817
51.459682,51.056854,50.353535
36.16288,32.929298,36.203373
1354.511353,1113.546509,1300.536011
169.712585,177.748993,183.773392
94.898926,99.995239,109.958481
0.66814,2.17814,2.658029
34.546902,34.903969,36.694988
21.633982,24.49098,21.279034
58.566845,63.217613,69.685738
132.524704,125.950752,139.78447
149.15062,138.899277,160.973236
27.850502,27.451628,27.426733
4.895638,2.768122,6.720274
1864.0144002838,1647.9084136395,1860.9499532023
4440.119141,3887.591309,4380.938965
66.861649,63.339924,80.854027
0,0.584687,1.220053
553.978699,902.255798,672.362793
211.397232,205.181625,200.383484
48.442139,48.381115,48.26067
345.088837,339.089172,347.645844
53.850338,54.147423,46.880035
10.801707,4.353794,8.44149
53.22459,54.274662,63.988632
164.279633,165.564728,160.42923
64.276382,62.092941,62.494732
132.428558,141.02327,141.827469
137.903549,137.195724,134.097305
13.825828,14.984534,13.845677
50.167969,52.852776,47.194824
49.056164,47.315472,50.582195
27.291817,30.648378,30.38261
15.523165,13.393115,15.878749
0.778275,0.742566,0.245571
46.720058,41.344742,42.22868
28.511026,28.855745,27.874241
307.329468,324.749207,306.663757
332.679382,356.511261,351.329193
61.082561,68.016632,65.870865
30.111784,25.913538,28.59255
36.343159,34.086792,37.194263
927.226135,770.594482,827.435913
13.806266,7.923207,11.982924
0.997962,2.282082,4.073833
2.141263,5.167512,4.4046
62.605293,63.999485,56.979527
61.401474,67.006462,64.698837
40.700794,45.32608,43.566437
43.66721,41.166542,44.527245
93.725021,101.680779,96.342484
40.767242,31.564327,45.197571
109.966446,113.52771,115.850746
153.838577,158.623627,169.047379
39.023129,38.927418,37.45438
14.888814,15.199633,16.720526
20.509611,20.280657,23.418617
71.233765,75.35437,71.047165
22.690151,24.002535,24.888401
94.619469,88.900627,97.95681
1566.882446,2389.496338,1714.033936
61.977688,61.10199,64.734634
89.922043,129.430756,103.443054
45.8229805074277,43.5851389022674,47.9723851243159
51.996952,53.492233,56.570847
27.291702,24.299984,26.945379
27.679813,23.560867,25.57395
28.704248,34.590248,32.135975
17.300369,18.523077,15.740649
162.829391,165.655151,174.112747
62.98167,62.325542,59.848724
137.012787,151.683655,137.742218
692.406921,739.659241,731.210571
28.699331,29.713444,29.468029
60.835888,61.208241,64.70652
9.180069,11.15615,11.441471
26.859034,25.89679,23.943535
0.716864,1.700469,3.733997
115.123901,129.818207,130.385223
60.130608,76.2285,48.303734
293.308746,312.665924,310.169708
4260.220215,4036.172363,4327.098633
18.9668675961283,18.6679094609983,18.83626113513
7.918747,8.638601,5.730972
0.230104,0.093177,0.707029
63.160667,84.516891,73.956604
179.41214,192.450439,199.044495
4.717141,5.070349,9.868946
20.788647,29.928066,16.586472
30.615578,29.682835,32.378819
63.274746,61.097088,68.132454
30.12755,22.657688,22.679466
135.443008,129.713959,141.692291
20.506596,20.564157,25.5068
2453.196045,2215.516113,2464.573242
173.599487,192.301743,175.843246
47.971752,52.8839,45.562767
41.87812,40.797283,42.602184
700.293823,785.724792,723.957581
83.955811,90.64183,85.382477
0,0,0.962249
31.0278184427785,31.5752874856709,31.4168020223951
7.009335,6.103054,3.742495
107.986816,93.07605,95.276161
22.032461,24.352118,22.764803
67.408066,68.340797,62.393055
59.895607,63.82172,54.08902
57.924629,59.656883,70.907181
174.486069,186.72673,171.133331
12.503754,16.302017,11.024687
64.900452,66.464218,67.190201
18.657194,20.682798,19.740995
59.663254,58.476162,63.343063
84.846397,88.127029,85.662399
128.215576,122.489426,122.316032
78.912582,80.97419,67.851021
30.102379,20.921553,24.528343
80.57119,66.490166,63.553314
22.289713,24.299353,23.379881
79.376366,69.913017,82.108284
252.053848,267.396149,262.676331
25.945993,22.295937,24.093594
38.944244,37.713818,39.988602
28.85598,27.687811,33.248775
0.832227,1.416717,1.354105
311.253479,333.55191,308.122955
2.013139,2.072968,0.73675
527.232849,541.312134,579.674316
78.776909,52.585629,56.061577
33.439907,38.94949,35.007416
190.247299,226.763031,213.497101
24.446407,18.907648,22.4153
114.598793,122.345932,118.993637
18.313873,23.834711,20.38138
4.610092,4.995643,4.136998
2.428774,1.867548,1.764991
111.183258,99.480225,120.067497
26.011723,20.869606,22.667089
1.808179,2.645544,2.652937
19.755051,22.381676,18.261654
23.168327,21.989626,21.188496
39.303513,36.075596,42.147953
26.355276,31.540173,32.291878
118.331001,110.549446,119.439453
43.444939,46.012268,50.933002
102.732323,99.118454,109.1409
90.274422,88.186363,88.637817
31.616169,32.595627,30.007992
62.187664,54.875305,68.441292
29.620491,20.454679,38.736629
112.046028,119.673744,110.918098
48.203651,52.07103,63.447479
49.658581,52.800148,57.486774
70.472549,71.208138,74.266129
1545.706421,1273.377808,1507.863159
1852.164917,1944.423096,1757.36438
2.232502,2.683282,2.854755
99.277863,108.339531,103.273758
304.469757,325.719513,293.161163
34.869408,33.947628,34.456161
0,0,0
37.583344,29.169931,32.291466
17.184135,14.942104,15.143277
51.722805,44.591976,41.691887
28.844307,26.924677,31.041777
210.563965,179.331741,190.598068
63.196857,63.629494,71.888916
19.821011,15.725808,17.381132
30.512707,29.678732,28.292923
25.560528,26.568674,24.219908
9.701567,8.946191,8.035898
24.525429,23.080696,23.228828
37.61451,36.570999,34.735683
41.675884,47.741756,42.371822
76.874123,74.523895,83.81945
57.184013,39.171604,65.378601
36.025249,36.914795,36.939972
253.689453,304.32843,291.413788
390.247772,408.353607,418.984467
254.366241,262.627441,319.985718
1.453155,0.490881,1.202812
2.644867,0.121332,0.907075
4.75502,3.83514,5.40288
131.04837,129.413712,148.879791
14.033164,15.294622,16.35631
1.389477,2.057646,0.751219
18.8897343588805,18.7265825044134,18.544847403014
55.398891,59.411446,57.271336
80.820549,86.722824,83.488937
38.921688,40.461491,39.032082
1.691366,0.093177,1.08673
66.676361,69.790199,70.362236
10.9514506200676,8.29314950394589,8.02144525366404
51.886593,52.751175,52.492676
57.41946,58.513603,56.829498
2844.917236,2816.033691,3095.884277
116.808525,116.09539,121.025574
33.902275,31.168386,34.522778
1.455255,0.098213,0
194.848648,189.297012,217.014893
6.416374,2.784939,1.399328
29.928598,30.046907,28.047634
86.772606,70.528748,78.064423
27.09387,24.21286,23.771795
3.327664,9.309875,3.881295
24.77483,16.742022,22.801687
1.558587,0.460845,0.917227
653.93512,634.122131,622.13562
32.650627,36.432598,34.082787
6.333503,4.90245,7.416919
40.326241,41.173843,38.035004
21.676224,17.208139,22.262751
6.76163,5.140712,6.305006
22.379129,27.091034,22.373705
153.70256,142.327667,135.055527
34.618225,27.336355,24.370281
281.436157,368.290039,316.965057
53.807499,43.032303,50.645756
14.906682,13.07025,12.703699
330.096436,369.056183,346.512482
183.158457021557,197.859103318563,175.26529971018
17.263615,18.225758,20.983961
60.465954,56.188503,47.456348
1.234951,1.693667,0.999539
9.350663,9.30693,10.67987
38.746048,50.670837,41.95908
22.079174,18.449831,20.090549
0,0.68925,0.312352
73.215302,67.004929,64.453896
0,0.434823,0.699664
6.95737,8.593314,7.122723
16.873526,11.137736,18.286388
143.665955,155.412506,143.781738
38.86694,36.873241,35.060471
18.951166,14.601086,16.536623
91.386673,106.448051,109.544853
21.534288,19.373449,23.72916
38.69585,38.260506,37.660011
13.500389,14.763352,13.156612
297.909058,310.918274,308.612671
46.173054,56.955578,50.949326
224.113922,228.369629,239.208099
168.932053,158.02565,171.565186
13.010177,11.815903,13.543635
728.230896,685.692017,734.502869
187.527054,202.476013,206.651627
66.088165,74.045898,64.393959
95.704582,94.834366,78.772453
285.784119,322.76889,296.336365
44.254246,43.874325,43.539688
16.111355,17.858807,18.356665
7.221738,5.497406,5.523664
55.151131,61.022812,50.886562
9.273503,7.793817,10.061048
118.940559,101.75499,111.995781
1508.327515,1474.509521,1398.58728
590.075317,570.066284,581.058533
41.09623,37.293877,38.23317
38.267178,32.382572,37.995647
36.422749,35.539341,40.637508
53.748554,55.346775,52.507446
51.21006,48.973122,47.671898
75.428871,64.96624,92.28315
22.236797,19.73769,20.394943
54.412384,57.647335,54.39024
101.586075,99.248528,86.550621
359.479767,382.871521,339.416138
