"gene.name","SRR975555.primary_colorectal_cancer","SRR975556.primary_colorectal_cancer","SRR975558.primary_colorectal_cancer","SRR975559.primary_colorectal_cancer","SRR975560.primary_colorectal_cancer","SRR975562.primary_colorectal_cancer","SRR975564.primary_colorectal_cancer","SRR975565.primary_colorectal_cancer","SRR975567.primary_colorectal_cancer","SRR975568.primary_colorectal_cancer","SRR975569.normal_colon","SRR975572.normal_colon","SRR975574.normal_colon","SRR975575.normal_colon","SRR975576.normal_colon","SRR975577.normal_colon","SRR975580.normal_colon","SRR975582.normal_colon","SRR975585.normal_colon","SRR975586.normal_colon","primary_colorectal_cancer.average","normal_colon.average","primary_colorectal_cancer.normal_colon.average","fc","log2FC","pval","qval"
".",2.290915,0.109978,5.020724,2.124774,0.412997,1.008988,3.312967,2.899383,1.039324,4.460387,0.024627,0.052239,0.077927,0.075914,0,0.061815,0.427278,0.053599,0.050039,0.044953,2.2680437,0.0868391,1.1774414,0.420029263720376,-1.25143824996375,0.000128936005143965,0.00511580149760837
".",80.320724,0,23.373007,0,0,22.653959,3.984251,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0331941,0,6.51659705,0.264767178742837,-1.91720380204626,0.0358853878043315,0.147769710549313
".",79.9521046342877,87.4538972253645,77.1789222829791,14.5060004842789,112.450521840682,188.558079161251,64.2940999125242,16.3375386088178,89.8267704688214,48.6437993692254,141.580232514316,182.960218452661,188.934396239944,173.073602855085,142.176649793079,153.079855030564,190.623723165642,146.441212576497,201.059262347093,139.744961274196,77.9201733988231,165.967411424908,121.943792411865,2.24628932077145,1.16754375799697,0.00355971308363601,0.0327856757093328
".",0.362139513046815,0.688843577513431,1.02929753837299,2.00622014850345,1.86436840598619,2.90566903837299,0.158905231772832,0.734130260936301,3.55802033384497,0.390662242517268,1.31105791481197,2.04846118610898,4.76667736569455,5.30295290828856,5.33418026285495,7.67928356983883,3.64835080084421,4.57906974098235,3.40875033768227,5.54381529009977,1.36982562908672,4.36225993772065,2.86604278340368,2.27777984430775,1.18762831207044,0.000971608524842349,0.0152974904193804
".",0.836781034179182,0.643975378819265,5.26100820507509,1.21099967892284,0.457863420766442,0.110417997669601,2.13269484101502,0.282088276281719,0.622430355515277,0.69148730062144,2.62747251242879,2.33611698239254,2.23537762610047,5.52398290393578,0.735498982651476,1.64627503340238,3.66885494562403,6.38792296659762,1.88677404142931,0.995632485240808,1.22497464888659,2.80439084798032,2.01468274843345,2.00554613419728,1.00399515329383,0.00421872930241318,0.0364654315135023
".",737.225952,1541.05188,1259.716675,371.186493,1539.026611,498.379486,756.141418,270.936676,651.130981,474.265442,1425.392822,1676.838379,2139.55127,1731.411255,1787.800903,1906.107666,1549.971436,2498.807129,1897.851685,1987.088013,809.9061614,1860.0820558,1334.9941086,2.44773662478437,1.29144833312899,0.00031579744485799,0.00809783855141145
".",1.21970290854444,4.4438701266638,1.59094880291971,0.264596213825676,3.8259738209532,0.357990894375268,1.13932651610133,0.540742968656076,1.21989570373551,0.998918087161872,2.01391585057965,7.06071519192787,2.62887474323744,2.59178655216831,3.90663948475741,5.18646060798626,3.31626944954916,9.8465680468012,3.44748654014599,16.0046174834693,1.56019660429369,5.60033339506226,3.58026499967797,2.21196558189386,1.14532893746351,0.00313686958532178,0.0303182585550023
".",0.979674451635596,2.15776044460077,5.09771940133662,1.69233356243405,1.59369232922969,0.627417602532536,1.74932995357017,1.60752785719311,2.01775073021456,4.15104335561027,3.75942938937742,4.64446997186071,8.71448348012663,5.78553221034119,3.73999995849455,5.87545338867394,4.55194913682729,7.3941657741822,3.82997280548716,1.47905195286669,2.16742496883574,4.97745080682378,3.57243788782976,2.12944998736056,1.09048084689497,0.000258636427269865,0.00742309046244243
".",17.6201782950743,159.721074939099,91.6081988555292,1.02953338252533,161.291139268913,3.22658518247099,2.64071474082987,3.16801607666033,77.1073275596786,9.02520131075573,66.9945687993634,89.7320010704499,131.918522855685,109.97144319233,99.4225672769088,109.462087960796,73.2349550752242,143.064839386213,180.439734395179,121.213834445833,52.6437969611536,112.545455445798,82.5946262034759,5.5443275922345,2.47101250309731,0.00981715810713046,0.0630111071413435
".",3.337496,45.717155,23.97456,0.317743,104.706169,1.762193,0.695947,0.86073,15.009554,1.789703,28.622301,26.906622,29.164513,29.033823,34.258541,32.289001,36.864574,37.947884,42.420322,98.111465,19.817125,39.5619046,29.6895148,4.52665634347744,2.17844578363894,0.0105288531190342,0.0657823523542197
".",0,9.73939,5.324884,0,8.76974,0,0,0,5.310471,0.091463,3.470681,5.148983,8.072192,4.752028,4.513146,4.954175,3.484178,8.003976,12.502844,7.817065,2.9235948,6.2719268,4.5977608,2.9329930407546,1.55237364795108,0.0130005399141668,0.0756698708608502
".",2.775893145,4.82281266,26.37306724,4.70351053,8.094084665,3.898707,8.1730183,2.05225692,9.532303925,21.625243715,28.175275005,29.57469018,28.756085345,33.13555395,17.19051985,45.25611729,25.189494825,52.25924825,34.7972213,10.078086465,9.20508981,30.441229246,19.823159528,4.1389284945893,2.0492573243371,6.13022254729589e-05,0.00366145930622296
".",306.157694400864,111.82990841225,170.629932368669,1.87591961758932,380.708267552807,83.7437728511975,5.9777813557126,8.78817337495092,194.512394374951,42.3429135598744,1115.76685399921,758.087101341971,976.257474327837,766.599574762073,435.75796247821,1085.64031060424,844.10850233726,839.967610395367,745.331183707106,353.475378375736,130.656675786887,792.099195232901,461.377935509894,11.3440726301409,3.50386676942587,0.000627976047836487,0.0119917148394925
".",0.481683307984791,0.604452718631179,0.396815230671736,0.0570071178707224,1.32073604372624,0.390981644486692,0,0,0.346293376425856,0.0757459271229404,7.53796688656527,2.49338363117871,2.01070996831432,1.31406933143219,0.961269442965779,3.37536632889734,1.98275265272497,7.77215395120406,1.42572161406844,1.10650716032953,0.367371536692015,2.99799009676806,1.68268081673004,2.62826988006596,1.39411342430634,0.000197428100225716,0.00633722064017082
".",0.832842474150665,0,0.0219525007385524,0,0.518079376661743,0.653821784342688,0,0.169361225997046,0,0.919418106351551,0.914089543574594,0,2.28025049630724,11.2410720103397,0.928464376661743,8.7303732127031,3.54283187149188,13.0473676632201,0.0561368833087149,0.429791487444609,0.311547546824225,4.11703775450517,2.2142926506647,2.38351879633434,1.25309300248811,0.0234500223204135,0.111392027884673
".",3.23898312896115,12.1964506578947,2.14757748897768,0.271687909203637,35.5178951598236,0.529540978230918,0.553114623174428,0.0776018799944888,46.8009161201433,0.934918356985395,158.565751349545,109.228990058556,86.852702884679,108.721111242078,26.4123976012676,148.743107522182,32.5099570163957,32.0006566636815,152.129579439928,2.41467251515569,10.2268686303389,85.7578926293469,47.9923806298429,14.9803693862262,3.9050012931237,0.000459602550474392,0.0100502949388112
".",0.259474449275362,1.6526125307971,0.109827287681159,0,3.95759698478261,0.0509675253623188,0,0,5.88144231376812,0,18.3475623445652,13.7523895358696,10.7391553413043,13.7310568539855,3.40707237753623,15.4765075152174,2.89380240543478,3.24740706811594,20.050015692029,0.00550065144927536,1.19119210916667,10.1650469785507,5.6781195438587,5.64597616240534,2.49722303766961,0.000525245801835994,0.0108332433955442
".",12.2202789211058,16.4160836996428,15.3127100987731,11.146494247554,31.9756815398354,9.19117620484547,17.0965974665321,4.94597981860537,17.010025601025,11.2664149737537,28.9798771821711,29.3513476454418,29.6063941057618,35.6334264140394,26.9429221987886,37.6645151197391,39.3663137929803,39.9843431535953,40.6645336348812,37.6249342633949,14.6581442571673,34.5818607510794,24.6200025041233,2.31172877151501,1.2089721405097,4.08017565485252e-05,0.0029594042146271
".",11.7660903680323,8.25020635404767,17.2937552890487,12.7614232566476,7.15249938743352,9.94304306302935,8.76475952531022,3.92561869460311,13.3056477066181,16.6110211089226,3.48446753407524,5.09652071055742,3.22222583602521,4.2085613538507,5.04878236517628,2.78000569785306,4.23698846405357,3.53744108075635,4.44065766220209,3.77747197084893,10.9774064753693,3.98331226753989,7.4803593714546,0.457175263272793,-1.12918075021323,3.25825655143053e-05,0.00263074975764092
".",3.30943604547879,0.288835950120032,3.82876001267005,3.0561974322486,0.344958931181648,2.2200728010136,3.5562949982662,0.550591792344625,1.22560448919712,1.28579122352627,0.120651657642038,0.162244633902374,0.193163960922913,0.161126360629501,0.243903480928248,0.271345824353161,0.970989980928248,0.157724575353428,0.116778288743665,0.134325814617231,1.96665436760469,0.253225457802081,1.10993991270339,0.483748696121923,-1.04767032221113,0.00102350544274443,0.0157445837257349
".",5.914694,0.210997,6.366891,6.173356,0.676662,8.700798,7.053903,0.372319,2.098907,2.254931,0.03361,0.103315,0.14347,0.178618,0.124853,0.227218,4.29845,0.191825,0.102069,0.230967,3.9823458,0.5634395,2.27289265,0.33347189911565,-1.58436290083761,0.00297674117381985,0.0293838880321045
".",7.85527581193548,0.428363440645161,2.47624155580645,3.39047787064516,2.77905864322581,4.81451522129032,1.71773992677419,1.59277364967742,3.02114112548387,5.43707202677419,0.224828659354839,0.285089643548387,0.308363223548387,0.315917100967742,0.439842937741936,0.270417336129032,3.56259669451613,0.858515261290323,0.315749212580645,0.411694853225806,3.35126592722581,0.699301492290323,2.02528370975806,0.374684494570099,-1.41625181850049,0.000295882424913185,0.00788911234385376
".",1.17791606091166,2.11742976200081,11.569604594998,3.56193990076644,2.07564919281968,1.07497424647035,3.86163327430415,1.11817285235982,4.03116648890682,3.08240121379589,5.7100827482856,5.92737820451795,7.65894216700282,7.94161064905204,4.42703945018153,5.98084100645421,7.56455598507463,11.0623461270674,4.51580827390077,1.03541467890278,3.36708875873336,6.18240192904397,4.77474534388866,2.09068715693729,1.06397719827292,0.00233188314817734,0.0253814961814574
".",0.720347,4.52131,2.821966,0.398148,0.934234,0.043214,2.301344,0.149644,2.413127,0.28909,28.867672,23.875822,22.558142,31.028666,33.988621,18.703226,15.432726,25.216818,30.264755,18.258446,1.4592424,24.8194894,13.1393659,12.7438192317196,3.67172580269567,7.71757768802672e-10,6.07547009545684e-06
".",4.835848,91.150902,44.697655,6.814551,68.5177,12.536777,5.664437,2.070255,62.504093,3.780092,36.460995,50.593113,30.823341,30.942282,47.423077,42.249912,42.08567,50.195431,112.781845,96.123825,30.257231,53.9679491,42.11259005,2.92046258263592,1.54619690089256,0.0311022996517065,0.13421769639533
".",11.113742,0,9.07168,4.188292,1.952303,2.951133,5.785009,1.997189,11.559082,3.01911,0,0,0,0,0,0.038167,0.833692,0,0.02423,0.025948,5.163754,0.0922037,2.62797885,0.246714229880038,-2.01908716568909,4.08822393014319e-05,0.0029594042146271
".",9.03002139369628,0,22.7986738441261,1.95371423581662,0.628521789111748,3.08716098796562,51.997069965616,0.442630755873926,9.6502607504298,6.12659757507163,0.241254778223496,0.224930483667622,0.194950027793696,0.172395568481375,0.364311029226361,0.381889352722063,1.52712001575931,0.284462036676218,0.289875855014327,0.121393,10.5714651297708,0.380258214756447,5.47586167226361,0.274683392094462,-1.86415841005526,0.00813419429792461,0.0557047299621382
".",1.133184,1.328631,1.887431,0.994705,1.561502,0.493648,1.752253,1.293506,2.501489,1.595776,6.25116,4.099877,4.276308,4.5573,3.38169,5.545158,2.79771,3.374681,6.034353,1.668409,1.4542125,4.1986646,2.82643855,2.2810008099986,1.18966695896077,6.5661727099986e-07,0.000544111085434594
".",4.42064909957326,0.865065650545282,2.7031951503082,3.40711881934566,1.45587946420104,0.8074266628734,8.09294871597914,2.49440617733523,3.4745972038881,2.58459916785206,0.630185461356093,0.317410120910384,1.45528847700332,0.531792914177335,0.240648526789948,0.550426671882409,0.464347808914177,1.37046272119488,0.308325212422949,0.393710903271693,3.03058861119014,0.626259881792319,1.82842424649123,0.47912700182307,-1.06151997417739,0.000481338582649316,0.0103723460432539
".",0.970688,0.065279,6.246578,23.133812,5.040888,16.119528,11.920001,1.567305,9.470414,2.175872,0.142635,0,0,0.071269,0.021025,0.033564,0.407567,0.044076,0.00539,0.099389,7.6710365,0.0824915,3.876764,0.200275685643919,-2.31994081267922,0.000211022510045566,0.00655314380554718
".",0.431551500191791,0.734688290755658,0.76080629535865,0.672680010356732,0.765660789796701,0.40375895243575,0.088962831990794,0.505064098964327,1.57091617683161,0.580113831990794,2.04846968853088,2.05068656348293,1.74861199156118,2.56101188569237,2.36872312734944,3.99810761104718,1.82361797314921,2.29864266129651,2.37310965362486,0.655951929804373,0.65142027786728,2.19269330855389,1.42205679321059,2.01497554040598,1.01076232612338,8.87977868835321e-06,0.00168442982600936
".",0.713914,1.736168,1.52526,1.242835,1.486845,0.748529,0.201337,1.039925,3.23412884924623,1.462872,3.02247909547739,3.44043293969849,3.54311034673367,4.89586466331658,4.594476,7.79480608542714,2.38257860301508,5.17415252261307,4.48295520100502,0.770993,1.33918138492462,4.01018484572864,2.67468311532663,2.26930261270885,1.18224900598871,0.000193090128822182,0.0062747317507551
".",0.76975,1.504889,1.221144,0.877074,0.614999,0.475764,0,1.005922,2.76697,1.273228,4.095743,5.047361,3.321719,4.313016,3.100523,4.196203,1.265659,3.549578,4.481415,0.339412,1.050974,3.3710629,2.21101845,2.39070133926783,1.25743391119972,5.91830705531926e-05,0.00360467255057927
".",2.65469984806202,2.2329791503876,2.4387408248062,0.135398427906977,1.93854015658915,0.34051204496124,2.60971921395349,0.175521186046512,1.7863458248062,0.440399241860465,3.84847898449612,4.02462423410853,6.63063148062016,4.09288271007752,4.28035575813953,3.42759862015504,4.17025354573643,3.74050054263566,5.1792875751938,2.43789358294574,1.47528559193798,4.18325070341085,2.82926814767442,2.25782169611593,1.17493155861476,0.000367309773120272,0.00888573038501782
".",18.29311,5.843315,12.87045,20.089417,7.426091,8.21918,44.70232,29.565371,15.421593,24.361692,5.63125,3.384954,7.96509,5.214953,2.056517,3.780312,6.595122,5.612798,4.137495,12.368167,18.6792539,5.6746658,12.17695985,0.396339075617189,-1.3351928832715,0.00131482058726018,0.018085370359716
".",3.01300184764935,2.33697540509014,4.49893038352775,15.5836300604454,2.92745969883351,2.60701852279958,2.33772109190527,2.988741,2.40200377129728,16.999355447508,0.834518615411806,0.610043794273595,2.05491472923294,0.526466404736656,1.06721074160481,1.27070297490279,1.119659,1.57616290279251,0.878854,1.38588519052669,5.56948372290562,1.13244183534818,3.3509627791269,0.425348305129484,-1.23328338943363,0.00164485067196007,0.0205127535878617
".",0.137827,0.769866,0.438605,0.284889,0.686577,0.154467,0.117929,0.038702,1.113838,0.072952,2.081073,3.137827,0.409527,2.945346,2.710243,1.131702,0.799441,1.149568,2.805716,2.718997,0.3815652,1.988944,1.1852546,2.14041855836012,1.09789294289981,0.000129911489532231,0.00511580149760837
".",0.336242985294118,0.303168169117647,1.20668586642157,0,0.300952801470588,0,0.227405264705882,0.116453602941176,0.962898840686275,1.97785249509804,2.46438908088235,3.2711999252451,3.18527195098039,3.36631803676471,1.26073865318627,4.29358125490196,1.14878676960784,2.3571048370098,2.66556920588235,0.885690446078432,0.543166002573529,2.48986501605392,1.51651550931373,2.50970876799505,1.32751996045237,1.5056049173845e-05,0.00193058046056166
".",27.7768549308134,9.59049183001768,8.34601913395226,18.6008894560124,9.33413504885057,29.5959140601238,14.1293609681698,22.0441967250221,19.5088080141468,19.84820018855,5.10957504995579,6.75942021662246,6.9270814372237,6.25128771927498,6.78888336980548,6.79094365959328,15.1470358459328,7.46789906388152,6.11549934637489,8.91703841467728,17.8774870355659,7.62746641233422,12.75247672395,0.452906213579959,-1.14271576252186,0.000175881223458907,0.00605919446442699
".",33.028046,5.498779,7.431359,0.72923,7.08863,1.968953,9.083287,1.805112,5.449081,4.216687,17.649189,17.527086,14.958772,23.379435,10.284225,16.343771,16.50127,10.685477,21.511242,10.998521,7.6299164,15.9838988,11.8069076,2.5578664225987,1.35494092548372,0.00516056402330212,0.0412578251052208
".",0.269627,0.299302,0.83182,0.305672,0.642593,0.114262,0.203057,0.270148,0.659473,0.022245,3.200472,1.381132,0.895735,2.441349,3.143721,1.4054,1.713905,2.41784,1.626995,0.536006,0.3618199,1.8762555,1.1190377,2.16926701503804,1.11720764524708,5.45651440031492e-06,0.00138551642080539
".",35.1818054370846,36.950073392335,29.235734516615,17.4145314428445,31.6217907837838,18.4167853533451,19.9717974373062,30.011579110545,31.621247208241,19.2593610965884,90.1546610748782,67.6563528469207,62.9309580179442,69.3808341535224,43.6156292525476,67.1809854860434,43.7187595525033,66.8910409189189,72.2879587616305,45.6926103533452,26.9684705778689,62.9509790418254,44.9597248098471,2.4043739772625,1.26566131084947,1.33542697589029e-06,0.000689364918750971
".",14.0728452232699,7.64433501761252,7.24766756093222,3.77979837608966,13.8915792375022,4.80963683259206,5.08771791923145,7.5232659626401,14.6876561707881,6.40340438142679,15.460393752713,31.7713392812667,12.3579054719801,9.90801224799858,9.37707556929372,45.4548422693471,15.5678847226472,14.3512064109589,38.3673602775307,9.9573430912649,8.5147906682085,20.2573363095001,14.3860634888543,2.11245452791533,1.07892028669323,0.00598198858568311,0.0454334198613279
".",0.871714044776119,0.203491813432836,2.18906651119403,4.44847959514925,1.48804824253731,3.48732585820895,2.23102203358209,2.24786655037313,2.39533721641791,0.743594819029851,0.136890873134328,0.175498253731343,0.168034701492537,0.097660947761194,0.219512082089552,0.413409902985075,1.59821777238806,0.435109496268657,0.21388384141791,0.176398455223881,2.03059466847015,0.363461632649254,1.1970281505597,0.491152224170577,-1.02575786256769,0.000835640906707624,0.0139932187536544
".",0.785477,266.952087,0.157881,0.284063,6.49118,1.048563,21.613781,0,0,2.439324,0,0,0.572136,0.111493,0.122412,0,0.706483,0,0.062862,0,29.9772356,0.1575386,15.0673871,0.201151672724674,-2.3136443597995,0.00808140566992233,0.055453341281365
".",0.512641,64.185349,0.280482,0.120261,3.870108,0.399818,2.588213,0.188977,0.108219,1.344817,0.194666,0.103566,0.323691,0.045057,0.061041,0.063905,0.622739,0,0.038012,0.146702,7.3598885,0.1599379,3.7599132,0.356015493399946,-1.48998806783926,0.0145710050986332,0.081467752050934
".",6.409075,1200.654297,3.628736,1.38025,69.355469,4.25514,36.450882,0.606831,0.635111,18.290623,1.626919,1.877983,3.029501,0.68958,1.073773,1.098697,6.773721,0,0,0.761402,134.1666414,1.6931576,67.9298995,0.110668122031996,-3.17568838143508,0.00196317679790847,0.0228695969328702
".",36.9158791370107,3.69528879715303,0.25285925088968,0.303388993772242,4.28946424911032,5.06190874466192,1.45735128469751,0.918061604982206,0.213210191281139,2.68065717437722,0.0773716610320285,0,0.623979707295374,0,0,0.36634434252669,16.9827008354093,0.0355085088967972,0,0.124989476868327,5.57880694279359,1.82108945320285,3.69994819799822,0.30185097028736,-1.72809165624621,0.00366183405256382,0.0333451395260792
".",0.92901,0.772053,0.700528,0,0.612685,0,0,0,0.242493,0,3.050589,2.636054,1.177262,1.377712,8.532232,5.343436,0.426991,3.844884,1.425002,0.272297,0.3256769,2.8086459,1.5671614,2.53876352716274,1.34412602157947,0.00111080878015479,0.0163708152797983
".",0.101535,0.105589,0.359671,0.07038,0.255027,0.091077,0.143966,0.078535,0.361342,0.514364,1.474035,3.45052,2.259835,1.548807,0.905946,1.933435,0.458961,2.479151,0.684212,0.424142,0.2081486,1.5619044,0.8850265,2.12407920072164,1.08683756103757,1.99126439656139e-05,0.00215027157909697
".",406.539185,1255.530884,788.169373,154.869965,3301.707031,3657.259521,168.069824,464.134735,1083.148926,316.590607,2455.658691,2923.570557,4568.564941,3952.331787,3028.473877,5403.371094,5883.806152,4471.166992,3399.990723,2525.287354,1159.6020051,3861.2222168,2510.41211095,4.39583946228875,2.13613869948345,0.000548143761415543,0.011121455478875
".",0.121241688793103,0.456089331034483,0.788468204885058,0.0497873117816092,0.685520682183908,0.189593778448276,0.165082244827586,0.0873693344827586,1.01085169913793,1.20320416982759,3.63562585172414,4.07053055316092,3.69050145172414,2.59903832902299,2.13667148591954,4.46408933275862,1.14650082586207,2.58970551896552,2.23448339827586,0.663963681034483,0.47572084454023,2.72311104284483,1.59941594369253,2.64678364706366,1.40424027112153,5.09880510612959e-06,0.00135320272229903
".",0.22643,0.432125,0.347444,0.248978,0.484621,0,0.189576,0.101676,0.820354,0.765694,2.146169,3.418996,2.28754,1.322155,0.963903,2.726889,0.65493,2.059822,1.516319,0.323579,0.3616898,1.7420302,1.05186,2.07208326652839,1.05108197879371,3.606888939367e-05,0.00277855380710059
".",27.8315469482398,60.5168570096724,166.479648342192,15.5219122037295,30.9383646676542,55.9066647113977,51.2977762785814,38.1822077764901,198.292441865894,198.855856046096,175.275451217585,530.898877431509,433.600601020565,181.337526241025,212.880429426194,278.296191584001,203.474603921663,192.900102559516,213.345117156675,63.3561380525444,84.3823275849948,248.536503861128,166.459415723061,4.18024648979673,2.06358801386665,0.000421978352857177,0.00962984497663442
".",15.7431702088098,31.708981145701,63.2395795434138,21.0833962265989,57.1707753138501,10.458784918255,14.8719214752224,9.94183700804744,98.7989561473952,93.3919951956798,117.352620800932,254.137681079627,147.847127538331,94.9120159932232,69.4876542037272,163.53565205252,38.2189387174926,219.82891136044,131.510197381194,23.2115609695044,41.6409397182973,126.004236009699,83.8225878639983,4.05272585831811,2.01889258934446,0.000927667730228898,0.0148815034822807
".",2.03071,3.965381,9.779121,2.053283,11.07798,1.713729,0.980423,0.867047,20.260958,12.758813,20.75429,50.434067,14.452635,14.473028,10.979396,54.882214,6.882862,42.471455,29.98962,3.833017,6.5487445,24.9152584,15.73200145,4.41619324700635,2.14280330399963,0.00134680612319249,0.0183864614653762
".",0.280378,0.797081,2.673742,3.23064,1.616478,0.211197,0.671933,0,3.093972,1.781894,12.658144,6.131592,9.719076,1.653794,1.945676,15.619143,5.451427,10.000361,12.232849,1.471223,1.4357315,7.6883285,4.56203,3.88956658897981,1.95960940591445,0.00011747234800108,0.00487363210303821
".",8.20510444807613,24.6764018303682,32.934049453041,7.84934831940422,37.1039391675631,5.4610872904427,6.42653624575921,7.19452053992553,51.4700750773686,74.3380889491105,183.099142180389,127.307012634257,113.507741969384,87.012464326024,52.2729086309475,173.359755487795,94.2865546632189,154.097124811336,111.45966033554,16.7829907980968,25.5659151321059,111.318535583699,68.4422253579024,6.07899175809649,2.6038320627784,0.000159151876222507,0.00574505748373327
".",0.953755,6.278913,5.501625,3.191414,1.940926,1.732483,4.155744,1.207164,1.599161,15.436686,31.945889,29.711428,24.65004,7.769883,10.031236,42.107395,31.288776,39.095383,3.058038,4.021542,4.1997871,22.367961,13.28387405,4.46791189252402,2.15960073607369,0.00094523612113484,0.0150706532751468
".",0,0,7.896589,0,8.04972,0,1.51704,0,7.682893,0,33.132133,37.576344,34.710041,17.017244,18.589165,36.311653,44.502728,34.697929,13.355714,4.802572,2.5146242,27.4695523,14.99208825,13.4632489729779,3.75095470034726,4.83651962501774e-06,0.00133594005677354
".",0,0,1.042659,0.056353,0.3127,0,0,0,0,2.339684,9.197014,11.467926,1.820722,1.796901,1.312558,7.188938,0.671853,0.875726,0.243219,1.274353,0.3751396,3.584921,1.9800303,2.93608428131431,1.55389338183542,0.00220497570283884,0.0244501482445379
".",2.123573,8.306328,5.325498,3.488418,11.821373,0.975051,0,1.607518,7.228013,9.631047,35.589531,40.797714,21.0807,11.991127,12.936904,48.960846,47.003418,40.250443,18.164165,4.269163,5.0506819,28.1044011,16.5775415,5.45165024003558,2.44669300653922,0.000291688664092793,0.00786385645857702
".",0.90205,0,2.135201,1.114968,0.680862,0,0,3.106131,1.294279,0.272757,2.016997,7.459912,0.847906,3.979424,4.377243,1.625093,0.305798,4.695149,3.521952,0.883537,0.9506248,2.9713011,1.96096295,2.39288262829366,1.25874963392969,0.000608744884082468,0.0117867587357991
".",11.9732978535755,13.5758530665437,27.8987796709705,4.09728226177639,17.2942677278661,5.23343080746311,7.38802175127696,4.19087105462543,34.2097370537741,73.0987055239784,88.6736792993757,107.856287607548,72.6161885824347,49.307696992622,36.8983970963394,84.5847989869467,41.2592404565834,71.1532260954881,63.9898986428774,9.19370298439273,19.896024677185,62.5533116744608,41.2246681758229,4.42065152789369,2.1442590136871,0.000733946286037068,0.0129742599558087
".",0,0.266991,0.825432,0.102238,0.372818,0,0,0,0.047656,1.206012,3.045038,0.850968,1.52263,2.416824,1.343547,5.363024,0.399256,2.317039,0,1.45309,0.2821147,1.8711416,1.07662815,2.11336800609576,1.07954400927069,0.00190978930254782,0.0225317929366535
".",0.588907674958541,1.06079607296849,1.8086688159204,0.226946600331675,2.08563093864013,0.0569867960199005,0.544081671641791,0.257424663349917,2.26164027860697,29.6878119270315,8.40597365174129,9.40285405472637,7.67575402985075,3.73658303814262,4.14220267330017,9.46838724875622,11.2646040364842,3.61276423383085,2.79365821558872,0.694595820895522,3.85788954394693,6.11973770033168,4.9888136221393,2.67049011622687,1.41710454466934,0.0224300228542678,0.108349084170811
".",0.299262132518797,1.1556942406015,1.87053130827068,1.21223265507519,1.93122469454887,0.226808309210526,0.385581380639098,0.161998657894737,1.77510664285714,3.58840023214286,4.9163007518797,8.65096849342105,5.47183468984962,2.51512640413534,3.12831566729323,5.56946240131579,1.30026891541353,4.94868429699248,2.79266176691729,0.304793419172932,1.26068402537594,3.9598416806391,2.61026285300752,2.39373828496068,1.25926542645463,0.00163501861338444,0.0204468233188494
".",18.743155,30.572769,25.305828,9.673547,22.685394,12.122248,21.600767,16.02907,22.787373,31.472403,46.682671,44.241417,51.327667,51.076477,34.217266,40.520111,39.488415,47.50214,47.990952,30.605062,21.0992554,43.3652178,32.2322366,2.1290777079472,1.09022860682362,3.14477786422795e-05,0.00261973307319244
".",2.05098436542443,15.3849648022774,10.1063257536232,0.712772047619048,2.33883234161491,0.336869835403727,5.05860466304348,3.91701951501035,6.34707993219462,3.21735288561077,16.0499671149068,41.9063438643892,13.8893477184265,27.9733154068323,27.9324963364389,10.1717231319876,11.7227029560041,13.6930557934783,27.0299893229814,26.8588248405797,4.94708061418219,21.7227766486025,13.3349286313923,5.02298001890933,2.3285435360733,4.20746042766318e-05,0.00299748238476665
".",1.457262,6.13666,2.56407,0.251789,2.62383,0.88401,1.84324,1.529274,3.846861,1.888191,8.720529,8.076836,6.634102,6.43106,7.373789,6.045562,2.975786,6.640986,8.85044,4.294957,2.3025187,6.6044047,4.4534617,2.56955516166176,1.36151862338325,0.000105340028712653,0.00471172182405216
".",0,0.081728,0.338048,0.729192,1.10738,0,0.074461,0.197091,1.944605,0.045144,2.591189,4.028316,1.07432,2.600185,1.980109,2.271445,1.497962,1.797335,4.424463,1.790626,0.4517649,2.405595,1.42867995,2.6092872168332,1.38365575730003,5.67081066482622e-06,0.00138551642080539
".",26.278351,21.897804,63.891743,14.919094,57.509663,18.464239,14.900671,12.89657,28.979977,5.377151,78.302208,65.944855,73.245598,72.43779,52.070423,97.588211,76.806023,70.597771,84.270767,66.757721,26.5115263,73.8021367,50.1568315,3.32850739786361,1.7348753747603,0.000107723351386646,0.00475317205531392
".",0.103301,0.346573,0.735377013742072,0.098495,0.448785,0.240373,0.187882,0.120635,0.12814,0.135289,1.05025332135307,0.631487509513742,1.39192,0.723845,1.59312333879493,1.389625,1.6724,1.149619,4.66784565327696,7.17049769661734,0.254485001374207,2.1440616519556,1.1992733266649,2.08467146124422,1.05982003662877,0.000687065109057472,0.0126004619796801
".",14.1629054441812,12.2591561984009,32.3133281619781,7.35024849481789,30.2319268131478,9.84006901066035,7.73672164850459,6.90343656144507,14.8810048519396,2.85758357536275,39.7506642241635,34.1770794329286,37.059278554042,36.4877305108084,25.3669936467279,43.3899165149541,39.72032471069,34.852767460764,43.0714547956766,40.7026367154279,13.8536380760438,37.4578846566183,25.6557613663311,3.07441494665629,1.62031189537443,0.000123092055293039,0.00500134932790002
