"gene.name","SRR5687512.SUM44_Y537S_mut","SRR5687513.SUM44_Y537S_mut","SRR5687514.SUM44_Y537S_mut","SRR5687509.SUM44_normal","SRR5687510.SUM44_normal","SRR5687511.SUM44_normal","SUM44_Y537S_mut.average","SUM44_normal.average","SUM44_Y537S_mut.SUM44_normal.average","fc","log2FC","pval","qval"
".",5.108897,10.315766,7.271949,2.039243,2.291688,2.576334,7.56553733333333,2.30242166666667,4.9339795,0.290863664909761,-1.78158501064777,0.0177296878198785,0.139109423802417
".",0,1.698964,0,0,0,0,0.566321333333333,0,0.283160666666667,0.323049350457521,-1.63017352061269,0.0126587637969078,0.116810366545193
".",24.681957,36.890697,31.083076,19.030581,18.157375,10.236698,30.8852433333333,15.808218,23.3467306666667,0.362941654260856,-1.4621904526555,0.0488040013006155,0.231063773170484
".",0,3.284744,0,0,0,0,1.09491466666667,0,0.547457333333333,0.190909361782251,-2.38904024376592,0.0126587637969078,0.116810366545193
".",0,1.381023,0,0,0,0,0.460341,0,0.2301705,0.372578540314093,-1.42438351420423,0.0126587637969078,0.116810366545193
".",29.412832,38.899014,23.47205,17.397621,16.205318,13.855793,30.594632,15.8195773333333,23.2071046666667,0.371421624742892,-1.42887028122653,0.0018141697970081,0.0806831780907796
".",0,1.435827,0,0,0,0,0.478609,0,0.2393045,0.363053387382298,-1.46174638124389,0.0126587637969078,0.116810366545193
".",1.741784,1.614536,1.263949,0,0,0,1.54008966666667,0,0.770044833333333,0.373524255045844,-1.42072616646938,0.00223336206144487,0.083901226941331
".",0,4.482917,0,0,0,0,1.49430566666667,0,0.747152833333333,0.144196691013722,-2.79389003650049,0.0126587637969078,0.116810366545193
".",3.403877,3.803269,3.730982,0,0,0,3.64604266666667,0,1.82302133333333,0.208052283801812,-2.26498196987184,4.64906561317147e-05,0.0445092150110924
".",0,1.150149,0,0,0,0,0.383383,0,0.1916915,0.418435524224111,-1.25692275657602,0.0126587637969078,0.116810366545193
".",1.562781,1.194061,0.985735,0,0,0,1.24752566666667,0,0.623762833333333,0.447266619413683,-1.16079300433687,0.0103404263875019,0.116810366545193
".",11.261806,0,11.018398,7.973585,7.659552,7.510139,7.42673466666667,7.71442533333333,7.57058,12.1429961094645,3.60205252463323,0.020535115612951,0.150183307823599
".",0,6.566078,0,0,0,0,2.18869266666667,0,1.09434633333333,0.0999507913006666,-3.32263820108368,0.0126587637969078,0.116810366545193
".",8.543366,8.8358,6.343429,0,0,0,7.90753166666667,0,3.95376583333333,0.097141656458905,-3.36376610237673,0.000409205341029173,0.0552032998491233
".",0,13.516371,0,0,0,0,4.505457,0,2.2527285,0.0476132499854215,-4.39249308203517,0.0126587637969078,0.116810366545193
".",0,1.659955,0,0,0,0,0.553318333333333,0,0.276659166666667,0.328446504339466,-1.60626968388006,0.0126587637969078,0.116810366545193
".",0.337938600330891,2.13540984613567,0.0966051238477901,1.33113257693217,0.716636337508863,0.615336776175845,0.856651190104782,0.887701896872292,0.872176543488537,0.47735715493901,-1.06685901135604,0.0153820168293327,0.129121912913986
".",34.307362,41.142109,39.044193,99.775063,105.461769,99.636787,38.1645546666667,101.624539666667,69.8945471666667,2.41032397574939,1.26922707458541,0.00184030555682613,0.0808018990890297
".",39.846642,49.771877,47.416519,115.949081,126.141846,112.760628,45.678346,118.283851666667,81.9810988333333,2.30450672461497,1.20445797750512,0.00540370952511271,0.10732900152742
".",1.31837288195615,1.27952728962901,1.20620714586847,0.0173023161888702,0.0230847866779089,0.0509593642495784,1.26803577248454,0.0304488223721192,0.649242297428331,0.453201491241981,-1.14177548658888,0.000161143280893117,0.048270627301437
".",7.785483,6.567724,6.017166,1.144943,1.074716,1.355845,6.79012433333333,1.19183466666667,3.9909795,0.293029774183211,-1.77088083336577,0.00315402636650042,0.0930082970963236
".",2.19575,1.404989,1.895176,5.691187,7.051524,6.522646,1.83197166666667,6.42178566666667,4.12687866666667,3.19614893064671,1.67633463495532,0.00236674556996008,0.0854943225306593
".",97.1629116072235,130.206035165914,129.627716569977,278.882236425508,277.677430496614,275.30416069526,118.998887781038,277.287942539127,198.143415160083,2.1252919105024,1.08766101014966,0.0200312191150993,0.148197325198492
".",5.77818609158499,1.90781401824941,5.90312657654613,0,0,0,4.52970889546018,0,2.26485444773009,0.387643340652256,-1.36719821389573,0.0130112475177961,0.118487221905099
".",1.346545,1.525716,1.58765,6.309997,6.207789,6.373523,1.486637,6.297103,3.89187,2.91476455583968,1.54337935243402,0.000319069657395699,0.0541200431238541
".",4.485952,6.687547,4.903013,2.603477,3.260258,2.775457,5.35883733333333,2.87973066666667,4.119284,0.484702325259897,-1.04482909133317,0.00999454962270419,0.116810366545193
".",4.8239621885092,7.21736904787833,7.422697356365,29.1316309389786,28.0907182587308,25.1911449098761,6.48800953091751,27.4711647025285,16.979587116723,3.37870707843837,1.75647127953321,0.011239610422793,0.116810366545193
".",4.057389,4.593625,4.77883,13.092463,14.239845,13.978474,4.47661466666667,13.7702606666667,9.12343766666667,2.68231782118583,1.42348018872756,0.00149352377066903,0.0765345588273976
".",85.561577,89.20079,92.401131,25.67701,16.439165,20.138454,89.0544993333333,20.751543,54.9030211666667,0.233542799665212,-2.09824112865066,0.00840267288456875,0.116810366545193
".",0.152904,2.08059,0.048947,0.118603,0.027869,0.060271,0.760813666666667,0.0689143333333333,0.414864,0.296335178369274,-1.75469819404757,0.00863852289440792,0.116810366545193
".",73.611458,57.346512,60.523293,16.514452,11.89241,14.239739,63.8270876666667,14.2155336666667,39.0213106666667,0.257303136464887,-1.95845905159428,0.00715824433067103,0.115623254287122
".",3.662359,4.603864,3.8738,1.197049,1.416528,1.195779,4.04667433333333,1.26978533333333,2.65822983333333,0.393754057569389,-1.34463330458091,0.000842924045343918,0.0678443670352136
".",34.113335,34.467697,33.581017,16.249285,16.25654,15.18615,34.0540163333333,15.897325,24.9756706666667,0.466402901980596,-1.10035132980523,0.000210043959939066,0.0491520613809672
".",21.4593877519516,20.3159035371443,20.397800446487,4.90973424578192,5.25789435935533,5.49828321657013,20.724363911861,5.22197060723579,12.9731672595484,0.297457072724996,-1.74924661280396,0.00019156706591883,0.0491520613809672
".",1.67412,1.478404,1.356097,4.490839,5.885737,3.610818,1.50287366666667,4.66246466666667,3.08266916666667,2.08754408272122,1.06180666333605,0.0458306249004022,0.223517318944952
".",95.5739124286467,110.888652080042,99.8751369582236,59.8125130417764,58.9065761019835,52.3295966194488,102.112567155637,57.0162285877362,79.5643978716869,0.49384240681366,-1.01787736721005,0.00134780803297518,0.0755484939504705
".",284.040344,303.825165,271.683899,869.790161,836.311829,832.642944,286.516469333333,846.248311333333,566.382390333333,2.71219482635341,1.43946081598103,3.37008104931424e-05,0.0445092150110924
".",0.630569,0.637201,0.577415,3.873591,4.420992,3.687864,0.615061666666667,3.994149,2.30460533333333,2.96688034016919,1.56894674140336,0.000841864937121795,0.0678443670352136
".",5.5866091381354,4.96524332550718,4.83324101732391,1.63848265078641,1.88709726806474,1.8749380059266,5.1283644936555,1.80017264159258,3.46426856762404,0.473324975223035,-1.07909704629558,0.00314167494244666,0.0929708721408
".",3.9646843164074,2.01141736982683,3.85327327326093,6.61380991928383,6.84430129263281,7.2944033275609,3.27645831983172,6.91750484649252,5.09698158316212,2.86212957278873,1.51708898645601,0.000722002149969647,0.0653757020279501
".",62.8825392872131,37.2308317308718,72.3123319144447,69.0548931227104,73.9548515767447,74.581041310051,57.4752343108432,72.5302620031687,65.002748157006,2.13864884740601,1.09669962056073,0.00423686368721388,0.0982164710785314
".",5.4475586551489,5.40381621550352,5.06140944328256,14.4142459543078,13.6372454805638,13.9915335946806,5.30426143797833,14.0143416765174,9.65930155724786,2.31725685720597,1.2124179691396,0.000264942359577747,0.0524887851424824
".",1.422542,1.5776,1.55046,0.179319,0.239599,0.20758,1.51686733333333,0.208832666666667,0.86285,0.469499300692246,-1.09080508586578,0.000368118144150054,0.0552032998491233
".",1.54175512874431,1.78060918204446,1.62424204162733,0.227706513432323,0.258163952622093,0.199906909621492,1.6488687841387,0.228592458558636,0.938730621348668,0.434880516926208,-1.20130901879076,9.25161204476943e-05,0.0455659375899815
".",3.46588,4.299551,3.743017,15.216558,14.058394,14.538335,3.83614933333333,14.604429,9.22028916666667,2.88847148221531,1.53030625106729,0.000406959780856253,0.0552032998491233
".",2.91099,5.65726,1.787819,0.852738,0.10474,0.577534,3.452023,0.511670666666667,1.98184683333333,0.196406759216944,-2.34808351492433,0.0186919459969153,0.143473296276477
".",18.027224,20.169533,24.384123,50.232967,57.676434,48.418186,20.8602933333333,52.1091956666667,36.4847445,2.52395007739461,1.33568337473904,0.0152205029481705,0.128581803956468
".",0.980846,1.003142,1.036825,4.218301,3.406966,3.568348,1.00693766666667,3.731205,2.36907133333333,2.31548431695541,1.21131398553339,0.00325097371877647,0.0933097281151948
".",33.8934965785053,41.4586163657118,38.9704712601766,95.730862511092,102.822015947232,98.5489521147965,38.1075280681312,99.0339435243736,68.5707357962524,2.34460209643168,1.22934310303342,0.00292595776506777,0.0907599669972972
".",3.86540612646675,5.33005030247718,5.2306708148631,1.56406165189048,1.85434087874837,1.7011838148631,4.80870908126901,1.70652878183399,3.2576189315515,0.430084790972537,-1.21730698052286,0.0128741409613227,0.118048061726188
".",2.567589,2.862994,2.761591,0.644079,0.915621,0.797736,2.73072466666667,0.785812,1.75826833333333,0.464735136059001,-1.10551937170473,0.0036115754351842,0.0947163973042634
".",1.541716,2.746373,2.49489,0.643253,0,0,2.260993,0.214417666666667,1.23770533333333,0.287793312609402,-1.79689502601048,0.0351013570596449,0.195502334469017
".",1.708904,2.069144,1.958377,19.195751,18.758112,16.380785,1.91214166666667,18.1115493333333,10.0118455,5.96203615254876,2.57580512355865,0.000260377979516724,0.0521369858334747
".",20.746526351819,21.9736775031056,21.9322044902396,8.30692447382431,8.37994479991127,8.37161640771961,21.5508027817214,8.35282856048506,14.9518156711032,0.407898147759885,-1.29371913893049,9.78635829717023e-05,0.0455659375899815
".",4.79071463148559,1.04188331219512,5.09857043178123,5.12905852446415,4.9309491059867,5.01521353747228,3.64372279182065,5.02507372264104,4.33439825723084,3.42831577636889,1.77749999977128,0.0117725912414912,0.116810366545193
".",0.581905,0.88679,1.077041,3.087837,3.093838,3.482386,0.848578666666667,3.22135366666667,2.03496616666667,2.33365938858812,1.22259400652328,0.0131075924574914,0.118992589250112
".",26.382933,33.278667,29.131948,17.040451,16.754696,15.679632,29.5978493333333,16.491593,23.0447211666667,0.492277290495287,-1.02245690750942,0.00174348448253248,0.0796072973015329
".",0.744723,1.148323,1.078539,5.901459,7.02088,7.062941,0.990528333333333,6.66176,3.82614416666667,3.65337157431467,1.86922849368327,0.0032293156765848,0.0933097281151948
".",0.318230204244032,0.596997107095491,0.502244946286472,3.16402943169761,3.39236730835544,3.61946181432361,0.472490752541998,3.39195285145889,1.93222180200044,2.79460548844894,1.48264463368376,0.00257375948062943,0.0875057513985747
".",0,3.500798,0,0,0,0,1.16693266666667,0,0.583466333333333,0.180514807996196,-2.46981090571724,0.0126587637969078,0.116810366545193
".",31.748867,31.159819,30.3659,12.808053,14.707909,14.606777,31.0915286666667,14.040913,22.5662208333333,0.474676831825037,-1.07498245891149,0.00276882801620881,0.0897282436989564
".",125.888832,140.992142,147.211884,47.281361,51.414898,42.16399,138.030952666667,46.9534163333333,92.4921845,0.327248606023372,-1.61154104813305,0.00343325153229745,0.0942670590735273
".",32.3573668885212,28.7192241447777,26.5814584790072,71.1457855400207,71.5838636881075,69.6456832579111,29.2193498374354,70.7917774953464,50.0055636663909,2.36711093382427,1.24312731905431,0.0037768896867485,0.0952823336384661
".",9.098841,11.049086,11.798615,21.316711,24.315403,23.966211,10.6488473333333,23.1994416666667,16.9241445,2.06927758334429,1.04912718857764,0.0176825740504671,0.138916783505249
".",9.53697148907455,9.97059897172237,8.7160409974293,25.4255473663239,24.9867094228792,24.5087053026992,9.40787048607541,24.9736540306341,17.1907622583548,2.30596468840817,1.20537042094785,0.000200905607453672,0.0491520613809672
".",4.722384,5.163068,5.261992,1.636459,1.550715,1.228088,5.049148,1.471754,3.260451,0.385160910856238,-1.37646680026102,0.00255443766030838,0.0875057513985747
".",11.881165,0,8.952565,15.332515,14.94896,14.376564,6.94457666666667,14.886013,10.9152948333333,21.3992325746858,4.41948715410503,0.0146331755804302,0.125794234335224
".",1.499334,1.55264,1.689721,0,0,0,1.580565,0,0.7902825,0.395167195088676,-1.33946490871194,0.000156664937297268,0.0476358116135114
".",4.32411508506769,7.82799964113962,4.34774303960396,3.63966568599717,3.87554981198222,3.21092772246919,5.49995258860376,3.57538107348286,4.53766683104331,0.468341872226262,-1.09436606656069,0.0014547393609583,0.0765345588273976
".",0.24945,0.209895,0.207863,2.184947,1.89549,2.357581,0.222402666666667,2.146006,1.18420433333333,2.65273940618998,1.40748295831707,0.00121488452936325,0.0738963871579515
".",0.199432,0.352379,0.32702,5.731859,5.627234,5.704635,0.292943666666667,5.68790933333333,2.9904265,4.94392753158102,2.30565759627729,0.000126459030783233,0.0476358116135114
".",15.339977,15.090575,13.500426,6.069802,6.402398,5.714641,14.6436593333333,6.06228033333333,10.3529698333333,0.423615415606542,-1.23917300410659,0.00140166760893479,0.0765002208792504
".",8.677992,10.989858,10.392918,30.268145,24.590458,26.528273,10.020256,27.1289586666667,18.5746073333333,2.29290210858352,1.19717476291008,0.0102737231866838,0.116810366545193
".",2.453471,4.076053,2.84222,1.827549,1.841992,1.502329,3.12391466666667,1.72395666666667,2.42393566666667,0.499819656143021,-1.00052045624297,0.00396179218303905,0.0967454774651217
".",3.90599920415567,3.74418755277045,2.88453967546174,10.5510523248681,9.16118153496042,8.82331124373351,3.51157547746262,9.511848367854,6.51171192265831,2.0738359593109,1.05230178130236,0.0138563035306274,0.122087011474889
".",15.7830640244648,15.6722536607204,13.9999512696228,2.32596493696908,2.97514785236154,3.38308785524974,15.1517563182693,2.89473354819345,9.0232449332314,0.241687645773811,-2.04878436541805,0.00337686111057045,0.0941681671613774
".",63.186176,51.450897,54.26453,7.561931,8.445671,9.009544,56.3005343333333,8.33904866666667,32.3197915,0.18436522737025,-2.4393615162951,0.000614389581856223,0.0625044447920136
".",366.997803,421.491089,382.820648,54.319859,62.435406,64.813179,390.436513333333,60.5228146666667,225.479664,0.148356522657732,-2.75285973700012,0.000519797124783228,0.0585062522821621
".",12.372625,13.159186,12.549189,48.187099,50.281017,49.743038,12.6936666666667,49.403718,31.0486923333333,3.55451986647763,1.82965469823216,3.14908514931211e-05,0.0445092150110924
".",24.4238216473345,29.7871179710018,29.072533450498,11.6230214516696,13.2306302779731,12.0428356452841,27.7611576896114,12.2988291249756,20.0299934072935,0.43048790491273,-1.21595539098779,0.00593776990116712,0.110345343560644
".",6.40764654458403,8.24143638917684,7.5746758845647,2.6849350424317,2.92978821593604,2.5699931461829,7.40791960610852,2.72823880151688,5.0680792038127,0.394431834663785,-1.34215209829805,0.00260032625168982,0.0875057513985747
".",7.26304722162162,10.5297525121622,7.68884799054054,3.28155591081081,4.54353889054054,3.75262587972973,8.49388257477477,3.85924022702703,6.1765614009009,0.405135258386092,-1.30352444855654,0.0119210225510729,0.116810366545193
".",2.155241,2.723555,2.439372,0.758836,0.769093,0.758164,2.43938933333333,0.762031,1.60071016666667,0.468558146794496,-1.09370000135358,0.00106528374814885,0.0714952955978376
".",78.832985,104.271446,72.810036,50.193005,52.067467,52.500816,85.3048223333333,51.587096,68.4459591666667,0.478850750976805,-1.06235203052907,0.00331510750575825,0.0936327783937156
".",2.050874,2.56366,2.400612,7.285524,7.705585,6.79838,2.338382,7.263163,4.8007725,2.25926753392047,1.17585511933962,0.00204755169103787,0.0830793255330672
".",1.10685191691105,1.45672492440534,1.520317133594,6.12232154806126,6.2801237846204,5.65893085337243,1.3612979916368,6.0204587286847,3.69087836016075,2.8191876217768,1.49527949493551,0.00248287814367365,0.0866158722387229
".",16.8637113495413,19.5082700146789,19.0987537614679,7.82591160458716,8.77750646697248,7.6435306440367,18.490245041896,8.08231623853211,13.2862806402141,0.435476061780466,-1.19933467916266,0.00321785116907614,0.0933097281151948
".",0,1.196489,0,0,0,0,0.398829666666667,0,0.199414833333333,0.408403548448449,-1.29193269364045,0.0126587637969078,0.116810366545193
".",7.677255,8.173285,6.73014,3.387111,4.742047,3.323634,7.52689333333333,3.81759733333333,5.67224533333333,0.49304986156299,-1.02019454282336,0.0264631867374231,0.170004823674354
".",10.9503777441589,12.9713691378505,12.8636775665888,1.891793,2.279619,1.742254,12.2618081495327,1.971222,7.11651507476635,0.207083777129242,-2.2717135571277,0.001092188912311,0.0716660165324695
".",3.04433526883037,3.56482518371096,3.5221803698714,0.476969632884262,0.518980408450704,0.545005112982241,3.37711360747091,0.513651718105736,1.94538266278832,0.3349875372897,-1.57782067162979,0.000650059903509526,0.0634442512063668
".",1.50872158157895,1.80378634868421,1.69564178618421,0.2678105625,0.312617286184211,0.234952036184211,1.66938323881579,0.27179329495614,0.970588266885965,0.447077090032585,-1.1614044764128,0.000558958199627257,0.0609140774275209
".",6.134859,8.26709,7.736673,29.8187567298628,29.166262,29.123064,7.37954066666667,29.3693609099543,18.3744507883105,3.25004284168903,1.70045873570569,0.00243250439498766,0.086081169057386
".",1.10326571340782,0.856265202793296,0.758118717877095,2.63706346927374,2.83750735251397,2.86627966592179,0.905883211359404,2.78028349590317,1.84308335363128,2.03641334384998,1.0260304241828,0.00650113616365156,0.113005026959475
".",1.461501,1.509649,1.463522,4.155859,4.521402,4.533765,1.478224,4.40367533333333,2.94094966666667,2.17375086381669,1.12018660083781,0.000428444043592213,0.0552032998491233
".",3.269154,3.396324,3.415959,1.163731,0.994288,1.167777,3.360479,1.10859866666667,2.23453883333333,0.483711399320799,-1.04778155762085,0.000956343067703536,0.069275804160207
".",0.532797,0.69962,0.589368,4.001934,3.730584,3.597066,0.607261666666667,3.776528,2.19189483333333,2.73669679007369,1.45243560142227,0.000154512060959622,0.0476358116135114
".",0.303891,0.289153,0.091541,2.414364,2.537114,2.521106,0.228195,2.49086133333333,1.35952816666667,2.64987409086877,1.40592381145143,0.00203409698438661,0.0829463812803282
".",1.053114,1.139546,1.320752,4.464032,4.258713,3.941435,1.17113733333333,4.22139333333333,2.69626533333333,2.41496214479159,1.27200057458921,0.00205557458598793,0.0832030974652225
".",7.653147,7.192637,7.32066,15.055234,16.481438,15.677148,7.38881466666667,15.73794,11.5633773333333,2.04942139262037,1.03521665518292,0.00081171415655712,0.0677757760088894
".",15.939787,16.8940706603774,10.4723672981132,7.17700751698113,8.35882400754717,7.56502364528302,14.4354083194969,7.70028505660377,11.0678466880503,0.453037203159912,-1.14229856644707,0.0334120091373908,0.191150841589965
".",15.418667,19.941238,16.878992,9.137789,10.029354,9.182387,17.4129656666667,9.44984333333333,13.4314045,0.485514201444394,-1.04241459933815,0.00311359944091083,0.0929708721408
".",7.030349,8.289033,9.397153,0.709091,0.390018,0.413852,8.238845,0.504320333333333,4.37158266666667,0.159462084969808,-2.64871465728255,0.00224311957819257,0.083901226941331
".",0.82625997552292,1.04540937116155,1.00865961504228,3.65235047708055,3.77201882554517,3.77148805607477,0.960109653908916,3.73195245290016,2.34603105340454,2.32211499863386,1.2154394208902,0.000831619672784223,0.0677757760088894
".",111.711731315789,179.065363986842,116.408609236842,57.5688704868421,53.7733991447368,50.1075699342105,135.728568179825,53.8166131885965,94.7725906842105,0.278230723346228,-1.84564635807007,0.000297348097659578,0.0537204231633833
".",1.678115,1.252603,1.091337,4.369069,3.974357,4.257961,1.340685,4.20046233333333,2.77057366666667,2.27588343283498,1.18642666696894,0.0105324000511565,0.116810366545193
".",2.563757,2.876326,2.823085,14.176704,13.595291,14.012989,2.75438933333333,13.928328,8.34135866666667,3.85125697837295,1.94532939139119,9.89584263046961e-05,0.0455659375899815
".",4.69524828671329,16.2125645128205,0,0,0.242527,0,6.96927093317793,0.0808423333333333,3.52505663325563,0.0399330645932667,-4.64627239644508,0.034996813721065,0.195247099696104
".",18.015711,24.166986,23.013838,76.867455,68.785751,67.483208,21.7321783333333,71.0454713333333,46.3888248333333,2.78455175043504,1.47744510513348,0.00637733244965766,0.112512407523366
".",1.03220785433452,1.94408530518853,1.16027193038995,11.5228079091202,15.2797988424106,33.8372481102159,1.378855029971,20.2132849539156,10.7960699919433,8.0318997898768,3.00574126959376,0.0428619629498095,0.215996052314527
".",12.395814,12.66546,11.23275,4.871398,5.032264,5.542923,12.098008,5.14886166666667,8.62343483333333,0.453672583882534,-1.14027661679847,0.0026223339316287,0.0875057513985747
".",6.89569787903186,8.18014278982158,8.23248268485662,23.1286124858605,24.7868417714825,23.5156002516774,7.76944111790335,23.8103515030068,15.7898963104551,2.70711482843273,1.43675608404232,0.00200513466806063,0.0821845961207318
".",22.124121,29.784058,28.71203,9.294361,10.511559,9.972141,26.873403,9.92602033333333,18.3997116666667,0.357002522467197,-1.48599382696895,0.00815714433803161,0.116810366545193
".",32.303143,46.321423,35.540684,22.162989,23.448145,22.052757,38.0550833333333,22.5546303333333,30.3048568333333,0.478046152343479,-1.06477818684276,0.00406889144125744,0.0969804001233271
".",11.505352,13.365228,14.230085,1.164566,0.808156,0.597592,13.033555,0.856771333333333,6.94516316666667,0.121684312311236,-3.03878490883759,0.00157339747612351,0.0766793649654241
".",3.12411607548601,3.49078975590327,3.01224155097202,8.7520195161688,8.77097178786155,9.11615440701754,3.20904912745377,8.87971523701596,6.04438218223487,2.18540280049875,1.12789921323827,0.000332998445747856,0.0546761248021597
".",9.5908596273842,10.8566708399183,9.66106469243869,28.7272148450273,30.3556706965259,28.9201996624659,10.0361983865804,29.334361734673,19.6852800606267,2.51285518165916,1.32932752966567,0.000131987856437421,0.0476358116135114
".",0,1.225219,0,0,0,0,0.408406333333333,0,0.204203166666667,0.402407964982292,-1.31326923376298,0.0126587637969078,0.116810366545193
".",0,5.15601988412017,0,0,0,0,1.71867329470672,0,0.859336647353362,0.126393225703926,-2.98400895340759,0.0126587637969078,0.116810366545193
".",7.382402,9.426938,8.054355,3.58396,4.111101,3.971106,8.28789833333333,3.88872233333333,6.08831033333333,0.465425777574408,-1.10337697836652,0.00440910346407353,0.100547971496914
".",2.558585,0,2.291681,3.233236,2.875321,2.669023,1.61675533333333,2.92586,2.27130766666667,4.47599421898324,2.16220817298777,0.021378252830054,0.153675854659092
".",7.445516,6.841889,5.663144,23.025234,23.859144,23.275349,6.650183,23.3865756666667,15.0183793333333,3.02494895075358,1.59691079557199,0.0031143610923241,0.0929708721408
".",2.4340085541958,2.56849043181818,2.76342726223776,9.07986791083916,9.78266731643357,9.83842644405594,2.58864208275058,9.56698722377622,6.0778146532634,3.02647330387943,1.59763762528217,0.000408609649573677,0.0552032998491233
".",3.561527,3.356007,4.222515,14.091463,14.913147,15.426096,3.71334966666667,14.8102353333333,9.2617925,3.79610194196145,1.92451873555909,0.000298822444004365,0.0537204231633833
".",1.463006,0,1.544802,1.388028,1.311266,1.5496,1.00260266666667,1.416298,1.20945033333333,2.80509790730059,1.4880511265959,0.00624147996930624,0.111948480494178
".",3.037538,3.505249,2.99868,10.061021,9.871108,9.786424,3.180489,9.90618433333333,6.54333666666667,2.36848996011232,1.24396755643403,9.8472926883808e-06,0.0445092150110924
".",0.224622,0.27749,0.317533,2.16081,2.087044,2.067746,0.273215,2.1052,1.1892075,2.43027574337954,1.2811200138463,0.000252282678741222,0.0517633320296403
".",5.131014,7.647999,6.896946,0.085535,0.271501,0.168267,6.558653,0.175101,3.366877,0.135276556661535,-2.88601625201493,0.00161065887706102,0.0768647298209113
".",2.059457,2.94451,2.524041,0.83168,0.8779,0.807972,2.509336,0.839184,1.67426,0.457661980892318,-1.1276456462005,0.00367096335410966,0.094871098057048
".",0.08331,0.219359,0.108273,1.947566,1.841007,2.265587,0.136980666666667,2.01805333333333,1.077517,2.51547412763732,1.33083035117329,0.002398550795504,0.0856681220045013
".",1.919427,2.463382,2.274503,0.481518,0.606621,0.473497,2.219104,0.520545333333333,1.36982466666667,0.432457387884036,-1.20937011084797,0.00227046053960367,0.0842499226614787
".",0.826487,0,0.226369,0.823028,1.295198,1.626281,0.350952,1.248169,0.7995605,2.44850283351778,1.29189986559934,0.0498154649040043,0.232544557452753
".",51.388889,71.060341,68.657257,269.933777,243.526749,252.414413,63.7021623333333,255.291646333333,159.496904333333,3.52694442140958,1.8184188415457,0.00557761305448456,0.108786009460763
".",0,2.340998,0,0,0,0,0.780332666666667,0,0.390166333333333,0.253392543581183,-1.98055402303975,0.0126587637969078,0.116810366545193
".",10.2139255979184,13.83868548384,12.1461974582306,31.7705840491646,38.0453041124349,35.2140421193509,12.0662695133297,35.0099767603168,23.5381231368232,2.41348624033349,1.27111860177351,0.00970758292780882,0.116810366545193
".",4.610647,5.970581,5.310433,2.408394,2.56093,2.160272,5.29722033333333,2.376532,3.83687616666667,0.466921397536916,-1.09874839062286,0.00310182733989739,0.0929708721408
".",21.270645,22.846554,20.4205,10.248598,10.378469,10.135446,21.5125663333333,10.254171,15.8833686666667,0.462888672239867,-1.11126283729824,3.23412653574495e-05,0.0445092150110924
".",0.244814,0.154776,0.152995,4.554961,4.276685,4.68274,0.184195,4.50479533333333,2.34449516666667,4.8078425552313,2.26538965218342,0.000109895372952695,0.0467440276420325
".",0,6.09057141232227,0,0,0,0,2.03019047077409,0,1.01509523538705,0.107613774098193,-3.21606534644126,0.0126587637969078,0.116810366545193
".",2.891173,3.106632,3.648847,0.861278,0.862674,0.833601,3.21555066666667,0.852517666666667,2.03403416666667,0.458642293734981,-1.1245586955982,0.00378746212319048,0.0952823336384661
".",1.75896730766575,2.22924345269337,2.21970078228591,6.80609942178867,6.83981517506906,5.5852398656768,2.06930384754834,6.41038482084484,4.23984433419659,2.19098513233456,1.13157969446963,0.00858017124147548,0.116810366545193
".",123.813164,124.059456,114.919914,57.060204,59.821781,55.417721,120.930844666667,57.4332353333333,89.18204,0.456019123255508,-1.1328337695162,0.000582617166380639,0.0610607582586756
".",11.107766,14.359437,10.948949,6.239943,6.721319,6.475699,12.1387173333333,6.478987,9.30885216666667,0.471308133235221,-1.08525751712655,0.00140706484462627,0.0765002208792504
".",0,3.460921,0,0,0,0,1.15364033333333,0,0.576820166666667,0.182352386070076,-2.45519901751142,0.0126587637969078,0.116810366545193
".",2.683019,0,2.944971,2.09656,2.304002,2.26925,1.87599666666667,2.22327066666667,2.04963366666667,3.93296554939009,1.97561754912299,0.0129805385123727,0.118430789060576
".",3.75360584510375,3.54022484037131,2.91059597852202,0.441706643611212,0.460817388241718,0.522242877684747,3.4014755546657,0.474922303179226,1.93819892892246,0.32114890953088,-1.6386856971414,0.00193230036249314,0.0813835999419585
".",0.884036,1.217172,1.046295,3.90818,3.686364,3.519151,1.04916766666667,3.704565,2.37686633333333,2.06372785607525,1.04525273501652,0.00118850919698787,0.0735472186246592
".",5.54913,4.177497,3.876803,13.780187,11.570468,13.925897,4.53447666666667,13.092184,8.81333033333333,2.72243539739108,1.44489781461001,0.014009334208396,0.122711042557218
".",2.184104,3.043144,2.8706,0.767093,0.780129,0.808281,2.69928266666667,0.785167666666667,1.74222516666667,0.44298146035306,-1.17468177447366,0.00678274919485866,0.114094607385641
".",0.308305,0.224071,0.29499,1.686491,1.597133,1.489445,0.275788666666667,1.591023,0.933405833333333,2.0954052180048,1.06722926515403,0.000749982286207374,0.0658754967431341
".",564.952942,550.834351,512.926086,1239.911255,1287.723877,1171.955811,542.904459666667,1233.196981,888.050720333333,2.16838263805994,1.11661936062278,0.00138370809771082,0.0763067640846348
".",30.2246862748785,28.5369993670549,20.9674094736311,12.4720520284325,13.6513986325782,14.1035816541319,26.5763650385215,13.4090107717142,19.9926879051179,0.475201324076163,-1.07338923889293,0.0340326679730348,0.192875038088316
