"gene.name","SRR975555.primary_colorectal_cancer","SRR975556.primary_colorectal_cancer","SRR975558.primary_colorectal_cancer","SRR975559.primary_colorectal_cancer","SRR975560.primary_colorectal_cancer","SRR975562.primary_colorectal_cancer","SRR975564.primary_colorectal_cancer","SRR975565.primary_colorectal_cancer","SRR975567.primary_colorectal_cancer","SRR975568.primary_colorectal_cancer","SRR975569.normal_colon","SRR975572.normal_colon","SRR975574.normal_colon","SRR975575.normal_colon","SRR975576.normal_colon","SRR975577.normal_colon","SRR975580.normal_colon","SRR975582.normal_colon","SRR975585.normal_colon","SRR975586.normal_colon","primary_colorectal_cancer.average","normal_colon.average","primary_colorectal_cancer.normal_colon.average","baseMean","log2FC","lfcSE","stat","pval","padj"
"STK19",0,7.6824065970057,0,0,17.562405615046,4.81429313170863,2.83865264746887,3.14692108547339,4.52524500504355,1.08347862031879,0,6.78171954736573,5.18882558780198,4.43125462839563,12.2115085188364,11.8871329032259,10.4537739768646,8.12334938876415,11.0305169874314,30.1311826883523,4.16534027020649,10.0239264227038,7.09463334645516,7.09463334645516,-1.28166432609222,0.74666070533727,-1.71652842707623,0.0860653696236782,0.212244978109725
"SLC22A18",280.774583927756,474.114235700923,227.626643168107,181.678318768412,787.015301624249,221.457484058597,241.285475034854,146.856317322091,259.7490632895,79.0939392832717,467.2478011475,464.063380455455,554.166572777252,654.053183151195,542.394503378316,657.034255014671,721.31040440366,692.515535392143,894.391085730898,1016.64842329959,289.965136217776,666.382514475068,478.173825346422,478.173825346422,-1.2007884740514,0.305352031923665,-3.9324725186423,8.40765940381448e-05,0.000999864726022861
"NAP1L4",2362.97902048935,663.979427312635,3160.95967368495,3212.22729567128,1630.01077114646,2213.37126730304,1234.81390164896,2232.21602329579,1914.17863713342,1799.65798834951,415.519823162023,464.063380455455,1043.99170826576,722.294504428488,716.408499771734,956.373874486815,1747.87100893177,1111.88344758709,690.326521463416,1952.94702609691,2042.43940060354,982.167979464946,1512.30369003424,1512.30369003424,1.05652963033794,0.299075421856367,3.53265281305978,0.000411412378225925,0.00350717709691492
"ARRDC5",0,0,0,0,3.29295105282113,3.61071984878147,0,0,0,0,2.54399891731851,16.4698903293168,6.22659070536238,7.97625833111213,0,6.48389067448688,5.22688698843232,11.1696054095507,9.19209748952619,0,0.69036709016026,6.52892188451059,3.60964448733542,3.60964448733542,-3.34507539420662,1.07310249605588,-3.11720027350717,0.00182577494679171,0.0113491686251543
"IDE",3.31297444162544,2.1949733134302,0,3.86549614400876,0,0,0,3.14692108547339,0,0,0,12.5946220165364,4.15106047024158,9.74876018247039,0,10.8064844574781,0,6.09251204157311,9.19209748952619,0,1.25203649845378,5.25855366578257,3.25529508211818,3.25529508211818,-2.06503222849096,1.17232756242576,-1.76148057477897,0.0781570979733675,0.197832316334193
"TMEM215",2.48473083121908,7.6824065970057,6.25777713176926,2.89912210800657,3.29295105282113,0,0,28.3222897692605,5.43029400605226,9.75130758286911,4.23999819553085,0,0,0,3.0528771297091,0,3.13613219305939,0,0,6.6958183751894,6.61208790790036,1.71248258934887,4.16228524862462,4.16228524862462,1.95515124953334,1.0058405715137,1.94379835622559,0.0519197720780595,0.146130314576761
"ACTC1",5.79770527284452,3.2924599701453,53.1911056200387,14.4956105400329,16.4647552641056,0,79.4822741291283,7.34281586610457,11.7656370131132,8.66782896255032,5.08799783463702,4.84408539097552,7.26435582292277,0,5.08812854951516,0,6.27226438611879,8.12334938876415,6.43446824266833,8.92775783358586,20.0500192638064,5.20424074491876,12.6271300043626,12.6271300043626,1.95354701367278,0.702126077359157,2.78233080449095,0.00539699979529567,0.0263720036897777
"BMF",176.415889016555,72.4341193431966,423.182178535896,499.615376613133,335.881007387755,663.168878892864,815.639527372722,569.592716470683,399.126609444841,202.610501999614,301.03987188269,204.420403499167,130.75840481261,233.08399345361,88.5334367615638,171.823102873902,190.258686378937,230.500038906183,125.012525857556,374.965829010606,415.766680507726,205.039629343682,310.403154925704,310.403154925704,1.01983108513432,0.343811675955903,2.96624913129805,0.00301456185988641,0.0165153054065976
"CBWD2",117.610592677703,16.4622998507265,98.5599898253659,86.007289204195,100.983832286515,71.0108236927023,105.030147956348,86.0158430029392,81.4544100907839,110.514819272517,51.7279779854764,20.3451586420972,29.0574232916911,24.8150259190155,12.2115085188364,32.4194533724344,28.2251897375345,40.6167469438207,41.3644387028678,65.8422140226957,87.3650047859795,34.662513713647,61.0137592498133,61.0137592498133,1.33552756095885,0.302974573725548,4.40805162141641,1.04304688270594e-05,0.000199477513569693
"GMFB",0,0,27.3777749514905,11.5964884320263,0,3.61071984878147,0,14.6856317322091,5.43029400605226,0,0,0,0,2.65875277703738,0,0,0,0,0,0,6.27009089705597,0.265875277703738,3.26798308737985,3.26798308737985,4.24311744436979,1.70113294826027,2.49428914342596,0.0126209687624693,0.050417477989701
"SERPINA7",2.48473083121908,0,7.03999927324042,2.89912210800657,5.48825175470188,0,6.62352284409403,8.39178956126237,0,0,0,0,0,0,3.0528771297091,3.24194533724344,0,0,0,0,3.29274163725243,0.629482246695254,1.96111194197384,1.96111194197384,2.41708955936946,1.38661670599032,1.7431562369957,0.0813063275005437,0.203715525981229
"FOXF1",99.3892332487633,80.1165259402023,114.204432654789,51.2178239081161,26.343608422569,30.089332073179,13.2470456881881,74.4771323562035,103.175586114993,76.9269820426341,150.095936121792,277.0816843638,146.324881576016,151.548908291131,162.820113584485,218.290986041058,52.2688698843232,143.174032976968,126.850945355461,110.481003190625,66.9187702449637,153.893736138566,110.406253191765,110.406253191765,-1.19868059544564,0.336720978754785,-3.55986312429488,0.000371048139768728,0.00323830584952575
"WDR55",14.0801413769081,0,11.7333321220674,4.83187018001095,14.2694545622249,0,0,0,2.71514700302613,7.58435034223153,2.54399891731851,0,0,0,0,0,0,0,0,0,5.5214295586469,0.254399891731851,2.88791472518938,2.88791472518938,4.06005246579604,1.46361020829414,2.77399846133084,0.00553719400947004,0.0269303828824953
"CCNL1",28.1602827538163,35.1195730148832,18.7733313953078,10.6301143960241,24.1483077206883,19.2571725268345,15.1394807865006,10.489736951578,16.2908820181568,15.1687006844631,58.5119750983257,49.4096709879503,24.9063628214495,78.8763323854422,37.6521512664122,47.5485316129038,26.1344349421616,56.863445721349,34.9299704601995,133.916367503788,19.3177582248253,54.8749242799982,37.0963412524117,37.0963412524117,-1.506151411264,0.321648264423796,-4.68260388086387,2.83253558990509e-06,7.00475235716158e-05
"CENPJ",179.72886345818,108.651179014795,35.9822185076733,108.233892032245,103.179132988395,122.76447485857,121.115846292005,152.10118579788,111.321027124071,65.0087172191274,31.3759866469283,87.1935370375594,28.0196581741307,34.5637861014859,40.7050283961213,90.7744694428163,72.131040440366,36.5550722494387,45.9604874476309,44.6387891679293,110.808653729294,51.1917855104407,81.0002196198675,81.0002196198675,1.11563072548889,0.282440657544276,3.94996504819426,7.8162606195963e-05,0.000950766767651706
"IARS2",8.2824361040636,10.974866567151,7.03999927324042,0,5.48825175470188,0,3.78487019662516,4.19589478063118,11.7656370131132,6.50087172191274,15.2639935039111,15.5010732511217,17.6420069985267,16.8387675879034,17.2996370683515,39.9839924926691,3.13613219305939,7.10793071516863,15.6265657321945,3.3479091875947,5.80328274114392,15.1748008730501,10.489041807097,10.489041807097,-1.3769991765198,0.526863284791084,-2.61357968237589,0.00895991879258624,0.0386719261575548
"TBC1D24",1766.64362099677,419.239902865168,1341.51097262304,1751.06975323597,945.076952159664,1053.12662256126,3129.14143505985,1490.59162081923,1118.64056524676,1197.24387545226,564.767759644709,279.01931852019,623.696835653798,520.229293373647,263.565058864885,424.694839178891,1077.78409701474,575.742387928659,533.141654392519,1094.76630434347,1421.228532102,595.740754891551,1008.48464349677,1008.48464349677,1.25465041688454,0.307741313504432,4.07696452126332,4.56274515668594e-05,0.000622828221776085
"LLGL2",17.3931158185336,145.965725343108,117.333321220674,27.0584730080613,153.671049131653,99.8965824829541,5.67730529493774,49.3017636724164,85.9796550958274,9.75130758286911,904.815614926283,503.784880661454,35.2840139970535,366.021632305479,80.3924310823395,16.2097266862172,96.1747205871547,116.773147463485,926.563426944239,232.121703673232,71.2028298651034,327.814129832694,199.508479848899,199.508479848899,-2.20368924817062,0.633313137010961,-3.47962030058518,0.00050212487652473,0.00408483465318863
"PXDN",2731.54742712018,2985.16370626507,5788.44384688657,9774.87337416216,5275.30758661945,6264.59893763586,7019.04177964136,9717.69231194182,6501.87202324657,2337.06338402763,1723.13526666374,2146.89864528035,2556.01548455126,2267.0298678872,2027.11041412684,3491.57512821118,2272.65046257037,3083.82651170959,2705.23429116756,4533.06904000322,5839.56043775467,2680.65451121713,4260.1074744859,4260.1074744859,1.12333228113973,0.260109671449624,4.31868709409865,1.56960130824487e-05,0.000272407239591209
"TRPV2",0,3.2924599701453,0,1.93274807200438,0,0,0,0,0,0,3.39199855642468,1.93763415639021,11.4154162931644,5.31750555407476,6.10575425941819,5.40324222873907,5.22688698843232,2.03083734719104,4.59604874476309,0,0.522520804214968,4.54253241285977,2.53252660853737,2.53252660853737,-3.1769578805289,0.954521559760804,-3.32832490585653,0.000873699063501812,0.00633094970024007
"AFAP1L1",5966.66696936742,21848.7643618842,12072.8165314659,1224.39590361478,38940.2438499608,15096.4196877553,1050.30147956348,3333.63840321147,23228.9876598895,7866.05478351441,136164.150050917,123952.394618438,127208.210345436,136408.197476828,110749.223634457,146701.268455603,72450.9259240581,134460.725338845,140957.138162888,13939.5778874151,13062.8289630227,114299.181189489,63681.0050762556,63681.0050762556,-3.12928318318359,0.502973155988429,-6.22157096442654,4.92201442703365e-10,6.73978466942899e-08
"GRPEL2",0,0,0,0,0,0,0,0,0,0,8.4799963910617,17.4387074075119,3.11329535268119,2.65875277703738,9.15863138912729,5.40324222873907,0,0,8.27288774057357,0,0,5.45255132867321,2.7262756643366,2.7262756643366,-4.91004434667422,1.31913264729768,-3.72217635332786,0.00019751299139331,0.0019928437106349
"CES4A",2092.14335988647,12579.3920592685,4569.7417504745,471.590529569069,9054.51774490716,5692.90162824546,2109.11891706937,1374.15554065671,3784.00987321741,2157.20593305471,9246.58806481368,10831.3749342213,17358.6971214327,11890.8286698368,14403.4742979675,10431.4994468036,16125.9917367114,12898.8634106839,11579.2852075561,10327.1838740004,4388.47773363493,12509.3786764028,8448.92820501884,8448.92820501884,-1.51125361118899,0.395754597997217,-3.81866343142177,0.000134176678954291,0.00146281881609721
"ZDHHC1",2.48473083121908,6.5849199402906,0,2.89912210800657,0,13.2393061121987,0,23.0774212934715,0,7.58435034223153,0,0,0,1.77250185135825,3.0528771297091,2.16129689149563,3.13613219305939,0,0,3.3479091875947,5.5869850627418,1.34707172532171,3.46702839403175,3.46702839403175,2.05958088573918,1.14253543979854,1.80264070067038,0.0714446606462228,0.185064144748183
"NR5A1",9.11067971446997,9.8773799104359,14.862220687952,7.73099228801753,5.48825175470188,0,0,0,4.52524500504355,0,22.8959902558666,23.2516098766825,18.6797721160871,7.97625833111213,20.3525141980606,2.16129689149563,14.6352835676105,0,7.35367799162095,10.0437275627841,5.15947693606208,12.735013079132,8.94724500759705,8.94724500759705,-1.29056473460721,0.75983599344057,-1.69847802124177,0.0894175774790404,0.21802130740031
"KCNK9",0,5.4874332835755,17.9911092538366,9.66374036002191,8.78120280752301,33.7000519219604,29.332744023845,8.39178956126237,19.0060290211829,7.58435034223153,0,3.87526831278042,4.15106047024158,0,0,4.32259378299125,5.22688698843232,0,2.75762924685786,3.3479091875947,13.9938450575439,2.36813479888981,8.18098992821687,8.18098992821687,2.57919032765432,0.714711107000635,3.6087172878538,0.000307714721098905,0.00281119628734009
"STAT4",1679.6780419041,2733.83926187731,1277.3687570224,1146.1196066986,1729.89695308203,2095.42108557618,2572.76551615595,1451.77959409839,2431.8666657104,1936.17629450968,10816.2353967992,3180.62646771453,2599.60161948879,2713.70033442948,6106.77188512809,2306.10378322583,2957.37265805501,2815.75598188037,3829.42781413661,5015.16796301686,1905.4911776635,4234.07639038748,3069.78378402549,3069.78378402549,-1.15197145607428,0.271742012984507,-4.23920998973375,2.24307764622265e-05,0.000356201919393197
"HIST1H2BE",9.93892332487633,4.3899466268604,4.69333284882695,19.3274807200438,5.48825175470188,1.20357328292716,2.83865264746887,8.39178956126237,0.905049001008709,7.58435034223153,0,6.78171954736573,7.26435582292277,1.77250185135825,1.01762570990303,1.08064844574781,3.13613219305939,2.03083734719104,2.75762924685786,0,6.4761350110208,2.58414501644059,4.53014001373069,4.53014001373069,1.33166475359563,0.654376074699728,2.03501442837237,0.0418494212183626,0.124799112540858
"HIST1H2BI",5.79770527284452,12.0723532238661,1.56444428294232,6.76461825201534,2.19530070188075,0,12.3008281390318,11.5387106467358,1.81009800201742,3.25043586095637,0,0,0,4.43125462839563,0,1.08064844574781,2.09075479537293,2.03083734719104,0.919209748952619,4.46387891679293,5.72944943822903,1.5016583882453,3.61555391323716,3.61555391323716,1.94023448324464,0.785316314011051,2.47064074517282,0.0134871234406271,0.0532266039209071
"TMEM236",31.4732571954417,40.6070062984587,11.7333321220674,0,10.9765035094038,9.62858626341727,4.73108774578145,0,9.9555390110958,2.16695724063758,62.7519732938566,28.095695267658,57.0770814658218,56.7200592434641,58.0046654644728,58.3550160703819,22.9983027491022,33.5088162286521,45.0412776986783,17.8555156671717,12.1272269386304,44.040840314926,28.0840336267782,28.0840336267782,-1.85927234866277,0.558023723573647,-3.33188764225969,0.000862590744731204,0.00627322064218326
"STAM",4.96946166243816,3.2924599701453,0,4.83187018001095,3.29295105282113,2.40714656585432,2.83865264746887,8.39178956126237,3.62019600403484,4.33391448127516,1.69599927821234,0.968817078195104,0,1.77250185135825,3.0528771297091,0,1.04537739768646,3.04625602078655,1.83841949790524,2.23193945839647,3.79784421253111,1.56521877122495,2.68153149187803,2.68153149187803,1.26377927841431,0.624734809303339,2.0229051744749,0.0430829249676936,0.12731984905222
"BCR",0,3.2924599701453,6.25777713176926,0,3.29295105282113,0,0,0,2.71514700302613,3.25043586095637,5.93599747374319,4.84408539097552,33.2084837619327,1.77250185135825,27.4758941673819,17.290375131965,0,9.13876806235966,0.919209748952619,3.3479091875947,1.88087710187182,10.3933224776263,6.13709978974908,6.13709978974908,-2.45160538834688,0.900081513084759,-2.72375929591615,0.00645435278483157,0.0301610093180419
"SPATA5L1",5405.11780151191,65.849199402906,3221.19077857823,4.83187018001095,411.618881602641,441.711394834267,556.375918903898,162.590922749458,292.330827325813,8084.91746481881,59.3599747374319,335.210709055506,166.042418809663,319.936584170165,23.4053913277697,181.548938885633,2519.35952842438,41.6321656174162,56.0717946861097,215.382157735259,1864.65350599079,391.794966344933,1128.22423616786,1128.22423616786,2.25080351810854,0.927593438767286,2.42649788586228,0.015245339147937,0.0586112725817447
"HSP90AA1",0,2.1949733134302,9.3866656976539,5.79824421601315,7.68355245658263,2.40714656585432,0,38.8120267208384,0,3.25043586095637,0,2.90645123458531,0,0,8.14100567922426,0,0,0,0,0,6.9533044831329,1.10474569138096,4.02902508725693,4.02902508725693,2.65606788967247,1.37729522758577,1.92846663262475,0.0537971107410661,0.149824142769535
"PPP2R5C",26.5037955330035,0,0,0,0,22.867892375616,0,95.4566062593594,0,3.25043586095637,0,0,0,2.65875277703738,0,0,11.4991513745511,0,0,0,14.8078730028935,1.41579041515885,8.11183170902619,8.11183170902619,3.38872079393524,1.9092596590121,1.77488733810499,0.0759164913878722,0.193612907953127
"MED12L",0,4.3899466268604,0,10.6301143960241,3.29295105282113,0,0,2.09794739031559,7.24039200806968,0,25.4399891731851,8.71935370375594,9.33988605804356,6.20375647975388,20.3525141980606,12.9677813489738,4.18150959074586,13.2004427567417,10.1113072384788,6.6958183751894,2.76513514740909,11.7212358922929,7.24318551985098,7.24318551985098,-2.08584200678203,0.685912292309574,-3.04097481583057,0.00235813553926339,0.0137555993007227
"PARP4",8.2824361040636,3.2924599701453,4.69333284882695,9.66374036002191,2.19530070188075,2.40714656585432,5.67730529493774,7.34281586610457,8.14544100907838,10.8347862031879,2.54399891731851,6.78171954736573,3.11329535268119,0.886250925679126,3.0528771297091,2.16129689149563,4.18150959074586,3.04625602078655,0,2.23193945839647,6.25347649241014,2.79991438341782,4.52669543791398,4.52669543791398,1.17786237328012,0.496351397330079,2.3730413163254,0.0176422903349613,0.0653621217218116
"MIR7706",2502.95219064802,3363.79660283178,3028.76413177632,2290.30646532519,2668.38800313605,2649.06479572268,2218.8801527715,3829.80296102111,3230.11988460008,2540.75736464756,6828.94109372199,6918.32275539124,9071.10489259542,7067.85113229103,6043.67909111411,7902.78208375376,3951.52656325484,6490.55616162255,7281.97963120264,3155.9623941726,2832.28325524803,6471.27057991202,4651.77691758002,4651.77691758002,-1.19212074579786,0.170872434497016,-6.97667092592798,3.02256553169026e-12,8.72647443805948e-10
"SETD4",0,3.2924599701453,2.34666642441347,0,3.29295105282113,0,0,5.24486847578898,1.81009800201742,0,0,9.68817078195104,7.26435582292277,7.09000740543301,3.0528771297091,4.32259378299125,0,7.10793071516863,1.83841949790524,5.57984864599116,1.59870439251863,4.59442037820722,3.09656238536292,3.09656238536292,-1.52936929977423,0.859752219765043,-1.77884891090154,0.0752645359007372,0.192277619806969
"OR52W1",1.65648722081272,4.3899466268604,3.12888856588463,2.89912210800657,3.29295105282113,1.20357328292716,1.89243509831258,3.14692108547339,0,0,4.23999819553085,5.81290246917063,1.0377651175604,5.31750555407476,2.03525141980606,6.48389067448688,10.4537739768646,3.04625602078655,2.75762924685786,2.23193945839647,2.16103250410986,4.34169121335351,3.25136185873168,3.25136185873168,-1.00888678018957,0.576062453773975,-1.75134965589238,0.0798856992288063,0.201187704741974
"ALDOA",8.2824361040636,6.5849199402906,7.03999927324042,17.3947326480394,13.1718042112845,22.867892375616,8.51595794240661,19.9305002079981,0,0,2.54399891731851,0,0,1.77250185135825,0,0,10.4537739768646,4.06167469438207,0,4.46387891679293,10.3788242702939,2.32958283567164,6.35420355298279,6.35420355298279,2.16032752347511,0.895976595817477,2.41114280613999,0.0159026203864955,0.0604304618334273
"AP2B1",0,0,1.56444428294232,2.89912210800657,4.3906014037615,7.22143969756295,2.83865264746887,6.29384217094677,1.81009800201742,3.25043586095637,7.63199675195553,6.78171954736573,2.07553023512079,8.86250925679126,0,6.48389067448688,9.40839657917818,2.03083734719104,6.43446824266833,11.1596972919823,3.02686361736628,6.08690459267401,4.55688410502014,4.55688410502014,-1.03977065760683,0.604255122145151,-1.72074777606447,0.0852966027553266,0.210957012264
"PANO1",66.2594888325088,34.0220863581681,28.1599970929617,35.7558393320811,55.9801678979592,24.0714656585432,88.9444496206912,39.8610004159962,51.5877930574964,66.0921958394462,5.08799783463702,12.5946220165364,18.6797721160871,23.9287749933364,28.4935198772849,37.8226956011735,24.0436801467887,15.2312801039328,13.7881462342893,41.2908799803346,49.0734484105852,22.0961368904401,35.5847926505126,35.5847926505126,1.1599134894497,0.327213048278221,3.54482651456935,0.000392871574987827,0.00337712411691425
"TNFSF13",3.31297444162544,26.3396797611624,4.69333284882695,14.4956105400329,8.78120280752301,7.22143969756295,2.83865264746887,4.19589478063118,12.6706860141219,2.16695724063758,30.5279870078221,33.9085977368286,26.9818930565703,34.5637861014859,39.6874026862182,57.2743676246341,15.680660965297,58.8942830685401,28.4955022175312,13.3916367503788,8.67164307795932,33.9406117215306,21.306127399745,21.306127399745,-1.97819573863629,0.417560302111462,-4.73750911816381,2.1636112491708e-06,5.62327726289371e-05
"TNFSF12",0,0,3.12888856588463,5.79824421601315,0,0,0,0,0,0,0,10.6569878601461,0,4.43125462839563,15.2643856485455,0,4.18150959074586,15.2312801039328,0,5.57984864599116,0.892713278189778,5.5345266477757,3.21361996298274,3.21361996298274,-2.60365668922801,1.42882940389805,-1.82223061908221,0.0684200004928319,0.179244393988163
"TREML4",10.7671669352827,8.7798932537208,0,0,6.58590210564225,0,24.6016562780635,0,0,6.50087172191274,0,0,0,0,0,0,0,0,0,0,5.7235490294622,0,2.8617745147311,2.8617745147311,4.97458785195154,1.80053061210514,2.76284547372141,0.00572998868771302,0.0276050902540545
"TSPO2",3.31297444162544,8.7798932537208,8.60444355618274,3.86549614400876,3.29295105282113,9.62858626341727,1.89243509831258,26.2243423789449,9.9555390110958,0,2.54399891731851,0,5.18882558780198,5.31750555407476,0,2.16129689149563,0,9.13876806235966,0,3.3479091875947,7.55566612001294,2.76983042006452,5.16274827003873,5.16274827003873,1.44669361830211,0.780795489296965,1.85284576836468,0.0639044680497518,0.170243776306415
"CTNNB1",5.79770527284452,3.2924599701453,14.0799985464808,35.7558393320811,3.29295105282113,9.62858626341727,4.73108774578145,6.29384217094677,8.14544100907838,16.2521793047818,0,1.93763415639021,5.18882558780198,2.65875277703738,0,4.32259378299125,9.40839657917818,0,6.43446824266833,6.6958183751894,10.7270090668379,3.66464895012567,7.19582900848177,7.19582900848177,1.56308109260126,0.635195797747854,2.46078626172168,0.013863292799314,0.0544243259092337
"MAMDC2",416.606536034399,34.0220863581681,82.9155469959427,290.87858483666,34.0271608791517,38.5143450536691,64.3427933426277,39.8610004159962,38.9171070433745,215.612245443439,27.9839880905036,45.5344026751699,34.2462488794931,26.5875277703738,17.2996370683515,17.290375131965,15.680660965297,37.5704909230342,14.7073559832419,22.3193945839647,125.569740640343,25.9220082071395,75.7458744237411,75.7458744237411,2.27688832419596,0.475983279634369,4.78354686312715,1.722287137857e-06,4.72409374482312e-05
"SEPP1",9857.7554510565,13703.2183957447,19829.3312862939,4217.25629311356,23363.4877197659,8068.75528874367,2615.34530586798,3436.43782533694,23641.6900043495,8850.93684938419,61655.5097604923,47671.6131496683,30565.2960075063,42870.6160278764,23908.0984284618,36807.9667106163,35766.5422844447,30281.8156839655,68584.9969986017,20359.7517394926,11758.4214419657,39847.2206791126,25802.8210605391,25802.8210605391,-1.7607819894586,0.366519181467966,-4.80406504894613,1.55476281137333e-06,4.3831507351693e-05
"ATP8B4",0.828243610406361,4.3899466268604,2.34666642441347,1.93274807200438,4.3906014037615,6.01786641463579,4.73108774578145,6.29384217094677,1.81009800201742,0,11.0239953083802,9.68817078195104,6.22659070536238,1.77250185135825,8.14100567922426,9.72583601173032,3.13613219305939,5.07709336797759,5.51525849371571,7.81178810438763,3.27411004708276,6.81183724971468,5.04297364839872,5.04297364839872,-1.08602304096358,0.484151120929076,-2.24314887235937,0.0248872160077022,0.084784241852796
"ERVFRD-1",0,14.2673265372963,4.69333284882695,4.83187018001095,12.0741538603441,0,0,0,9.9555390110958,5.41739310159395,26.2879888122913,11.6258049383413,0,17.7250185135825,25.4406427475758,22.6936173607041,14.6352835676105,26.4008855134835,21.1418242259102,14.507606479577,5.12396155391681,18.0458672159076,11.5849143849122,11.5849143849122,-1.82198875328114,0.70722977361398,-2.57623310168446,0.00998832843670409,0.0420576900946653
"UBE2J1",2.48473083121908,4.3899466268604,4.69333284882695,2.89912210800657,6.58590210564225,7.22143969756295,1.89243509831258,0,4.52524500504355,4.33391448127516,5.08799783463702,19.3763415639021,10.377651175604,13.2937638851869,4.07050283961213,8.64518756598251,10.4537739768646,4.06167469438207,0,10.0437275627841,3.90260688027495,8.54106210989554,6.22183449508525,6.22183449508525,-1.140268830388,0.526995797509033,-2.16371522463318,0.0304862118298234,0.0987618080408353
"SPNS2",0,10.974866567151,11.7333321220674,3.86549614400876,0,7.22143969756295,0,4.19589478063118,17.1959310191655,8.66782896255032,0,4.84408539097552,2.07553023512079,2.65875277703738,0,0,0,8.12334938876415,0,0,6.38547892931371,1.77017177918978,4.07782535425175,4.07782535425175,1.84989226092024,1.09511125073371,1.68922770146033,0.0911758022996302,0.221040838315332
"UBQLN4",774.407775729947,148.160698656538,42.2399956394425,2290.30646532519,561.996979681472,2200.13196119085,295.219875336762,52.4486847578898,4877.30906643594,433.391448127516,195.039916994419,38.7526831278042,41.5106047024158,41.6537935069189,304.270087261006,27.0162111436953,610.500400248895,33.5088162286521,17.4649852300998,49.1026680847222,1167.56129508815,135.882016652863,651.721655870509,651.721655870509,3.10316529783135,0.731630876921988,4.24143566888065,2.22094550574388e-05,0.000353155389211285
"CDKN2A",51.3511038451944,51.5818728656097,973.08434399012,143.989731364326,265.631384927571,356.257691746439,228.984646895822,47.2038162821008,121.276566135167,62.8417599784898,52.5759776245825,86.2247199593643,61.2281419360634,51.4025536893893,85.4805596318547,87.5325241055729,76.3125500311119,37.5704909230342,39.5260192049626,77.0019113146781,230.220291803084,65.4855448420614,147.852918322573,147.852918322573,1.81496868372653,0.468538589817087,3.8736802542456,0.000107204047668015,0.00121761635594574
"LOC101926897",396.728689384647,227.179737940026,530.346611917445,1313.30231492698,434.669538972389,500.686485697698,553.537266256429,947.223246727489,780.152238869508,425.807097785284,208.607911220118,123.039768930778,125.569579224808,186.998945318296,214.71902478954,221.532931378302,176.668780209012,160.436150428092,244.509793221397,436.344164116509,610.963322847789,209.842704883685,410.403013865737,410.403013865737,1.54230083422393,0.284980494046023,5.41195227900354,6.23413048479974e-08,3.46608976350942e-06
"OR5AU1",4.96946166243816,28.5346530745926,4.69333284882695,3.86549614400876,5.48825175470188,3.61071984878147,2.83865264746887,9.44076325642016,8.14544100907838,17.3356579251006,8.4799963910617,5.81290246917063,2.07553023512079,8.86250925679126,4.07050283961213,0,0,0,1.83841949790524,10.0437275627841,8.89224301714179,4.11835882524458,6.50530092119319,6.50530092119319,1.09555115275851,0.653619556093221,1.67612970350333,0.0937127897181975,0.225556406188948
"NET1",0,12.0723532238661,0,0,6.58590210564225,1.20357328292716,1.89243509831258,4.19589478063118,0,3.25043586095637,16.9599927821234,4.84408539097552,12.4531814107248,11.5212620338286,10.1762570990303,9.72583601173032,0,7.10793071516863,5.51525849371571,5.57984864599116,2.92005943523356,8.38836525832884,5.6542123467812,5.6542123467812,-1.55598847003346,0.753544621335134,-2.06489227841153,0.0389331938669128,0.118177722375181
"ASB13",11.595410545689,1.0974866567151,12.5155542635385,14.4956105400329,13.1718042112845,9.62858626341727,0,41.9589478063118,2.71514700302613,7.58435034223153,6.78399711284936,0,0,0,6.10575425941819,0,3.13613219305939,0,0,3.3479091875947,11.4762897632247,1.93737927529216,6.70683451925842,6.70683451925842,2.56104845951622,0.925308473684959,2.76777802468086,0.00564398824708947,0.027300543069238
"ADAMTSL1",182.213594289399,761.655739760279,261.262195251367,637.806863761446,652.004308458583,176.925272590292,113.546105898755,144.758369931776,607.287879676844,107.26438341156,941.279599407849,1174.20629877247,933.988605804357,951.833494179381,1264.90875740947,1110.90660222875,636.634835191057,1294.65880883429,1136.14324970544,386.125526302589,364.47247130303,983.068577783564,673.770524543297,673.770524543297,-1.43162342821435,0.36624956237164,-3.90887409924507,9.27272703649023e-05,0.00108391394134349
"NOB1",25557.9413299195,5115.38530694908,12768.9942373752,13882.9294012075,5674.85231436174,19482.2407307419,9834.03898838132,17754.9287642408,4010.27212346959,9699.30060909381,3962.70231354313,3325.94902944379,4849.47639435973,2637.48275482108,3612.57127015576,4090.25436715547,14560.0163949771,5204.02070217703,4364.40788802703,6843.12637944356,12378.088380574,5345.00074941037,8861.54456499221,8861.54456499221,1.21154933337407,0.345250898072815,3.50918517558366,0.000449481842233227,0.00375948809264741
"RBM8A",6.62594888325088,0,0,33.8230912600767,49.3942657923169,0,0,0,62.4483810696009,0,295.103874408947,0,13.4909465282851,200.292709203482,131.273716577491,79.9679849853382,60.6318890658149,27.416304187079,325.400251129227,0,15.2291687005245,113.357767608566,64.2934681545455,64.2934681545455,-2.89579595039527,1.42504953254692,-2.03206687505084,0.0421468862608776,0.125403837273446
