"SRR975569.normal_colon","SRR975572.normal_colon","SRR975574.normal_colon","SRR975575.normal_colon","SRR975576.normal_colon","SRR975577.normal_colon","SRR975580.normal_colon","SRR975582.normal_colon","SRR975585.normal_colon","SRR975586.normal_colon"
0.087288,0.174585,0.144415,0.198714,0.215952,0.225385,0.28751,0.200083,0.238137,0.574511
0.132992,0.12945,0,0.040853,0.091167,0.076377,0.045307,0.1108,0.137102,0.076378
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.004066
0,0,0,0.0151,0.014876,0.006701,0.004421,0,0.036107,0.015302
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0119070789049919,0,0,0,0,0,0,0,0,0
0,0.006893,0,0.011835,0,0.006731,0,0,0.006398,0.013773
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.007372,0,0,0,0,0
0,0.0101956494889267,0.0158710839011925,0,0,0.0132538649914821,0.0104132717206133,0.0195438185689949,0,0.00833195954003407
0,0.095091,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00885614575471698,0,0,0,0
0,0,0,0,0,0,0,0,0.034729,0
0.006143261829653,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00594427987321712,0
0,0,0,0,0,0,0,0,0.012719,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.02793,0
0.024572,0.019013,0.02875,0.088323,0.078305,0.028774,0.027496,0.007277,0,0.004883
0,0,0,0,0,0,0,0.010505,0,0
0,0,0.04694,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.000807461821237265,0.00213224997374225,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00201354918463966,0,0.000339460021041557,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0160027932960894,0,0,0.015195530726257,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.028908,0,0,0,0.033678,0.015668,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.013198,0,0
0,0,0,0,0.0184,0,0,0,0,0
0,0,0,0.014774,0.051259,0,0,0,0,0
0.006672,0.02707,0.014785,0,0.017761,0,0.012787,0.013537,0,0.013624
0,0,0,0,0,0,0,0,0,0
0.010588,0.011629,0,0,0,0,0,0,0,0
0,0.00859213034233468,0,0,0,0.00984137741866893,0,0,0,0
0.008193,0,0,0,0,0,0,0.006252,0,0.017953
0,0.00444443907514451,0,0.00780132624277457,0.0131206480924855,0.00916724994219653,0.0421992617341041,0.00927358450867052,0,0
0,0,0,0,0.0166206243550052,0,0,0,0,0
0.00695447893152746,0.00109617419112114,0.00182632317531979,0.0019917475545523,0.00324098683220467,0.00372965425131678,0,0.00102677200902935,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
