"SRR975555.primary_colorectal_cancer","SRR975556.primary_colorectal_cancer","SRR975558.primary_colorectal_cancer","SRR975559.primary_colorectal_cancer","SRR975560.primary_colorectal_cancer","SRR975562.primary_colorectal_cancer","SRR975564.primary_colorectal_cancer","SRR975565.primary_colorectal_cancer","SRR975567.primary_colorectal_cancer","SRR975568.primary_colorectal_cancer"
0,0.099422,0.156483,0.170189,0.051436,0,0.142786,0.471698,0,0.026945
0.42741,0.238429,1.139269,0.194085,0.237414,0.684969,8.003504,0.425741,0.335435,0.579342
0.245542951621651,0.237117653758542,0.231998794337781,0.203415300249485,0.153599869617095,0.296247355570018,0.164982214231478,0.683917579130058,0.25828800130166,0.164246245037423
0.070099,0.027785,0.024274,0,0.013251,0.072445,0.018155,0.125636,0.013993,0.046503
0,0,0,0,0,0.014494,0,0,0,0.005393
2.31655548125616,2.13069752691349,1.66366713714584,1.53396625476563,1.37581326096529,1.72482573816559,4.21882703331595,2.67309165785967,3.33170443026827,3.36348754377426
0.0271630753900352,0.0186725058882738,0.0131681134373427,0.0149277087065929,0.00995073387015601,0.0108651400100654,0.00765335440362355,0.0341749662808254,0.0339735399094112,0.0315836045294414
0.029366,0.018308,0.055353,0.036443,0.045255,0,0.019865,0.008258,0.016006,0.044837
2.77291300878244,1.69117210243513,3.68506026682635,3.91770437892216,2.05429877644711,3.07792594698603,3.43623180279441,4.71836371097804,3.50223508183633,3.9303514910978
0.00622218270639961,0,0,0,0,0.0104737440156326,0,0,0.012654868099658,0
0,0,0.035609,0,0,0,0,0,0.035416,0
0,0.011213,0,0,0,0,0,0,0,0
0.29961023380585,0.129646312399067,0.264555558227167,0.07731484048089,0.0590541446258748,0.0729704528979006,0.0990747141575453,0.205159942221425,0.161469648663198,0.0722107719361206
0,0,0,0,0,0,0,0,0,0
5.29722884111063,4.78980195900567,6.98473538130542,5.75870470388138,4.24851034743422,4.53370051301061,4.95024339075447,7.50878351853467,7.05906350705044,6.11353709638029
3.21016863015492,1.89648128551167,3.18442189821078,4.79201023003491,2.77573839957451,4.14264609540694,2.17505832020511,6.9785997784748,3.70457159333406,2.33135656076806
0.005647,0,0,0.001671,0.016715,0,0,0,0,0
0.253848,0.185977,0.127968,0.07374,0.045264,0.0202,0.123676,0.082166,0.113119,0.264373
0.0824523769792935,0.0813111567448234,0.630335891291108,0.260221152101096,0.423368696102314,0.22873234112363,0.0340894179354446,0.279874592113276,0.299817588383069,0.127133053060292
0,0,0.009119,0,0,0,0.009678,0,0.017579,0
0.0891402872615964,0.0627683635507417,0.107869647280433,0.0731225825288439,0.0608864516129032,0.0708602872615964,0.0732413788556628,0.260173425005887,0.176162900871203,0.110417742406405
0,0.001389,0,0,0,0,0,0.003383,0,0
0.010058,0,0,0,0,0,0,0,0,0
0.029192,0.072762,0.026392,0.057526,0.030052,0,0,0,0,0.207052
0.847976920669185,0.867051507555316,0.834644439503508,0.585398868753373,0.490626898542903,0.423219669454938,0.81398871295197,0.62003992012952,0.928095274311926,0.744600012304371
0.00781515221402214,0,0.0180622693726937,0,0,0,0,0,0,0
0,0,0,0,0,0,0.087266,0,0,0
0,0,0,0.013298,0,0,0,0,0,0
0,0,0,0.020068,0.002431,0,0,0,0,0
0,0,0,0,0.028542,0,0,0,0.051852,0
2.42996985632474,2.46024372595587,2.57660139026444,1.85030748004042,1.83576296681826,1.83860126629611,1.9179139794509,4.50540640744484,3.19912822587165,2.81006718527876
0.0295331915991157,0,0.0393111311717023,0.00365805895357406,0.0313583684598379,0.068717186440678,0,0,0,0.03379129550479
0.314623,0.136911,0.373094,0.122645,0.028278,0.045595,0.099522,0.168113,0.220109,0.165672
0,0,0,0.009961,0,0.009796,0,0,0,0
0.0487736616899619,0.0187518287801779,0.0601321620076239,0.0225114758576874,0.0254779295584498,0.0154181635959339,0.0160159345616264,0.0203004977763659,0.0334068080527319,0.113030505400254
0.05547,0.096283,0.099548,0.041605,0.054532,0.023179,0.061661,0.047464,0.085788,0.046666
0.065346,0.137487,0.044625,0.023416,0.097915,0.087873,0.084244,0.063923,0.057123,0.030518
0,0,0,0,0.017359,0.008345,0,0,0,0
0.042071,0.056157,0,0.013811,0,0.00809,0,0,0.012828,0.022486
0,0.0309484502664298,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0190766483790524,0,0,0
2.69630446685341,1.7822805090943,1.27089486614379,3.47912631816993,1.82056403693744,1.77050343320261,1.63586078767507,2.96284148134454,2.27169406864612,1.38283152582633
0.00425459886014906,0,0,0,0,0,0,0,0,0
0.012863,0,0,0,0,0,0,0,0,0
0.092254,0.038095,0.138758,0.02264,0.065347,0.022354,0.035963,0.082838,0.046863,0.033577
0.0169884403669725,0.00170112632321807,0.00628533944954128,0,0.00486260550458716,0.00945964678899083,0,0,0,0
0.00303406451612903,0.012338585106383,0.00309183742278655,0,0.00336748387096774,0,0,0,0.0158049273335621,0
0,0,0,0,0,0,0,0,0,0.03232
0.002897,0,0,0,0,0,0,0,0,0
0.0213736768802228,0.0140787604456825,0,0.00553614206128134,0.0091107938718663,0.00182349117920149,0,0,0.000428272980501393,0.00355085886722377
0.00485038212719298,0,0.00987910115131579,0,0.00798987445175439,0.0176019470942982,0,0.0203685531798246,0.00453280893640351,0
0,0,0,0,0,0,0,0,0,0.016047
0.021201476573592,0,0,0,0.0339749436819688,0.00522431424514908,0.0105012096545196,0,0,0.00215113298627544
0.073008,0.010944,0.02866,0,0.020878,0,0,0,0.022046,0.132214
3.96613376201625,2.04833466120369,3.8599695901391,2.92746012312354,1.86900627392921,3.67806968874811,3.64556089932516,3.96821951425424,3.02369146247073,2.33934145654868
0.119609,0.294145,0.203642,0.02964,0.026551,0,0.013001,0.134922,0.023154,0.321245
0.00179157631177879,0.00864866100587851,0.0141575440888308,0,0.0213152863052471,0,0.00832707163074243,0.0230183779664707,0,0.00664586327019377
0.018312,0.006571,0,0,0.013824,0.010848,0.005019,0.000392,0.006582,0.010236
0.00849890410958904,0,0,0,0.00943323287671233,0,0,0,0,0
0,0.020482,0,0,0,0,0,0,0,0
0.048253,0.051224,0.006943,0.012938,0.026113,0.100358,0.004284,0.057301,0.018754,0
8.84345723788954,15.0957179395248,17.9782081718605,2.91921920024684,6.30525794662141,2.15068482813946,9.84356394199321,7.24537784294971,7.51392949151497,5.95593786177106
0,0.055483,0.016607,0,0,0.032164,0.027086,0,0,0.02804
0.587185203182536,1.35178376735928,1.76176394923724,0.714375028932141,0.637966603235139,0.70909750473435,1.72415218845345,0.876731350473435,1.48833914584429,3.08373462993162
0,0,0,0,0.004936551247118,0,0,0,0,0
0,0.007529,0.006594,0.013056,0.021261,0,0,0.021184,0.011865,0.027892
0,0,0,0,0,0.00258659175068744,0,0.00253181879010082,0,0
0.0578980971445838,0.0728578877473939,0.0811074331470011,0.0687095603565493,0.0431545543133404,0.0565496880193383,0.0308083143979453,0.0381705907236743,0.0723966165583925,0.0475930676839402
2.46664390776557,1.89826179192949,2.18985081373491,1.24313784874055,0.915235207026191,1.18491210376373,1.48403171794979,2.21667658014119,2.05742325690296,2.66654818555495
0,0,0,0,0.065825,0,0,0.049224,0,0
0,0.128367,0,0,0,0,0,0,0,0
0.010837,0.05528,0.014249,0.018298,0.018198,0.007508,0.004481,0.043489,0.017238,0.013117
0.0111678745182013,0.0253864942184154,0,0,0,0,0,0.0114094291220557,0,0
0,0,0.038422,0,0,0,0,0,0,0
0.026954,0,0.015162,0,0,0,0,0,0,0
0,0,0,0.025393,0,0,0,0,0,0
0.009815,0,0,0,0.010894,0,0,0,0.011503,0.025423
0.00044,0,0,0.004106,0,0.011734,0.000476,0,0.003903,0
0.079442,0.034754,0.069437,0.086496,0.071098,0.1203,0.056289,0.068858,0.059321,0.059567
1.38308373931624,1.01953947191697,1.13863935286935,0.793383137973138,0.309156187423687,0.524807277167277,1.11021978632479,1.61651374236874,1.4171280952381,1.6078057020757
0,0,0,0,0,0,0,0,0,0
0,0.036438,0.062479,0.092898,0.028765,0.062794,0.016054,0.119323,0.051962,0.037073
0.0301390504549214,0.016663205955335,0,0,0,0,0,0,0,0
0,0,0,0,0.00213523011641824,0.00355711021651616,0,0,0.00839728647590034,0.00294883472962681
0,0,0,0,0.00668508837209302,0,0,0.00616716046511628,0,0.00570112325581395
0.00994,0,0.007802,0,0,0,0,0,0,0
0,0,0.03866,0,0,0,0,0.063088,0.057379,0.092576
0,0,0.008182,0,0,0,0,0.005329,0,0.001853
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.003791,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.021994,0,0.044352,0.020978,0,0,0,0.05527,0
0.010106,0,0,0,0,0,0,0,0,0
0.00202,0,0.002455,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.18358,0
0.017744,0,0,0,0,0,0,0.006751,0.011078,0
0.006749,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0110391023622047,0,0,0,0
0,0.00575437450349915,0.00779738887838093,0,0.00477873368640061,0,0,0.00309620673349726,0.00246029884622659,0
0.005435,0,0,0,0.005109,0.016339,0,0.007858,0,0.009725
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.0141152946035242,0,0.0139335330396476,0,0.00910750367107195,0,0
0.024705,0.04553,0.039266,0,0.026752,0,0,0,0.025917,0.015018
0.447829375907542,0.16643807408505,0.099024943250852,0.104692601570603,0.234091263594607,0.116902608979108,0.312583440509705,0.102132347903393,0.16121526922507,0.248647083123426
0,0,0,0,0,0,0,0.07457,0.020523,0
0,0,0,0,0,0.056007,0,0,0,0
0,0,0,0.024687,0.029571,0,0,0.011653,0,0
0,0.020089,0,0,0,0,0,0.023339,0,0
0.00820731316434996,0.0015547309893704,0,0.00729454783319706,0.000265118560915781,0.00700102371218316,0.00237375797219951,0.0177411659852821,0.0225369713818479,0.00613276042518397
0.010830991424196,0,0,0.00133525267993874,0.0009526134762634,0,0.00458110750382848,0.00135453966309341,0,0.0210236637059724
0.018871,0.012076,0.015805,0.012906,0.001264,0.015504,0.023823,0.031549,0.025917,0.033657
0,0,0,0,0,0,0,0,0,0
6.91855023909104,3.76856157730378,6.03286943872857,6.51463236999861,3.55263752446675,4.6502783663739,5.92860994284121,7.33645986226126,5.40997306942702,5.05773634699568
0,0,0,0,0,0,0,0,0,0
0,0.0153660794622853,0.0107395389096341,0.0482961063480209,0.0117254451082898,0.0117577387602689,0.00285608857356236,0.0667832722927558,0.0360710594473488,0.0170785928304705
0.148714,0.059814,0.073263,0.272456,0.092046,0.095162,0.1995,0.368966,0.239018,0.259721
0,0.039722,0.080891,0.039928,0.006719,0.011957,0.050553,0.078199,0.094672,0.017333
0.010026,0,0.009609,0.014281,0,0.005076,0,0.0096,0.007514,0
0,0,0,0.00551043979470983,0,0.00564263468877484,0,0.00615153533359653,0,0
1.24021229906542,0,0.273457214953271,1.3717098317757,0.826262224299065,1.20619309345794,0.0318534953271028,0.505038457943925,0.502398345794392,1.17472610280374
0.125078922309488,0,0.105486214604118,0.0967635419231586,0.00730063723201019,0.0890721163234982,0.0220371086818085,0.0944750615580556,0.0319982646996391,0.0107456932710677
0.00412521933534743,0.00320062749244713,0,0.00845395558912387,0.0112212151057402,0.0179415027190332,0.0172667972809668,0.0118687712990937,0,0.00621450725075529
0.00728840478153339,0,0.00720760408079143,0.00898612737015664,0,0.0176753802555647,0.000195192704039571,0.00845411376751855,0,0
0,0,0,0,0,0,0,0,0,0.0154
2.64603816344033,2.12251146116148,2.61104341019358,1.94401155811484,1.55437378894062,1.91546378485665,2.63413273895287,2.96745779759863,3.14961319684718,2.15264327329903
0.067424,0.12409,0.034356,0.006584,0,0.040876,0,0.077054,0,0.087539
0.00922275015321757,0,0,0.00268483901940756,0.00591271113381001,0.000606837078651685,0,0.0218509914198161,0.0117577168539326,0.00208955648621042
0.324952,0.243676,0.210522,0.179467,0.291648,0.149837,0.291958,0.261395,0.47137,0.333015
5.32756329105074,4.85577158622986,5.14874801578106,3.63399674377414,3.29019212331868,2.39106009535224,4.5189250171128,5.18368787714742,5.08661565474764,6.61991485024637
0.149022450392247,0.0277224974619289,0.078755578680203,0.0951158251038302,0.0654129326257499,0.0582010193816336,0.053696606368251,0.120077748961698,0.111543550530688,0.0184619520073835
2.42585132772982,0.708301230728457,1.90862087990307,1.41033349924277,1.00210616696956,1.55910891147963,1.43887031659852,2.39835558738452,2.19308189035287,2.99795477252764
0,0.015068,0,0,0.020211,0,0,0.017322,0,0
0,0,0,0,0,0,0,0,0,0
0.821106360359349,0.633747920269512,0.259479734868052,0.557657296574958,0.468031331836047,0.711789747220663,0.571215536440202,2.32394490634475,1.10224251263335,0.49476466951151
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0051,0,0,0,0,0
0.03436,0.015612,0.061105,0.023845,0.031896,0.0954,0.037073,0.181269,0.087581,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.00561191315584538,0.00313310008301028,0.000771123976277888,0.000744017800142059,0.00726725929158858,0.00226476775093494,0.00311160208124738,0.0035649295097259,0.00171236257520132,0.000786079107939034
0,0.003011,0,0,0,0,0,0,0,0
16.2431026437138,10.1117288157787,17.5671641129967,8.94206447238313,8.78305999844986,7.08885279652443,17.4672967882842,17.0728392602594,13.2779122268908,14.4124476283756
0,0,0.000356,0,0,0,0,0,0,0
0.005735,0,0,0,0,0,0,0,0.023176,0
0.0535986647065289,0.203701085238514,0.127795843537041,0.00376502819300945,0.372194464167949,0.0162873436469554,0.00839789310837547,0.0260012057595076,0.249641375906793,0.0374198988239174
0.025566,0.006686,0.007547,0.01309,0.022042,0.030203,0.004187,0.053911,0.014265,0.023265
0,0,0,0,0,0,0.0128695235531629,0,0,0
0.0136296847826087,0.00118111956521739,0.0219523695652174,0.00677748913043478,0,0.0145743913043478,0.0126679565217391,0,0.00598314130434783,0.0110906086956522
0,0.0134391812366738,0.0110590445392087,0.0457974719260839,0.0144645761667851,0,0.0445508291873963,0.0485609156597962,0.0521508009950249,0.0451534946695096
0,0,0,0,0,0,0,0,0,0
63.4275717482014,72.1793030799361,339.116153366906,443.920896266986,175.767697517986,437.60752702478,318.237889884093,138.682875670663,226.871216336531,67.3363930263789
0,0,0,0,0,0,0,0,0.029882,0.024835
0.416155,0.065386,0.082793,0.040993,0.025004,0.004857,0.051153,0.094946,0.090055,0.087869
0,0,0,0.00712,0.010647,0,0,0,0,0
0,0,0,0,0.07949,0,0,0,0,0
2.72631796906372,3.89767509895513,2.23703687512805,1.96539628621184,2.34980387072321,2.8369332852899,3.95250137010858,2.6098308092604,4.23370731929932,3.11950237922557
5.263046781056,7.678536071872,6.700073764928,4.59270571904,3.596423628928,3.826505474048,6.3951766112,6.44489693952,6.572915921344,8.646239460992
0.187415602702334,0.142864439470452,0.153897346253583,0.112801652927528,0.0835709959055548,0.0576331517674355,0.0484083166370957,0.0821973375187662,0.126139528729357,0.102259692643647
0,0,0,0,0,0,0,0,0,0
0.0314635105648391,0,0.0047121115867974,0.0251851600607651,0.00778718298577544,0.0052364236983842,0,0.00653380914238365,0.00510725921834001,0.00415239883993924
2.71694939459365,1.92047643496577,4.25910209636651,2.14184317342461,1.77513545374759,1.25959122029138,3.53967348973144,2.90035232701422,2.66473219027558,4.06671606722837
0.045663,0.039927,0.023045,0.020623,0.015689,0,0,0.071585,0.074664,0.030191
0.149606,0.383037,0.518192,0.20025,0.069364,0.314182,0.145861,0.515454,0.403244,0.246515
0.005352,0.001079,0,0,0,0,0,0,0.003074,0
0.00171258008521382,0.00269726842354426,0,0,0.00808005049708064,0.00733588290989427,0,0.00147332775761401,0,0
0,0,0,0,0,0,0,0.029111,0,0
0.110803,0,0,0,0,0,0,0,0,0
0.045223,0.081133,0.035044,0,0.076936,0,0,0.0423,0,0.019571
0,0,0,0.00466127043319781,0,0,0,0.00170468049908874,0,0
0,0,0,0.00843611420017109,0,0,0,0,0,0
0,0.011873,0.016755,0,0.007957,0,0.004755,0.035507,0,0.012776
0.05742,0.045967,0.052755,0.042871,0.037064,0.046317,0.027348,0.083393,0.051937,0.042945
1.84301732242525,1.29090285980066,1.37168306960133,1.48308389601329,1.33208622076412,1.26318442541528,1.44338542757475,2.55327070614618,1.38523301578073,1.60925060199336
0.375699671174755,0.539643873773535,0.12892227008751,0.534726910236012,1.53010944099708,0.173264370723946,0.78503532153275,0.112415061654734,0.610152738133121,0.333758689074516
3.9590750228967,2.57842452041179,5.99893322164537,3.99721624982251,3.60324281682641,3.65377833874689,2.7818200429535,5.25598294746184,4.10491744928115,1.87535905413561
0.0094812565828845,0.016153552663076,0.00165498773189707,0.00129182704967086,0.00125029772591263,0,0.0064070026929982,0.0106120676241771,0.00264020466786355,0
0.129764088735896,0.136253973608721,0.229021563205202,0.136551827500478,0.119415090265825,0.194517113214764,0.0756556878944349,0.334318416523236,0.288270222604705,0.0602523901319564
0.005418,0,0,0.006614,0,0.003923,0.003121,0,0.00635,0
214.950277976823,160.237417535265,135.423703878122,201.139046313686,109.152318150649,78.8492525162837,118.89760878961,93.2661093734266,122.488926965035,187.168132011988
0.0214846726069934,0.0666394441744296,0.0338571688942892,0.0381272640745241,0.0374583839611179,0.0346196701768597,0.0180734363439989,0.0570718790333468,0.0671925105980829,0
4.36075192136872,5.27278288889665,5.26047051082402,4.86741627513967,3.36311553680168,3.74214861703911,3.32540375963687,5.61880347527933,5.89888352814246,4.00713080984637
0.0104093163499687,0.00477832240551263,0.00501670369596993,0,0.0142287652954688,0,0.0133626581749843,0.0219410112758405,0.00629418291918981,0.00669759741073293
3.02127766544708,2.46198376320688,4.17238235695488,2.19166810148277,2.37913962796072,1.33060508434431,3.59390279350408,1.516439863791,3.58663130958341,1.89383206919571
0.042818,0.021546,0.023521,0,0.004648,0,0,0.006625,0,0.051502
0,0,0,0,0,0,0,0,0,0
0.096913,0,0,0,0,0,0,0,0,0
0.318877,0,0,0,0,0,0,0,0,0
3.93105480449658,2.16332380840665,2.90814590029325,2.5155694315738,1.70972756099707,1.63055015386119,2.21588868035191,3.45241945777126,3.18662555874878,4.13814949667644
2.36355292757864,0.898244892465252,2.43642721580102,5.31373510972933,2.35136523994148,3.74326191880029,2.77165158522312,0.910401970007315,5.60041047695684,0.747040066569129
0.262166,0.22967,0.347412,0.193506,0.273254,0.359565,0.279146,0.340631,0.26396,0.23741
0,0,0,0.013613,0,0,0.004407,0,0,0
6.41586525550343,3.62317049584987,5.91099773421148,6.2334437871707,3.16786753780224,6.05674841131361,7.82770367818477,10.3660871836882,6.21931281549982,8.67171909040058
0.015582,0.015023,0.003293,0.00785,0.023365,0.011581,0.004672,0.00532,0.01815,0.018777
0.00336729730501857,0,0,0,0.00371950566612704,0,0,0,0.00394658737263118,0
0.02462,0.024687,0.027926,0.035034,0.020087,0.017512,0.023489,0.020314,0.028015,0
0.028254,0.163552,0,0.049979,0.048168,0.008112,0,0.046933,0.070566,0.034744
0,0,0.00785562342342342,0.00736470630630631,0,0,0.00215357837837838,0,0,0
0.014625,0.025561,0,0.011426,0,0.029147,0,0.028098,0,0
0,0.002884,0,0,0,0,0,0,0,0
0,0,0,0.006688,0,0.004363,0,0,0.004238,0
0,0,0,0,0,0,0,0,0.00398177125834988,0
0.00984,0.006024,0.005385,0.008029,0,0.017489,0.00195,0,0,0
0,0,0.00066,0,0,0,0.000324,0.000529,0,0.004355
0.00428943386449022,0,0,0,0,0,0,0.0117411384894416,0,0
0.001769,0,0,0,0,0,0,0,0,0
0,0.019964,0,0,0.053629,0,0,0,0,0
0,0.00941074104143337,0,0.0127904017357223,0.0146328807390817,0.0104967827547592,0,0,0,0.00349925167973124
0,0.0465851796226415,0,0.0040725920754717,0.0148110120754717,0,0.0882281849056604,0.119238438490566,0.0156398781132075,0
0.065201,0.073552,0.066889,0.036206,0.029139,0.047947,0.030469,0.08826,0.030655,0.059609
1.6477123166547,1.297154294257,2.21854193352477,1.74186884824121,1.62582281442929,1.43362627860732,1.93818777150036,2.86791572634602,3.21474722979182,1.82835372864322
1.11514018649007,3.79071432476821,4.30242296450331,3.01225897006623,2.3901686394702,1.48819690066225,0.146865133774834,4.55024907496689,1.77818547496689,3.21197296874172
0,0,0.004883,0,0,0,0.010892,0,0,0.012258
0.025775,0,0.01855,0,0.007129,0.005757,0.011151,0.106174,0,0
0.063902,0.018374,0.042228,0.029267,0,0,0,0.034942,0.037632,0.044029
0.000403,0.001565,0,0,0,0,0,0,0,0
0.10256,0.085221,0.068243,0.058152,0.026228,0.04596,0.04426,0.047321,0.037836,0.073174
0.524038657429245,0.0970522216981132,0.403002712853774,0.0897859758254717,0.156213847287736,0.031603454009434,0.0504634404481132,0.160472228773585,0.137479128537736,0.809636081957547
0.345479,0.036939,0,0.052772,0,0.044037,0.070412,0.114391,0,0.108567
1.602979,0,0,0,0,0.470983,0.571007,0,0.208384,0.625069
0.276464,0.292064,0.212773,0.113747,0.080257,0.044242,0.146858,0.057986,0.216625,0.158724
0.57309975512167,0.0452608234105992,0.0414202467057805,0.0104838133115322,0.02636997884005,0.0370975429450803,0.377369856881793,0.200035305857459,0.0754049876887564,0.244459283158603
0,0,0.004155,0.039596,0.026623,0.010182,0,0,0.073459,0.006392
0.002838,0.024537,0.017861,0.02786,0.012495,0.018296,0.011105,0.011947,0.02749,0.004868
0,0,0,0,0,0,0,0,0,0
0,0,0,0.026698,0.024476,0.013665,0,0,0.002945,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.010614,0,0,0,0
0.00872282935153584,0.0660016662874479,0,0.0634619453924915,0.0460337318923019,0.0541844281380357,0.130623558968525,0.1032526431551,0.0308179252938946,0.0147150678801669
66.4214642783269,11.6946029406962,29.4785910812205,11.5675548483025,37.3410537026214,38.1502136542043,50.6960402304827,25.3465795232775,30.9250198207993,28.2481003588311
6.51167032383726,8.13504273675927,11.0208195064138,8.63690093704257,10.009282883214,7.89552488573227,9.38916825631542,9.79319949295664,8.03118856346896,6.96286402951129
0.149165274735831,0.053162121037464,0.111631905539545,0.195635012487992,0.0779697207813,0.144622747998719,0.620134692603266,0.0541475955811719,0.125211121357669,0.0771801530579571
1.92255713074434,1.33875673980583,1.74155850161812,1.51117713247033,1.06298648414239,1.83831662632147,2.1376284819849,2.35507472750809,1.60512974282632,1.94598209190938
0,0,0,0.102902,0.359243,0,0.059447,0,0,0.192939
0.045266,0.006584,0.023065,0.090274,0.124606,0.128451,0,0.015878,0,0.068579
2.41555490105503,1.79787424878814,1.23453591916168,1.69808027616196,1.38207417008839,1.75914395081266,1.31680560821215,1.40206647234103,2.04601735243798,1.17138908140861
2.6190765068608,2.5692924054734,4.00688007203842,2.78670373867968,2.74340737055954,2.36596226650404,1.38418499085226,3.53734301135844,3.30589968295472,2.41346553293185
0,0,0,0,0,0,0,0,0.018437,0
0.045294,0.167233,0.148228,0.274777,0.211775,0.150253,0.18598,0.050121,0.092897,0.141353
0.274455995724212,0.895503848209514,0.301805624799572,0.268606505611972,0.998531807589524,0.208824147514698,0.969597389631213,0.928678435061464,0.963452530197755,1.05044026723677
1.78643111572824,1.23924459848327,1.23235918720133,1.55352237336381,0.952499215977561,0.826510908373156,0.869283238728444,2.2049949702888,1.42916333461459,1.32894935237897
0.166672909949622,0.123079273299748,0.0529489874055416,0.0927162912468514,0.0601449039672544,0.0416611643576826,0.0360097188287154,0.212649175692695,0.131580456234257,0.0432367131612091
0,0,0,0,0,0,0,0,0,0
0.739316267637178,0.53474333279039,0.52129165163392,0.464589492619363,0.641887410159829,0.624257376463402,0.380291278835386,0.773253396925583,0.69400893118192,0.461580429298585
0,0,0,0,0,0.034081,0,0,0,0
0.984062133682207,2.41862344367269,2.98192801941009,0.337683989628925,0.684531903996194,0.185189455375833,0.149352826926736,0.158924757659372,1.43331187431018,1.3045985565176
0.093666,0.108991,0.040429,0,0,0.025363,0,0,0.024394,0.021343
0.022491,0,0,0,0,0,0,0,0,0
0.008736,0.004723,0,0,0.004778,0,0.009465,0.024557,0,0
0,0,0,0,0,0,0,0,0,0
0.00587659524445632,0,0,0,0,0,0.0057385205717339,0.300269568527919,0.0110176767298958,0
3.61324707368096,1.09707877658697,8.89379596156224,10.0850831184048,4.13581285253504,6.89483976483924,1.84979550659522,11.5804704392003,4.75126756502473,2.95600298742786
0,0,0.017269,0,0.008286,0,0,0,0,0
0.007664,0.021747,0.008127,0,0.020466,0,0,0.01081,0.018059,0.02996
0.092117,0.136752,0.181654,0.045732,0.041272,0.035308,0.102571,0.296888,0.073516,0.124808
0.00310703725181836,0.00241164025948496,0.0123470994692353,0,0,0,0.00931325909180263,0,0.0020041742677413,0
0.024427,0,0,0.019226,0.015231,0.013866,0,0.087809,0,0
0.0227074187128713,0.01222318,0.00981266811881188,0,0.011620056039604,0.0127578573267327,0,0,0,0.00909149851485148
0,0,0,0,0,0,0,0.017626,0,0
0.001433,0.007185,0,0,0.007643,0,0,0,0.009424,0
0.034711,0.023604,0,0.011384,0,0,0,0,0.011208,0
0.095147,0,0.025931,0.020054,0.046894,0.082531,0.014588,0.009509,0,0.010768
0,0,0,0,0,0,0,0,0,0
0.068425,0.034717,0,0,0.027641,0,0,0,0,0
0.002258,0,0,0,0.002556,0.011005,0,0.010851,0.001799,0
0.034583,0.078399,0.114542,0.045235,0.015853,0.008682,0.015872,0.047841,0.057902,0.038232
0,0,0.037655,0,0.006854,0,0,0,0.028031,0.006904
0,0,0,0,0,0,0,0,0.023545,0
0,0.127913,0,0,0.194308,0,0,0,0,0
0.030952,0.066102,0.127895,0.020211,0.041431,0.060552,0.021103,0.043999,0.065629,0.010611
0.00244590732519423,0.00191291620421754,0.00731557991120977,0.00797272475027747,0.644064553829079,0,0.00384322974472808,0.00163534961154273,0.00211456714761376,0.0114229328523862
1.41555559477937,22.1286107971411,33.1751676009944,0.383262485891858,19.9695633194531,1.03842986065879,11.0651073424487,5.55306965605967,3.42579024748291,14.5977592218769
0,0,0,0,0,0,0,0,0,0
0.0567437935630689,0.0267560237321196,0.136188908647594,0.0498556384915475,0.0201513481794538,0.048928,0.0250361862808843,0.246111814694408,0.098653049739922,0.0795670286085826
0,0,0.006399,0,0,0,0,0,0,0
0.0488342354150604,0.0374852552043176,0.0331478180416345,0.0151973292212799,0.0575480555127217,0.0260116664096633,0.0244550958622462,0.112637984065793,0.077740434849653,0.0645932552043177
7.32441467055394,4.76963656851312,6.88684139650146,6.21227780738581,4.13692151020408,5.28665923401361,5.30080073216715,8.36529520544218,4.67508413527697,4.66501649737609
0.162036,0,0.03089,0.116986,0.031669,0,0.070342,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.077647,0,0,0
0.105207756438856,1.6299320730075,1.93728965098357,0.00884225349827621,1.65846469904685,0.441179752788481,0.697135218616913,0.0796520786858649,1.28658983228554,0.0512124826607179
0,0.00222937674720988,0.0115991383681872,0.00935484906273703,0.00637938411528876,0.00403517477516524,0.00609348271752086,0,0.00673625376530502,0.00248748921876693
0.00494754574498983,0,0,0,0,0,0,0,0,0
0,0.001604,0,0,0,0,0,0,0,0
7.82048399003295,5.93594476112026,7.42814497248764,5.82206909934102,5.92302301400329,4.45463108912685,9.77183272018122,7.25686406252059,5.66401507957166,6.50972013500824
0.023975,0.01132,0,0.002438,0.010393,0.004007,0.007868,0,0.003687,0
0.043209,0.003598,0.004552,0.011226,0.030488,0,0,0,0.025572,0.036817
0,0,0,0,0.013685,0,0.001929,0,0.010052,0
0.034287333127254,0.0167922654301906,0.0103840781040701,0.0179225263266358,0.00959569819680577,0.0174980260690366,0.00365299289026275,0.0331725944358578,0.0387864122617208,0.0141928226687275
0.220281,0.36609,0.314043,0.481769,0.113755,0.187131,0.092101,0.144041,0.161154,0.177204
