"gene.name","SRR975555.primary_colorectal_cancer","SRR975556.primary_colorectal_cancer","SRR975558.primary_colorectal_cancer","SRR975559.primary_colorectal_cancer","SRR975560.primary_colorectal_cancer","SRR975562.primary_colorectal_cancer","SRR975564.primary_colorectal_cancer","SRR975565.primary_colorectal_cancer","SRR975567.primary_colorectal_cancer","SRR975568.primary_colorectal_cancer","SRR975569.normal_colon","SRR975572.normal_colon","SRR975574.normal_colon","SRR975575.normal_colon","SRR975576.normal_colon","SRR975577.normal_colon","SRR975580.normal_colon","SRR975582.normal_colon","SRR975585.normal_colon","SRR975586.normal_colon","primary_colorectal_cancer.average","normal_colon.average","primary_colorectal_cancer.normal_colon.average","log2FC","logCPM","pval"
".",0.881658816380838,0.555852605431868,1.39566797724661,2.0551590784577,1.79186569434521,1.76459298133018,0.833063108893777,2.48488163985528,0.820370792666783,0.818936187841549,0.46725991107166,0.524931832194829,0.61654535028744,0.430740506893661,0.800075279714364,0.350148454419747,0.653704230182974,0.366613772868695,0.97123438156884,0.833245185197216,1.34020488824498,0.601449890439943,0.970827389342461,-1.15272732699861,0.0091538177637739,0.00313731113249418
".",16.6123082244389,4.78430278246715,13.0605140186551,22.0659185265985,11.7779936088983,27.5276505087509,17.9019944677173,9.59546602467194,16.663781726044,21.9514846448259,3.89383259226383,3.37706145378673,4.35318383687799,6.52492101183361,3.73988677261831,4.94098374570088,14.1507739239609,2.47464296686369,3.80262952783732,7.98695994591477,16.1941414533068,5.5244875777658,10.8593145155363,-1.55141735670199,3.44555533377125,1.17152273284797e-05
".",325.687860310788,76.1319550654004,196.421903745129,367.567003953281,207.373220806243,653.847871819633,308.924615423609,190.762452044275,307.245952911891,427.344871679755,94.4176526972135,73.8579087898124,73.7986101101633,104.191342611944,71.4857959223858,70.457650106018,288.418151675729,47.0182163704101,55.0640509550469,177.399932233817,306.130770776,105.610931147254,205.870850961627,-1.53538173491064,7.68584108960622,4.96742516986105e-06
".",0.123741588263977,0,0.411354772241107,0.594914470079861,0.0402666448167463,0.441148245332546,0.0354494939954799,0.535205276276522,0.188001639986138,1.19844320171934,0.0311506607381107,0.0524931832194829,0.0186831924329527,0.0319067042143453,0,0,0.096132975026908,0,0.0329231993752149,0,0.356852533271172,0.0263289915007014,0.191590762385937,-3.64143569405982,-2.14041140142072,2.11829907383797e-05
".",0,0.357333817777629,0.852092028213722,0.360554224290825,1.46973253581124,0,0,0.0573434224581988,0.495640687236182,0.139818373533923,0.358232598488273,1.01486820891,0.523129388122677,1.02101453485905,2.25137462431251,1.49785727724003,1.82652652551125,0.34828308422526,1.18523517750774,3.37362684738385,0.373251508932172,1.34001482665606,0.856633167794118,1.83662559043119,-0.164899814643238,0.0127276702107597
".",4.08347241271125,0.972742059505768,6.40538145346867,1.17180122894518,2.93946507162248,0.374976008532664,0.159522722979659,5.61965540090348,0.598187036319529,3.51543339171007,2.58550484126319,0.174977277398276,0.336297463793149,0.207393577393244,0.576798457468495,2.00362726695744,0.7306106102045,0.421605838798999,0.181077596563682,1.38196762422953,2.58406367866987,0.85998605540705,1.72202486703846,-1.58537509168629,0.814737995399261,0.0102150676834137
".",2.02626850782263,3.37481939012205,2.82071843822473,2.99260006161384,9.05999508376791,0.639664955732192,1.80792419376947,1.52915793221864,2.80293354161151,1.39818373533923,7.56961055936089,4.93435922263139,3.79268806388941,6.09418050493994,8.57755125461214,6.24431410381882,6.63317527685665,5.29756901795264,5.41586629722285,12.2141550317933,2.84522658402222,6.67734693330781,4.76128675866501,1.23013171551598,2.26217356466775,0.00187788617330666
".",11.8327893777428,33.9268608101094,15.4258039590415,21.3628377892314,34.5689145751767,6.2201902591889,3.65129788153443,16.4575622455031,14.2368514644048,12.0443541772794,28.2536492894664,33.6656281714284,37.8147814842963,34.4273338472785,46.7764942605096,31.0659489837965,28.1285084928733,34.2417263859361,45.6809391331107,35.5043741107204,16.9727462539212,35.5559384159416,26.2643423349314,1.06685974568343,4.71701143901161,0.000570958171425346
".",0.355757066258935,1.2506683622217,0.455428497838368,0.594914470079861,1.69119908230334,0,0,0,1.88001639986138,0.359532960515802,8.20819910449216,3.74451373632311,3.38165783036445,5.28055954747414,3.47939714666479,2.54830264049927,1.461221220409,2.98790224887986,4.79032550909377,1.07712182476713,0.658751683907939,3.69592008089677,2.17733588240235,2.48429953285179,1.14723912796448,0.000446530404716634
".",0,0.0595556362962715,0,0,0.140933256858612,0,0.0354494939954799,0.0382289483054659,0.102546349083348,0,0.218054625166775,0.29746137157707,0.20551511676248,0.319067042143453,0.204670420392047,0.233432302946498,0.192265950053816,0.201637575077782,0.148154397188467,0.0203230532974931,0.0376713684539177,0.204058185460588,0.120864776957253,2.38793693321053,-2.6685208247145,0.000418250135904114
".",0.355757066258935,17.0726157382645,11.7236110088715,3.37118199711921,5.395730405444,0,0.336770192957059,0.363175008901926,17.4670614605303,2.31699018999072,89.1843416932109,80.6645248806054,35.3672832755795,62.7445338375099,45.8461741678185,75.8071403818753,18.8228365102686,55.0287273075911,76.2995145520605,20.3433763507906,5.84028930683382,56.010845295731,30.9255673012824,3.26096940292516,4.95246879349403,2.79275538662979e-06
".",3.8050538391173,0.218370666419662,0.0440737255972615,0.901385560727061,0.382533125759089,0.948468727464974,0.514017662934458,2.94362901952087,0.239274814527812,8.28923214522544,0.046725991107166,0.104986366438966,0.168148731896575,0.175486873178899,0,0,0.48066487513454,0.109984131860608,0.0493847990628224,0.142261373082451,1.82860392872939,0.127764314176203,0.978184121452798,-3.81834997892702,0.0188375588198075,4.00203871520188e-06
".",1.87159152249266,1.07200145333289,0.719870851421937,3.08273861768655,1.02679944282703,0.308803771732782,1.45342925381467,0.764578966109318,0.991281374472363,2.3569382967147,0.482835241440715,0.577425015414312,0.61654535028744,0.510507267429524,0.800075279714364,0.564128065454037,0.692157420193737,0.34828308422526,0.740771985942335,0.609691598924792,1.36480335506049,0.594242030902652,0.979522692981571,-1.1975212370312,0.0224190981428942,0.00319580880179928
".",7.23888291344267,7.62312144592276,29.6322348432255,57.3100939510266,32.7971822032398,28.6525785343489,21.9964110241953,11.0481660602796,39.8221655607001,25.367047769726,6.88429602312246,8.95883660279175,7.28644504885157,9.74749813748248,11.0522027011705,17.7214023320217,9.36335176762083,12.1532465705972,16.1323676938553,24.9567094493215,26.1487884306107,12.4256356326835,19.2872120316471,-1.07343109781473,4.27223789746622,0.00217183858463435
".",0.0928061911979829,0.297778181481358,0.0881474511945229,0.126193978501789,0.140933256858612,0.110287061333137,0,0.0764578966109318,0.136728465444464,0.099870266809945,0.171328634059609,0.227470460617759,0.41103023352496,0.287160337929107,0.148851214830579,0.447411913980788,0.173039355048434,0.201637575077782,0.263385595001719,0.101615266487465,0.116920274943274,0.24329305865582,0.180106666799547,1.0509077593195,-2.21051640472144,0.0295880017381795
".",1.87159152249266,3.67259757160341,8.96165753810983,2.54190728125031,2.9998650388476,3.99239162025954,4.0412423154847,1.72030267374596,3.89676126516722,5.11335766066919,5.56039294175276,8.31142067641813,13.6387304760555,12.2840811225229,8.16821041382805,12.6442497429353,10.228548542863,14.2979371418791,7.37479666004814,3.65814959354875,3.88116744876304,9.61665173118517,6.7489095899741,1.30807229767482,2.76240713497932,0.000196381658610679
".",0,0,0,0,0,0,0,0,0,0,0.841067839928988,0,0,0,0,0,0,0,0,0,0,0.0841067839928988,0.0420533919964494,5.26594847748577,-3.64237311786102,0.0217405040186402
".",112.728586908483,33.5099713560355,61.6003771431058,70.9931267628634,27.7034516339214,69.8778820606753,85.397831035111,166.047436964791,49.3077028509098,195.985411587836,37.2250395820423,28.0488575669437,20.5328284838151,28.6841270886964,28.0026347900028,12.0606689855691,29.0321584581262,16.2593208267266,31.0136538114524,29.7529500275298,87.3151778303732,26.0612239620904,56.6882008962318,-1.7441810438016,5.82588725049616,1.79483899559658e-08
".",0.371224764791932,0.0794075150616954,0.146912418657538,0,0.664399639476313,1.61019109546379,0,0.305831586443727,0.307639047250044,0.119844320171934,0.389383259226383,1.29483185274724,0.691278120019251,1.29222152068098,0.874500887129654,1.6729315044499,1.38431484038747,0.69656616845052,1.5473903706351,0.121938319784958,0.360545038731698,0.996535684351147,0.678540361541422,1.46704544395589,-0.485709669907647,0.02840162336891
".",0,0,0,0,0,0,0,0,0,0,0.809917179190877,0,0,0,0,0,0,0,0,0,0,0.0809917179190877,0.0404958589595439,5.21309285625542,-3.67156762721069,0.0233042077160155
".",13.3640915325095,10.5016438669092,47.7465360636999,31.5124392030181,24.8445198519324,44.9750636116531,44.0637210363815,25.192876933302,21.4492780166003,20.8129636031925,3.90940792263289,4.21695238529846,5.99730477097783,3.39806399882777,3.8143123800336,7.8588875325321,9.86324323776076,4.71098698136273,3.68739833002407,18.4736554474212,28.4463133719199,6.59302129868714,17.5196673353035,-2.10943050102426,4.13383013718306,5.14490763587755e-09
".",0.123741588263977,0.0794075150616954,3.96663530375353,0.414637357934448,1.24826598931913,1.25727249919776,0.0354494939954799,0,0.034182116361116,0.159792426895912,0,0,0,0,0,0,0.0576797850161448,0.0549920659303042,0,0,0.731938429078305,0.0112671850946449,0.371602807086475,-5.7858176666772,-1.2889594829825,1.3937639168678e-06
".",0.0464030955989915,0.754371393086106,0.0881474511945229,0.162249400930871,0.281866513717224,0.0661722367998819,0,0,0.119637407263906,0,0.0778766518452767,0,0,0.0319067042143453,0,0,0,0.0366613772868695,0,0,0.15188474985915,0.0146444733346491,0.0832646115968997,-3.14842811045602,-3.07661724597579,0.00411306937106127
".",2.08813930195462,4.30785769209697,3.24676445233159,3.17287717375926,4.63066415392582,1.16904285013125,1.27618178383727,1.10863950085851,4.32403771968117,1.03865077482343,3.47329867229934,6.24668880311847,4.09161914281665,5.67939335015346,8.61476405831978,7.15859062369261,3.4415605059633,4.25271976527686,4.08247672252665,5.89368545627299,2.63628554033999,5.29347971004401,3.964882625192,1.00463739433779,2.00035643143511,0.00698217328493398
".",5.9859993322699,0.277926302715934,7.30154720727965,20.6777847630788,3.30186487497319,10.4552134143813,11.8755804884858,22.8417966125159,12.7499294026963,11.1255477226279,0.280355946642996,0.227470460617759,0.186831924329527,0.143580168964554,0.204670420392047,0.116716151473249,5.63339233657681,0.128314820504043,0.115231197813252,0.203230532974931,10.6593190121025,0.723979396028916,5.69164920406569,-3.87746752361161,2.51783260888542,3.68274756219071e-07
".",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21127548533904,0,0,0,0,0.121127548533904,0.060563774266952,5.77397645640756,-3.38674418787971,0.0138964388303675
".",90.1766824473734,2.81896678469019,23.2268533897568,46.7278274680909,20.717188758216,85.7151040681137,19.4617722035184,130.456286092402,5.36659226869521,75.9812989890062,6.38588545131269,4.28694329625777,1.21440750814193,3.17471706932735,6.77273027479136,6.43884102294091,50.7966640042182,4.91262455644051,3.12770394064542,3.06878104792145,50.0648572469863,9.01792981719976,29.541393532093,-2.47274899658998,4.88637174162306,4.23817721650342e-05
".",1.17554508850778,0.337481939012205,1.30752052605209,2.8844337943266,0.624132994659567,0.948468727464974,1.71930045878077,4.56835932250317,1.55528629443078,0.79896213447956,0.155753303690553,0.244968188357587,0.317614271360197,0.175486873178899,0,0.233432302946498,0.711384015199119,0.329952395581825,0.197539196251289,1.32099846433705,1.59194912802175,0.368712901090302,0.980331014556026,-2.10841374077215,0.0230455005778452,0.000290415797159989
".",3.63490915525433,7.42460265826852,14.2945783353785,4.95762058399884,2.61733191308851,1.36755956053089,7.72798969101461,3.88023825300479,10.5110007810432,12.8632903651209,14.7498378594954,16.1679004316007,21.0559578719377,18.1389613458553,11.1638411122935,17.1767269584798,7.88290395220645,23.2983052658056,16.1488292935429,1.99165922315432,6.9279121296703,14.7774923314372,10.8527022305537,1.09239949129948,3.44488636199485,0.00719228036586261
".",0.742449529583863,1.29037211975255,0.132221176791784,1.60446629809417,1.348932601361,2.44837276159563,2.51691407367907,0.707235543651119,0.803279734486225,1.21841725508133,2.6166555020013,1.08485911986931,1.90568562816118,0.462647211108006,1.990884998359,0.583580757366245,1.74962014548972,1.77807679841317,1.61323676938553,52.5757388806146,1.28126610940767,6.6360985810768,3.95868234524224,2.37111806598511,1.99701769669755,0.000958799871237065
".",3.41836137579237,67.397128408614,18.084918736743,0.558859047650778,21.582921621776,0.441148245332546,2.35739135069941,3.68909351147746,42.6763722768533,12.8433163117589,111.706269406865,108.870861997208,82.8225920552795,93.2792497706384,97.0137792658301,135.079492638374,48.720191743637,123.255550438455,164.681843274825,44.3449022951299,17.3049510886698,100.977473288624,59.1412121886469,2.54464106443322,5.88698805272947,1.68722942116722e-05
".",26.6817799694201,7.84149211234242,8.56499400773448,18.3161545939739,9.50292817675212,8.22741477545198,36.8851985022968,15.9223569692265,13.3139343226547,20.2936382157808,9.28289689995698,4.46192057365605,8.8931995980855,8.53504337733736,3.77709957632595,7.31421215899027,6.63317527685665,7.27728339144359,7.47356625817378,17.4575027825465,16.5549891645634,8.11058998933727,12.3327895769503,-1.02942333363521,3.62866300773815,0.00256453345000351
".",14.4932335254183,4.38726520715867,7.78635818884952,11.79012313431,5.87893014324495,4.21296574292581,22.2268327351659,10.2453581458649,8.22079898484839,14.7608254345099,6.63509073721757,4.25194784077812,6.20281988774031,5.79106681490366,2.62350266138896,3.42367377654864,3.72995943104403,5.05927006558799,5.21832710097156,8.63729765143455,10.4002691242296,5.15729559676154,7.77878236049558,-1.01178053067146,2.96628804015645,0.00330247857910695
".",0.355757066258935,0,0.0440737255972615,0.576886758865319,0.120799934450239,0.397033420799291,0.0531742409932198,0.477861853818324,0.051273174541674,1.817638855941,0.046725991107166,0.0524931832194829,0,0,0.186064018538224,0.0583580757366245,0.269172330075342,0,0,0,0.389449903126526,0.061281359867684,0.225365631497105,-2.62912330249224,-1.94400568914389,0.00665756425183396
".",0.649643338385881,0,2.07146510307129,0,8.69759528041719,0,1.16983330185084,1.43358556145497,2.05092698166696,0,19.5626149435335,6.24668880311847,8.05245593860263,3.42997070304212,14.5874190533968,9.7457986480163,0,3.46450015360917,9.31726542318582,0,1.60730495668471,7.44067136665048,4.52398816166759,2.2093163109791,2.18941049386954,0.0413158819605351
".",0.340289367725937,0.933038301974921,1.45443294470963,2.79429523825389,3.56359806628204,0.595550131198937,0.336770192957059,0.363175008901926,2.70038719252816,0.659143760945637,6.38588545131269,1.9597455068607,2.27934947682023,2.20156259078982,3.53521635222626,3.26805224125097,2.21105842561888,3.11621706938391,3.62155193127364,6.93016117444514,1.37406802054781,3.55088002199822,2.46247402127302,1.36819384002201,1.3211457396631,0.00397396859909103
".",16.457631239109,2.00503975530781,9.49054224527697,10.0234074352849,3.48306477664855,6.55105144318831,17.8310954797264,6.17397515133274,7.62261194852886,10.1268450545284,4.54799646776416,2.83463189385208,2.35408224655205,2.82374332296956,2.36301303543545,1.84800573165978,4.1721711161678,2.25467470314247,2.68324074908001,4.06461065949861,8.97652645289319,2.9946169926122,5.98557172275269,-1.58330698498056,2.59033932586439,1.89354553951871e-05
".",0,0,12.1643482648442,2.90246150554114,5.25479714858539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03216069189707,0,1.01608034594853,-9.81943244622595,0.0776288925756055,7.74992328090559e-06
".",4.42376178043719,8.00030714246581,14.1476659167209,6.1654772353731,5.33533043821888,2.69100429652853,8.61422704090161,4.05226852037938,9.05826083569573,11.0456515091799,10.4666220080052,17.3052527346895,24.6991803963635,20.4521974013953,13.2663645217754,17.5074227209874,15.5350887643483,25.6263027235218,13.0375869525851,4.16622592598608,7.35339547159011,16.2062244149658,11.7798099432779,1.13949655361252,3.56271809791552,0.000819283482181713
".",3.2482166919294,6.05482302345427,7.80104943071528,4.70523262699526,6.16079665696218,5.91138648745612,3.38542667656833,0.898380285178448,8.30625427575118,2.89623773748841,5.79402289728859,7.26155701202847,14.0123943247146,8.88601712369515,7.53559275079808,9.12331250682564,11.1129719131106,27.4777022765087,5.84386788910065,4.67430225842341,4.93678038924989,10.1721740952494,7.55447724224963,1.04245531152784,2.92420510594007,0.00693198202056526
".",0.262950875060952,2.26311417925832,3.02639582434529,0.198304823359954,1.24826598931913,0.2426315349329,1.40025501282145,0.611663172887454,1.64074158533357,3.53540744507205,8.27050042596838,7.94396839388175,11.863827194925,6.85994140608423,5.48888854687762,8.53973174945939,3.80686581106555,8.72540779427494,7.19371906348446,2.19488975612925,1.44297304423911,7.08877401421506,4.26587352922708,2.29438016388286,2.10519809862703,3.03660070362974e-06
".",6.89859354571673,9.44949429234175,19.8625590024992,4.83142660549705,7.97279567371576,4.01444903252617,14.4102193091626,5.94460146149994,12.5106545881684,17.1577118379486,26.4001849755488,33.1057008837539,32.4527052560389,26.8654449484787,18.9785298908989,32.1358470389679,23.0719140064579,37.9995175578402,24.659476332036,8.82020513111199,10.3052505349076,26.4489526021133,18.3771015685105,1.35938153579097,4.2027145975549,1.95635066953846e-05
".",1.12914199290879,2.91822617851731,2.4828198753124,1.18982894015972,1.26839931172751,0.33086118399941,0.478568168938978,0.97483818178938,2.73456930888928,2.15719776309481,2.63223083237035,3.37706145378673,8.12718870833444,3.39806399882777,3.10726910958835,5.31058489203283,3.09548179586644,1.02651856403235,3.22647353877106,0.670660758817271,1.56644509053376,3.39715336524276,2.48179922788826,1.1150546718739,1.33237935957548,0.0140940933290493
".",21.0515377034091,6.45186059876275,40.2686939540312,101.640235827583,58.7289014652244,70.9145804372068,61.3985236001711,27.0469809261171,63.7667380716618,39.1691186428604,4.26764052112116,8.04895476032071,7.8656240142731,10.6568392075913,12.5035020457687,11.1658451576075,24.0140171617216,14.041307500871,10.650654997882,23.5137726651995,49.0437171227028,12.6728158032357,30.8582664629692,-1.95231816048398,4.94923609529386,1.03299311455024e-07
".",0.0928061911979829,0.436741332839325,0.440737255972615,0,0.140933256858612,0.0441148245332546,0,0.114686844916398,0.444367512694508,0.139818373533923,0.404958589595439,0.909881842471037,0.82206046704992,0.654087436394078,0.855894485275832,0.875371136049368,0.346078710096869,0.916534432171737,1.13585037844491,0.650337705519778,0.185420559254662,0.757105518306897,0.471263038780779,2.0104086788936,-0.977855918632613,0.00045537893238855
".",37.2771534645231,70.8315034350323,27.6195347076172,0.865330138297979,476.394674826925,2.22779863892936,2.42829033869037,0.669006595345653,148.999845218104,1.65784642904509,720.094248952535,455.903296261209,610.080965705639,151.700425187105,106.186735379765,610.989600270547,468.167588381042,533.862976051393,725.149927838796,221.744834528947,76.897098379251,460.388059855698,268.642579117474,2.58182436937136,8.06973977415532,0.00110717079732548
".",0.0154676985329972,0,0.0734562093287691,0,0.281866513717224,0,2.53463882067681,0.0382289483054659,0,0.019974053361989,0,0,0,0,0,0,0.0192265950053816,0.0366613772868695,0,0.0203230532974931,0.296363224392325,0.00762110255897441,0.15199216347565,-4.94389545812393,-2.40824049281349,0.000710038173378978
".",20.4328297620892,18.6607660394984,41.5027582707545,62.5561579144581,30.0389170332927,44.9309487871198,64.4471800837824,45.7218221733372,42.3516421714227,18.3961031463919,12.8184968937325,25.4941893169289,25.7641223650418,15.6980984734579,22.3648950282946,20.4058738159064,14.9006111291707,11.804963486372,16.5603692857331,19.4491620057009,38.9039125382147,18.5260781800339,28.7149953591243,-1.07034825196725,4.84553621347583,6.2937970340706e-05
".",6.26441790586385,7.92089962740411,30.1758107922583,11.2492917978737,4.71119744355931,1.63224850773042,7.00127506410727,2.77159875214628,24.0642099182256,33.3566691145216,58.7034201609696,70.760810979863,72.2852715230941,53.9063767701363,65.699204945847,75.223559624509,22.4182097762749,48.3930180186677,51.3108062262724,9.87700390258163,12.9147618923691,52.8577681928216,32.8862650425953,2.03273477964925,5.04103164255815,4.96541462159764e-06
".",3.95973082444727,8.83408605061361,5.9793354393618,5.029731428857,5.95946343287845,2.07339675306297,2.65871204966099,4.74038958987777,10.7673666537515,9.22801265323892,16.3073708964009,17.865180022364,11.6583120781625,18.0911012895338,17.917964985231,19.9195565181012,7.40223907707191,21.1536146945237,15.1446717125989,26.5825537131209,5.92302248757503,17.2042564987109,11.563639493143,1.53790867105406,3.53602473348,2.26723935595147e-06
".",0.402160161857926,2.32266981555459,3.23207321046584,2.01910365602862,5.15413053654352,0.617607543465564,1.25845703683953,0.745464491956585,9.21208035932075,2.9162117908504,19.0642043717237,26.5440529813185,6.89409800775956,12.475521347809,9.63811616028002,6.28321948764324,8.05594330725489,9.88024117881132,28.264566663622,16.0552121050195,2.78799586028833,14.3155175611242,8.55175671070626,2.35915110528614,3.10246953626469,9.99242125272374e-07
".",44.7480518559608,119.68697707674,58.5592900768947,19.5240112453481,47.5549075285773,18.3297095935673,22.6345019161139,26.7411493396734,53.4779210469659,23.4695127003371,140.582931911093,121.85417598016,128.615096708447,131.264181137816,123.416263496404,109.226865087049,74.9837205209882,145.967273667671,117.288897774203,73.0613766044876,43.4726032380179,116.626078288832,80.0493407634249,1.42365159738578,6.32347717769227,1.1840922637576e-06
".",0.139209286796974,1.17126084716001,0.558267190898645,0,0.221466546492104,0,0.407669180948018,0.191144741527329,0.598187036319529,0.359532960515802,2.91258677901335,2.04723414555983,1.36387304760555,1.46770839385988,0.874500887129654,2.21760687799173,0.461438280129158,1.96138368484752,1.44862077250946,0.365814959354875,0.364673779065841,1.5120767828001,0.938375280932971,2.04463815547148,-0.0359168107429865,0.000774888374513182
".",0,0.397037575308477,0.61703215836166,0.0901385560727061,0,0,0.319045445959319,0.305831586443727,0.273456930888928,0.19974053361989,1.18372510804821,1.38232049144638,1.10230835354421,0.877434365894495,0.446553644491738,0.972634595610409,0.173039355048434,0.806550300311129,0.559694389378653,0.142261373082451,0.220228278665471,0.764652197685611,0.492440238175541,1.78091225469543,-0.917139194121356,0.00695002142789296
".",0.0773384926649858,0.496296969135596,0.866783270079475,0.198304823359954,0.120799934450239,0,0.531742409932198,0.172030267374596,0.153819523625022,0.659143760945637,0.778766518452767,1.38232049144638,1.32650666273964,1.53152180228857,1.04195850381406,1.59512073680107,0.538344660150684,2.2180133258556,1.11938877875731,0.284522746164903,0.32762594515677,1.1816464226471,0.754636183901935,1.83996857678293,-0.337631726821164,0.000828033090394303
".",204.405636113557,98.8028006155145,120.012754801343,150.026612727412,67.768763226584,113.397156462731,245.647268641678,145.919895681963,123.346166889087,199.221208232478,80.8515399457662,77.864888442233,62.1029316471349,67.3231458922685,64.5828208346176,60.9452837609482,66.2356197935396,62.7276165378337,62.0273076229049,90.2343566408692,146.854826339235,69.4895511118116,108.172188725523,-1.07952117421311,6.75766865461333,6.2151468512541e-07
".",0.556837147187898,1.3300758772834,0.411354772241107,3.38920970833375,1.89253230638707,4.34531021652558,0.957136337877956,9.93952655942113,0.632369152680645,0.59922160085967,0.607437884393158,1.22484094178793,0.653911735153346,0.957201126430358,1.78621457796695,0.992087287522617,2.4033243756727,1.17316407317982,0.395078392502579,1.11776793136212,2.40535736787982,1.13110283259716,1.76823010023849,-1.08683061364001,0.850075899824975,0.04292319654029
".",4.9187281334931,0.317630060246782,37.4626667576722,0.0540831336436237,1.40933256858612,0.529377894399055,233.151322008271,0,0.0683642327222319,4.31439552618963,0.264780616273941,0.122484094178793,0.0560495772988582,0.877434365894495,0.223276822245869,0.583580757366245,2.26873821063503,0.641574102520216,0.148154397188467,8.63729765143455,28.2225900315224,1.38233705950365,14.802463545513,-4.35008192944757,3.89142698585648,0.000338990529846016
".",192.510975941683,26.1250724552978,71.8254814816704,172.362946922229,59.6953009408263,96.0820878334285,129.550175806481,142.441061386166,98.4103130036529,111.255477226279,36.1191911258393,18.8450527757944,38.356594064852,30.4389958204854,18.5691890501148,26.1249652380956,60.6791338369843,30.5205965913188,25.9928659067322,49.0192045535533,110.025889299771,33.466578896377,71.7462340980742,-1.71705173998304,6.1655592825365,4.07193390739275e-09
".",0.696046433984872,0.238222545185086,0.514193465301384,1.04560725044339,0.181199901675358,0.374976008532664,0.0886237349886996,2.48488163985528,0.307639047250044,0.539299440773703,0,0.227470460617759,0.130782347030669,0.111673464750208,0.297702429661159,0.252884994858706,0.211492545059197,0.109984131860608,0.296308794376934,0.142261373082451,0.647068946799048,0.178056054129769,0.412562500464409,-1.85106618738137,-1.15731706547224,0.00152207603694827
".",24.1450774100086,15.4249098007343,35.4205841383325,24.8061306312087,9.38212824230188,37.1446822570004,43.4256301444628,32.1696599990495,61.7670842645366,32.4178886065082,6.88429602312246,7.59401383908519,7.1556627018209,8.040489462015,6.7169110692299,6.36103025529207,14.4968526340577,6.58071722299307,7.21018066317206,10.6086338212914,31.6103775494143,8.16487876920798,19.8876281593112,-1.95280737000398,4.31641686002327,5.22596916379216e-11
".",0.340289367725937,0.238222545185086,0.793327060750706,1.69460485416688,0.201333224083731,2.07339675306297,0.407669180948018,0.286717112290994,1.45273994534743,0.219714586981879,0.327081937750162,0.36745228253638,0.317614271360197,0.287160337929107,0.167457616684402,0.0583580757366245,0.11535957003229,0.0916534432171737,0.214000795938897,0.0609691598924792,0.770801463054362,0.200710749107771,0.485756106081067,-1.92290014317555,-0.939413246712774,0.00053875163914282
".",0.417627860390923,0.138963151357967,0.293824837315076,0.14422168971633,0.0402666448167463,0.154401885866391,0.177247469977399,0.0573434224581988,0.25636587270837,0.139818373533923,0.046725991107166,0.0349954554796553,0.0560495772988582,0.0797667605358632,0.0930320092691121,0.0778107676488327,0.0576797850161448,0,0.0987695981256447,0.0406461065949861,0.182008120814132,0.0585476051076263,0.120277862960879,-1.60853502411249,-2.66959474476613,0.00232599274248509
".",1.23741588263977,0.0595556362962715,0,0.432665069148989,0.0805332896334925,0.397033420799291,0.301320698961579,1.26155529408037,0.17091058180558,0.059922160085967,0,0,0,0,0,0,0.134586165037671,0,0.0164615996876075,0,0.400091203345132,0.0151047764725279,0.20759798990883,-4.5597211481417,-2.03569908143192,1.94927632827936e-05
".",3.65037685378733,2.00503975530781,1.7188752982932,4.14637357934448,4.02666448167463,6.68339591678807,1.63067672379207,5.19913696954336,3.99930761425057,2.69649720386852,1.40177973321498,1.55729776884466,1.00889239137945,1.21245476014512,1.61875696128255,1.43949920150341,1.96111269054892,1.686423355196,1.87662236438725,1.32099846433705,3.575634439665,1.50838376908394,2.54200910437447,-1.24327714327018,1.36580880934079,0.000324724059020548
".",0,0,0.0881474511945229,0,0,0,0.992585831873436,0,0,0,0,0,0,0.0159533521071726,0,0,0,0,0,0,0.108073328306796,0.00159533521071726,0.0548343317587566,-4.81266630709617,-3.45006400800229,0.0131546459757905
".",3.85145693471629,1.01244581703662,10.8127540131948,5.66070132136594,2.43613201141315,5.16143447039079,0.638090891918637,1.43358556145497,5.28113697779242,4.29442147282764,0.295931277012051,0.734904565072761,0.392347041092007,1.14864135171643,1.0791713075217,0.933729211785993,2.32641799565117,0.641574102520216,1.08646557938209,1.07712182476713,4.05821594721113,0.971630425652155,2.51492318643164,-2.06110782191299,1.35149647803858,1.78985380697566e-05
".",6.83672275158474,1.84622472518442,20.7587247563101,12.3489821819607,3.62399803350716,10.5655004757145,1.20528279584632,2.37019479493888,10.2888170246959,7.35045163721195,0.996821143619542,1.88975459590138,1.62543774166689,1.27626816857381,2.06531060577429,1.30333035811795,3.30697434092563,0.678235479807085,1.95893036282529,1.62584426379945,7.71948991769548,1.67269070610113,4.6960903118983,-2.20545866418996,2.24275785389593,1.55798521851567e-06
".",0.819788022248849,0.794075150616954,1.60134536336717,2.23543619060311,1.18786602209401,3.44095631359386,1.55977773580111,1.72030267374596,2.27311073801421,1.49805400214918,0.404958589595439,0.717406837332933,0.61654535028744,0.526460619536697,0.874500887129654,0.486317297805204,1.2497286753498,0.641574102520216,0.954772781881232,0.73162991870975,1.71307122122344,0.720389506014837,1.21673036361914,-1.24716340955575,0.324276798636633,0.000892636579036227
