"gene.name","SRR975587.metastasized_cancer","SRR975588.metastasized_cancer","SRR975589.metastasized_cancer","SRR975591.metastasized_cancer","SRR975593.metastasized_cancer","SRR975598.metastasized_cancer","SRR975599.metastasized_cancer","SRR975601.metastasized_cancer","SRR975603.metastasized_cancer","SRR975604.metastasized_cancer","SRR975569.normal_colon","SRR975572.normal_colon","SRR975574.normal_colon","SRR975575.normal_colon","SRR975576.normal_colon","SRR975577.normal_colon","SRR975580.normal_colon","SRR975582.normal_colon","SRR975585.normal_colon","SRR975586.normal_colon","metastasized_cancer.average","normal_colon.average","metastasized_cancer.normal_colon.average","log2FC","logCPM","pval"
".",1.28113292622028,0.254488890690105,2.42994633204685,1.17732860931927,0.959318844901114,2.36659286018893,1.6645622050786,0.113964843411135,1.74484971715003,3.2625195451164,0.166991604848939,0.637479382885011,0.325824435661503,0.172076549624974,0.529381347800108,1.4898662622687,1.30848942497153,1.05223206411249,0.35623628333117,0.175790161604289,1.52547047741227,0.621436751710872,1.07345361456157,-1.29426787094339,0.146166694856489,0.0180204630222151
".",0.442860764619355,0.212074075575088,1.48886885084951,0.827311995737869,1.14081159934187,0.931729472515328,0.567464388094977,0.132958983979657,0.736108474422667,1.05687252869968,0.0455431649588016,0.155062552593651,0.488736653492254,0.0469299680795385,0.200799821579351,0.660067331384866,0.78509365498292,0.392357718821608,0.0971553499994099,0.117193441069526,0.7537061133836,0.298893965696193,0.526300039539896,-1.33545837122026,-0.834758776959138,0.0172330016691496
".",4.93473423432996,0.749328400365311,8.93321310509707,1.65462399147574,3.64281885698936,1.19261372481962,12.6733713341212,8.94624020777406,7.48376948996378,1.28662742624309,1.15376017895631,1.03375035062434,1.46620996047676,2.23699514512467,3.99774190235254,2.35738332637452,3.96285368705665,1.67643752587414,0.906783266661159,1.93369177764718,5.14973407711791,2.07256071211483,3.61114739461637,-1.31097495898034,1.86402350233661,0.00746264098977199
".",2.13522154370046,83.6420154068147,1.74169563684283,3.38879721331089,0.388913045230181,1.24851749317054,4.76670085999781,2.52622069561348,7.51103276679425,12.4527154468527,88.8395337796357,53.0313929870287,62.3410753565675,76.4958479696477,66.3187047088894,73.625796049329,85.1452761535048,51.5950400250414,92.0870792411073,53.4206768875256,11.9801830108328,70.2900423158277,41.1351126633303,2.55212065556605,5.36351198583939,4.16082069428175e-05
".",5.01381651372627,0.41000987944517,0.0421377976655522,2.38647691078231,2.35940580772977,0.913094883065021,0.41614055126965,0.493847654781583,3.2715932196563,5.42221558202444,0.470612704574283,0.620250210374605,0.470635295955504,0.344153099249949,0.328581526220757,0.471476665274904,0.373854121420438,0.588536578232412,0.599124658329694,1.19146665087352,2.07287388001461,0.545869151050606,1.30937151553261,-1.92368209829178,0.428433523012244,0.000920417282577979
".",6.12096842527466,37.4664200182655,8.37137580288971,20.8896278923812,11.459971066116,2.23615073403679,3.40478632856986,20.7036132196894,10.1964655345955,11.9013036927486,31.3185164366692,33.5107405327391,29.2336924218515,29.5658798901092,29.8279007691509,33.0788028356873,10.8791549333348,27.1796892492787,32.2717687581373,46.2523447421063,13.2750682714567,30.3118490569064,21.7934586641816,1.19044429347717,4.4481189114787,0.00180300812059215
".",0,0,0,0,0,0,0.8322811025393,0,0.0272632768304691,0,0,0,0,0,0,0,0,0,0,0,0.0859544379369769,0,0.0429772189684884,-5.34642282179413,-3.94803564971387,0.0158598929241725
".",0,0,0,0,0,0,1.5510693274596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15510693274596,0,0.0775534663729802,-6.20386701369268,-3.42939760161322,0.0124087465254786
".",0.711740514566821,0.395871607740164,1.99452242283614,2.81604275472313,2.06123913971996,0.428595557357051,1.36191453142794,1.63349608889293,1.94932429337854,2.57325485248617,0.728690639340826,0.775312762968256,1.57481810569726,0.657019553113539,0.346836055455243,0.961812397160804,0.373854121420438,1.12356983117097,0.340043724997935,0.156257921426035,1.59260017631289,0.703821511275131,1.14821084379401,-1.17660833166142,0.241885678532911,0.0118813892312586
".",0.0948987352755761,0.212074075575088,0.140459325551841,0.0954590764312926,0.0648188408716969,0,0,0.0569824217055673,0,0.0306339863391211,1.07785490402497,0,0.380128508271753,0.375439744636308,0.693672110910487,0.169731599498965,0.0373854121420438,0.12484109235233,0.210503258332055,0.0390644803565087,0.0695326461750183,0.310862111052542,0.19019737861378,2.09845448869687,-2.14991405945676,0.00780715645834506
".",0,0,0.744434425424756,0.0477295382156463,0.0388913045230181,0,0.226985755237991,0.265917967959314,0.109053107321877,0,0,0,0,0,0,0,0.0373854121420438,0,0,0,0.14330120986826,0.00373854121420438,0.0735198755412323,-4.66718241165604,-3.23030942407601,0.000663925644007893
".",80.8379059989116,103.859743944973,13.6807383087493,28.8445509283222,24.9682175037776,11.8888680692956,10.4413447409476,50.5434080528382,15.3764881323846,15.9756238758517,106.02448802409,87.0762378675904,83.6282718197857,104.841548689689,84.8287973526587,65.1957932742137,40.7314065287568,82.1276043260684,123.48444984925,88.539644728027,35.6416889556051,86.647824246013,61.1447566008091,1.28136176382649,5.93497980793444,0.000610458993839784
".",33.1987408905724,0,39.6657135358398,71.5465777852538,8.06346380443909,8.36693066318764,1.70239316428493,71.1140622885479,40.4178079011705,50.8677343161106,0.10626738490387,0.0689166900416228,0.126709502757251,0,0,0.169731599498965,2.67305696815613,0,0,0,32.4943424349407,0.314468214535784,16.4044053247382,-6.68351254102427,4.03921894649108,2.11915606982514e-07
".",8.03475958666545,8.79400500051365,88.4191454348838,20.3964226641528,49.0808263080489,11.0689461334821,11.7654283131692,7.92055661707385,46.4975186343651,158.975072106869,7.84860542790014,13.7144213182829,11.6572742536671,10.3871662682712,8.54311968173968,8.01510330967337,15.1223992114567,11.6458904722959,9.05164010827835,8.28166983557984,41.0952680799224,10.4267289887145,25.7609985343185,-1.97864997093965,4.68918895580563,2.49560188646759e-05
".",148.105292853416,1154.29091681179,545.698525701457,220.637745324861,510.305770414695,169.257975977134,559.028084191965,293.915331157316,252.485206726975,844.747490294435,1071.79766308545,760.16832033161,1130.21256187961,819.397242668742,804.11201277913,1032.2887290861,814.291661865857,939.857246553632,1067.20294206852,1516.26827279771,469.847233945405,995.559665311635,732.70344962852,1.08331042614667,9.5171517154062,0.000617930803720845
".",15.7531900557456,5.03322472698209,139.869396384523,74.3308008478331,137.791891925053,26.3493094827335,13.9974549063428,36.1268553613296,54.9491344518106,129.65834718033,7.28690639340826,3.42860532957073,9.48511134925708,3.03480460247682,8.2510472139879,15.1815486218519,10.8791549333348,15.6764743110997,4.43676098330638,10.5278774560791,63.3859605322684,8.81882911943726,36.1023948258528,-2.84547448704288,5.17551783831766,2.82934241661139e-09
".",306.016788351975,149.667744269192,384.98496540504,253.316569156507,314.047284023371,176.674542578356,265.422009791624,173.739403780275,325.332682417988,307.79497774232,151.613196147851,128.68468948022,151.526463940136,126.695270492061,106.679468846339,129.033733752436,120.54926145202,147.04497234928,118.48094932428,98.8526675421453,265.699696751665,127.916067332677,196.807882042171,-1.05459440113803,7.62089344984472,1.34916358239939e-06
".",0.17398101467189,0.155520988755064,0.140459325551841,0.0954590764312926,0.220384058963769,0.689479809661342,0.151323836825327,0.645800779329762,0.204474576228519,0.183803918034727,0.0607242199450688,0.172291725104057,0,0.140789904238615,0,0.0565771998329885,0.0747708242840877,0,0.25908093333176,0.175790161604289,0.266068738445353,0.0940024968340866,0.18003561763972,-1.47401050519058,-2.22793336773712,0.0233281620215098
".",0,1.82383704994576,0,0.0636393842875284,2.70942754843693,0.0372691789006131,0,0,0.0272632768304691,1.10282350820836,0,0.0689166900416228,0,0,0,0,0,0,0.113347908332645,0.0390644803565087,0.576425994660966,0.0221329078730776,0.299279451267022,-4.57417683692854,-1.5630792081457,0.00134169638154901
".",12.2735697623078,0,0,0,11.1488406299319,0,0,0,14.585853104301,0,0,0,0,0,0,0,0,0,0,0,3.80082634965407,0,1.90041317482704,-10.8221286054406,0.9563630472598,2.68518592737102e-06
".",0,0,0,0,0,0,0,0,10.8780474553572,0,0,0,0,0,0,0,0,0,0,0,1.08780474553572,0,0.54390237276786,-9.01972167796404,-0.77550194145989,0.000395334149226964
".",22.3170192456397,5.49978769324728,14.4392186667292,21.3828331206095,27.96284795205,41.275615632429,45.6619677620425,23.1348632124603,16.6169672281709,17.8902480220467,5.10083447538578,7.5463775595577,8.59814482995632,7.28978837502164,7.59388416154638,8.22255304239433,21.0292943298997,7.16944558937665,7.1733033416231,9.16062064360129,23.6181368535425,8.88842463483628,16.2532807441894,-1.40929193449586,4.02531759656593,3.07368950991523e-05
".",7.10158868978895,0,2.85132430870237,5.36161812622426,8.07642757261343,1.9939010711828,2.4968433076179,7.44570310286079,5.37086553560242,7.35215672138907,0,0,0,0,0,0,0.0560781182130657,0,0,0,4.8050428435982,0.00560781182130657,2.40532532770975,-9.33427463481743,1.28731000882265,1.21866871207022e-20
".",0,0,13.9897488249633,0,0,16.4916116635213,0,0,0,10.4461893416403,0,0,0,0,0,0,0,0,0,0,4.09275498301249,0,2.04637749150625,-10.9286643305613,1.05836743889292,3.04212503842499e-06
".",0,0,0,0,0,0,2.79949098126855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279949098126855,0,0.139974549063428,-7.05596239138488,-2.74665506067039,0.00488003706453268
".",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346836055455243,0,0.448624945704526,0,0.35623628333117,0,0,0.115169728449094,0.0575848642245469,5.80205458659221,-3.46099977105775,0.00162379153300569
".",0,0,0,1.09777937895986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109777937895986,0,0.0548889689479932,-5.73784052506883,-3.47820754143203,0.0103741097232845
".",0.205613926430415,0.113106173640047,0.224734920882945,0.0954590764312926,0.246311595312448,0.111807536701839,0.0756619184126636,0.0759765622740897,0.313527683550395,0.0765849658478028,0.440250594601749,0.327354277697708,0.253419005514502,0.406726390022667,0.456363230862162,0.113154399665977,0.39254682749146,0.392357718821608,0.3238511666647,0.117193441069526,0.153878435948394,0.322321705241206,0.2381000705948,1.03175716737151,-1.87412789634075,0.0202279903135818
".",2.43573420540645,0.183797532165076,0.618021032428099,1.17732860931927,0.751898554111684,0.913094883065021,0.340478632856986,5.6792480299882,2.208325423268,1.83803918034727,0.258077934766542,0.0689166900416228,0.162912217830751,0.140789904238615,0.036509058468973,0,0.803786361053942,0,0.242888374998525,0,1.61459660829561,0.171388054139897,0.892992331217752,-3.2199137176982,-0.108360823692306,3.3775451864131e-05
".",4.72912030789954,0.565530868200234,1.82597123217393,1.03413999467234,2.15198551694034,2.01253566063311,4.19923647190283,1.55751952661884,0.858793220159778,2.08311107106024,1.24484650887391,1.24050042074921,1.04987873713151,0.484943003488564,1.56988951416584,0.301745065775939,1.28979671890051,0.677708787055504,0.518161866663519,0.351580323208578,2.10179438702612,0.872905094601308,1.48734974081371,-1.26201306936336,0.60213900026743,0.00497932500532801
".",0,0,0.140459325551841,0.477295382156463,0,0.204980483953372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822735191661676,0,0.0411367595830838,-5.33264649945284,-3.72677609546114,0.00261636706744119
".",0,2.1631555708659,0,0.111368922503175,0,1.06217159866747,0.113492877618995,1.25361327752248,0.095421468906642,0.0919019590173634,2.9603057223221,2.75666760166491,1.73773032352801,3.2068811521018,7.06450281374627,1.05610773021579,1.23371860068745,0.642039903526267,1.97549211665467,2.96890050709466,0.489112567510203,2.56023464715419,1.5246736073322,2.38158149903964,0.640336956869161,0.00344039554688913
".",7.56026591028757,0,0.477561706876259,4.78886366763651,0.544478263322254,0.894460293614715,1.02143589857096,20.2097655649079,4.89375819106921,2.6038888388253,0,0,0,0,0,0,0,0,0,0,4.29944783351106,0,2.14972391675553,-10.9996413264544,1.12661310376764,3.32525539933856e-17
".",0.363778485223042,1.75314569142073,0.0421377976655522,0.206827998934467,1.19266667203922,0.931729472515328,0.945773980158295,1.12065429354282,0.190842937813284,0.367607836069454,1.8520887083246,1.826292286103,1.14038552481526,2.48728830821554,1.77068933574519,0.622349198162873,1.66365084032095,0.98089429705402,2.41269119165201,1.99228849818194,0.711516516538219,1.67486181885754,1.19318916769788,1.23603370932363,0.294769314072565,0.0134753545245076
".",0,0,2.09284395072243,0,3.37057972532824,0.242249662853985,0,0,0.340790960380864,0,0,0,0,0,0,0,0.0560781182130657,0,0,0,0.604646429928551,0.00560781182130657,0.305127120874929,-6.32518477668708,-1.53611336133198,0.000332400308417137
".",0,0.254488890690105,0,0,0,0,0,0,0.109053107321877,0.0919019590173634,0,0,0.814561089153757,0.093859936159077,0,0,6.0564367670111,0,0.0971553499994099,0,0.0455443957029345,0.706201314232334,0.375872854967634,3.87500550522745,-1.29234891608063,0.020230798789733
".",0,0,0,0,0,0,0,0,0,0,0,0.206750070124868,0,0.594446262340821,0.127781704641405,0,0,0.0535033252938556,0.03238511666647,0.117193441069526,0,0.113205992013695,0.0566029960068473,5.78213165630621,-3.46198610060797,5.18377480293552e-05
".",79.7307540873632,37.8905681694157,104.052268368804,110.462061277077,108.999362809845,30.39301539345,163.694560485798,92.1595700384708,176.311611262644,106.529687494294,29.5119708933034,36.6292207571225,28.7087530532857,20.9464090861673,32.7851345051377,39.075986017984,47.0495411807622,49.276562595641,27.7540449831648,51.1744692670264,101.022345938716,36.2912092339595,68.6567775863378,-1.47690629520584,6.10200091301599,1.88465685896333e-07
".",88.208374438648,125.745788544322,8.72252411676931,0.922771072169161,1.25748551291092,13.9945766771802,0.983604939364627,85.7775388074472,14.6403796579619,17.951515994725,94.0618166949116,162.005909115345,44.4569341102584,248.947837339258,224.384673350308,3.47006825642329,62.265403922574,44.0510711586078,140.373288190814,139.128146789706,35.8204559761499,116.314514892821,76.0674854344852,1.69905255229096,6.24987106335071,0.0121535121960748
".",0.205613926430415,1.78142223483074,0,0,0,0,0,1.23461913695396,0,0.0306339863391211,2.65668462259676,3.65258457220601,0.561142083639255,2.80015476207913,1.47861686799341,0,1.51410919175277,0.428026602350845,4.03194702497551,0.878950808021446,0.325228928455423,1.80022165356151,1.06272529100847,2.45849166843574,0.13481669892128,0.0244367487391579
".",0.268879749947466,1.6965926046007,0.112367460441473,0.38183630572517,0.259275363486787,0.819921935813488,0.529633428888645,1.80444335400963,0.177211299398049,0.321656856560772,1.8065455433658,1.06820869564515,1.50241267555026,1.12631923390892,1.60639857263481,1.52758439549069,0.841171773195986,1.80127861822647,0.874398149994689,1.69930489550813,0.637181835887218,1.38536225535209,1.01127204561965,1.11998775838325,0.0628876911045612,0.0208523939336678
".",26.856342082988,80.9981585979786,31.4488429910572,100.454768097864,31.8649421725262,5.88853026629687,35.7502564499835,25.9839842977387,47.3563118545249,47.926871627555,164.835895040889,82.4760488073121,77.3108980394599,62.667150708877,79.7175291670025,110.495271273827,73.9670379230337,73.1747145602299,149.684009232424,56.7411577178289,43.4529008438513,93.1069712470884,68.2799360454698,1.09931809721367,6.09411942637009,0.00113892025889161
".",0.142348102913364,0,0,0.143188614646939,5.34107248782782,0,0.264816714444323,0,1.73121807873479,0,0,0,0.0543040726102505,0.031286645386359,0,0,0,0,0,0,0.762264399856724,0.00855907179966094,0.385411735828192,-6.15899609613903,-1.23546722251044,0.00021385788469133
".",0.775006338083872,0,1.12367460441473,1.11368922503175,0.181492754440751,0.335422610105518,0.8322811025393,0.721777341603852,0.722476836007432,0.81180063798671,0.0607242199450688,0,0,0,0.164290763110378,0.188590666109962,0.149541648568175,0.0535033252938556,0,0,0.661762145021391,0.061665062302744,0.361713603662067,-3.38833763584006,-1.34263811674546,4.75954891305961e-05
".",14.3455254824913,31.7828347928532,31.8421291026023,66.2326891972452,11.0840217890602,5.31085799333737,10.8953162514236,17.9494628372537,24.3461062096089,13.034761187296,50.340378334462,82.5277363248433,111.160436633183,56.4254649542984,54.5262788234112,110.36325780755,25.552929199087,74.7619798772809,55.2490090329978,17.6962096014984,22.6823704843172,63.8603680588611,43.2713692715891,1.49299543921078,5.43648681525177,8.63124029750852e-05
".",7.46536717501199,0.0848296302300352,0,1.49552553075692,0.311130436184145,0.279518841754598,3.97225071666484,11.1115722325856,4.14401807823131,2.64983981833398,0.0455431649588016,0,0,0,0,0,0,0.0535033252938556,0,0,3.15140524597534,0.00990464902526572,1.5806549475003,-8.00736441400729,0.688109882078627,2.77331191481601e-11
".",1.56582913204701,4.97667164016206,0.449469841765891,3.72290398082041,1.5815797172694,0.298153431204905,1.02143589857096,1.46254882377623,2.5218531068184,1.47043134427781,6.92256107373784,4.61741823278873,2.98672399356378,4.69299680795385,4.6001413670906,4.69590758613804,1.62626542817891,4.08408716409765,4.84157494163726,3.73065787404658,1.90708769167131,4.27983344692332,3.09346056929731,1.16306727836177,1.64539151427508,0.0076859726705275
".",2.2459367348553,0.961402475940399,0.912985616086965,2.80013290865125,6.26150002820592,0.931729472515328,0.794450143332968,13.7897460527473,2.67180112938598,1.79208820083859,0.880501189203498,1.53339635342611,0.126709502757251,1.18889252468164,2.28181615431081,2.11221546043157,0.990713421764161,0.784715437643216,1.32778978332527,3.22281962941197,3.316177276256,1.44495694569555,2.38056711097577,-1.19837017144332,1.27198481905839,0.0284757131793571
".",0.332145573464517,0.2403506189851,16.1528224384617,2.52966552542925,1.62047102179242,0.0559037683509197,0.680957265713972,0.436865233076016,0.354422598796099,3.01744765440343,0.425069539615482,0.447958485270548,0,0.093859936159077,0.273817938517297,0,0.280390591065329,0,0.16192558333235,0.117193441069526,2.54210516984734,0.180021551502961,1.36106336067515,-3.8030628841847,0.484475607301248,3.46903876434061e-05
".",0.221430382309678,0.226212347280094,5.66051081973918,0.0477295382156463,0.181492754440751,3.67101412171039,0,0.284912108527836,0.572528813439852,0,0.683147474382024,0.499646002801765,0.0543040726102505,0.234649840397692,0.0547635877034595,0,0.691630124627811,0.0535033252938556,0.242888374998525,0.175790161604289,1.08658308856634,0.269032296441967,0.677807692504155,-2.00553847408621,-0.485631024128439,0.0291037457780849
".",0.0474493676377881,0.098967901935041,8.66634038654858,0,0,0.111807536701839,0,0,2.37190508425082,0,0.151810549862672,0.24120841514568,0.181013575367502,0,0,0.0565771998329885,0.112156236426131,0.178344417646185,0.0971553499994099,0.058596720534763,1.12964702770741,0.107686246481533,0.61866663709447,-3.36698366774762,-0.604089411753361,0.00740661944847543
".",943.530675477416,54.9413238456528,248.093306722216,691.760107205433,247.283877925524,304.899152585916,117.919099846136,1018.31386415962,803.803190792722,953.850432641215,87.0481692912561,67.2626894806238,68.4231314889156,64.7164259816836,80.3564376902095,83.8662692190999,66.527340906767,77.1339606319752,81.9505377245022,74.261577157723,538.439503120185,75.1546539572756,306.797078538731,-2.84082505788415,8.26130853414888,3.2563471177727e-13
".",1.20205064682396,0.0848296302300352,0.266872718548498,1.46370583861315,0.246311595312448,0,0,1.02568359070021,0.790635028083605,1.79208820083859,0,0,0,0.0156433226931795,0.0182545292344865,0,0,0,0,0,0.68721772491505,0.0033897851927666,0.345303755053908,-6.957293475394,-1.38915085563215,3.70144946480291e-10
".",61.8581589437964,9.69885438963402,14.1723459481807,52.1524754236295,21.4809638648803,47.0337037725737,38.3227616760141,45.5669432238853,46.838309594746,48.2178944977767,16.0615561754707,17.074109957812,13.0510787839969,15.2835262712364,20.0252185702317,9.93872810399498,15.7766439239425,11.4497116128851,20.4026234998761,21.7198510782188,38.5342411335117,16.0783047977665,27.3062729656391,-1.26083583668577,4.77290279738456,2.6834714180918e-05
".",111.094786095941,11.3106173640047,53.8521054165758,56.8776997069785,64.5336379718614,79.9610233312654,19.8990845425305,64.8080076197985,85.2113717336313,60.0885642041861,15.8186592956904,16.5916931275207,18.5538914751689,16.7227119590089,13.3258063411751,20.1226240739329,24.3939814226836,18.4764816681448,15.5610485582388,20.8213680300191,60.7636897986773,18.0388265951583,39.4012581969178,-1.75219379920621,5.30146515030018,4.68555346107362e-09
".",2.68879749947466,0.494839509675205,0.646112897538468,1.73417322183515,0.635224640542629,2.04980483953372,0.529633428888645,2.27929686822269,3.03985536659731,2.0984280642298,0.318802154711611,0.172291725104057,0.633547513786255,0.516229648874923,0.565890406269081,0.452617598663908,0.616859300343723,0.338854393527752,0.485776749997049,1.34772457229955,1.61961663365383,0.544859406357791,1.08223802000581,-1.57224058754855,0.15963826099388,0.000692072447674352
".",23.5507028042221,14.6331112146811,509.656662764854,39.9973530247116,74.3990655525337,35.0516627560266,10.1765280265033,13.2199218356916,107.703575118768,139.43058882251,5.75361983979527,14.989380084053,28.1295096121097,13.594047420373,6.20653993972541,9.3163789058321,39.1799119248619,35.5440424368847,6.47702333329399,5.62528517133725,96.7819171920502,16.4815738668266,56.6317455294384,-2.55382502028166,5.8245150073776,1.45503090200245e-05
".",8.57251908656038,5.0615012703921,17.473140098649,22.3533337309943,19.2641595070683,2.34795827073863,3.85875783904584,7.42670896229227,16.56244067451,14.9953363129998,5.95097355461674,6.27141879378767,7.78358374080257,4.75557009872657,3.7786875515387,6.60067331384866,2.67305696815613,6.38473015173344,3.83763632497669,0.664096166060648,11.7915855753251,4.87004266642478,8.33081412087492,-1.27587185985714,3.06475193635931,0.00269630557199709
".",3.28982282288664,1.11692346469546,2.07879801816724,1.63871414540386,1.97049276249958,2.18024696568587,1.51323836825327,1.31059569922805,1.86753446288714,1.62360127597342,1.0626738490387,0.930375315561908,0.923169234374258,0.735236166579436,0.803199286317406,0.565771998329885,1.10286965819029,0.481529927644701,0.647702333329399,0.58596720534763,1.85899679856805,0.783849497471362,1.32142314801971,-1.24418597204192,0.438899365916808,0.000350617312102863
".",1.37603166149585,0.254488890690105,4.28400942933114,9.19589102954785,4.04469567039389,0.726748988561956,0.378309592063318,1.21562499638543,6.40687005516025,1.27131043307353,0.242896879780275,0.12060420757284,0.289621720588002,0.234649840397692,0.0547635877034595,0.0565771998329885,0.130848942497153,0.356688835292371,0.0647702333329399,0.175790161604289,2.91539807467033,0.172721160860201,1.54405961776527,-4.06087618823485,0.661685026198812,2.83483561054379e-10
".",0.695924058687558,0.0282765434100117,0.0421377976655522,1.09777937895986,0.0777826090460362,0,0,0.398876951938971,0.245369491474222,0.321656856560772,0.075905274931336,0.0344583450208114,0,0,0,0.0565771998329885,0,0.0535033252938556,0,0,0.290780368774299,0.0220444145078992,0.156412391641099,-3.59482734937099,-2.38098588517088,0.000375429761114207
".",1.66072786732258,0.282765434100117,0.730388492869572,1.49552553075692,0.816717394983381,2.16161237623556,1.43757644984061,1.84243163514667,0.681581920761729,0.934336583343194,0.212534769807741,0.36181262271852,0.343925793198253,0.265936485784051,0.164290763110378,0.509194798496896,0.841171773195986,0.196178859410804,0.242888374998525,0,1.20436636853603,0.313793424072115,0.759079896304074,-1.93200430774305,-0.338390957180036,0.000175745173151893
".",2.60971522007834,0,0.112367460441473,0,0.142601449917733,0.391326378456438,0.567464388094977,0.398876951938971,0.490738982948445,0,0,0,0,0,0,0,0,0,0,0,0.471309083187638,0,0.235654541593819,-7.81470158269215,-1.89936429057126,5.03983215034892e-08
".",1.10715191154839,0.113106173640047,1.47482291829433,6.30029904446531,16.1528551452269,0.894460293614715,2.15636467476091,1.4435546832077,6.72039773871064,13.6933918935871,0.121448439890138,0.189520897614463,0.687851586396506,0.531872971568103,0.200799821579351,1.11268493004877,0.130848942497153,0.873887646466308,0.421006516664109,0.273451362495561,5.00564044770561,0.454337311522047,2.72998887961383,-3.45714073242415,1.46842773972084,2.91637367512967e-07
".",16.5281963938295,4.01526916422166,10.6749087419399,8.76632518560703,8.02457249991607,21.3738740995016,6.92306553475872,7.16079099433295,7.30655819056573,4.18153913529003,5.28300713522099,4.11777222998696,4.54344074172429,3.70746747828354,2.33657974201427,3.84724958864322,5.94428053058497,2.96051733292668,3.15754887498082,5.41043052937645,9.49550999399632,4.13082941837422,6.81316970618527,-1.20053125832488,2.77544091006447,0.000602640092829189
".",331.323117758795,68.6837239429185,304.024210156959,218.617194873732,337.654305868843,402.097171158715,231.109329791481,169.180810043829,228.234521986272,680.534006523576,71.9885627448791,69.1751276292789,51.6250716948114,58.8501799717412,62.850344154337,70.4008956588487,200.722277790633,63.7402948667467,55.8319411329942,69.4566460738725,297.145839210512,77.4641341718143,187.304986691163,-1.93956878003293,7.5495081865845,1.85000787382089e-09
".",1.89797470551152,0.890711117415369,145.74059619259,4.31156828548005,18.1752029804238,1.54667092437544,22.3959278501484,1.02568359070021,27.0315389774102,8.16395735937578,0.394707429642947,0.258437587656085,0.253419005514502,0.563159616954462,0.328581526220757,0.433758532052912,3.10298920778964,0.802549879407834,0.582932099996459,1.03520872944748,23.1179831983431,0.775574361468308,11.9467787799057,-4.8947410330951,3.58288222762876,1.20349752995291e-09
".",3.32145573464516,26.622365620526,3.60980466668231,6.30029904446531,4.38175364292671,36.8405833432561,5.06934853364846,2.60219725788757,6.69313446188018,4.38066004649432,52.6934418573335,32.5631360446668,18.7711077656099,29.7535997624274,20.7188906811422,35.8133674942817,8.82295726552234,29.0166367510344,28.6770208081591,9.96144249090972,9.98216023524121,26.6791600921087,18.330660163675,1.41801105707527,4.19890406802887,0.00202342010216709
".",1.55001267616774,0.537254324790223,1.99452242283614,1.01823014860045,2.25569566233505,0.372691789006131,3.13996961412554,0.0569824217055673,3.06711864342778,1.07218952186924,0.500974814546818,0.137833380083246,0.181013575367502,0.610089585034,0.182545292344865,0.358322265608927,0.411239533562482,0,0.242888374998525,0.722692886595411,1.50646672248639,0.334759970814177,0.920613346650282,-2.16087491908383,-0.0708981503098849,0.000360009307797291
".",62.2377538848987,26.2830470996059,73.0528952195124,46.8385868356209,57.2091089533597,78.5820637119427,35.9015802868089,35.0631834894924,60.1155254111845,45.5680546794427,22.8626688093184,23.4661329591726,19.4046552793962,21.6347152846672,25.0999776974189,17.4257775485605,29.5344755922146,23.1312709687102,18.8481378998855,21.4659319559015,52.0851799571869,22.2873743995246,37.1862771783557,-1.22473217289903,5.21803427326123,1.32788681695228e-07
".",0.711740514566821,8.08709141526335,0.814664088200677,0.859131687881633,0.298166668009806,0.204980483953372,0.870112061745631,4.36865233076016,0.422580790872272,4.05900318993355,14.9381581064869,11.422941374399,1.52051403308701,12.2643649914527,7.46610245690498,2.54597399248448,2.71044238029818,1.67643752587414,6.36367542496135,7.79336383112348,2.06961232311873,6.87019741170722,4.46990486741298,1.72912766205605,2.1715294412637,0.00420908055141169
".",34.622221919706,22.0557038598091,101.552092373981,28.3195260079501,70.2895510412681,58.8666680735184,24.173982932846,46.8585447825448,35.0196790887376,64.1169334077805,14.6497180617479,19.5551107993105,24.8712652554947,16.1908389874408,24.7348871127292,31.7398091063065,16.9168989942748,22.4357277398901,20.2406979165437,31.1734553244939,48.5874903488142,22.2508409298232,35.4191656393187,-1.12694745017179,5.14788360860783,6.0169305041944e-05
".",3.13165826409401,0.805881487185334,6.3487615149432,0.859131687881633,3.04648552096975,3.44739904830671,4.65320798237881,2.98208006925802,3.25796158124106,6.14211426099379,1.54846760859925,1.53339635342611,0.669750228859756,0.688306198499898,1.16828987100714,1.4521481290467,3.47684332921008,1.62293420058029,0.712472566662339,2.16807865978623,3.46746814172523,1.50406871456778,2.48576842814651,-1.20399511607725,1.3324232241596,0.00513581519851109
".",35.1441649637217,9.4019506838289,54.6246317071109,13.4756396228841,27.9758117202244,39.8221176553051,55.3466933188634,25.376171799546,40.7040723078904,15.0106533061694,6.5733968090537,7.35685666194323,6.89661722150181,7.80601802389657,6.49861240747719,6.20463291501774,14.0382222593375,6.29555794291034,7.04376287495722,10.1958293730488,31.6881907085544,7.8909506489144,19.7895706787344,-2.00518574284356,4.30892534555781,6.36583973293395e-10
