"gene.name","SRR5687512.SUM44_Y537S_mut","SRR5687513.SUM44_Y537S_mut","SRR5687514.SUM44_Y537S_mut","SRR5687509.SUM44_normal","SRR5687510.SUM44_normal","SRR5687511.SUM44_normal","SUM44_Y537S_mut.average","SUM44_normal.average","SUM44_Y537S_mut.SUM44_normal.average","log2FC","logCPM","pval"
".",2.47781623661447,8.10751993771912,0,0,0.124684370771417,0,3.52844539144453,0.0415614569238055,1.78500342418417,-6.37528226601367,0.853241201648745,0.000923494227969987
".",18.6025846539704,20.2532919637742,22.0012871951466,54.9444397262344,48.1203743445936,51.3860983788222,20.2857212709637,51.4836374832167,35.8846793770902,1.34364796968277,5.16576570912409,1.62775307223354e-12
".",2.90132054236235,2.5060734926079,2.29020063472171,6.45266961721356,6.29656072395654,6.39130576851023,2.56586488989732,6.38017870322678,4.47302179656205,1.31371983414288,2.16509024175342,0.000520593101278328
".",0,0,0,0,0,4.13555079138897,0,1.37851693046299,0.689258465231495,10.5983948518515,-0.512139561617803,9.63538271799215e-05
".",6.23878731004714,5.74411894592801,4.6292775025015,11.7611892110359,12.1021767380006,12.8578033695912,5.53739458615888,12.2403897728759,8.88889217951739,1.14413349662287,3.15399891684103,0.000484432070308802
".",6.82663657026435,7.66089297864048,8.99322688268768,3.55023021964032,3.81845885487463,3.24076798379754,7.82691881053084,3.53648568610416,5.6817022483175,-1.14589916314147,2.51041166331505,0.00186652526286483
".",0.195949753405736,0.12406304418851,0.13266406115766,0.43746912659075,0.514323029432094,0.578977110794456,0.150892286250635,0.510256422272433,0.330574354261534,1.7515193953467,-1.54569632094604,0.00190138628012696
".",2.13016344831397,1.85474251061822,2.68121049918639,0,0,0,2.22203881937286,0,1.11101940968643,-11.2863695082854,0.176464319898443,1.05884330815441e-28
".",0.670021737451872,0.657534134199102,1.15208263636915,0,0.0545494122124948,0.210537131197984,0.826546169340042,0.0883621811368263,0.457454175238434,-3.2021423223575,-1.07340927252784,0.000276042853088071
".",99.6941777650087,96.7133460971528,88.1866890748023,38.8926879274815,38.7222898976981,43.4909559588978,94.8647376456546,40.3686445946925,67.6166911201735,-1.2326085298849,6.07966205485093,4.65373359527064e-10
".",9.61417983645563,10.5949839736987,11.367215345509,3.2137155068782,3.60026120602466,3.09038431865612,10.5254597185544,3.30145367718633,6.91345669787038,-1.6724167278411,2.79295683552694,2.28965786024545e-06
".",6.90880904749902,6.55052873315332,6.63320305788299,2.88561366193514,2.81319111553009,3.67688061270765,6.69751361284511,3.12522846339096,4.91137103811803,-1.0992987990397,2.3009156479177,0.00335700612236188
".",0.120098235958354,0,0,0,0.116891597598203,2.06025621243742,0.0400327453194514,0.725715936678539,0.382874340998995,4.14702570446437,-1.33909968987793,0.0203013157056559
".",1.36532731405287,0.967691744670377,1.15208263636915,0.622552218609913,0.529908575778521,0.511304461480818,1.1617005650308,0.554588418623084,0.858144491826942,-1.06603518992068,-0.194114353609586,0.023296259416406
".",4.25400593684066,3.39932741076517,3.35849544299128,14.4280683096757,12.3905093454095,12.6623046049073,3.6706095968657,13.1602940866642,8.41545184176494,1.84173787072566,3.07492273064064,7.91595600087758e-08
".",1.39693211298928,1.43292816037729,2.04581946943128,4.00452508186917,4.16913364766924,4.33104955607281,1.62522658093262,4.16823609520374,2.89673133806818,1.35880599532162,1.54027315844821,0.00104780637221019
".",7.33863431303418,9.06900853018007,9.18174949591172,18.4998963340973,18.9208532645625,20.4596976424898,8.52979744637532,19.2934824137165,13.9116399300459,1.17751554129071,3.79947709064153,1.07303405783005e-05
".",0,0,0,0,0.0545494122124948,6.07550007171325,0,2.04334982797525,1.02167491398762,11.165870236242,0.0475683494728258,6.85734562979344e-06
".",23.0651822637913,17.0400591192918,16.9321235951224,5.45153834674627,6.37448845568868,7.38383795844358,19.0124549927352,6.40328825362618,12.7078716231807,-1.56979603527401,3.66960313920157,3.12232653670654e-07
".",0.486713903620699,0.148875653026212,0.314204355373405,1.19462723030551,0.701349585589219,0.985013006676282,0.316597970673439,0.960329940857003,0.638463955765221,1.59821471937541,-0.621796858301592,0.00516443353789279
".",2.90132054236235,5.68208742383375,4.84572939175873,30.9509407062955,26.8850674475867,28.8135102410955,4.47637911931828,28.8831727983259,16.6797759588221,2.6896113960546,4.06089619923644,4.45524410590246e-19
".",0.202270713193018,0.0868441309319569,0.26532812231532,1.10208568429593,1.31697866627309,0.842148524791936,0.184814322146765,1.08707095845365,0.635942640300208,2.55430680392768,-0.629678231358887,1.04313557256141e-05
".",4.81657135790874,7.05298406211678,5.66964303473788,14.0494892578183,15.1491510487271,15.489517509566,5.84639948492114,14.8960526053705,10.3712260451458,1.34914584755481,3.37617287765349,2.16047734523094e-05
".",4.02645138449851,4.88808394102729,4.07767430084597,1.58161914998194,1.87805833474446,1.79708479843994,4.33073654212392,1.75225409438878,3.04149531825635,-1.30485639513021,1.61268424016173,0.00121856032933662
".",103.145421808865,85.2623271185534,78.3904955061604,29.5459917805137,31.7243795881523,28.4450702614991,88.9327481445261,29.905147210055,59.4189476772906,-1.5723092613685,5.89326773460319,2.90473078816743e-14
".",6.40313226451647,4.31739393776014,3.77743458348916,28.4354932283987,29.6437091509043,29.1593926709208,4.83265359525526,29.0795316834079,16.9560926393316,2.5886479719408,4.08461027215122,5.53503431539417e-20
".",20.9792655339883,6.57534134199102,20.9260100678688,0,0,0,16.1602056479494,0,8.08010282397468,-14.148513063885,3.01777874518582,2.6837176913855e-44
".",4.8987438351434,5.14861633382316,4.72004764960937,2.02750114439174,2.33003917879085,2.36854272597732,4.92246927285864,2.2420276830533,3.58224847795597,-1.13414713449441,1.8474601512361,0.00358762982993605
".",7.7494966992075,8.67200678877684,10.1103979240153,0.782396707171918,0.413016978180318,0.451150995424251,8.84396713733322,0.548854893592162,4.69641101546269,-4.01002408068681,2.23732944320189,7.80663499605716e-18
".",2.92660438151148,4.038252088336,4.2871438710949,9.96083549775861,9.47601217862766,9.14332684059816,3.75066678031412,9.52672483899481,6.63869580965447,1.34472183763104,2.73343721741655,0.000238893669329684
".",57.7988562949049,63.8428425394072,47.6682918696497,120.741478939047,117.530604998407,120.931024323471,56.4366635679872,119.734369420308,88.0855164941476,1.08508581939717,6.46103466357807,9.83086685636505e-08
".",22.1423221348482,23.7704792665185,22.7972715620926,55.2388900999012,48.096996025074,51.679346525848,22.9033576544864,51.6717442169411,37.2875509357137,1.1737623076105,5.22108657295524,2.76018789290321e-10
".",1.93421369490823,2.61773023237756,2.28321831571341,7.06680896800442,7.99538527571709,7.82746977061076,2.27838741433307,7.62988800477742,4.95413770955525,1.7432534576382,2.31194046394198,5.07709752727511e-06
".",2.7116917487439,2.4812608837702,2.24132440166362,6.47790822067072,5.76665214817802,5.6769833590885,2.4780923447259,5.97384790931241,4.22597012701916,1.26895431457269,2.0833337818561,0.000887335293088583
".",16.5798775220402,7.99586319794946,15.7311647256951,27.4511876935695,27.3760121574992,29.7458889649723,13.4356351485616,28.191029605347,20.8133323769543,1.06923640142081,4.3802797650006,0.000127811953351627
".",0.973427807241398,0.700956199665081,1.06829480826958,0.37857905185738,0.272747061062474,0.323324880054047,0.914226271725352,0.324883664324634,0.619554968024993,-1.49047724135382,-0.653207147967642,0.00301347609021513
".",18.0210563535404,19.1491308704965,17.8468073852094,37.6812349615379,36.0104048334198,39.0922337535114,18.3389982030821,37.5946245161563,27.9668113596192,1.03555687591197,4.80628074644631,4.89647982879109e-08
".",0.214912632767581,0.210907175120467,0.111717104132766,0.706680896800442,0.584457987991016,0.503785278223748,0.179178970673605,0.598308054338402,0.388743512506003,1.73069060492765,-1.3208630503771,0.00203416337583937
".",0.474071984046136,0,0,0,0,0,0.158023994682045,0,0.0790119973410226,-7.48125726181379,-3.36743088749959,0.00694089995319243
".",5.78367820536285,6.76763906048321,7.34539959672938,2.94450373666851,3.00801044486043,3.11294186842734,6.63223895419181,3.02181868331876,4.82702881875529,-1.13375705373871,2.27596888711074,0.00239484664415222
".",15.9983492216103,13.2003079016574,13.8668855504796,40.6678030373016,40.2652589859944,10.0757055644749,14.3551808912491,30.3362558625903,22.3457183769197,1.07936332085489,4.48267147445008,0.00639771253952543
".",1.01767452575237,0.986301201298653,1.39646380165958,2.54909894917302,2.80539834235687,2.30087007666368,1.13347984290353,2.55178912273119,1.84263448281736,1.17062754997796,0.891118246733192,0.00675453010306245
".",1.04927932468878,1.11036424548716,1.27776437851851,2.53227321353492,2.92228993995508,3.10542268517026,1.14580264956482,2.85332861288675,1.99956563122579,1.31601629376351,1.0083451156981,0.00177623549334441
".",6.28303402855812,6.9847493878131,6.22124623639342,14.0831407290945,13.1464083432112,12.8728417361053,6.49634321758821,13.3674636028037,9.93190341019595,1.0408582199053,3.31385099089459,0.000602944428626266
".",2.48413719640175,1.37089663828303,2.08073106447277,0.294450373666851,0.498737483085667,0.669207309879306,1.97858829971918,0.487465055543941,1.23302667763156,-2.01718657541356,0.322491528341531,0.000102484692978148
".",7.60411462410001,9.79477733868285,10.4176199603804,3.66801036910706,5.13543752114772,4.33104955607281,9.27217064105444,4.37816581544253,6.82516822824848,-1.08226979132406,2.77427949999191,0.00304236436616047
".",0.600491179791772,0.452830111288061,0.502726968597448,0.0925415460095817,0.0857205049053489,0.0375959162853543,0.51868275322576,0.0719526557334283,0.295317704479594,-2.84090469225286,-1.67636773095022,8.31061363274866e-06
".",36.9460099566622,48.8746362580634,47.4029637473344,12.88010063097,12.6320853137791,13.3390310980437,44.4078699873533,12.9504056809309,28.6791378341421,-1.7777200615483,4.8427969361896,2.51479782047254e-18
".",0.682663657026435,0.967691744670377,1.11018872231936,2.38925446061102,1.80013060301233,2.94000065351471,0.920181374672059,2.37646190571268,1.64832164019237,1.36851385982333,0.731359049654024,0.00305276800642071
".",9.12746593283493,8.74644461528994,8.51144687111512,20.1235798231745,19.6767522623642,17.5422545387463,8.79511913974667,19.1141955414283,13.9546573405875,1.11973760485711,3.80392438986586,1.68648207725786e-05
".",0.0758515174473817,0.117859891979084,0.0418939140497873,0.917002592276764,0.475359163566026,0.225575497712126,0.0785351078254178,0.539312417851639,0.308923762838528,2.75828886383509,-1.64955076228329,0.000159567647594595
".",42.7423300815996,46.827596028953,41.1886998299492,140.503305446002,132.874575376464,134.322689704314,43.586208646834,135.900190175593,89.7431994112137,1.64056201062139,6.48791291184057,9.92585346548501e-17
".",39.6577017054061,44.0299743825021,39.3663145687835,88.6800396806364,94.3159337154035,87.1473339494513,41.0179968855639,90.0477691151637,65.5328830003638,1.134401200282,6.03441502253489,6.73820402448049e-09
".",0,0,0,0,0.194819329330338,0,0,0.0649397764434462,0.0324698882217231,6.21007796097063,-4.46836855000279,0.0349685530614901
".",4.24768497705337,4.29258132892244,4.64324214051809,13.5699557921323,13.0918589309987,13.8277780097533,4.39450281549797,13.4965309109615,8.94551686322971,1.61868281249514,3.16300023593218,5.16673422392138e-07
".",24.9551492401886,26.0780518884248,25.5622698893786,62.3730020104581,65.3501958305688,64.0784797167579,25.531823672664,63.9338925192616,44.7328580959628,1.32425795153772,5.48364564496835,2.07012834292361e-13
".",32.4707704272666,34.3158380225418,28.2015864745152,68.7667815529382,73.1507617769555,71.4698368584585,31.6627316414412,71.1291267294507,51.395929185446,1.1675907983817,5.68392444297241,1.88822464123786e-09
".",2.62319831172195,3.95761110961346,3.3166015289415,11.2395914062546,10.7384414326883,9.18844194014059,3.29913698342564,10.3888249263612,6.8439809548934,1.65453387707939,2.7771970787296,7.47019663208022e-06
".",4.57005392620475,4.28637817671301,3.51210646117384,17.0865345404964,15.2972137390182,13.1435323333599,4.12284618803053,15.1757602042915,9.64930319616101,1.8796143830413,3.27204894589086,9.29714964508666e-09
".",5.21479182450749,3.69707871681759,3.3096192099332,13.4690013783037,11.8060513574185,12.9029184691336,4.07382991708609,12.7259904016186,8.39991015935234,1.64293732925717,3.07232736341915,3.65237952423007e-06
".",44.9104192886372,48.998699302252,42.941261901032,104.891635967951,106.23887667042,105.65956312836,45.6167934973071,105.596691922244,75.6067427097754,1.21089431721262,6.24067310141099,1.12409473507368e-09
".",0,4.47247274299578,0,0,0,0,1.49082424766526,0,0.74541212383263,-10.7112283778483,-0.382884119011159,0.000220514044914739
".",0,2.12768120783294,1.88522613224043,0,0,0,1.33763578002446,0,0.668817890012229,-10.5546755444514,-0.540350274745971,2.99019929548916e-07
".",14.7278363043666,15.0860661733228,15.1446499289981,31.8006403560199,29.7294296558097,33.5881916093355,14.9861841355625,31.706087207055,23.3461356713088,1.08109566884054,4.54586904967576,1.39662091332357e-07
".",0,0,0,0,1.74558119079983,0,0,0.581860396933278,0.290930198466639,9.35523486772816,-1.73058651335628,0.000294718210481792
".",2.14912632767581,3.14499817017872,3.03730876860958,16.8762128450201,19.3494557890892,19.8506437986671,2.77714442215471,18.6921041442588,10.7346242832067,2.75050129658664,3.42557924936046,1.68878406173712e-16
".",22.0411867782517,24.1674810079217,22.6715898199432,3.23895411033536,3.53791902063895,2.78961698837329,22.9600858687055,3.18883003978253,13.074457954244,-2.84780153500212,3.7107160769618,2.84715930132013e-21
".",4.07701906279677,4.29258132892244,4.34300242316129,0.513184936962226,0.662385719723151,0.586496294051527,4.23753427162683,0.587355650245635,2.41244496093623,-2.84853048109959,1.28142267920996,8.93657876271155e-11
".",53.5132455591278,39.5885174005535,39.261579783659,17.658609552192,18.4221157814768,20.9785212872277,44.1211142477801,19.0197488736322,31.5704315607061,-1.21389275373434,4.98126189312603,2.65858473587959e-09
".",0.252838391491272,0.111656739769659,1.07527712727787,0.731919500257601,2.25211144705871,1.63166276678438,0.479924086179602,1.5385645713669,1.00924432877325,1.68152117654752,0.0297374370404684,0.0267083226372302
".",6.01755371749228,3.73429763007415,3.57494733224852,7.54634243369043,10.1150195788312,9.94787944910474,4.44226622660498,9.20308048720879,6.82267335690688,1.05062428296137,2.77300602574026,0.00629275193500972
".",1.60552378596958,0,0,0,0,0,0.535174595323193,0,0.267587297661597,-9.23486122970091,-1.79926167818029,0.000632968419912815
".",0.45510910468429,0.483845872335188,0.384027545456384,0,0,0,0.440994174158621,0,0.22049708707931,-8.95626244912151,-2.06431032606198,1.11556511655129e-13
".",0.442467185109727,0.397001741403231,1.35456988760979,1.70781216726773,1.46504135656415,1.69181623284094,0.731346271374249,1.62155658555761,1.17645142846593,1.14960094300966,0.248734672034938,0.0412975615778672
".",8.43216035623393,7.36314167258806,7.9249320744181,16.4639823218865,16.4037875296145,14.8127910164296,7.90674470108003,15.8935202893102,11.9001324951951,1.00719002589692,3.57439451588002,0.000441574923702144
".",10.9415813917848,12.9087597478144,14.3975417951102,27.7119865959602,26.9785807256653,26.851003411,12.7492943115698,27.1805235775418,19.9649089445558,1.09218510365018,4.32027007130175,9.37767278761751e-07
".",0.714268455962844,1.17859891979084,1.01941857521149,0.37857905185738,0.24157596836962,0.35340161308233,0.97076198365506,0.324518877769777,0.647640430712418,-1.57877598512909,-0.590032327586249,0.00202784653728194
".",6.03651659685413,6.3520278624517,5.21579229919852,22.1426680997472,19.817022179482,19.4596462692994,5.86811225283478,20.4731121828429,13.1706122178388,1.80245869326975,3.72046176380326,3.93068736719783e-10
".",0.688984616813717,1.10416109327774,1.07527712727787,8.69890532490068,8.81362645890451,9.03805827499917,0.956140945789776,8.85019668626812,4.90316881602895,3.20951459491868,2.296597399691,2.38249926612868e-14
".",1.58656090660773,1.48875653026212,1.36155220661809,4.26532398425981,3.88080104026034,4.36864547235817,1.47895654782931,4.17159016562611,2.82527335672771,1.49530394811462,1.50433453777584,0.000212893805863063
".",6.51690954068754,8.36805233051499,7.35936423474597,2.95291660448756,3.07035263024613,2.78961698837329,7.4147753686495,2.93762874103566,5.17620205484258,-1.33552951365574,2.37652811811452,0.000335165442552046
".",69.0944114347774,74.2517319468231,67.9379639507384,205.408580669995,209.204788608091,203.228485072111,70.4280357774463,205.947284783399,138.187660280423,1.54803301916267,7.11060506444757,4.19279653646327e-16
".",5.16422414620924,5.44636763987558,0,0,0,0,3.53686392869494,0,1.76843196434747,-11.9570358740449,0.839871837698563,6.34346735552119e-08
".",0.221233592554863,0.155078805235637,0.13266406115766,0,0.10909882442499,3.96260957647634,0.169658819649387,1.35723613363378,0.763447476641582,2.99340155105199,-0.365546748678759,0.026853866339245
".",3.65351475704888,3.34349904088034,3.26772529588341,1.63209635689626,1.1533304296356,0.932378723876786,3.42157969793755,1.23926850346955,2.33042410070355,-1.46530906707232,1.23086546590447,0.00082312463559811
".",5.06308878961273,1.73688261863914,2.44381165290426,0.353340448400221,0.342882019621396,0.413555079138897,3.08126102038538,0.369925849053505,1.72559343471944,-3.05484494591308,0.802615852148323,2.79034794701412e-08
".",6.92145096707358,6.79245166932091,6.13745840829384,14.1336179360088,12.7645624577238,13.57964496227,6.61712034822945,13.4926084520009,10.0548644001152,1.02772286307847,3.33158968866345,0.000723124663178925
".",3.21736853172644,0,0,0,0,0,1.07245617724215,0,0.536228088621073,-10.2363537725111,-0.845188034759364,0.000283375901216817
".",1.00503260617781,1.23442728967567,0,0,0,0,0.74648663195116,0,0.37324331597558,-9.71454124337564,-1.3445526525132,1.16390208276558e-06
".",0,0.6327215253614,0.544620882647235,0,0,0,0.392447469336212,0,0.196223734668106,-8.78770009284754,-2.22331200007142,9.80386734275257e-06
".",0,0,0.642373348763406,0,0,0,0.214124449587802,0,0.107062224793901,-7.91489961398902,-3.03224094697265,0.00365899441781967
".",0,2.82863740749802,0,0,0,0,0.942879135832675,0,0.471439567916337,-10.0508620755157,-1.02161261847476,0.000318849865100341
".",0,1.48875653026212,0,0,0,0,0.496252176754039,0,0.24812608837702,-9.12632828936093,-1.89697775046475,0.000707238553041725
".",0,0,0,0,0.311710926928542,0,0,0.103903642309514,0.0519518211547569,6.88051476356337,-3.96289252609073,0.0132634052003904
".",227.933809929382,214.883395686708,197.35524676954,33.3486080347256,41.1146712618746,47.6641026665722,213.390817461877,40.7091273210575,127.049972391467,-2.38999096277224,6.9894591626249,3.15507668505176e-28
".",4.72807792088679,4.70198937474452,3.70761139340618,13.039945119532,13.5048759091791,14.8428677494579,4.37922622967916,13.7958962593896,9.0875612445344,1.65515521608782,3.18572314557435,5.1023297149043e-07
".",31.5352683787489,44.7805557998426,47.3610698332846,188.93618548029,175.610143458367,160.572158454748,41.225631337292,175.039495797802,108.132563567547,2.08606802628733,6.75679823861364,1.37409332631663e-20
".",61.1616069017388,65.8154449420045,59.0843834482167,140.309809486164,142.514235791729,133.623405661406,62.0204784306533,138.815816979766,100.41814770521,1.16233061360038,6.65004994051021,2.73207865766162e-09
".",90.8827598215378,77.049353593274,84.500024638421,32.5073212528203,39.2444057003034,37.7914150500381,84.1440460177443,36.5143806677206,60.3292133427325,-1.20433805754426,5.9151790447122,2.25682181814171e-09
".",12.5091794190307,15.0550504122757,15.4099780513134,48.0206495111538,46.5150630709116,38.7388321404291,14.3247359608733,44.4248482408315,29.3747921008524,1.63281681062632,4.8770553215471,9.59585042707457e-16
".",1.48542555001122,1.66244479212603,1.45232235372596,3.88674493240243,4.42629516238529,3.57161204710866,1.53339756528774,3.96155071396546,2.7474741396266,1.36868184185739,1.46430215434261,0.000753733978447179
".",1.83307833831172,1.62522587886948,2.11564265951426,0.445881994409803,0.451980844046385,0.443631812167181,1.85798229223182,0.447164883541123,1.15257358788647,-2.0524808764906,0.226283876389042,8.9519469808014e-06
".",1.76354778065162,0.719565656293357,0.823913642979151,0.639377954248019,0.342882019621396,0.375959162853543,1.10234235997471,0.452739712240986,0.777541036107848,-1.28388004210876,-0.332922852764319,0.0211441432540824
".",8.71660354666161,10.9361573452171,10.5433017025298,4.09706662787875,4.00548541103176,4.03028222578998,10.0653541981362,4.0442780882335,7.05481614318484,-1.31525450204029,2.82199078380791,0.000169723651272953
".",4.46259760982096,3.34970219308977,2.89068006943533,1.749876506363,0.88058336857313,1.1353966718177,3.56765995744868,1.25528551558461,2.41147273651665,-1.50710892237915,1.27998485704303,0.00110278385767739
".",4.53212816748106,4.95631861533097,4.85969402977533,0.336514712762115,0.171441009810698,0.150383665141417,4.78271360419578,0.21944646257141,2.5010800333836,-4.44548603562274,1.33354852520068,2.66962753205926e-17
".",2.27554552342145,2.40682305725709,0.0558585520663831,0.134605885104846,0,0.571457927537385,1.57940904424831,0.235354604214077,0.907381824231193,-2.74067554558228,-0.109111974279343,0.0293073383117624
".",0,0.254329240586445,0,0,0,0,0.0847764135288151,0,0.0423882067644075,-6.59116816510785,-4.06852458503487,0.0251113214841776
".",20.2713180378128,22.2569101274187,24.9268788596235,78.9884159530875,82.3696124408671,81.5756191559617,22.4850356749516,80.9778825166388,51.7314590957952,1.84858388452814,5.69327851722696,1.12028218069859e-20
".",7.16164743899029,7.31971960712208,7.36634655375427,20.6199390244986,20.0819764673713,19.632587484212,7.28257119995555,20.1115009920273,13.6970360959914,1.4653870140781,3.77701072506625,3.86937926187739e-08
".",5.49923501493517,6.42646568896481,5.9559181140781,20.2245342370031,22.3652590071229,20.7379074230014,5.96053960599269,21.1092335557091,13.5348865808509,1.82419919240833,3.75980049946039,5.82623122570671e-11
".",0.0948143968092271,0,0,0.454294862228856,0,0.594015477308598,0.031604798936409,0.349436779845818,0.190520789391113,3.42535310360138,-2.31167288425995,0.03246139819392
".",1.09352604319975,0.663737286408528,0.921666109095321,2.80148498374461,3.35089246448182,3.15805696796976,0.892976479567867,3.10347813873206,1.99822730914997,1.79645170272437,1.00688456039547,5.14684918148018e-05
".",0.417183345960599,0.409408045822082,0.453850735539363,0,0,0,0.426814042440681,0,0.213407021220341,-8.90858482072747,-2.10974769565886,1.51535560048436e-13
".",0.929181088730426,1.19720837641912,1.08225944628617,2.34719012151575,1.94819329330338,2.14296722826519,1.06954963714524,2.14611688102811,1.60783325908668,1.0040002731996,0.696153265402795,0.0199035117424591
".",25.3028020284891,24.8808435120056,20.0741671488564,7.79872846826202,9.63966041526515,9.06813500802745,23.4192708964504,8.83550796385154,16.127389430151,-1.40616947019372,4.01296228228354,1.75253470900099e-08
".",10.5370399653988,32.8208783400703,24.6615507373081,11.8032535501312,10.3176316813347,6.69207309879306,22.6731563475924,9.60431944341966,16.138737895506,-1.23926453010578,4.01391317839991,0.00106944688753928
".",8.80509698368356,9.60247962019066,8.5812700611981,27.4175362222933,25.3966477715029,27.7157094855632,8.99628222169077,26.8432978264531,17.919790024072,1.5770075558656,4.16440521358326,6.02414838135833e-12
".",4.00748850513667,4.25536241566589,3.43530095208256,23.3204695944146,24.0095341466709,24.6554018999353,3.89938395762837,23.9951352136736,13.947259585651,2.62093701692485,3.80297561312165,2.29250613468983e-21
".",10.9795071505085,12.1457720260551,5.9629004330864,41.685760043407,39.2210273807837,38.7538705069432,9.69605986988334,39.8868859770447,24.791472923464,2.04004983675322,4.63240648495754,5.75012014997464e-14
".",5.92906028047034,5.14241318161373,4.2941261901032,13.6624973381419,12.2424466551185,11.6998491480023,5.12186655072909,12.5349310470875,8.82839879890831,1.29089679122983,3.14408631781572,0.000104201146109965
".",19.9552700484487,16.109586287878,16.1221745901598,28.3850160214844,60.3082715874996,47.0249720897211,17.3956769754955,45.2394198995684,31.3175484375319,1.37883790504017,4.96946323868231,1.08395586236315e-07
".",1.4601417108621,2.14008751225179,1.75954439009107,5.8385302664227,6.31993904347618,6.30859475268245,1.78659120440165,6.15568802086044,3.97113961263105,1.78414714320913,1.99365393429133,8.72348811251244e-06
".",7.00362344430824,6.07288601302756,5.58585520663831,14.0663149934564,14.1516760825558,10.3012810621871,6.2207882213247,12.8397573793998,9.53027280036223,1.04521913261004,3.25435703104942,0.00139118759718549
".",0,1.65624163991661,1.48723394876745,0,0.0701349585589219,0,1.04782519622802,0.0233783195196406,0.53560175787383,-5.42914390286244,-0.851856542605874,0.00115530844046141
".",4.24768497705337,0,0,0,0.0545494122124948,0,1.41589499235112,0.0181831374041649,0.717039064877645,-6.21191615488059,-0.439256723865305,0.0096232018182938
".",9.00736769687658,7.65468982643106,7.9249320744181,15.8246043676385,17.627252917809,18.256576948168,8.19566319924191,17.2361447445385,12.7159039718902,1.07244079834638,3.66996685415833,0.000168557574947065
".",1.88364601660998,1.91057088050305,2.14357193554745,5.33375819727953,4.7224205429674,4.91754585012434,1.97926294422016,4.99124153012376,3.48525223717196,1.33413481450951,1.80611130206617,0.000689377479080897
".",14.5382075107482,13.2313236627046,10.4804608314551,38.9599908700339,32.6127557298987,32.0242014918648,12.7499973349693,34.5323160305991,23.6411566827842,1.43721689716592,4.56393380623084,1.8473764997974e-10
".",0,0,0,0,0.685764039242792,0,0,0.22858801308093,0.114294006540465,8.01096194497119,-2.99369834298985,0.00199189094286276
".",0,0,0,0,0.342882019621396,0,0,0.114294006540465,0.0571470032702326,7.01685251645703,-3.85285803356406,0.0104247629235614
".",7.79374341771847,8.26880189516418,8.33688889590768,0,0,0,8.13314473626344,0,4.06657236813172,-13.158071706434,2.03078608191729,6.31204206272568e-48
".",1.80147353937532,2.67976175447181,3.02334413059298,1.27875590849604,1.0909882442499,1.05268565598992,2.50152647481337,1.14080993624528,1.82116820552933,-1.13224477226085,0.877441715648966,0.0105984155091173
".",49.2149929037762,57.0131719568297,51.8786302316533,133.158871839969,134.113626311005,128.059210051174,52.702265030753,131.777236067383,92.2397505490678,1.32214088138766,6.52750159994074,1.34703890649068e-11
".",0,1.77410153189569,0,3.79420338639285,0.116891597598203,30.4902881074223,0.591367177298563,11.4671276971378,6.02924743721818,4.27488105182997,2.59473224191327,0.0297922286543663
".",89.4858277085486,109.26852616903,103.254533494709,37.226940099309,39.1508924222248,35.016836428179,100.669629124096,37.1315563165709,68.9005927203334,-1.43889566358064,6.1067960667275,1.13062300778158e-12
".",24.493719175717,29.2788784284883,29.6539088282411,56.4587559336639,58.2821505624641,55.078017358044,27.8088354774821,56.6063079513907,42.2075717144364,1.02542008581148,5.3998497452103,4.97265830183945e-08
".",0,0.992504353508079,0,0,0,0,0.330834784502693,0,0.165417392251346,-8.54289365280334,-2.4330453035389,0.00143798861370171
".",0,0,0,0,0,0.969974640162141,0,0.323324880054047,0.161662440027023,8.51021035475511,-2.5224034570207,0.000823468398997678
".",3.13519605449178,2.8968720818017,2.85576847439384,8.8924012847389,6.93556812416005,8.26358239952087,2.96261220356244,8.03051726947327,5.49656473651786,1.4382761986489,2.46156860160362,0.000102632973673176
".",160.71040259164,181.318139081507,177.288061939692,19.1224485527072,19.9572920965999,13.5495682292417,173.105534537613,17.5431029595163,95.3243187485646,-3.30270629070051,6.57505619720205,4.35690030321849e-45
".",0,0,0,0,1.97936438599624,0,0,0.659788128665413,0.329894064332707,9.5362827188647,-1.5555084110728,0.000244116027887197
".",117.563531083654,94.4740081495502,109.8947188716,45.7491752000096,50.7465389039666,48.2280414108525,107.310752701602,48.2412518382762,77.7760022699389,-1.15342531370677,6.28155613428493,1.71931301558643e-08
".",5.54980269323343,4.54070741729946,5.34147404134788,2.23782283986807,2.43913800321584,2.2181590608359,5.14399471729359,2.2983733013066,3.7211840093001,-1.16191880022139,1.90205759644459,0.00281742578009336
".",24.7655204465701,25.5942060160896,23.9423718794535,11.4415002339119,10.730648659515,11.4441969172618,24.7673661140377,11.2054486035629,17.9864073588003,-1.14420035991343,4.17014871477095,3.4390846289703e-07
".",0,0,0.0139646380165958,0.849699649724341,0,0,0.00465487933886526,0.28323321657478,0.143944047956823,5.71417716450448,-2.71929862825249,0.00891854095446977
".",10.6824220405063,12.902556595605,11.6185788298077,24.7422442558345,25.9655202131475,22.602664870755,11.7345191553063,24.4368097799123,18.0856644676093,1.05820481022585,4.17775085293936,3.58653686512048e-06
".",45.1190109616175,53.5083909585043,52.4092864762839,130.315322517129,136.646277592299,124.555270653379,50.3455627988019,130.505623587602,90.4255931932022,1.37416503736951,6.49884615358975,5.59097614093848e-12
