"fc","metastasized_cancer.normal_colon.average"
0.99944732691087,0.0004735
1.00101224066587,0.00050775
0.999951607652908,0.00100835
1.00237492013485,0.00200025987252509
1.00251071440872,0.0012728
0.997032862592751,0.0015082
1.00340957766607,0.0053548
0.960009744293566,0.051010573200443
1.01127672438386,0.00570795
1.00087621618015,0.00043925
0.998020123136218,0.000999
1.00649102145032,0.0254002027921093
0.999852479472285,7.44e-05
0.998060281081826,0.00098815
0.999171484922403,0.000419431601941748
0.998594148695767,0.000711894183266932
1.0189946750994,0.0911802066495778
1.00160350284866,0.0008137
0.995961436134479,0.002061107974926
0.999133882881719,0.0004386
1.0058258607613,0.0044625
1.01987300065246,0.01471815
1.000949709425,0.000478068502147007
0.998349628624816,0.0008328
1.00062977254388,0.00222785
1.00591792173567,0.00535187407407407
0.998782093172028,0.00061310705244123
0.998548674607536,0.0007289
1.00103661895277,0.000524680983302412
0.999305169545625,0.000347999149823548
1.0058035540202,0.0191619321198331
1.00155642745373,0.000786
1.00129558005331,0.000656525
1.03196358752571,0.01625575
0.973935086663841,0.0420045
1.00099015173362,0.000495183814162608
1.03819708594656,0.0274997
0.998884504735675,0.00281035
0.98300367660083,0.01067815
0.999815744711066,0.00253845
1.00060994139213,0.000305022185702547
1.00381790069938,0.00460819959558098
0.987988860066729,0.0073177
1.02034213013105,0.0102139
0.997741078674797,0.0011527
1.04815108837174,0.140507940747432
0.999619146198274,0.0005409
1.1276123079519,0.1627428
1.03053031848104,0.06799525
0.998385672733635,0.0008164
1.00040250903561,0.0002033
0.999531548547684,0.0002367
0.999058200361972,0.00975395
1.00119422447261,0.000595540869565217
1.00216239094213,0.00348475
1.00073335761473,0.0003688
0.999665581582057,0.00016885
1.00182142141295,0.0084025
0.999586259903179,0.00109152452830189
1.00343406661232,0.00173735
1.00061772348214,0.000307257255520505
0.999750331521302,0.000126
0.999743544278371,0.000128420298703738
1.00009674611623,0.000548421664025357
1.0012699501592,0.000636275
0.999190686410894,0.0004065
1.00276997510767,0.0013972
1.0010487541036,0.0005255
1.00460260880847,0.00234635
0.997324497277335,0.00159125511572856
0.999249936008926,0.000381560853583827
1.00596652372302,0.0103583912270302
0.998246847470443,0.00088510760391198
0.99784036651438,0.0011073
0.999790328128908,0.000105650094517958
0.999994867721385,2.6e-06
0.999456973718779,0.00027235
0.998719745036734,0.0006435
1.00418968765734,0.0056716
0.998172557560065,0.000923834311132484
0.992199901179247,0.0040031
1.00131599782412,0.0006602
1.00089264135088,0.0013902
1.00647923053333,0.0033033
1.0022259388006,0.00111125
1.0006381194073,0.0029211
0.998968889511111,0.00052105
0.999003318213001,0.0024947232317532
0.999178806616662,0.000417910432074737
0.99909941735282,0.00045365
0.995422545205473,0.00237905
0.997585472376228,0.0012199
0.99775891170629,0.00114205
1.01101960909291,0.0074343
0.99841997145362,0.0008075
1.00405568718345,0.00205985
1.00812524778147,0.00408558058925477
0.99588537325363,0.0079959
1.01356350431015,0.0297636
1.01198114360392,0.01820865
1.0007369473205,0.000368746076088954
1.00758622359264,0.0100397
1.00024495040319,0.00085005
1.00198830491928,0.00100170270155587
1.00152857302632,0.001566
1.00016998597942,0.00133932871637945
1.00085876349363,0.00043045
1.0003903066336,0.00078595225355825
0.999250922825434,0.000378576808433297
1.01903971127713,0.02264095
0.998770808892617,0.00141525
0.998262712969009,0.00627365
0.999374715632651,0.00174919451371571
0.998988223859299,0.0404468921965318
0.997185131141956,0.0014296
1.0020070256372,0.00100394585978276
0.997792813473296,0.00203086457725948
0.995747831534843,0.0041274
0.999027546732601,0.000490047909319899
1.03749606729561,0.0362794
0.998771974896307,0.000618235210696921
0.994775544364568,0.0025861
1.00057004898246,0.000288140635260528
1.00816757445259,0.00658815
1.00047022155554,0.00083855
0.998933005878443,0.0009422
1.0011461206923,0.00146115
0.999955516801476,0.0002187
0.999126193567278,0.000438223269385565
0.999821354412101,8.985e-05
0.999635207269651,0.000175937813201197
1.00632597103571,0.00613185
1.00110563970924,0.000551398510672189
0.998533901807632,0.00074265
0.990219591662839,0.0051125
0.995706207541926,0.03982765
0.98520608074137,0.0332566
0.998064853578409,0.0009828
1.00153116096867,0.00076765
0.999394508026836,0.000307768258193312
0.976360917629702,0.0202468714319003
1.00863125136092,0.0238901
0.982689920948816,0.0104581804347826
0.997053357384949,0.00611452262773723
1.00127803810607,0.00119185
0.957088501017575,0.123010072843111
0.999887767699591,0.00112917643332277
0.999245604128231,0.0007831
0.999568020962985,0.000216522786799371
0.908305386514532,0.0859501314200436
1.00820691800766,0.01808075
1.01516227938369,0.01104265
0.999260509378087,0.000370588478556841
1.00048079954415,0.00046375
1.00004027721891,0.00052855
0.999752435059024,0.000124257018308631
0.992888649593707,0.003616
0.996679833270503,0.0017043
1.00103358168257,0.0005173
1.00070846613419,0.00150001758050479
0.999344157909395,0.000328401792260692
0.970372831364702,0.0198019
0.998795591197043,0.000604910283825817
0.994871740516024,0.00265125
0.994167527029728,0.00295763265230312
0.999753401738485,0.000123771165644172
1.00688409644814,0.0117410482758621
0.999452769439148,0.000273949402440559
1.00844869736156,0.0084395
1.00964049138347,0.00794975
1.00024841912833,0.00312098476527901
0.977796439885125,0.02409545
1.00010145498715,0.00597725
1.04451021505358,0.0473882318641742
0.999083857521606,0.000466477613436952
1.02766685093099,0.03722
1.01816682947266,0.0249321
1.00358344872456,0.0117683154031551
1.00164819415981,0.0008372
0.999828260572426,0.000669834921322362
0.999408049161864,0.000298403574323229
0.996981545469931,0.009397675
1.01966977039543,0.0194821
1.00090220249243,0.00821838374291115
1.02334166066854,0.01354965
1.00007511860004,0.000565257884761183
1.00551892632683,0.00481493333333333
0.996780680772031,0.00585922054082163
0.998428323395577,0.00273056782659982
1.0054046713529,0.0027572
1.00128321674936,0.00143585
1.00058900912167,0.00029775
1.0047962049151,0.0024208
0.997393344110933,0.00132225
1.0001683769296,8.35833767517068e-05
1.00035636046042,0.00017781495152871
0.998566139859513,0.0007322
0.990545044713259,0.00767784221528111
1.00654592007716,0.00621185
1.21521304598252,0.25837685
0.99799071185387,0.0009776
1.00849577395192,0.00433335
1.00085159576342,0.00042565
0.999081083640227,0.000461829943246311
0.99914495463131,0.000673646788844622
0.996320077331418,0.00189295
1.0004510558525,0.000225675
1.00042761762811,0.000213328826425934
0.985088993482859,0.0077623
0.994071485854485,0.00818635
0.986419906947219,0.0158024
1.06128510853838,0.0919034679465776
0.998552347537503,0.0007393
0.998604327431604,0.0007067
1.00069516516123,0.00133860982264666
0.997297357885368,0.00137175
0.998372844866701,0.000819428982146997
1.00567347302414,0.0141599
0.980878640333977,0.01780225
0.999494124149568,0.0002531
0.994995010198464,0.0039767
0.99771129113771,0.0011568
1.00862169304332,0.00484065
0.998819996381804,0.00152835
0.999824308445023,0.000620424398931434
0.999964783344697,1.775e-05
1.00299735671436,0.00152285
1.01411848479351,0.0849783
1.00770050956045,0.0115408166666667
0.984221583362944,0.0083105
1.01144174775218,0.0057608
0.968868411548218,0.0243553
1.00098176813082,0.000491
0.998280038136773,0.00086825
1.00511149505818,0.0025686
1.00278603234019,0.0014148
0.99945745960644,0.000271498727128083
0.998908322777924,0.0292184
0.995182727067343,0.00720797960020502
0.999846649451572,7.735e-05
1.0054983958267,0.0027853
0.974937495985904,0.02779905
1.00299822677625,0.00230350463560615
0.970990589001468,0.0153299
0.99653999506834,0.00469779977288369
0.992624864680414,0.00550495
1.00179436196766,0.00248895
0.996768485855618,0.00162855
1.00021361750267,0.000106541666666667
0.996238571136519,0.00276465
0.987422013699842,0.0087961
0.999059964158152,0.00062665
1.00071597935494,0.00035865
0.995417995369242,0.00313148274021352
0.98805387093878,0.0070139
1.00039641281686,0.00019905
1.0014474174541,0.0008143
0.996123041307141,0.00196345
0.998075140756818,0.0009706
1.00032921659404,0.000518924611581921
1.00079055571318,4e-04
1.01174006936945,0.00834911608478803
1.00066774104811,0.000333651568682872
1.01556924367956,0.0399666851456816
1.00092342513988,0.000465
1.00099233352072,0.0004977
1.00264997539279,0.00401165
0.998574173633636,0.0007186
0.998150122550925,0.00093905
1.00104668480841,0.0005298
0.997316712114601,0.00135940889988793
0.998619614787024,0.0006989
1.00227881402981,0.00114192722513089
0.971083746623925,0.09983705
0.99999165230227,0.01258395
0.997576429798842,0.00245235
1.0076897443451,0.00657205
1.00222765601972,0.00111591336125372
0.994404288408577,0.00416832698412698
1.00012100063096,0.00041518187750536
1.00079800534469,0.00141295
1.00145685548937,0.000739365930169122
1.00834176835391,0.02058245
0.995211108441428,0.00714625
0.995001338719247,0.00254230331905782
0.999914640850919,0.0002077
1.00091054396911,0.0169164
1.00094342597816,0.000477309634760705
0.997215946817693,0.00218706217422349
0.999477875376251,0.0020801
0.998044954493992,0.0122503
0.993406950151744,0.00569605
0.999211829446343,0.00039775
0.980950390604171,0.02050365
1.05181747918077,0.05524755
0.954082696848845,0.0436584
0.999856651405686,0.00103235
0.99655742391972,0.00904917999170641
0.99020086183443,0.0049594
1.00000170163436,0.0030642
1.00275348019422,0.00138235841772152
1.00188630301373,0.0009477
0.999969038316818,2.545e-05
0.999761239837996,0.00111769278907243
1.00383258780137,0.02454375
0.998849660315869,0.00058345
0.986844062272177,0.00986775
1.00088404657315,0.000443173368566176
1.0013993205906,0.0044621
1.00638230693241,0.0032194
1.00313849907882,0.001578
1.00242715990672,0.00219559181206979
0.999459515093371,0.00125525
1.00162247807646,0.0008234
1.06806054333728,0.114022075
0.999052899958185,0.0012639
0.986955224090852,0.01433215
0.998057552569429,0.000960851287793953
0.9992181654657,0.0003919
1.01157863151611,0.00582759191508582
0.998600579199619,0.0007107
1.0065065499232,0.00331265
0.998439303417099,0.0007841
1.0037726636107,0.00556022133602867
1.00154506759609,0.00077685
0.999807098622361,9.765e-05
0.999566188453258,0.000218494032217149
1.00575302536559,0.01319615
0.999138724153566,0.000416488214087632
1.00013353590301,6.66365780076345e-05
0.999745426041642,0.0164518
1.0130285419151,0.00669845
0.999518645268036,0.000243214493459505
0.997761947752552,0.00113855
0.999270871331878,0.00150736129612961
1.00050660507897,0.0002558
0.998008429396561,0.00100097334450964
0.999047244378239,0.0010633
0.998461869264189,0.0042550989559322
1.00313961628109,0.00354455
0.98734349981493,0.0094311
1.00109158806539,0.02553585
1.00626998348256,0.0062995
1.00533185437805,0.00269376534253092
0.999680975034118,0.0001619
0.999649988683657,0.00017535
0.999309881312481,0.001431
1.00001965588414,0.00085095
0.993830338840227,0.0031625
1.0043710268417,0.00375971183574879
1.00498677051402,0.0025466
0.999352922631664,0.00032725
1.00231470115695,0.00116155
0.996723415336614,0.0016736
0.996357676774041,0.00185835
1.00090754256728,0.000455
1.00396053250983,0.00418807263952264
0.997720198188523,0.0011636
1.0008820121268,0.0004425
1.00058707687828,0.00394385
0.998876410793502,0.00629065
1.01998330412022,0.05201035
1.00411047125005,0.00211145
1.0012945385173,0.00358325
0.9997339313035,0.00153345
0.99676727853067,0.00226602876700962
0.999509874317073,0.00054855
1.00162779221561,0.00081645
0.995547645915263,0.00311535
1.00203508410262,0.00102425
0.998498533814218,0.000767012625
1.05928545004754,0.11822815
1.00059831338707,0.00029955
1.00240536854364,0.00120095
0.998258907686747,0.0008459
0.999350835918219,0.0003279
0.998778456755934,0.00061495
0.999962552015299,0.00111214728355607
0.999261667921597,0.00264992951520913
0.990651465265433,0.019565751122449
0.997264556115551,0.0013859
0.999387731424852,0.000309615085714286
1.00008434562926,0.00058395
1.01322852649551,0.03994445
0.99304890290006,0.003529
1.01208499800503,0.0971686450833617
1.01561199069792,0.0096848
1.00300743270261,0.0101878
0.998502379882235,0.00075875
0.999463783135924,0.002886225
1.00102931892374,0.000514890757855823
1.00023854141302,0.000409516666666667
1.00055303461525,0.000756967710809677
1.00026002071657,0.000143579299103504
0.999896600156525,4.98e-05
0.999778335282575,0.00011185
0.999393828270664,0.0028473
1.043765580599,0.0373782
0.997037615839706,0.00150123607209117
0.996174266135442,0.0040837
1.00325971808101,0.00163942962735463
0.995558885753713,0.00226004655197236
0.999291177433807,0.00035755
1.01352310265169,0.0422369
0.998627262447528,0.00069065
0.997107737110581,0.00145619689883581
0.999601346412247,0.0002024
1.00109815957055,0.0005474
0.99865499000619,0.00067605
1.00107339447899,0.00053805
1.00874487237455,0.0044328
1.00083999647205,0.000421007617107943
1.00826537594562,0.0086957
0.998678742042502,0.0016015358784474
0.998718777519564,0.00062095
0.998722313334034,0.0006422
1.0019794837317,0.0013149
1.20409351280583,0.15388015
1.06104946703558,0.04078885
1.00015403810813,0.0004713
0.999636428487401,0.00361005
1.05555983307157,0.0434407891912908
0.999189390260366,0.0004125
0.997953100814391,0.0010332
0.998159211619941,0.00414395
0.998147246584886,0.000932563511846002
0.995073034667902,0.0060497
1.0004324855396,0.0002173
0.998002172911256,0.00341455
0.99996979691734,0.0063908
0.995762991035847,0.0020935
1.01795585672021,0.02286865
1.00201545675832,0.00101265
1.00748307138818,0.00380065
1.00773146422093,0.00392555
0.99016948560515,0.1112991
1.00423338571549,0.00215875
1.00376355176904,0.0018985
0.996847306415949,0.0139245
0.994749426623091,0.00342355
0.988821491223391,0.0057693
1.00025984920185,0.00111401501889169
0.998982993649074,0.00051475
0.993989458163811,0.00305200187793427
0.999462637392222,0.0002689
0.998472970473814,0.000770035336906585
0.997253498228735,0.00139435
0.985225466432751,0.01549745
0.945971346393425,0.0745861
1.00473874201251,0.0058607
0.999843154965271,7.835e-05
0.992180077501396,0.04806555
0.994437223526773,0.00286315
0.998028093629256,0.00726067577418471
1.00074431619579,0.00037185
1.00015250176289,0.00718225
0.998516828172226,0.0007196
1.01433828674327,0.02211565
0.99663889457043,0.001698
0.905434365029454,0.139708555447433
0.996890010911176,0.0023889
0.977891699944415,0.036976667940963
1.00774479202133,0.0339786
1.00326976670765,0.0030044
0.999342967545643,0.000329
1.00309890912555,0.0189228
0.999438629214224,0.00028105
1.00413918827865,0.00210305
0.997441267807846,0.0012947543468366
1.00089215739303,0.000446004854368932
1.00065127516272,0.0003274
0.997291377773776,0.0013728
1.00713344982707,0.011761
1.01766069023699,0.009966
0.998532482473393,0.00074175
1.00530186017957,0.0051529
1.00127352388683,0.000642009769335142
0.997799675322443,0.00111369399635036
0.996877303074878,0.00234678477360166
1.00012123269789,0.00025018207639569
0.99273361535427,0.0357
0.991217651380513,0.0129845
1.00045363440947,0.00142795
1.00077309602018,0.000386896579315863
1.00193156889239,0.0009682
1.00560999773707,0.0158792
0.992590441087617,0.00558467571718997
0.998961444482705,0.00052355
1.13840121056438,0.1352185
1.40535062865903,0.305971314996412
1.02317734008686,0.0160407443473571
0.998106488306179,0.0019909
0.998274310819547,0.00946285
1.00452103776695,0.00226767775768535
0.99805782914082,0.000981627371134021
1.00015912810899,0.00080905
0.998710769504436,0.0006544
1.00060716987419,0.000306718161217222
0.999154133871747,0.00130505
0.976625429408718,0.01726975
0.949174637561081,0.08663935
1.00520380940382,0.0033739
0.981765526632532,0.00943475
1.00427875183654,0.00419075
1.00027514436518,0.00098605
1.00396178784969,0.0120655
0.993154672680495,0.00341365
0.984912350081885,0.0094348337372449
0.996215371843054,0.0032003
1.00107075573543,0.0046331
1.00258989045393,0.00132015
0.996979642989515,0.00153456507573592
1.00000524840134,0.000508825
1.00302855978565,0.00154805
0.977464711601128,0.69080395998455
1.04534477404782,0.0446194
1.00127659757895,0.00064685
1.00101905517949,0.00051575
0.998683283459646,0.00172159837969214
1.0013737885653,0.0006902
0.993206192376256,0.00552385
1.00033170912083,0.00114586526106763
0.989158764565684,0.00645465
1.00092264254676,0.00422950960223308
0.990599245294598,0.02078875
1.01728273610965,0.0089009
0.998136148525769,0.0009491
1.00088411828668,0.000447530414438503
1.00078844105762,0.000396946556953494
1.00033265078748,0.0099716
0.999589008477348,0.00116830823236694
0.999933089868033,0.000657265009151922
1.00090977879357,0.0004581
0.998936428764238,0.00053755
0.997857855417591,0.0010865
1.0038293892635,0.0019453
0.99930414242224,0.00115305
1.00059449887729,0.0003003
1.00757590257023,0.02253185
1.00188558180732,0.00094955
0.999638712670693,0.00018145
0.999091833932628,0.0004564
1.00081076217576,0.000890930454914703
0.986695610670076,0.0221596934231806
0.999516042570871,0.002157
0.994518136429497,0.00365445
1.0029461890948,0.00524985
0.998013101917711,0.00101775
0.994484193084348,0.0028334
1.00151986867282,0.00076195
0.996934795415756,0.0015589
1.00158754508839,0.0007974
1.02143070785888,0.05584395
0.993050304361627,0.0036408
1.00108492223574,0.00054925
0.992662266328338,0.00566825
1.00122700866735,0.00061605
0.999432161258787,0.00028705
0.997407394017586,0.00218903457092041
0.996948649291217,0.0014929
0.989772412034593,0.0205117
0.999265350659664,0.0020528
1.0000805396595,0.00221572753411306
1.00376516692829,0.00190669801435407
1.00107170058029,0.000537719454249253
0.987118387298157,0.0087647761259129
0.999772079255458,0.000115
1.00354530193706,0.00252033871283894
0.998741132425162,0.000713491829132
0.997972853406569,0.00103005
0.924007289239722,0.05182605
1.00547422817905,0.0113967596518987
1.00146002388326,0.000731751819164265
0.998774584062852,0.00061575
0.999354090136556,0.00132765
0.999589507478849,0.0022618
1.00350832430174,0.00288645
1.00138576002717,0.001217
1.00887568913783,0.0070086
1.00338141561847,0.00170155
0.995974007648142,0.0030222
0.997259499904007,0.0103488480169426
1.00377699614107,0.0019159
0.973574751563424,0.03126415
1.00494004531845,0.00740366304916318
0.999963078541591,0.000365842249142367
0.945792836660214,0.04946155
1.00975823871024,0.00972945
0.999023358754678,0.00049745
0.999420421951359,0.000279847330016584
0.997425999313041,0.00194205
1.01006404506887,0.00506405
0.9997930526645,0.00034755
0.999780085746438,0.0001101
0.997121766518423,0.0100064
0.999570532692697,0.000216623772156067
0.998208040303874,0.00087085
1.0018211425338,0.00092035
1.00225754405098,0.00113735
0.999418109404608,0.0002926
0.999564961250092,0.000219755928045789
0.998158892061418,0.0009374
0.99706137177705,0.0015133
0.877592013181346,0.101884891634615
0.998678812749464,0.0021169
0.996014759325681,0.002033
1.00407138941598,0.00209100215562566
1.00139058622954,0.0016445
1.00332088811353,0.0028995
1.00790654626759,0.15487855
0.998995049724846,0.00051195
1.0096816399367,0.01421965
1.03451983841971,0.15250585
0.99543231177271,0.00233305
1.00371332504116,0.0019025
