"gene.name","SRR975587.metastasized_cancer","SRR975588.metastasized_cancer","SRR975589.metastasized_cancer","SRR975591.metastasized_cancer","SRR975593.metastasized_cancer","SRR975598.metastasized_cancer","SRR975599.metastasized_cancer","SRR975601.metastasized_cancer","SRR975603.metastasized_cancer","SRR975604.metastasized_cancer","SRR975569.normal_colon","SRR975572.normal_colon","SRR975574.normal_colon","SRR975575.normal_colon","SRR975576.normal_colon","SRR975577.normal_colon","SRR975580.normal_colon","SRR975582.normal_colon","SRR975585.normal_colon","SRR975586.normal_colon","metastasized_cancer.average","normal_colon.average","metastasized_cancer.normal_colon.average","baseMean","log2FC","lfcSE","stat","pval","padj"
".",41.0300824853585,2.44467732365999,0,7.37719737808326,29.2187297271717,16.1817710362376,116.966987788068,115.082568235083,4.62393034311565,12.2147400332234,7.85472674168662,5.91057579484669,10.5213800302478,8.12103089676424,3.1217096319959,9.9460419665038,34.1284587465962,9.27190871304306,5.64918386858294,5.68571808951669,34.5140684350001,10.0210734479784,22.2675709414893,22.2675709414893,1.77104235912685,0.70124352020367,2.52557393844076,0.011550947219676,0.0420087249280822
".",43.7654213177157,0.814892441219997,3.21076001080864,32.2752385291143,11.9871711701217,29.1271878652277,37.4294360921817,163.30764444788,50.0925787170862,8.72481430944529,7.85472674168662,6.89567176065447,8.41710402419822,6.31635736414997,14.5679782826475,14.3665050627277,7.46560035081792,13.3927570299511,5.64918386858294,10.23429256113,38.0735144900801,9.51601770465465,23.7947660973674,23.7947660973674,1.99911300654288,0.584047741340334,3.42285889498538,0.000619662352869775,0.00390824932058082
".",176.885244492434,2584.83882354983,485.627451634807,147.543947561665,92.1513783703109,686.107091936475,727.534664041782,328.807337814524,395.346044336388,52.3488858566717,3763.28685668364,1734.7539957875,1808.62522719959,2626.70232672008,1507.78575225402,2162.71156982755,2447.65040073245,1620.52360062408,2564.72947633665,1420.29237876127,567.719086959489,2165.70615849268,1366.71262272609,1366.71262272609,-1.93171172689444,0.496218314952837,-3.89286664495252,9.9066614940605e-05,0.000827326267001557
".",895.3675777916,188.240153921819,517.735051742894,1014.36463948645,1779.34572056495,579.307403097307,3902.01871260994,855.995102777143,924.786068623131,4395.56144909854,167.567503822648,235.43793582806,289.337950831814,233.705222473549,268.467028351647,353.637047697913,418.073619645803,224.586233271487,230.675007967137,260.405888499864,1505.27218797138,268.189343838992,886.730765905184,886.730765905184,2.48837188748184,0.418355475634948,5.94798450696785,2.71464281636469e-09,8.83694872475794e-08
".",5183.46708731695,1084.62183926382,3252.49989094916,2847.59818794014,2592.22576553883,5685.19555739815,3361.63122902907,1907.08255932424,2618.68588431783,1398.58773380408,745.326293044486,408.814825810229,951.132754734399,867.14563242116,454.729036394069,512.773719161974,2297.27187938026,790.172664767114,645.890022307982,1884.24697486583,2993.15957348823,955.75038028875,1974.45497688849,1974.45497688849,1.64701271289028,0.348011430477,4.7326397027615,2.21618670656326e-06,3.20547161748968e-05
".",1594.70253926427,5363.62204811002,664.627322237389,85.7599195202179,266.714558535209,3963.45511914247,1211.77799348438,93.1620790474484,238.903067727642,165.77147187946,5515.76366749549,10908.9527253554,1051.08586502175,10709.8350792994,4853.21790787629,1271.98825593843,2643.88903852537,2263.37593806173,10399.2059714164,7703.01086767721,1364.84961189485,5732.03253166675,3548.4410717808,3548.4410717808,-2.07031604983716,0.656229431541377,-3.15486619515727,0.0016057172853799,0.00851147040947791
".",3302.46575026596,1011.28151955402,2649.67969891983,70.083375091791,146.842846833991,167.211634041122,465.52861139651,1676.91742285407,224.260621641109,61.9461815970615,331.644017982324,608.789306869209,534.486105536587,187.686047391885,211.235685098389,35.3637047697913,53.3257167915566,487.290313474374,233.499599901428,30.7028776833901,977.621766219547,271.402337549893,624.51205188472,624.51205188472,1.84882893563278,0.673016292925964,2.74707901586591,0.0060128646361045,0.0248583672823725
".",33.7358455990725,114.89983421202,32.1076001080864,133.711702477759,5.24438738692826,66.8846536164489,23.3933975576136,16.4403668907262,40.8447180308549,27.0469243592804,104.729689889155,99.494692546586,148.351458426494,166.932301766821,163.369470741119,37.5739363179032,121.582634284749,108.172268318836,153.469495096503,169.434399067597,49.430943023879,127.311034645576,88.3709888347276,88.3709888347276,-1.36055971996187,0.422617209381215,-3.21936657987489,0.00128474130904255,0.00711216719100937
".",124.002027066861,129.567898153979,0,471.218482525068,303.425270243707,0,0,414.2972456463,555.642296231064,121.274918901289,425.900738882564,1295.40119503723,1053.1901410278,530.574018588597,694.060108180421,945.979102591917,1391.80120825963,1070.39035031686,1427.36045746196,511.714628056502,211.942813876827,934.637194840348,573.290004358587,573.290004358587,-2.14003752972238,0.793461009571062,-2.6970922375622,0.00699478924624124,0.0280214379491006
".",25.5298291020008,156.459348714239,95.5201103215571,34.1195378736351,29.9679279253044,3.23635420724753,18.7147180460908,31.7847093220706,119.451533863821,16.577147187946,271.42444629606,449.203760408349,87.3274542510566,215.658487147406,350.672048660872,539.296497739317,26.6628583957783,80.3565421797065,370.021543392182,531.046069560858,53.1361216563913,292.166970803159,172.651546229775,172.651546229775,-2.45349975311995,0.550737612357003,-4.45493407036366,8.39189792009167e-06,0.00010009477874509
".",31.0005067667153,575.314063501318,55.3856101864491,182.585635107561,83.9101981908522,18.339340507736,56.1441541382725,31.7847093220706,51.6338888314581,170.133879034183,480.88382607437,443.293184613502,395.603889137317,547.718417148433,455.769606271401,913.930745144293,301.82355704021,795.323725163249,523.491038488685,404.823127973588,125.623198558662,526.266111705505,325.944655132083,325.944655132083,-2.06422608741274,0.484875441338396,-4.25722961285661,2.06975751795594e-05,0.000217644518171714
".",18209.1506070021,35572.4997365765,2342.2494278849,3075.36915698846,1767.35854939482,8336.84843786962,5034.25915439844,11919.2659957765,2515.41810665492,7077.56936782202,28944.6680431152,27350.2043946873,26690.6368607326,29319.6285476178,25059.0037859084,19232.3298158962,16197.1532182674,24109.0230780704,32631.5690862246,24809.0623117971,9584.99885403683,25434.3279142317,17509.6633841343,17509.6633841343,-1.40790959573498,0.437385265059905,-3.2189232427438,0.00128672923575565,0.00711733689308406
".",161.384991109077,837.709429574157,158.129930532326,206.561526586331,369.354711679376,100.326980424673,535.708804069351,160.019571069735,179.562628324325,138.72454752018,1253.26528900689,827.480611278537,570.25879763943,820.224120573189,1047.85386647329,581.290897153444,482.064479795671,787.082028529433,986.724115712486,1393.00093193159,284.748312088953,874.924513809395,579.836412949174,579.836412949174,-1.6210771460574,0.352865744633809,-4.59403376697755,4.34758981671195e-06,5.67536131275524e-05
".",7860.4520245839,7382.92551745317,49609.4529270043,38577.2093893419,55266.8526798463,4691.63481577316,11282.635642037,4176.94921470383,38898.8140114604,20735.3936878277,6842.33973942479,8960.43290498759,5424.82354359575,7016.57069480431,5446.34273795551,11626.9230588429,2644.95555286121,6363.62001338522,6804.44196970815,4132.37990746073,23848.2319910032,6526.28301230262,15187.2575016529,15187.2575016529,1.86956303575759,0.438173785478382,4.26671585046211,1.98371558567208e-05,0.000210221798863741
".",0,55.4126860029598,0,0,2.24759459439783,6.47270841449505,0,6.57614675629047,0,0,58.4740768547782,105.405268341433,22.0948980635203,126.327147282999,65.5559022719138,24.3125470292315,11.7316576941424,51.5106039613503,77.2055128706335,46.6228883340368,7.07091357681431,58.9240502704039,32.9974819236091,32.9974819236091,-3.0441605985614,0.935822216097074,-3.25292619281612,0.00114223161662874,0.00647297974018923
".",0,0,96.3228003242593,0,17.9807567551826,0,0,0,27.7435820586939,9.59729574038981,0,0,0,0,0,0,0,0,2.82459193429147,5.68571808951669,15.1644434878526,0.851031002380815,8.00773724511669,8.00773724511669,4.16944809916288,1.86321088629551,2.23777572889384,0.0252356839415623,0.0780410053646279
".",271.710324014152,13021.9812106955,1183.16506398298,843.766950118273,696.754324263326,1709.87380616244,956.789960106395,2130.67154903811,1298.55377135831,228.590134907466,16196.4465413578,10920.7738769451,12265.8248392629,14836.221111622,7580.55155636337,10866.6034062924,9890.85395049791,9299.72443918219,11956.4976578558,10081.915316331,2234.1857094647,11389.541269571,6811.86348951787,6485.21385445483,-2.84878383098293,0.432832547777896,-6.58172276001008,4.65028114928614e-11,2.20138858728203e-09
".",1103.25332905075,5719.73004492316,1553.20515522868,5805.85433655153,1275.88453141983,326.871774932,945.093261327588,949.157181824592,2198.67887815149,2312.075792003,7787.52519067441,6786.32610844981,4495.78568692488,5021.50410449922,4207.02401405314,6245.00923919033,2282.34067867862,4653.46796186839,6979.56666963422,5010.2547804821,2218.98042854126,5346.88044344551,3782.93043599339,3782.93043599339,-1.26862291642849,0.39906463925209,-3.17899104968582,0.00147788654543716,0.00795976943944868
".",3986.30045835527,35.0403749724599,248.031210834968,3145.45253208025,542.419495448009,613.828514641281,2493.73617964161,3475.49356069952,2086.93389485953,2174.22372591377,104.729689889155,54.180278119428,0,37.8981441848998,77.0021709225654,104.985998535318,54.3922311273877,8.24169663381605,57.4333693305932,101.205781993397,1880.14599474467,60.006936073656,970.076465409161,970.076465409161,4.96961242419511,0.642232446858832,7.7380276385934,1.00970901637771e-14,8.28506315756017e-13
".",3085.46220289896,6168.73578003537,454.322541529423,1827.70065042013,3152.62601774202,4218.04831677927,1197.74195494981,11980.6433655019,2705.76990577984,4474.95725931449,5018.29764052201,4757.02841888578,11005.3635116392,10809.9944603595,8646.0951107513,13138.7214377515,8585.44040344061,6336.83449932532,9900.1947296916,8832.19448025522,3926.60079949512,8703.0164692622,6314.80863437866,6314.80863437866,-1.14818244990752,0.39331113156493,-2.91927270234905,0.00350849152040125,0.0161044184563685
".",2.73533883235723,13.8531715007399,4.0134500135108,1.84429934452081,4.49518918879565,0,0,0,2.31196517155783,0,5.23648449445775,16.7466314187323,12.6256560362973,17.1443985598356,47.8662143572704,11.0511577405598,13.8646863658047,18.5438174260861,16.9475516057488,23.8800159759701,2.92534140514823,18.3906613980763,10.6580014016123,10.6580014016123,-2.5675056077258,0.598683586712616,-4.28858526391884,1.79814771959106e-05,0.000193895386350731
".",4.55889805392872,44.0041918258798,16.8564900567454,10.1436463948645,0,22.6544794507327,0,6.57614675629047,0,0,24.4369276408028,221.646592306751,101.005248290379,51.4331956795069,22.8925373013032,90.6194934725902,120.516119948918,31.9365744560372,32.01204192197,6.82286170742002,10.4793852538442,70.3321592725678,40.405772263206,40.405772263206,-2.73585946751334,0.799111897351793,-3.42362499742503,0.0006179182643301,0.00389925131302249
".",0,9.77870929463996,8.82959002972377,1.84429934452081,0,3.23635420724753,7.01801926728407,0,0,0,16.5822008991162,91.6139248201237,34.7205540998177,4.51168383153569,5.20284938665983,28.7330101254554,14.9312007016358,0,0,2.27428723580667,3.07069721434161,19.8569711100151,11.4638341621784,11.4638341621784,-2.71589478325869,1.0620921487337,-2.55711784189043,0.0105543456362518,0.0390492659118522
".",0,7.33403197097997,1.60538000540432,0,0,0,0,4.38409783752698,0,0,12.2184638204014,37.4336467006957,16.8342080483964,12.6327147282999,6.24341926399179,8.84092619244782,5.33257167915566,0,8.47377580287441,3.41143085371001,1.33235098139113,11.1421157089973,6.23723334519422,6.23723334519422,-3.02611916635316,0.935226888643497,-3.23570590527225,0.00121342333535901,0.00680038008435045
".",0,9.77870929463996,0,2.76644901678122,0,166.132849305373,0,0,0,0,104.729689889155,0,979.540480816068,258.068315163841,19.7708276693073,0,3.19954300749339,103.021207922701,0,628.840420700545,17.8678007616794,209.717048516911,113.792424639295,113.792424639295,-3.55321800535787,1.95163028615837,-1.82064094339922,0.0686614547491308,0.16922786506158
".",390.241673416298,16.2978488243999,5.61883001891512,196.417880191467,275.7049369128,851.161156506099,743.910042332111,0,50.0925787170862,188.455989084018,0,8.86586369227004,7.36496602117345,0,6.24341926399179,0,183.440465762955,2.06042415845401,5.64918386858294,0,271.790093600319,21.3624322767427,146.576262938531,146.576262938531,3.66971034490809,1.25764515814169,2.91792189645169,0.00352372599271275,0.0161686038937771
".",3128.31584460589,2465.86452713171,3892.24382310278,1541.8342520194,1413.73699987623,19379.2889929982,1059.72090935989,7752.18100120709,5648.90156917296,8502.33154455443,1145.04460945476,2426.29136378457,2092.70248801628,2600.53456049717,3577.4792382673,817.785672801423,6480.14110450995,1124.99159051589,2210.71395390546,1178.08078814786,5478.44194640286,2365.37653699007,3921.90924169646,3921.90924169646,1.21172102721631,0.478760923770946,2.53095222908383,0.0113753340082714,0.0414928391351668
".",3813.06233230598,27954.0703036108,5984.05397014461,7035.07984967465,7381.10064800246,11494.4513594075,4608.49931884987,4790.72291195761,6333.24325995407,9375.6854569299,32518.5687105826,46447.2747878369,15608.4672748726,49966.8984342578,40805.947739573,11832.4745928174,33729.5823849954,17596.0223131973,41277.6449970908,53546.9558234502,8876.99694108374,34332.9837058674,21604.9903234756,21604.9903234756,-1.95140921605106,0.356808503381714,-5.46906589264619,4.52413546430627e-08,1.08675956641193e-06
".",279289.947918613,296.620848604079,73499.112787426,248959.202067848,76107.2989573011,100174.871776933,44985.5035032909,427781.634570074,392203.313013184,622688.252302248,739.217061134285,206.870152819634,219.896842632179,233.705222473549,234.128222399692,1023.33720677584,315.688243406015,35.0272106937182,62.1410225544123,1381.62949575255,226598.575774552,445.164068064187,113521.869921308,113521.869921308,8.99167616560083,0.695317371398706,12.9317582667511,2.97926661634529e-38,5.50036458804834e-35
".",1562.79025288676,3397.28658744617,282.546880951161,1454.23003315466,546.914684636805,1112.2270625574,573.138240161532,2759.78958872324,1118.99114303399,1836.57341213823,1450.5062049648,3870.44204965877,4666.23204341489,3234.87730721109,4088.39904803729,4070.14139584817,2901.98550779651,2319.00739033999,3208.73643735511,3738.92821566617,1464.44878856899,3354.92556002928,2409.68717429914,2409.68717429914,-1.19568633863337,0.350955644948766,-3.40694431288583,0.00065694528932796,0.00411040060354872
".",9.11779610785744,18.7425261480599,7.22421002431945,0,20.2283513495804,5.39392367874588,0,0,30.0555472302517,0,38.4008862926902,25.6124951110023,14.7299320423469,27.0701029892141,40.5822252159466,8.84092619244782,15.997715037467,6.18127247536204,20.7136741848041,13.64572341484,9.07623545388149,21.1774952956121,15.1268653747468,15.1268653747468,-1.19614843804308,0.693876429574149,-1.72386377035057,0.084732439072088,0.198304903358951
".",3052.63813691067,3873.99866555986,9530.33840208275,4739.84931541849,12437.4392871994,5894.47979613349,6802.80000975402,5536.0195443372,5693.59956248974,14066.1456296877,2928.06757981762,2972.03452884208,3158.51828508038,3852.07565536517,2635.76349928187,2920.82099082995,4969.95680497307,3280.19526025879,3809.43298871443,2864.46477349851,7162.73083495734,3339.13303666619,5250.93193581176,5250.93193581176,1.1010668522302,0.247901619955017,4.44154762857136,8.93141720690691e-06,0.000105145736969183
".",37.3829640422155,60.3020406502797,135.654610456665,108.813661326728,143.846054041461,170.44798824837,161.414443147534,67.9535164816682,200.370314868345,632.549037434783,70.6925406751796,28.5677830084257,51.5547621482141,52.335532445814,38.5010854612827,71.8325253136385,163.176693382163,115.383752873425,112.983677371659,112.57721817243,171.873463069805,81.7605570852232,126.817010077514,126.817010077514,1.0727512131851,0.428432703494607,2.50389665502881,0.0122833907296526,0.0441263099637707
".",9716.83531214367,244.467732365999,1678.42479565022,6209.75589300158,1203.21230620097,3446.71723071861,1349.7990390743,6443.52779670528,4377.32072481615,8498.84161883065,150.985302923532,210.810536682865,235.67891267755,209.342129783256,183.140298410426,240.915238744203,500.195223504801,148.350539408689,270.219295047217,479.874606755208,4316.89024495075,262.951208393775,2289.92072667226,2289.92072667226,4.03739962093285,0.454528540301501,8.88260969983256,6.53097892695239e-19,8.70135115077003e-17
".",168.679227995363,13.0382790595199,327.497521102482,106.969361982207,215.019882864059,139.163230911644,524.012105290544,166.595717826025,243.526998070758,239.059912078801,24.4369276408028,41.3740305639268,26.3034500756194,26.167766222907,38.5010854612827,53.0455571546869,102.385376239789,48.4199677236693,13.1814290266935,79.6000532532336,214.35622371814,45.3415643362611,129.848894027201,129.848894027201,2.24037476344895,0.433561501085237,5.16737477345456,2.37404924803157e-07,4.69487765217078e-06
".",0,8.14892441219997,0,0,0,0,7.01801926728407,0,2.31196517155783,0,68.0742984279507,4.92547982903891,14.7299320423469,19.851408858757,12.4868385279836,27.6278943513994,8.53211468664905,4.12084831690803,0,14.7828670327434,1.74789088510419,17.5131682073777,9.63052954624095,9.63052954624095,-3.42582515701173,0.996545483897929,-3.43770074960535,0.000586675663762985,0.00372575083078179
".",2666.9553615483,1503.47655405089,1189.5865840046,5703.49572293062,715.484279216642,1852.27339128133,0,1218.7791988325,742.140820070062,2349.59249353362,1465.34291103243,384.187426665035,825.928332374451,362.739380055469,584.800271060564,1260.93709819787,1133.70473898849,461.535011493699,622.351756188887,815.331974036693,1794.17844054686,791.685890009359,1292.93216527811,1292.93216527811,1.18045492239313,0.575869345376148,2.04986587994552,0.0403775205871585,0.112901110475088
".",0,34.2254825312399,0,0,0,0,0,0,0,0,62.837813933493,37.4336467006957,54.7111761572885,39.7028177175141,55.1502034985942,85.0939146023103,54.3922311273877,46.3595435652153,87.5623499630355,18.1942978864534,3.42254825312399,54.1437995151988,28.7831738841614,28.2534937973684,-4.47272554595355,0.992535858592365,-4.50636166666749,6.5948644828331e-06,8.13680461443545e-05
".",0,213.501819599639,25.6860800864691,0,0,6.47270841449505,0,14.2483179719627,0,0,215.568611688511,240.363415657099,739.653016126419,401.539861006676,124.868385279836,391.210984015816,8186.56404183977,219.435172875352,290.932969232021,56.8571808951668,25.9908926072566,1086.69936386167,556.345128234461,148.034144964285,-4.09521030301226,0.997360430271762,-4.10604850434702,4.02485001480095e-05,0.000383027607999117
".",27615.0690718678,3314.16755844173,2340.6440478795,8718.00300154989,4095.86654919097,3314.02670822147,2989.67620786301,30294.1160573115,11035.7804189027,15934.1283733399,2025.64675193941,3172.00900990106,3089.07717688075,3682.43634329943,2573.32930664195,4498.92631618188,1982.65015031007,3053.54860282885,2995.95051163848,1487.38385221756,10965.1477994568,2856.09580218394,6910.6218008204,6910.6218008204,1.94082253235927,0.434149749491193,4.47039883043544,7.8073868881876e-06,9.39467080535312e-05
".",0,15.4829563831799,24.0807000810648,5.53289803356244,17.9807567551826,5.39392367874588,32.750756580659,0,22.3489966583923,52.3488858566717,59.3468242705211,119.196611862742,86.2753162480318,59.5542265762711,197.708276693073,36.4688205438473,111.984005262269,96.8399354473386,83.7962273839802,170.571542685501,17.5919874027459,102.174178697357,59.8830830500517,59.8830830500517,-2.54502360760305,0.551949345866916,-4.61097313849647,4.00788329650534e-06,5.29339599206815e-05
".",8846.99756345407,2472.38366666147,4147.49924396206,4488.1024548914,5117.02369324572,6414.4540387646,5991.04911450483,4695.3687839914,4327.22814609907,7361.99831430993,2711.62622071337,2390.82790901549,2101.11959204048,2393.89944101284,2479.67801768207,2043.3590662295,3390.44907360717,2392.15244796511,2446.09661509641,2277.69866666038,5386.21050198845,2462.69070500228,3924.45060349537,3924.45060349537,1.12893050240165,0.182233642203544,6.19496207588667,5.82990655774071e-10,2.23237918219147e-08
".",8364.66614934841,3494.25878795135,16218.3515045972,8329.77798952826,11121.0980530804,8552.60538501946,4613.17799836139,12969.2574278642,5503.24776336481,7903.80928292648,3429.02459645408,2741.52207284306,2533.54831128367,2110.5656963924,2614.95210173523,2468.82863924105,3397.91467395798,2815.56961252741,3076.92214708817,2541.51598601396,8707.0250342042,2773.0363837537,5740.03070897895,5740.03070897895,1.65078310111506,0.226921712263522,7.27468114288694,3.47239645396251e-13,2.34950343313008e-11
".",322.769982218153,15.4829563831799,37.7264301270015,351.339025131215,16.4823603589174,134.848091968647,72.519532428602,1965.17185567147,513.256268085838,222.482764890855,23.5641802250599,10.8360556238856,6.31282801814867,5.41402059784283,0,9.9460419665038,51.1926881198943,10.3021207922701,12.2398983819297,35.2514521550034,365.207926726388,16.5059285880538,190.856927657221,190.856927657221,4.46902142364142,0.734742816849546,6.08242955379113,1.18374912785638e-09,4.22601708669944e-08
".",1291.07992887261,2227.91593429547,865.299822912929,1313.14113329882,933.500954873231,318.241497046007,970.825998640963,824.210393455073,1129.00965877741,927.447761094034,3209.09224768686,2707.04371403978,2335.74636671501,1918.36796516898,3166.45413672117,2729.63596191826,2312.20308008189,2821.75088500277,3635.24981943312,4963.63189214807,1080.06730832665,2979.91760689159,2029.99245760912,2029.99245760912,-1.4638081105587,0.250551293958309,-5.84234903533275,5.14698232589558e-09,1.5706499666756e-07
".",66.5599115873593,8.96381685341996,162.143380545836,331.051732341486,282.447720695994,51.7816673159604,107.609628765022,95.3541279662119,205.764900268647,148.32184326057,15.7094534833732,12.8062475555012,55.7633141603132,16.2420617935285,0,7.73581041839184,7.46560035081792,22.6646657429941,0,0,145.999872960051,13.838715350492,79.9192941552713,79.9192941552713,3.39931658920165,0.695852592936538,4.8851101852712,1.033710291351e-06,1.66158643660132e-05
".",82.0601649707169,22.8169883541599,85.8878302891312,37.8081365626767,23.2251441421109,116.508751460911,53.8048143825112,10.9602445938175,43.1566832024128,8.72481430944529,30.5461595510035,12.8062475555012,19.9906220574708,24.3630926902927,12.4868385279836,17.6818523848956,28.7958870674405,16.4833932676321,19.7721435400403,35.2514521550034,48.4953572267893,21.8177688797264,35.1565630532578,35.1565630532578,1.14981445493659,0.408870083254845,2.81217555900249,0.0049207637628933,0.021187236544978
".",51.0596582040016,1035.72829279062,764.963572575159,22469.0989142971,269.711351327739,72.2785772951947,902.985145723883,90.9700301286849,1729.34994832525,2079.12324994081,2519.62178924992,2686.35669875782,2570.37314138953,2628.50700025269,7531.64477212876,3057.85534681289,2598.02892208464,1780.20647290427,2360.4173264229,636.800426025869,2946.52687406084,2836.98118960293,2891.75403183189,1858.30089412965,-1.68932703843713,0.550947283254872,-3.06622264921059,0.00216781822635043,0.0108378332101508
".",237.974478415079,4934.17373158708,2733.15945920086,21711.091883699,516.197558513368,418.56847747068,2907.79931641137,1233.02751680446,3962.70830405012,1696.10390175616,16599.6558474311,20969.7378241503,28902.2309430906,17003.6340242917,15725.0919862407,50876.214890215,8201.4952425414,22339.1187259584,17889.0822505126,5379.82645630069,4035.08046279082,20388.6088190733,12211.844640932,12211.844640932,-2.33707585443761,0.597072819967218,-3.91422248054421,9.06959826940877e-05,0.000768848496127939
".",1.82355922157149,33.4105900900199,64.2152002161728,94.981416242822,11.9871711701217,0,23.3933975576136,117.274617153847,90.1666416907552,9.59729574038981,271.42444629606,162.540834358284,93.6402822692052,137.155188478685,75.9616010452335,256.386859580987,76.7890321798415,190.589234656996,202.429088624222,25.0171595938734,44.6849889083313,149.193372708339,96.939180808335,96.939180808335,-1.73768609411079,0.615976965768496,-2.82102447117133,0.00478705510248316,0.0207254628532466
".",3.64711844314297,1705.56987947345,4133.85351391613,2564.49823855619,201.534315297672,103.563334631921,753.267401355157,138.0990818821,1111.28459246213,186.711026222129,2386.96418205699,2166.22602881131,2281.03519055772,3353.98576036363,5117.5226567186,9648.76582328274,1770.41379747968,2066.60543092937,5147.34803492382,154.651532034854,1090.202850224,3409.35184371587,2249.77734696994,2249.77734696994,-1.64480028844077,0.713940048361909,-2.30383530411925,0.0212318905115538,0.0678763975327312
".",5.47067766471446,30.9659127663599,19.2645600648519,1162.83073672037,6.74278378319348,14.0242015647393,112.288308276545,7.67217121567222,151.048391208445,109.932660299011,128.293870114215,151.704778734398,146.247182420444,112.792095788392,146.720352703807,205.551533974412,100.252347568126,120.53481326956,88.5038806077993,36.3885957729068,162.024040356391,123.698945095406,142.861492725898,89.5151341856337,-1.1649983522437,0.529889846360438,-2.19856704227401,0.0279087225976988,0.0843297583566425
".",515.155480093945,8.14892441219997,402.950381356485,2.76644901678122,0,0,70.1801926728407,0,519.421508543325,0,5.23648449445775,4.92547982903891,0,11.7303779619928,9.36512889598769,13.2613892886717,6.39908601498679,10.3021207922701,4.70765322381911,0,151.862293609558,6.59277205012248,79.2275328298401,79.2275328298401,4.52562092219231,1.3083356091791,3.45906729927793,0.000542049447342157,0.00348169782938686
".",20.0591514372864,0,3.21076001080864,0,4.49518918879565,5.39392367874588,0,12.0562690531992,6.16524045748754,0,0,0,0,0,0,0,0,6.18127247536204,0,0,5.13805338263233,0.618127247536204,2.87809031508427,2.87809031508427,3.0669135693205,1.56618729261837,1.95820358380843,0.0502061287817619,0.13335503140707
".",2051.50412426792,765.998894746797,1689.66245568805,804.114514211075,1003.9255854977,1102.51799993566,860.877030120179,1213.29907653559,1773.27728658485,422.281012577152,653.687814391476,458.069624100619,657.586251890486,621.710031985618,300.724694548938,395.63144711204,511.926881198943,492.441373870509,450.993178841871,1071.18928806494,1168.7457980165,561.396058600544,865.070928308521,865.070928308521,1.05825630314242,0.267613579925776,3.95441929156184,7.67207637877489e-05,0.000669254668114055
".",1096.87087177525,4513.68923191756,561.08031188881,529.313911877474,652.551630573502,967.66990796701,1625.84113025414,747.488681298351,792.233398787149,920.467909646478,3797.32400589761,2667.63987540747,3872.91998913421,2854.99352859578,3480.70623967542,4648.11694567944,2506.30868920316,4301.13543077275,4051.40636441873,2262.91579962764,1240.72069859857,3444.34668684122,2342.5336927199,2342.5336927199,-1.47316677753243,0.340528682808806,-4.32611657080163,1.51761130751664e-05,0.000167990147603351
".",767.718432281596,566.350246647898,3890.63844309737,1665.4023081023,1000.92879270517,975.221401117254,1583.73301465044,611.581648335014,2664.1545326918,1482.34595117475,579.504284053324,635.386897946019,659.690527896536,704.725014485875,760.656580329667,753.688957906177,853.211468664905,804.595633876292,689.200431967118,695.931894156842,1520.80747708036,713.659169128275,1117.23332310432,1117.23332310432,1.09169591867308,0.29633066960492,3.68404633961303,0.00022956047946066,0.00168134024160376
".",410.300824853585,150.755101625699,642.152002161729,275.722752005862,244.238612591231,583.622542040304,257.327373133749,151.251375394681,400.74062973669,114.295067453733,145.748818429074,71.9120055039681,167.28994248094,139.862198777606,56.1907733759261,100.565535439094,164.243207717994,95.8097233681116,100.743778989729,229.703010816474,323.040628099726,127.206899489892,225.123763794809,225.123763794809,1.34540808163133,0.323660020870012,4.15685594413181,3.22657299297087e-05,0.00031649803472227
".",15.5002533833576,133.642360360079,3.21076001080864,29.508789512333,8.99037837759131,0,0,5.48012229690873,30.8262022874377,0,205.968390115338,123.136995725973,125.204422359949,155.201923804828,129.030664789164,218.812923263084,108.784462254775,122.595237428014,207.136741848041,89.8343458143636,22.7158866228517,148.570610740353,85.6432486816022,85.6432486816022,-2.69964496293928,0.719186450748757,-3.75374836404195,0.000174209753525465,0.0013329779453442
".",111.237112515861,545.163043176178,135.654610456665,576.343545162755,56.9390630580783,15.1029863004885,210.540578018522,149.059326475917,148.736426036887,41.8791086853374,702.561669673081,646.222953569905,503.974103448869,768.790924893682,391.254273876819,605.603444182676,278.360241651925,682.000396448278,555.503080410655,199.000133133084,199.065579988669,533.327122128897,366.196351058783,366.196351058783,-1.42180989629476,0.471220195902348,-3.01729405627895,0.0025504227441479,0.0124097847643055
".",830.631225425812,199.648648098899,1765.11531594205,1682.92315187524,865.323918843163,713.076710330205,832.804953051043,320.03914213947,1473.49246933952,1681.27171743011,313.316322251722,222.631688272559,321.954228925582,547.718417148433,262.223609087655,268.543133095603,370.080474533403,389.420165947808,506.543486882937,441.211723746495,1036.43272524755,364.36432498922,700.398525118386,700.398525118386,1.50835483847869,0.326160749534231,4.62457496995784,3.75367303846331e-06,4.99902883040059e-05
".",35.559404820644,38.2999447373398,142.878820480985,333.818181358268,253.978189166954,47.4665283729637,322.828886295067,104.122323641266,349.877395962418,472.884935571934,64.5833087649789,65.0163337433136,37.876968108892,39.7028177175141,40.5822252159466,61.8864833471347,125.848691628074,75.2054817835715,61.1994919096485,172.845829921307,210.171461040784,74.4747632140381,142.323112127411,142.323112127411,1.497009898168,0.450499454967463,3.32300046462016,0.000890547661281748,0.00526606849717441
